gene_name	log2_fold_change	p_value	ref_allele	non_ref_allele	sample_size
ENSG00000087253|LPCAT2	0.495826867	4.43326e-09	AD	Control	232
ENSG00000103494|RPGRIP1L	-0.140340647	6.82036e-07	AD	Control	232
ENSG00000075461|CACNG4	0.036326275	2.68344e-05	AD	Control	232
ENSG00000070540|WIPI1	0.139344877	8.89506e-07	AD	Control	232
ENSG00000103091|WDR59	0.05785374	1.06079e-05	AD	Control	232
ENSG00000066855|MTFR1	0.15146872	1.22713e-06	AD	Control	232
ENSG00000071991|CDH19	0.430743216	1.31971e-08	AD	Control	232
ENSG00000101665|SMAD7	0.292433541	1.61492e-07	AD	Control	232
ENSG00000175387|SMAD2	0.209898212	3.2759e-08	AD	Control	232
ENSG00000101654|RNMT	-0.260164197	2.47506e-07	AD	Control	232
ENSG00000105993|DNAJB6	0.044410715	2.00097e-05	AD	Control	232
ENSG00000106018|VIPR2	-0.067290679	1.89061e-05	AD	Control	232
ENSG00000055118|KCNH2	-0.023430564	2.65825e-05	AD	Control	232
ENSG00000106615|RHEB	0.081014017	1.4676e-05	AD	Control	232
ENSG00000082014|SMARCD3	-0.037837472	2.2799e-05	AD	Control	232
ENSG00000055609|KMT2C	0.184192757	2.86219e-10	AD	Control	232
ENSG00000008018|PSMB1	-0.067995728	1.54129e-05	AD	Control	232
ENSG00000101546|RBFA	-0.11976354	2.15805e-06	AD	Control	232
ENSG00000101544|ADNP2	0.033177076	2.35098e-05	AD	Control	232
ENSG00000121005|CRISPLD1	0.12041735	1.45491e-05	AD	Control	232
ENSG00000104321|TRPA1	-0.548352296	9.26157e-09	AD	Control	232
ENSG00000104218|CSPP1	0.099919532	2.3238e-06	AD	Control	232
ENSG00000067167|TRAM1	0.32867085	1.75839e-08	AD	Control	232
ENSG00000066777|ARFGEF1	-0.003431075	2.93732e-05	AD	Control	232
ENSG00000104537|ANXA13	-0.024309734	2.53975e-05	AD	Control	232
ENSG00000086598|TMED2	0.049533005	1.79558e-05	AD	Control	232
ENSG00000088756|ARHGAP28	-0.092658337	4.87343e-06	AD	Control	232
ENSG00000176406|RIMS2	-0.260862725	2.76531e-08	AD	Control	232
ENSG00000066629|EML1	0.080019579	4.21566e-06	AD	Control	232
ENSG00000100811|YY1	0.24141897	7.4343e-09	AD	Control	232
ENSG00000089902|RCOR1	0.185339975	3.75927e-07	AD	Control	232
ENSG00000120162|MOB3B	0.405791408	1.27312e-11	AD	Control	232
ENSG00000105497|ZNF175	-0.010843359	2.75015e-05	AD	Control	232
ENSG00000105383|CD33	0.425281515	7.27418e-10	AD	Control	232
ENSG00000104872|PIH1D1	-0.177814161	6.92879e-07	AD	Control	232
ENSG00000105357|MYH14	0.274778984	5.25486e-07	AD	Control	232
ENSG00000258417|AC100868.1	-0.058212716	2.27897e-05	AD	Control	232
ENSG00000121064|SCPEP1	-0.107624176	2.17606e-06	AD	Control	232
ENSG00000062716|VMP1	0.097507507	8.82396e-06	AD	Control	232
ENSG00000068489|PRR11	0.091422335	5.17068e-06	AD	Control	232
ENSG00000108395|TRIM37	-0.316247552	1.07973e-07	AD	Control	232
ENSG00000127564|PKMYT1	0.204074231	5.32798e-06	AD	Control	232
ENSG00000103227|LMF1	0.009877429	2.9285e-05	AD	Control	232
ENSG00000095906|NUBP2	-0.001798841	3.03504e-05	AD	Control	232
ENSG00000008710|PKD1	0.033460182	2.6182e-05	AD	Control	232
ENSG00000090565|RAB11FIP3	0.003985823	2.99807e-05	AD	Control	232
ENSG00000103363|ELOB	-0.363282661	2.38882e-07	AD	Control	232
ENSG00000127586|CHTF18	0.174031755	5.18841e-06	AD	Control	232
ENSG00000007384|RHBDF1	0.28604474	2.90053e-06	AD	Control	232
ENSG00000103249|CLCN7	0.14916164	7.74919e-06	AD	Control	232
ENSG00000100726|TELO2	0.271987115	1.21532e-06	AD	Control	232
ENSG00000103126|AXIN1	0.175764418	5.08306e-06	AD	Control	232
ENSG00000005156|LIG3	-0.118824332	2.11204e-07	AD	Control	232
ENSG00000116745|RPE65	0.549281472	5.16825e-07	AD	Control	232
ENSG00000081985|IL12RB2	-0.446530785	2.96821e-10	AD	Control	232
ENSG00000118454|ANKRD13C	0.065283352	1.53654e-05	AD	Control	232
ENSG00000116729|WLS	0.466681123	3.58815e-14	AD	Control	232
ENSG00000106688|SLC1A1	-0.191551303	1.40332e-07	AD	Control	232
ENSG00000145002|FAM86B2	-0.068916414	2.73079e-05	AD	Control	232
ENSG00000126603|GLIS2	0.649361057	1.01714e-06	AD	Control	232
ENSG00000005339|CREBBP	0.206269196	6.27184e-07	AD	Control	232
ENSG00000102858|MGRN1	0.053572737	2.20342e-05	AD	Control	232
ENSG00000033011|ALG1	-0.133025265	4.48687e-07	AD	Control	232
ENSG00000103423|DNAJA3	-0.045194762	1.12453e-05	AD	Control	232
ENSG00000118900|UBN1	0.121663889	1.6322e-06	AD	Control	232
ENSG00000102935|ZNF423	0.534844033	6.99632e-08	AD	Control	232
ENSG00000102921|N4BP1	0.068314538	9.42114e-06	AD	Control	232
ENSG00000109046|WSB1	0.096233814	8.20909e-06	AD	Control	232
ENSG00000076604|TRAF4	0.190966449	6.37474e-06	AD	Control	232
ENSG00000108370|RGS9	0.302096053	1.7757e-09	AD	Control	232
ENSG00000005961|ITGA2B	-0.027232679	2.63998e-05	AD	Control	232
ENSG00000186868|MAPT	-0.237385771	3.68816e-06	AD	Control	232
ENSG00000067596|DHX8	-0.014002687	2.52622e-05	AD	Control	232
ENSG00000004939|SLC4A1	0.025869492	2.53155e-05	AD	Control	232
ENSG00000120071|KANSL1	0.131815659	1.09723e-06	AD	Control	232
ENSG00000103196|CRISPLD2	0.279823919	1.98836e-07	AD	Control	232
ENSG00000103241|FOXF1	1.114785973	3.55822e-10	AD	Control	232
ENSG00000103187|COTL1	0.388065826	3.84533e-10	AD	Control	232
ENSG00000064270|ATP2C2	-0.113536954	1.37364e-05	AD	Control	232
ENSG00000103150|MLYCD	0.133218237	3.69684e-06	AD	Control	232
ENSG00000165055|METTL2B	0.008016442	2.75015e-05	AD	Control	232
ENSG00000108854|SMURF2	0.144334089	4.09219e-07	AD	Control	232
ENSG00000065325|GLP2R	-0.195696031	7.90405e-06	AD	Control	232
ENSG00000007174|DNAH9	0.175631278	1.04346e-06	AD	Control	232
ENSG00000006740|ARHGAP44	-0.313099346	1.29203e-10	AD	Control	232
ENSG00000116254|CHD5	-0.312536138	4.55069e-07	AD	Control	232
ENSG00000023318|ERP44	0.071387562	9.92284e-06	AD	Control	232
ENSG00000119509|INVS	0.104328821	3.45359e-06	AD	Control	232
ENSG00000101003|GINS1	0.06892397	9.93989e-06	AD	Control	232
ENSG00000064651|SLC12A2	0.14872845	3.71514e-06	AD	Control	232
ENSG00000113396|SLC27A6	0.719573431	2.48311e-08	AD	Control	232
ENSG00000138829|FBN2	-0.123643489	1.53238e-05	AD	Control	232
ENSG00000091592|NLRP1	-0.269014312	1.05496e-07	AD	Control	232
ENSG00000108523|RNF167	-0.057898378	1.85242e-05	AD	Control	232
ENSG00000091622|PITPNM3	-0.232208756	4.74119e-07	AD	Control	232
ENSG00000101230|ISM1	0.238310492	5.32246e-06	AD	Control	232
ENSG00000087258|GNAO1	-0.069864103	1.35489e-05	AD	Control	232
ENSG00000070761|CFAP20	-0.33784578	3.16168e-08	AD	Control	232
ENSG00000070915|SLC12A3	0.041089409	2.60315e-05	AD	Control	232
ENSG00000070770|CSNK2A2	0.054663178	9.49291e-06	AD	Control	232
ENSG00000088682|COQ9	-0.136864787	7.91689e-07	AD	Control	232
ENSG00000140853|NLRC5	0.584959026	5.59296e-11	AD	Control	232
ENSG00000080603|SRCAP	0.121471908	1.14548e-05	AD	Control	232
ENSG00000099381|SETD1A	0.2301005	4.41024e-06	AD	Control	232
ENSG00000099377|HSD3B7	0.263571213	2.53656e-07	AD	Control	232
ENSG00000102870|ZNF629	0.040498569	2.31378e-05	AD	Control	232
ENSG00000070159|PTPN3	-0.178448451	5.03615e-08	AD	Control	232
ENSG00000101310|SEC23B	0.08463894	2.99628e-06	AD	Control	232
ENSG00000125851|PCSK2	-0.488802324	3.56293e-10	AD	Control	232
ENSG00000089091|DZANK1	-0.110429995	1.33842e-06	AD	Control	232
ENSG00000106809|OGN	0.593421309	8.12007e-08	AD	Control	232
ENSG00000090054|SPTLC1	0.034689903	1.65965e-05	AD	Control	232
ENSG00000106554|CHCHD3	-0.213243609	1.34591e-09	AD	Control	232
ENSG00000014164|ZC3H3	0.206966848	5.97051e-06	AD	Control	232
ENSG00000104518|GSDMD	0.459263537	1.04084e-09	AD	Control	232
ENSG00000161016|RPL8	-0.011442318	2.89439e-05	AD	Control	232
ENSG00000105339|DENND3	0.025815407	2.54475e-05	AD	Control	232
ENSG00000101134|DOK5	0.087160696	9.05817e-06	AD	Control	232
ENSG00000124120|TTPAL	-0.11274778	3.12768e-07	AD	Control	232
ENSG00000093072|ADA2	0.319384693	3.61232e-09	AD	Control	232
ENSG00000099954|CECR2	0.376823637	8.75848e-09	AD	Control	232
ENSG00000109062|SLC9A3R1	0.275209448	1.74193e-06	AD	Control	232
ENSG00000124302|CHST8	-0.353578976	6.76669e-08	AD	Control	232
ENSG00000105675|ATP4A	-0.313110334	4.72496e-06	AD	Control	232
ENSG00000126259|KIRREL2	-0.268158338	2.15785e-06	AD	Control	232
ENSG00000105707|HPN	0.237876462	1.10007e-07	AD	Control	232
ENSG00000011600|TYROBP	0.477368617	1.37064e-08	AD	Control	232
ENSG00000011590|ZBTB32	0.108431874	1.37884e-05	AD	Control	232
ENSG00000105711|SCN1B	-0.245713003	3.00769e-06	AD	Control	232
ENSG00000126254|RBM42	-0.04354301	2.34817e-05	AD	Control	232
ENSG00000124333|VAMP7	0.052086055	1.88346e-05	AD	Control	232
ENSG00000105173|CCNE1	-0.303625027	4.85776e-08	AD	Control	232
ENSG00000104331|IMPAD1	0.007619432	2.83861e-05	AD	Control	232
ENSG00000104388|RAB2A	-0.181251274	1.40204e-06	AD	Control	232
ENSG00000011201|ANOS1	0.209789956	1.0691e-06	AD	Control	232
ENSG00000078747|ITCH	0.168798537	7.02425e-07	AD	Control	232
ENSG00000101336|HCK	0.362020973	2.1908e-07	AD	Control	232
ENSG00000101331|CCM2L	0.285461735	1.80686e-06	AD	Control	232
ENSG00000123080|CDKN2C	0.3489328	2.44826e-08	AD	Control	232
ENSG00000085831|TTC39A	-0.195363584	1.68875e-06	AD	Control	232
ENSG00000129474|AJUBA	0.304033465	2.93132e-07	AD	Control	232
ENSG00000129566|TEP1	0.666301299	7.29525e-14	AD	Control	232
ENSG00000235721|AC013268.3	0.203585664	2.50774e-05	AD	Control	232
ENSG00000101542|CDH20	0.397729007	5.93699e-11	AD	Control	232
ENSG00000081913|PHLPP1	0.359009636	1.59977e-12	AD	Control	232
ENSG00000077942|FBLN1	0.049364319	1.77981e-05	AD	Control	232
ENSG00000186976|EFCAB6	-0.035665819	2.09997e-05	AD	Control	232
ENSG00000186951|PPARA	0.390428404	7.86457e-09	AD	Control	232
ENSG00000075275|CELSR1	0.071658318	2.29796e-05	AD	Control	232
ENSG00000117461|PIK3R3	0.116042994	4.42552e-06	AD	Control	232
ENSG00000117450|PRDX1	0.15639893	1.79404e-06	AD	Control	232
ENSG00000072133|RPS6KA6	-0.302927682	5.4525e-08	AD	Control	232
ENSG00000124429|POF1B	-0.176902325	2.20337e-06	AD	Control	232
ENSG00000087157|PGS1	0.132027316	2.57684e-06	AD	Control	232
ENSG00000129646|QRICH2	0.144702617	8.41654e-06	AD	Control	232
ENSG00000035862|TIMP2	0.302954363	1.53557e-08	AD	Control	232
ENSG00000108679|LGALS3BP	0.334342722	2.38181e-07	AD	Control	232
ENSG00000073146|MOV10L1	-0.137872688	5.30859e-06	AD	Control	232
ENSG00000251322|SHANK3	0.018389799	2.91631e-05	AD	Control	232
ENSG00000005007|UPF1	0.110258056	7.84026e-06	AD	Control	232
ENSG00000105650|PDE4C	-0.112311364	1.25235e-05	AD	Control	232
ENSG00000105656|ELL	0.195277161	2.75833e-06	AD	Control	232
ENSG00000099308|MAST3	-0.307407016	1.86027e-07	AD	Control	232
ENSG00000105669|COPE	-0.109508045	1.07975e-05	AD	Control	232
ENSG00000129933|MAU2	0.088566894	1.40824e-05	AD	Control	232
ENSG00000105696|TMEM59L	-0.480955067	2.8566e-09	AD	Control	232
ENSG00000003096|KLHL13	0.110847917	1.25235e-05	AD	Control	232
ENSG00000100368|CSF2RB	0.773682625	3.22558e-11	AD	Control	232
ENSG00000100320|RBFOX2	-0.398064123	4.56509e-11	AD	Control	232
ENSG00000077264|PAK3	-0.316206539	4.11638e-08	AD	Control	232
ENSG00000072315|TRPC5	-0.495678552	1.04413e-08	AD	Control	232
ENSG00000080561|MID2	-0.041127406	1.80644e-05	AD	Control	232
ENSG00000101935|AMMECR1	-0.090532007	1.08655e-05	AD	Control	232
ENSG00000183943|PRKX	0.803212815	3.83731e-15	AD	Control	232
ENSG00000083750|RRAGB	-0.183490572	1.69146e-06	AD	Control	232
ENSG00000013619|MAMLD1	0.076816192	1.25235e-05	AD	Control	232
ENSG00000116991|SIPA1L2	-0.037089264	1.73581e-05	AD	Control	232
ENSG00000101425|BPI	0.508685075	6.49053e-06	AD	Control	232
ENSG00000101082|SLA2	0.121273413	8.49531e-06	AD	Control	232
ENSG00000078814|MYH7B	0.203237363	2.0568e-06	AD	Control	232
ENSG00000101347|SAMHD1	0.436241805	4.34046e-13	AD	Control	232
ENSG00000170471|RALGAPB	0.00855198	2.80692e-05	AD	Control	232
ENSG00000073050|XRCC1	-0.069485734	1.80089e-05	AD	Control	232
ENSG00000104783|KCNN4	0.108183895	1.76943e-05	AD	Control	232
ENSG00000079462|PAFAH1B3	-0.125374959	8.73118e-06	AD	Control	232
ENSG00000007047|MARK4	-0.090056195	1.1221e-05	AD	Control	232
ENSG00000256294|ZNF225	0.023665069	2.03201e-05	AD	Control	232
ENSG00000105737|GRIK5	0.007021538	2.96974e-05	AD	Control	232
ENSG00000085382|HACE1	-0.130445603	1.85507e-06	AD	Control	232
ENSG00000126091|ST3GAL3	0.0002736	3.05802e-05	AD	Control	232
ENSG00000088812|ATRN	-0.275275351	3.12686e-08	AD	Control	232
ENSG00000101307|SIRPB1	-0.06534747	2.01151e-05	AD	Control	232
ENSG00000166997|CNPY4	-0.017979135	2.57024e-05	AD	Control	232
ENSG00000105808|RASA4	0.205407943	3.75611e-06	AD	Control	232
ENSG00000197037|ZSCAN25	-0.161777193	8.30587e-08	AD	Control	232
ENSG00000241685|ARPC1A	-0.23645129	5.45488e-09	AD	Control	232
ENSG00000074842|MYDGF	-0.11462348	9.34322e-06	AD	Control	232
ENSG00000126934|MAP2K2	-2.49e-05	3.06605e-05	AD	Control	232
ENSG00000064961|HMG20B	0.407066131	3.63526e-09	AD	Control	232
ENSG00000065717|TLE2	0.092747634	1.50689e-05	AD	Control	232
ENSG00000060558|GNA15	-0.270835243	7.31893e-07	AD	Control	232
ENSG00000142002|DPP9	0.087533895	1.12526e-05	AD	Control	232
ENSG00000105278|ZFR2	-0.184326135	2.86084e-06	AD	Control	232
ENSG00000105248|YJU2	0.010578932	2.87621e-05	AD	Control	232
ENSG00000105426|PTPRS	-0.111444904	9.96368e-06	AD	Control	232
ENSG00000071564|TCF3	0.485624642	1.51659e-08	AD	Control	232
ENSG00000008382|MPND	-0.152927495	6.15115e-06	AD	Control	232
ENSG00000089847|ANKRD24	-0.307822951	6.43569e-07	AD	Control	232
ENSG00000105229|PIAS4	0.171107592	7.17512e-06	AD	Control	232
ENSG00000124207|CSE1L	-0.037963265	2.31994e-05	AD	Control	232
ENSG00000109445|ZNF330	0.113162212	4.39337e-06	AD	Control	232
ENSG00000109452|INPP4B	-0.107355994	4.79523e-06	AD	Control	232
ENSG00000109458|GAB1	0.440778136	6.38762e-12	AD	Control	232
ENSG00000109424|UCP1	0.168857888	1.42264e-05	AD	Control	232
ENSG00000103226|NOMO3	0.132061944	2.32091e-06	AD	Control	232
ENSG00000102882|MAPK3	-0.10596425	1.46491e-05	AD	Control	232
ENSG00000103319|EEF2K	0.134704019	1.24093e-05	AD	Control	232
ENSG00000126952|NXF5	-0.24382121	2.53289e-06	AD	Control	232
ENSG00000102362|SYTL4	0.553892777	2.31454e-09	AD	Control	232
ENSG00000181192|DHTKD1	0.122508081	2.12173e-06	AD	Control	232
ENSG00000123240|OPTN	-0.092837094	2.82584e-06	AD	Control	232
ENSG00000107537|PHYH	-0.033470018	2.25857e-05	AD	Control	232
ENSG00000096006|CRISP3	0.953233832	4.43398e-06	AD	Control	232
ENSG00000118507|AKAP7	0.217450024	5.59955e-07	AD	Control	232
ENSG00000108018|SORCS1	-0.51104195	7.30956e-11	AD	Control	232
ENSG00000107968|MAP3K8	0.58017646	9.38791e-12	AD	Control	232
ENSG00000120616|EPC1	0.092937189	5.66101e-06	AD	Control	232
ENSG00000107951|MTPAP	-0.022217507	2.50771e-05	AD	Control	232
ENSG00000122367|LDB3	0.059555361	2.19505e-05	AD	Control	232
ENSG00000062650|WAPL	0.245446871	4.0617e-09	AD	Control	232
ENSG00000074660|SCARF1	0.448510381	3.49783e-08	AD	Control	232
ENSG00000070366|SMG6	0.165471802	4.06751e-07	AD	Control	232
ENSG00000108381|ASPA	0.366898546	4.40099e-08	AD	Control	232
ENSG00000108963|DPH1	-0.072356701	1.56708e-05	AD	Control	232
ENSG00000083457|ITGAE	-0.044308638	1.65186e-05	AD	Control	232
ENSG00000129219|PLD2	0.381956196	5.02446e-08	AD	Control	232
ENSG00000127804|METTL16	0.183544348	1.53478e-09	AD	Control	232
ENSG00000064687|ABCA7	0.009790567	2.91548e-05	AD	Control	232
ENSG00000083844|ZNF264	-0.025184734	2.37838e-05	AD	Control	232
ENSG00000064666|CNN2	0.330141282	7.35781e-08	AD	Control	232
ENSG00000121410|A1BG	0.001836068	3.0216e-05	AD	Control	232
ENSG00000108091|CCDC6	-0.043717107	2.10943e-05	AD	Control	232
ENSG00000122870|BICC1	-0.038999116	2.19982e-05	AD	Control	232
ENSG00000099998|GGT5	0.559189477	1.92558e-08	AD	Control	232
ENSG00000100228|RAB36	-0.093910825	1.31935e-05	AD	Control	232
ENSG00000099991|CABIN1	-0.068244324	1.52897e-05	AD	Control	232
ENSG00000099956|SMARCB1	0.201108073	2.85717e-07	AD	Control	232
ENSG00000065675|PRKCQ	0.162765814	4.86102e-06	AD	Control	232
ENSG00000047056|WDR37	-0.232490847	4.2963e-09	AD	Control	232
ENSG00000091664|SLC17A6	-0.514857745	2.4223e-07	AD	Control	232
ENSG00000116489|CAPZA1	0.118657373	5.32775e-06	AD	Control	232
ENSG00000099260|PALMD	0.322121626	2.11012e-07	AD	Control	232
ENSG00000117598|PLPPR5	-0.292313009	3.32058e-07	AD	Control	232
ENSG00000121621|KIF18A	0.255268052	6.18215e-08	AD	Control	232
ENSG00000129151|BBOX1	0.315849388	1.15587e-07	AD	Control	232
ENSG00000057468|MSH4	0.103055497	1.80553e-05	AD	Control	232
ENSG00000070413|DGCR2	-0.085093608	1.33885e-05	AD	Control	232
ENSG00000093009|CDC45	1.288040088	1.14695e-11	AD	Control	232
ENSG00000070010|UFD1	-0.012120745	2.64815e-05	AD	Control	232
ENSG00000099917|MED15	0.081741403	1.36747e-05	AD	Control	232
ENSG00000099889|ARVCF	0.108087782	1.24394e-05	AD	Control	232
ENSG00000100084|HIRA	-0.020435908	2.40806e-05	AD	Control	232
ENSG00000100034|PPM1F	0.036461923	2.37363e-05	AD	Control	232
ENSG00000107341|UBE2R2	0.203982731	3.66642e-08	AD	Control	232
ENSG00000102003|SYP	-0.798403228	1.03748e-10	AD	Control	232
ENSG00000115091|ACTR3	0.034544547	2.10769e-05	AD	Control	232
ENSG00000088205|DDX18	0.094929488	5.45608e-06	AD	Control	232
ENSG00000242247|ARFGAP3	0.23601799	6.03854e-10	AD	Control	232
ENSG00000100266|PACSIN2	0.070463504	7.24094e-06	AD	Control	232
ENSG00000100393|EP300	0.122004545	1.55094e-06	AD	Control	232
ENSG00000100372|SLC25A17	-0.003603762	2.98785e-05	AD	Control	232
ENSG00000100418|DESI1	0.014293073	2.5969e-05	AD	Control	232
ENSG00000104967|NOVA2	-0.017566135	2.75928e-05	AD	Control	232
ENSG00000105559|PLEKHA4	0.133869292	2.25781e-06	AD	Control	232
ENSG00000105523|FAM83E	-0.031367872	2.68277e-05	AD	Control	232
ENSG00000118242|MREG	-0.083871456	1.13727e-05	AD	Control	232
ENSG00000105464|GRIN2D	0.013166495	2.88536e-05	AD	Control	232
ENSG00000042753|AP2S1	-0.41124572	2.69433e-09	AD	Control	232
ENSG00000105486|LIG1	0.13841871	7.37149e-06	AD	Control	232
ENSG00000125741|OPA3	0.00744171	2.8838e-05	AD	Control	232
ENSG00000104812|GYS1	0.065564506	1.80609e-05	AD	Control	232
ENSG00000024422|EHD2	0.435822513	5.0816e-08	AD	Control	232
ENSG00000087076|HSD17B14	0.173058072	7.13275e-06	AD	Control	232
ENSG00000090372|STRN4	-0.041419917	2.30137e-05	AD	Control	232
ENSG00000010310|GIPR	0.089832526	1.11681e-05	AD	Control	232
ENSG00000122224|LY9	0.103684572	8.72664e-06	AD	Control	232
ENSG00000074201|CLNS1A	0.163026228	6.5037e-07	AD	Control	232
ENSG00000109991|P2RX3	-0.009854019	2.93732e-05	AD	Control	232
ENSG00000086991|NOX4	0.049918562	2.02765e-05	AD	Control	232
ENSG00000077498|TYR	0.055189495	2.39855e-05	AD	Control	232
ENSG00000125571|IL37	0.378300957	1.56576e-05	AD	Control	232
ENSG00000125630|POLR1B	-0.032563681	2.00353e-05	AD	Control	232
ENSG00000125618|PAX8	0.079528797	2.43794e-05	AD	Control	232
ENSG00000115008|IL1A	-0.210182261	1.2096e-05	AD	Control	232
ENSG00000125538|IL1B	0.092891273	2.33671e-05	AD	Control	232
ENSG00000141002|TCF25	-0.0515621	2.00775e-05	AD	Control	232
ENSG00000118156|ZNF541	-0.315177542	1.01888e-06	AD	Control	232
ENSG00000105402|NAPA	-0.379469247	1.54719e-08	AD	Control	232
ENSG00000074266|EED	-0.01427332	2.74848e-05	AD	Control	232
ENSG00000105323|HNRNPUL1	0.237865005	1.08397e-07	AD	Control	232
ENSG00000090013|BLVRB	-0.131178653	8.21668e-06	AD	Control	232
ENSG00000261857|MIA	0.398997737	5.45844e-07	AD	Control	232
ENSG00000086544|ITPKC	0.270956226	1.93075e-06	AD	Control	232
ENSG00000099337|KCNK6	0.026355515	2.54342e-05	AD	Control	232
ENSG00000141867|BRD4	0.16075503	5.08048e-06	AD	Control	232
ENSG00000104998|IL27RA	0.228732155	5.77153e-07	AD	Control	232
ENSG00000011451|WIZ	0.269317914	3.52563e-06	AD	Control	232
ENSG00000105011|ASF1B	0.033356577	2.6244e-05	AD	Control	232
ENSG00000105135|ILVBL	-0.033255794	2.48716e-05	AD	Control	232
ENSG00000105058|FAM32A	-0.209101186	3.03286e-08	AD	Control	232
ENSG00000074181|NOTCH3	0.515746536	4.43443e-08	AD	Control	232
ENSG00000105085|MED26	0.134617763	3.56934e-06	AD	Control	232
ENSG00000026508|CD44	1.211461071	5.21468e-14	AD	Control	232
ENSG00000110442|COMMD9	-0.229686049	1.95497e-07	AD	Control	232
ENSG00000113600|C9	0.28516202	1.52921e-05	AD	Control	232
ENSG00000113594|LIFR	0.375587708	7.27969e-10	AD	Control	232
ENSG00000039537|C6	1.21703575	1.3841e-10	AD	Control	232
ENSG00000126583|PRKCG	-0.585026956	1.52364e-08	AD	Control	232
ENSG00000125503|PPP1R12C	-0.042091133	2.44288e-05	AD	Control	232
ENSG00000080031|PTPRH	0.17906807	9.57525e-06	AD	Control	232
ENSG00000022556|NLRP2	-0.020369191	2.4952e-05	AD	Control	232
ENSG00000088035|ALG6	-0.057036292	1.52441e-05	AD	Control	232
ENSG00000116675|DNAJC6	-0.10531243	9.3592e-06	AD	Control	232
ENSG00000120008|WDR11	-0.035364347	2.10071e-05	AD	Control	232
ENSG00000082175|PGR	0.945131426	2.37369e-12	AD	Control	232
ENSG00000023445|BIRC3	0.291713956	1.05088e-09	AD	Control	232
ENSG00000110318|CEP126	-0.094126067	7.28835e-06	AD	Control	232
ENSG00000080947|CROCCP3	0.084480587	1.39087e-05	AD	Control	232
ENSG00000126903|SLC10A3	0.18092396	5.25012e-06	AD	Control	232
ENSG00000067842|ATP2B3	-0.473900069	1.3433e-09	AD	Control	232
ENSG00000116147|TNR	-0.075688278	1.31694e-05	AD	Control	232
ENSG00000146963|LUC7L2	-0.083724056	8.69071e-06	AD	Control	232
ENSG00000059378|PARP12	0.544333778	7.53371e-12	AD	Control	232
ENSG00000122884|P4HA1	0.319421218	2.66303e-07	AD	Control	232
ENSG00000122958|VPS26A	0.088046826	1.05513e-05	AD	Control	232
ENSG00000107719|PALD1	0.528743705	5.59374e-10	AD	Control	232
ENSG00000084234|APLP2	-0.10705226	3.75927e-07	AD	Control	232
ENSG00000109832|DDX25	-0.424652403	2.08432e-10	AD	Control	232
ENSG00000064309|CDON	-0.153906297	1.38303e-06	AD	Control	232
ENSG00000110074|FOXRED1	-0.226800032	4.76256e-09	AD	Control	232
ENSG00000110063|DCPS	-0.020521115	2.56059e-05	AD	Control	232
ENSG00000110013|SIAE	-0.158866829	1.27424e-07	AD	Control	232
ENSG00000107147|KCNT1	0.061211526	2.44247e-05	AD	Control	232
ENSG00000125492|BARHL1	0.535044697	4.16836e-06	AD	Control	232
ENSG00000123454|DBH	-0.032475039	2.66994e-05	AD	Control	232
ENSG00000116017|ARID3A	0.198289105	1.253e-06	AD	Control	232
ENSG00000197561|ELANE	-0.049046544	2.90301e-05	AD	Control	232
ENSG00000085760|MTIF2	0.032247222	2.16156e-05	AD	Control	232
ENSG00000115355|CCDC88A	0.119385412	2.78859e-06	AD	Control	232
ENSG00000115239|ASB3	0.044597736	1.71329e-05	AD	Control	232
ENSG00000115183|TANC1	0.483743246	1.53867e-12	AD	Control	232
ENSG00000054219|LY75	0.483300525	9.79426e-11	AD	Control	232
ENSG00000115170|ACVR1	0.321592862	3.04689e-10	AD	Control	232
ENSG00000115267|IFIH1	0.756179307	2.07605e-16	AD	Control	232
ENSG00000110651|CD81	0.374286393	1.71063e-08	AD	Control	232
ENSG00000078902|TOLLIP	-0.288848721	4.62927e-08	AD	Control	232
ENSG00000021762|OSBPL5	0.167525537	6.76125e-06	AD	Control	232
ENSG00000119865|CNRIP1	-0.24357457	5.90085e-08	AD	Control	232
ENSG00000115946|PNO1	0.065244549	5.33765e-06	AD	Control	232
ENSG00000115750|TAF1B	-0.129405733	2.19316e-06	AD	Control	232
ENSG00000113805|CNTN3	-0.309225373	2.29812e-07	AD	Control	232
ENSG00000121440|PDZRN3	-0.118542881	1.79423e-06	AD	Control	232
ENSG00000054938|CHRDL2	0.159067151	1.73497e-05	AD	Control	232
ENSG00000118363|SPCS2	0.230757305	1.03811e-06	AD	Control	232
ENSG00000110237|ARHGEF17	-0.004456337	2.98938e-05	AD	Control	232
ENSG00000077514|POLD3	0.032697558	1.8511e-05	AD	Control	232
ENSG00000174175|SELP	-0.358595753	2.88919e-06	AD	Control	232
ENSG00000094975|SUCO	0.166802946	2.21665e-06	AD	Control	232
ENSG00000060688|SNRNP40	-0.022156532	2.35469e-05	AD	Control	232
ENSG00000126698|DNAJC8	-0.03188937	2.04595e-05	AD	Control	232
ENSG00000116353|MECR	-0.280977395	4.47499e-10	AD	Control	232
ENSG00000115112|TFCP2L1	0.433040659	1.72186e-08	AD	Control	232
ENSG00000088179|PTPN4	-0.125090262	5.19021e-06	AD	Control	232
ENSG00000074054|CLASP1	-0.133064216	2.92078e-07	AD	Control	232
