gene_name	log2_fold_change	p_value	sample_size	ref_allele	non_ref_allele
ACOT2|ENSG00000119673	-0.33	0.037	28	Control	AD
ACOT4|ENSG00000177465	-1.55	9.2e-15	28	Control	AD
ACOT7|ENSG00000097021	-1.34	1.9e-16	28	Control	AD
ACOT8|ENSG00000101473	-0.29	0.0035	28	Control	AD
ACOX1|ENSG00000161533	-0.25	0.0011	28	Control	AD
ACOX2|ENSG00000168306	0.32	0.075	28	Control	AD
ACOX3|ENSG00000087008	-0.14	0.25	28	Control	AD
NDUFAB1|ENSG00000004779	-0.43	1.9e-06	28	Control	AD
ACP2|ENSG00000134575	-0.96	1.8e-08	28	Control	AD
ACP5|ENSG00000102575	0.8	0.0086	28	Control	AD
ACP6|ENSG00000162836	0.14	0.47	28	Control	AD
PXYLP1|ENSG00000155893	0.1	0.45	28	Control	AD
ACP3|ENSG00000014257	0.37	0.42	28	Control	AD
ACRBP|ENSG00000111644	0.04	0.91	28	Control	AD
ACSBG1|ENSG00000103740	-0.9	2.6e-05	28	Control	AD
ACSF2|ENSG00000167107	-0.02	0.87	28	Control	AD
ACSF3|ENSG00000176715	-0.13	0.23	28	Control	AD
ACSL1|ENSG00000151726	0.45	0.00012	28	Control	AD
ACSL3-AS1|ENSG00000234193	-0.44	2.6e-08	28	Control	AD
ACSL5|ENSG00000197142	0.67	0.00035	28	Control	AD
ACSL6-AS1|ENSG00000223548	-1.34	5.4e-19	28	Control	AD
ACSM5|ENSG00000183549	-0.26	0.2	28	Control	AD
ACSS1|ENSG00000154930	-0.15	0.25	28	Control	AD
ACSS2|ENSG00000131069	-0.05	0.53	28	Control	AD
ACSS3|ENSG00000111058	0.22	0.26	28	Control	AD
ACTA1|ENSG00000143632	0.17	0.63	28	Control	AD
ACTA2-AS1|ENSG00000180139	1.65	0.0028	28	Control	AD
POTEF|ENSG00000196604	-0.4	0.0024	28	Control	AD
ACTC1|ENSG00000159251	1.39	0.025	28	Control	AD
ACTG1|ENSG00000184009	-0.62	4e-09	28	Control	AD
ACTG2|ENSG00000163017	1.21	0.077	28	Control	AD
ACTL6A|ENSG00000136518	0.68	7e-11	28	Control	AD
ACTL6B|ENSG00000077080	-1.59	1.2e-09	28	Control	AD
ACTN1-DT|ENSG00000259062	0.51	0.026	28	Control	AD
ACTN2|ENSG00000077522	-1.03	4.1e-10	28	Control	AD
ACTN4|ENSG00000130402	0.62	1.4e-05	28	Control	AD
ACTR10|ENSG00000131966	-0.72	1.8e-12	28	Control	AD
ACTR1A|ENSG00000138107	-0.39	9.8e-08	28	Control	AD
ACTR1B|ENSG00000115073	-0.35	0.0018	28	Control	AD
ACTR2|ENSG00000138071	-0.31	0.0018	28	Control	AD
ACTR3-AS1|ENSG00000228857	-0.03	0.75	28	Control	AD
ACTR3B|ENSG00000133627	-1.06	5e-10	28	Control	AD
ACTR3C|ENSG00000106526	-0.21	0.45	28	Control	AD
ACTR5|ENSG00000101442	0.1	0.39	28	Control	AD
ACTR6|ENSG00000075089	-0.36	0.00051	28	Control	AD
ACTR8|ENSG00000113812	-0.12	0.24	28	Control	AD
ACTRT3|ENSG00000184378	0.25	0.58	28	Control	AD
ACVR1|ENSG00000115170	0.19	0.11	28	Control	AD
ACVR1B|ENSG00000135503	-0.71	4.3e-12	28	Control	AD
ACVR1C|ENSG00000123612	-1.03	1.2e-07	28	Control	AD
ACVR2A|ENSG00000121989	-0.27	0.061	28	Control	AD
ACVR2B-AS1|ENSG00000229589	0.38	0.00057	28	Control	AD
ACVRL1|ENSG00000139567	0.73	0.0009	28	Control	AD
ACY3|ENSG00000132744	-0.92	0.0073	28	Control	AD
ACYP1|ENSG00000119640	-0.3	0.035	28	Control	AD
ACYP2|ENSG00000170634	-0.14	0.1	28	Control	AD
ADA|ENSG00000196839	0.17	0.35	28	Control	AD
ADAD2|ENSG00000140955	-0.48	0.3	28	Control	AD
ADAL|ENSG00000168803	-0.64	0.00011	28	Control	AD
ADAM10|ENSG00000137845	0.34	0.00029	28	Control	AD
ADAM11|ENSG00000073670	-1.36	5.5e-09	28	Control	AD
ADAM12|ENSG00000148848	0.44	0.039	28	Control	AD
	-0.06	0.67	28	Control	AD
ADAM17|ENSG00000151694	0.37	0.0013	28	Control	AD
ADAM19|ENSG00000135074	0.37	0.074	28	Control	AD
ADAM22|ENSG00000008277	-0.5	6.9e-06	28	Control	AD
ADAM23|ENSG00000114948	-1.5	3.4e-15	28	Control	AD
ADAM7-AS1|ENSG00000253535	0.15	0.5	28	Control	AD
ADAM32|ENSG00000275594	0.05	0.98	28	Control	AD
ADAM33|ENSG00000149451	1.55	8.3e-12	28	Control	AD
ADAM8|ENSG00000151651	0.63	0.0075	28	Control	AD
ADAM9|ENSG00000282230	0.18	0.12	28	Control	AD
ADAMTS1|ENSG00000154734	0.86	0.0035	28	Control	AD
ADAMTS10|ENSG00000142303	0.68	2.6e-06	28	Control	AD
ADAMTS12|ENSG00000281690	0.52	0.17	28	Control	AD
ADAMTS13|ENSG00000281244	-0.41	0.00021	28	Control	AD
ADAMTS14|ENSG00000138316	-0.3	0.34	28	Control	AD
ADAMTS15|ENSG00000166106	0.28	0.43	28	Control	AD
ADAMTS16-DT|ENSG00000250579	-1.45	3.5e-05	28	Control	AD
ADAMTS17|ENSG00000140470	-0.5	0.0056	28	Control	AD
ADAMTS18|ENSG00000140873	-0.12	0.84	28	Control	AD
ADAMTS19-AS1|ENSG00000249421	-0.38	0.26	28	Control	AD
ADAMTS2|ENSG00000087116	0.69	0.016	28	Control	AD
ADAMTS3|ENSG00000156140	-0.68	0.0077	28	Control	AD
ADAMTS4|ENSG00000158859	-0.53	0.0048	28	Control	AD
ADAMTS5|ENSG00000154736	0.66	0.012	28	Control	AD
ADAMTS6|ENSG00000049192	0.7	0.074	28	Control	AD
ADAMTS7|ENSG00000136378	0.9	9.1e-05	28	Control	AD
ADAMTS8|ENSG00000134917	-0.38	0.08	28	Control	AD
ADAMTS9-AS2|ENSG00000241684	0.56	0.13	28	Control	AD
ADAMTSL1|ENSG00000178031	-1.04	0.00015	28	Control	AD
ADAMTSL2|ENSG00000197859	-0.29	0.079	28	Control	AD
ADAMTSL3|ENSG00000291606	1.19	1.6e-09	28	Control	AD
ADAMTSL4-AS1|ENSG00000203804	0.64	0.00039	28	Control	AD
ADAMTSL5|ENSG00000185761	0.58	0.0091	28	Control	AD
ADAP1|ENSG00000105963	-0.28	0.11	28	Control	AD
ADAP2|ENSG00000184060	0.0	0.98	28	Control	AD
ADAR|ENSG00000160710	-0.05	0.53	28	Control	AD
ADARB1|ENSG00000197381	0.01	0.97	28	Control	AD
ADARB2-AS1|ENSG00000205696	0.66	0.00055	28	Control	AD
ADAT1|ENSG00000065457	0.0	1.0	28	Control	AD
ADAT2|ENSG00000189007	-0.29	0.18	28	Control	AD
ADAT3|ENSG00000213638	0.61	0.14	28	Control	AD
AZIN2|ENSG00000142920	-0.37	0.0037	28	Control	AD
ADCK1|ENSG00000063761	-0.5	6.2e-05	28	Control	AD
ADCK2|ENSG00000133597	-0.13	0.18	28	Control	AD
COQ8A|ENSG00000163050	0.19	0.063	28	Control	AD
COQ8B|ENSG00000123815	-0.05	0.7	28	Control	AD
ADCK5|ENSG00000173137	0.16	0.33	28	Control	AD
ADCY1|ENSG00000164742	-1.09	5.7e-10	28	Control	AD
ADCY2|ENSG00000078295	0.06	0.71	28	Control	AD
ADCY8|ENSG00000155897	-0.1	0.38	28	Control	AD
ADCY4|ENSG00000129467	0.6	0.00094	28	Control	AD
ADCY5|ENSG00000173175	0.03	0.75	28	Control	AD
ADCY6-DT|ENSG00000257660	0.25	0.027	28	Control	AD
ADCY7|ENSG00000121281	0.52	0.04	28	Control	AD
ADCY9|ENSG00000162104	0.22	0.11	28	Control	AD
ADCYAP1|ENSG00000141433	-1.61	2.3e-08	28	Control	AD
ADCYAP1R1|ENSG00000078549	-0.15	0.23	28	Control	AD
ADD1|ENSG00000087274	-0.12	0.12	28	Control	AD
ADD2|ENSG00000075340	-1.68	3.8e-14	28	Control	AD
ADD3-AS1|ENSG00000203876	0.21	0.11	28	Control	AD
ADGB-DT|ENSG00000237468	1.4	0.019	28	Control	AD
	1.64	3.5e-06	28	Control	AD
	-0.04	0.73	28	Control	AD
ADHFE1|ENSG00000147576	-0.57	0.0017	28	Control	AD
ADI1|ENSG00000182551	-0.05	0.64	28	Control	AD
ADIPOR1|ENSG00000159346	-0.1	0.15	28	Control	AD
ADIPOR2|ENSG00000285070	0.71	4.4e-07	28	Control	AD
ADK|ENSG00000156110	-0.08	0.42	28	Control	AD
ADM-DT|ENSG00000254554	0.63	0.051	28	Control	AD
ADM5|ENSG00000224420	0.28	0.25	28	Control	AD
ADNP2|ENSG00000101544	0.19	0.029	28	Control	AD
ADO|ENSG00000181915	0.09	0.39	28	Control	AD
ADORA1|ENSG00000163485	-0.53	3e-05	28	Control	AD
ADORA2B|ENSG00000170425	-0.28	0.12	28	Control	AD
ADORA3|ENSG00000282608	0.2	0.35	28	Control	AD
ADPGK-AS1|ENSG00000260898	-0.02	0.84	28	Control	AD
ADPRH|ENSG00000144843	0.6	5.6e-05	28	Control	AD
ADPRHL1|ENSG00000153531	-0.26	0.11	28	Control	AD
ADPRS|ENSG00000116863	0.06	0.55	28	Control	AD
ADPRM|ENSG00000170222	0.12	0.38	28	Control	AD
ADRA1D|ENSG00000171873	-0.39	0.091	28	Control	AD
ADRA1B|ENSG00000170214	-1.41	2e-07	28	Control	AD
ADRA2A|ENSG00000150594	-0.87	5.7e-07	28	Control	AD
ADRA2B|ENSG00000274286	1.27	4.9e-07	28	Control	AD
ADRA2C|ENSG00000184160	0.6	9.6e-05	28	Control	AD
ADRB1|ENSG00000043591	-0.24	0.23	28	Control	AD
ADRB2|ENSG00000169252	0.11	0.57	28	Control	AD
GRK2|ENSG00000173020	-0.19	0.04	28	Control	AD
GRK3|ENSG00000100077	-1.05	1.8e-08	28	Control	AD
ADRM1|ENSG00000130706	-0.08	0.39	28	Control	AD
ADSL|ENSG00000239900	-0.06	0.56	28	Control	AD
ADSS2|ENSG00000035687	-0.22	0.015	28	Control	AD
ADSS1|ENSG00000185100	-0.12	0.54	28	Control	AD
ADTRP|ENSG00000111863	-1.25	0.00059	28	Control	AD
AEBP1|ENSG00000106624	1.25	6.9e-09	28	Control	AD
AEBP2|ENSG00000139154	0.44	0.00029	28	Control	AD
AEN|ENSG00000181026	0.38	0.028	28	Control	AD
TLE5|ENSG00000104964	-0.09	0.43	28	Control	AD
AFAP1-AS1|ENSG00000272620	-0.23	0.025	28	Control	AD
AFAP1L1|ENSG00000157510	1.06	1.5e-13	28	Control	AD
AFAP1L2|ENSG00000169129	0.52	8e-05	28	Control	AD
	0.71	9.5e-09	28	Control	AD
AFF3|ENSG00000144218	-0.77	2.4e-07	28	Control	AD
AFF4-DT|ENSG00000272023	0.19	0.089	28	Control	AD
AFG3L2|ENSG00000141385	-0.68	3.1e-09	28	Control	AD
AFMID|ENSG00000183077	0.14	0.33	28	Control	AD
AFTPH-DT|ENSG00000260101	0.21	0.048	28	Control	AD
AGA|ENSG00000038002	-0.04	0.75	28	Control	AD
AGAP1-IT1|ENSG00000235529	0.13	0.31	28	Control	AD
AGAP2-AS1|ENSG00000255737	-1.19	2.5e-10	28	Control	AD
AGAP3|ENSG00000133612	-0.32	0.0027	28	Control	AD
	0.63	0.14	28	Control	AD
AGAP6|ENSG00000204149	0.42	0.0041	28	Control	AD
AGAP4|ENSG00000188234	0.19	0.7	28	Control	AD
AGBL2|ENSG00000165923	0.85	0.048	28	Control	AD
AGBL3|ENSG00000146856	0.11	0.58	28	Control	AD
AGBL4-IT1|ENSG00000225623	-1.64	7.8e-12	28	Control	AD
AGBL5-IT1|ENSG00000229122	-0.08	0.27	28	Control	AD
AGER|ENSG00000230514	0.58	0.013	28	Control	AD
AGFG1|ENSG00000173744	0.12	0.11	28	Control	AD
AGFG2|ENSG00000106351	0.12	0.35	28	Control	AD
AGGF1|ENSG00000164252	-0.11	0.19	28	Control	AD
AGK-DT|ENSG00000261570	-0.75	9.5e-11	28	Control	AD
AGL|ENSG00000162688	-0.61	0.00015	28	Control	AD
AGMAT|ENSG00000116771	-1.43	5.9e-10	28	Control	AD
AGMO|ENSG00000187546	-0.07	0.84	28	Control	AD
AGO1|ENSG00000092847	0.16	0.057	28	Control	AD
AGO2|ENSG00000123908	0.69	2.5e-06	28	Control	AD
AGO3|ENSG00000126070	0.57	1.6e-07	28	Control	AD
AGO4|ENSG00000134698	0.37	0.00017	28	Control	AD
AGPAT1|ENSG00000227642	-0.34	5.8e-06	28	Control	AD
AGPAT2|ENSG00000169692	0.25	0.12	28	Control	AD
AGPAT3|ENSG00000160216	-0.26	0.003	28	Control	AD
	-0.44	0.00022	28	Control	AD
AGPAT5|ENSG00000155189	0.0	1.0	28	Control	AD
GPAT4|ENSG00000158669	0.17	0.016	28	Control	AD
GPAT3|ENSG00000138678	-0.09	0.71	28	Control	AD
AGPS|ENSG00000018510	0.05	0.61	28	Control	AD
AGRN|ENSG00000188157	0.32	0.026	28	Control	AD
	-0.21	0.18	28	Control	AD
AGTPBP1|ENSG00000135049	-0.24	0.089	28	Control	AD
AGTR1|ENSG00000144891	0.97	0.012	28	Control	AD
AGTRAP|ENSG00000177674	0.28	0.059	28	Control	AD
AHCTF1|ENSG00000153207	0.27	0.003	28	Control	AD
AHCY|ENSG00000101444	-0.14	0.11	28	Control	AD
AHCYL1|ENSG00000168710	-0.14	0.35	28	Control	AD
AHCYL2|ENSG00000158467	-0.05	0.66	28	Control	AD
AHDC1|ENSG00000126705	0.02	0.82	28	Control	AD
AHI1-DT|ENSG00000231028	0.19	0.18	28	Control	AD
AHNAK|ENSG00000124942	1.01	5.7e-06	28	Control	AD
AHNAK2|ENSG00000185567	-0.2	0.37	28	Control	AD
AHR|ENSG00000106546	0.62	0.00044	28	Control	AD
PDCD6-AHRR|ENSG00000288622	-1.07	1.1e-05	28	Control	AD
AHSA1|ENSG00000100591	0.5	0.037	28	Control	AD
AHSA2P|ENSG00000293434	0.91	2.5e-07	28	Control	AD
ANKS1B|ENSG00000185046	0.4	0.00028	28	Control	AD
AIF1|ENSG00000234836	-0.56	0.018	28	Control	AD
AIF1L|ENSG00000126878	0.26	0.11	28	Control	AD
AIFM2|ENSG00000042286	0.07	0.62	28	Control	AD
AIFM3|ENSG00000183773	0.11	0.49	28	Control	AD
AIG1|ENSG00000146416	-0.44	1.1e-08	28	Control	AD
CRYBG1|ENSG00000112297	0.79	2.6e-05	28	Control	AD
AIM2|ENSG00000163568	-0.74	0.021	28	Control	AD
AIMP1|ENSG00000164022	0.05	0.51	28	Control	AD
AIMP2|ENSG00000106305	-0.47	0.00022	28	Control	AD
AURKAIP1|ENSG00000175756	0.29	0.026	28	Control	AD
AIRE|ENSG00000160224	-0.67	0.03	28	Control	AD
AJAP1|ENSG00000196581	-0.63	6.7e-06	28	Control	AD
AJUBA-DT|ENSG00000258457	1.33	3.5e-07	28	Control	AD
	0.47	8.8e-05	28	Control	AD
AK2|ENSG00000004455	0.26	0.0015	28	Control	AD
AK4|ENSG00000162433	-0.04	0.77	28	Control	AD
AK5|ENSG00000154027	-1.03	1.2e-11	28	Control	AD
AK7|ENSG00000140057	0.19	0.57	28	Control	AD
AK8|ENSG00000165695	-0.74	0.00015	28	Control	AD
AK9|ENSG00000155085	0.43	0.00031	28	Control	AD
AKAP1-DT|ENSG00000263004	0.12	0.29	28	Control	AD
AKAP10|ENSG00000108599	0.08	0.36	28	Control	AD
AKAP11|ENSG00000023516	-0.31	0.01	28	Control	AD
AKAP12|ENSG00000131016	-0.25	0.12	28	Control	AD
AKAP13-AS1|ENSG00000259367	0.23	0.083	28	Control	AD
AKAP3|ENSG00000111254	0.05	0.81	28	Control	AD
AKAP5|ENSG00000179841	-1.54	3.3e-10	28	Control	AD
AKAP6|ENSG00000151320	-0.35	0.002	28	Control	AD
AKAP7|ENSG00000118507	-0.26	0.034	28	Control	AD
AKAP8|ENSG00000105127	0.51	9e-07	28	Control	AD
AKAP8L|ENSG00000011243	0.29	0.0039	28	Control	AD
AKAP9|ENSG00000127914	0.08	0.4	28	Control	AD
AKIP1|ENSG00000166452	-0.1	0.24	28	Control	AD
AKIRIN1|ENSG00000174574	-0.07	0.39	28	Control	AD
AKIRIN2|ENSG00000135334	-0.19	0.064	28	Control	AD
AKNAD1|ENSG00000162641	0.3	0.0014	28	Control	AD
AKR1A1|ENSG00000117448	-0.35	0.019	28	Control	AD
AKR1B1|ENSG00000085662	0.01	0.88	28	Control	AD
AKR1C1|ENSG00000187134	1.62	4.8e-09	28	Control	AD
AKR1C2|ENSG00000151632	1.79	3.1e-10	28	Control	AD
AKR1C3|ENSG00000196139	1.04	5.6e-07	28	Control	AD
AKR1E2|ENSG00000165568	0.55	0.051	28	Control	AD
AKR7A2|ENSG00000053371	-0.16	0.12	28	Control	AD
AKR7A3|ENSG00000162482	-0.47	0.0074	28	Control	AD
AKT1S1|ENSG00000204673	0.18	0.036	28	Control	AD
AKT2|ENSG00000105221	0.21	0.0021	28	Control	AD
AKT3-IT1|ENSG00000228939	-0.07	0.61	28	Control	AD
AKTIP|ENSG00000166971	0.06	0.34	28	Control	AD
ALAD|ENSG00000148218	0.12	0.21	28	Control	AD
ALAS1|ENSG00000023330	-0.33	0.0011	28	Control	AD
	0.75	0.13	28	Control	AD
ALCAM|ENSG00000170017	0.29	0.0083	28	Control	AD
ALDH16A1|ENSG00000161618	0.2	0.22	28	Control	AD
ALDH18A1|ENSG00000059573	-0.24	0.0019	28	Control	AD
ALDH1A1|ENSG00000165092	-0.18	0.32	28	Control	AD
ALDH1A2-AS1|ENSG00000259285	-0.47	0.12	28	Control	AD
ALDH1A3-AS1|ENSG00000259583	-0.71	5e-05	28	Control	AD
ALDH1B1|ENSG00000137124	-0.01	0.97	28	Control	AD
ALDH1L1-AS1|ENSG00000250218	-0.74	0.0023	28	Control	AD
ALDH1L2|ENSG00000136010	0.18	0.27	28	Control	AD
ALDH2|ENSG00000111275	-0.52	7.9e-05	28	Control	AD
ALDH3A1|ENSG00000108602	0.33	0.44	28	Control	AD
ALDH3A2|ENSG00000072210	0.14	0.18	28	Control	AD
ALDH3B1|ENSG00000006534	-0.24	0.22	28	Control	AD
ALDH4A1|ENSG00000159423	-0.4	0.03	28	Control	AD
ALDH5A1|ENSG00000112294	-0.76	4.6e-08	28	Control	AD
ALDH6A1|ENSG00000119711	-0.4	0.0044	28	Control	AD
ALDH7A1|ENSG00000164904	-0.59	0.00018	28	Control	AD
ALDH8A1|ENSG00000118514	1.36	0.00017	28	Control	AD
ALDH9A1|ENSG00000143149	-0.34	0.0015	28	Control	AD
LOC112694756|ENSG00000285043	-0.6	2.2e-07	28	Control	AD
ALDOB|ENSG00000136872	-0.35	0.2	28	Control	AD
	-1.0	3.7e-09	28	Control	AD
ALG1|ENSG00000033011	-0.37	0.0088	28	Control	AD
ALG10B|ENSG00000175548	0.6	0.049	28	Control	AD
ALG11|ENSG00000253710	0.2	0.19	28	Control	AD
