gene_name	log2_fold_change	p_value	sample_size	ref_allele	non_ref_allele
SOSTDC1|ENSG00000171243	0.995930738	0.017387845	31	Control	AD
STYK1|ENSG00000060140	0.967546038	0.021418027	31	Control	AD
	-0.192863773	0.624115479	31	Control	AD
SLC35A4|ENSG00000176087	0.131987988	0.526088806	31	Control	AD
RGMA|ENSG00000182175	0.725505925	0.000212	31	Control	AD
HMGCLL1|ENSG00000146151	0.463846041	0.19652583	31	Control	AD
TIMM29|ENSG00000142444	0.392087237	0.055148195	31	Control	AD
ATP6V1A|ENSG00000114573	0.75099451	0.02486331	31	Control	AD
RRBP1|ENSG00000125844	-0.143417845	0.412950017	31	Control	AD
SUCLA2|ENSG00000136143	0.080515423	0.700111495	31	Control	AD
TMEM132B|ENSG00000139364	0.146981906	0.517449767	31	Control	AD
ZCCHC12|ENSG00000174460	0.82478197	0.042801216	31	Control	AD
RIT2|ENSG00000152214	0.312968856	0.402472195	31	Control	AD
MYO5A|ENSG00000197535	-0.395515859	0.132243099	31	Control	AD
HDAC7|ENSG00000061273	0.198843159	0.402819294	31	Control	AD
URM1|ENSG00000167118	0.176472785	0.399281711	31	Control	AD
MOAP1|ENSG00000278268	0.266568686	0.292312832	31	Control	AD
PPP4R4|ENSG00000278326	0.244745709	0.434232992	31	Control	AD
GRB14|ENSG00000115290	-0.161952629	0.644042858	31	Control	AD
GPR3|ENSG00000181773	1.299104395		31	Control	AD
TM4SF1|ENSG00000169908	-0.079970959	0.825494312	31	Control	AD
B4GALT6|ENSG00000118276	0.816481393	0.024861076	31	Control	AD
LINC01748|ENSG00000226476	0.262572463	0.49537031	31	Control	AD
MMP15|ENSG00000102996	0.646165763	0.011186124	31	Control	AD
SLC1A1|ENSG00000106688	1.227593982	0.000106	31	Control	AD
EPHX4|ENSG00000172031	1.173873734	0.004228487	31	Control	AD
NTN1|ENSG00000065320	0.457775229	0.079748657	31	Control	AD
CNOT7|ENSG00000198791	-0.152288176	0.326794147	31	Control	AD
CA10|ENSG00000154975	0.716710368	0.009461319	31	Control	AD
YWHAG|ENSG00000170027	0.311905071	0.311169988	31	Control	AD
CSDC2|ENSG00000172346	0.268007258	0.445063119	31	Control	AD
LSM11|ENSG00000155858	0.775669884	0.036910588	31	Control	AD
MAT2B|ENSG00000038274	0.302672708	0.196326839	31	Control	AD
CD276|ENSG00000103855	0.524906052	0.056250181	31	Control	AD
ZBBX|ENSG00000169064	0.512752434	0.202169724	31	Control	AD
TXNIP|ENSG00000265972	-0.456927414	0.135264998	31	Control	AD
TMEM178A|ENSG00000152154	0.135675043	0.631532801	31	Control	AD
FAM229A|ENSG00000225828	0.144329071	0.547263441	31	Control	AD
ST6GALNAC4|ENSG00000136840	0.262923367	0.302495137	31	Control	AD
TMX4|ENSG00000125827	-0.232205974	0.314544063	31	Control	AD
ITPKC|ENSG00000086544	0.425948703	0.211991348	31	Control	AD
DDX25|ENSG00000109832	0.407575181	0.172510363	31	Control	AD
SHC1|ENSG00000160691	0.87675518	0.00826959	31	Control	AD
APC|ENSG00000134982	-0.097316353	0.696825146	31	Control	AD
TMEM14A|ENSG00000096092	0.405336285	0.105143267	31	Control	AD
TRABD2A|ENSG00000186854	0.599260695	0.145961991	31	Control	AD
ANO3|ENSG00000134343	0.886553337	0.034979767	31	Control	AD
PLCXD2|ENSG00000240891	0.300922835	0.467435504	31	Control	AD
NDUFA4L2|ENSG00000185633	0.86264426	0.020838759	31	Control	AD
DES|ENSG00000175084	0.7382398	0.066258821	31	Control	AD
TMEM51|ENSG00000171729	0.485858969	0.135521391	31	Control	AD
HSPB6|ENSG00000004776	0.35460723	0.184153669	31	Control	AD
CDH18|ENSG00000145526	1.182787116	0.004348323	31	Control	AD
NAP1L2|ENSG00000186462	1.107463655	0.004594986	31	Control	AD
FGF12|ENSG00000114279	0.571327561	0.075074004	31	Control	AD
RNF145|ENSG00000145860	-0.057390024	0.737558323	31	Control	AD
MAGEE1|ENSG00000198934	0.833522756	0.042617615	31	Control	AD
SDC3|ENSG00000162512	0.705489365	0.001297996	31	Control	AD
	0.528409972	0.148303551	31	Control	AD
TBC1D9|ENSG00000109436	0.604829765	0.113599439	31	Control	AD
DYNC1I1|ENSG00000158560	0.344731022	0.303190778	31	Control	AD
ARHGEF40|ENSG00000165801	-0.078938766	0.7140634	31	Control	AD
B3GAT2|ENSG00000112309	-0.047505954	0.854260514	31	Control	AD
NCAM2|ENSG00000154654	-0.008296232	0.969807301	31	Control	AD
EPCAM-DT|ENSG00000234690	-0.581143076	0.072490075	31	Control	AD
HS6ST2|ENSG00000171004	0.941087216	0.018989293	31	Control	AD
PTDSS2|ENSG00000174915	0.204934629	0.290525296	31	Control	AD
PEMT|ENSG00000133027	0.476695931	0.074879391	31	Control	AD
GGH|ENSG00000137563	0.407123569	0.153611026	31	Control	AD
ZBTB11|ENSG00000066422	-0.108774472	0.608988913	31	Control	AD
CTDP1|ENSG00000060069	-0.029850244	0.894358832	31	Control	AD
C1QL3|ENSG00000165985	1.041832432	0.01297638	31	Control	AD
TMEM35A|ENSG00000126950	0.988240845	0.008810065	31	Control	AD
DRD4|ENSG00000069696	0.144160535	0.678993212	31	Control	AD
PRKAR1A|ENSG00000108946	-0.060398799	0.706338049	31	Control	AD
SMPDL3A|ENSG00000172594	0.297278758	0.273069982	31	Control	AD
TMT1B|ENSG00000170439	-0.112287325	0.747247077	31	Control	AD
	0.599300516	0.144167573	31	Control	AD
CHI3L2|ENSG00000064886	0.789206371		31	Control	AD
SKAP2|ENSG00000005020	0.091513822	0.714079719	31	Control	AD
RALGPS1|ENSG00000136828	-0.459521507	0.0147189	31	Control	AD
SOCS3-DT|ENSG00000266970	0.66942353		31	Control	AD
RTN1|ENSG00000139970	1.041036058	0.007853671	31	Control	AD
