gene_name	log2_fold_change	p_value	sample_size	ref_allele	non_ref_allele
SLC17A8|ENSG00000179520	0.049691497	0.90537217	31	Control	AD
DRAXIN|ENSG00000162490	0.471221904	0.162763941	31	Control	AD
NELL1|ENSG00000165973	0.689512065	0.070229542	31	Control	AD
PPDPF|ENSG00000125534	0.259214051	0.270251923	31	Control	AD
PLCD1|ENSG00000187091	0.522220394	0.053133957	31	Control	AD
GBP2|ENSG00000162645	0.255645724	0.508666622	31	Control	AD
TTC38|ENSG00000075234	-0.174050829	0.513452112	31	Control	AD
TRIM37|ENSG00000108395	0.057507772	0.853473978	31	Control	AD
LOC101928251|ENSG00000264985	0.056003325	0.88323466	31	Control	AD
RXFP1|ENSG00000171509	0.540065414	0.195408632	31	Control	AD
HSDL1|ENSG00000103160	0.064106481	0.699122481	31	Control	AD
EEIG2|ENSG00000162636	0.298836094	0.399282404	31	Control	AD
MMP2|ENSG00000087245	-0.15504163	0.608763352	31	Control	AD
CARTPT|ENSG00000164326	0.984120199	0.006921011	31	Control	AD
VKORC1|ENSG00000167397	0.150237123	0.551436354	31	Control	AD
MVD|ENSG00000167508	0.430739656	0.019751012	31	Control	AD
ALS2CL|ENSG00000178038	-0.084531533	0.769639492	31	Control	AD
SERPINI1|ENSG00000163536	0.554305562	0.11203379	31	Control	AD
PRKN|ENSG00000185345	0.587931086	0.031297946	31	Control	AD
PRRX2|ENSG00000167157	0.272020303	0.492993205	31	Control	AD
MYCBP2|ENSG00000005810	-0.072952909	0.77508034	31	Control	AD
CASQ1|ENSG00000143318	0.22904979	0.492290143	31	Control	AD
BMPR2|ENSG00000204217	0.28965164	0.258717861	31	Control	AD
TPRA1|ENSG00000163870	0.027293498	0.884290358	31	Control	AD
BGN|ENSG00000182492	0.349044179	0.277932591	31	Control	AD
BSG|ENSG00000172270	0.113305306	0.673352323	31	Control	AD
DDX49|ENSG00000105671	0.105615353	0.457611081	31	Control	AD
LINC01503|ENSG00000233901	0.643460959		31	Control	AD
RASGRF2|ENSG00000113319	-0.101230199	0.704507903	31	Control	AD
NEUROD6|ENSG00000164600	0.765161251	0.064282675	31	Control	AD
MT1A|ENSG00000205362	0.185921564	0.63745499	31	Control	AD
GLRB|ENSG00000109738	0.883328526	0.025854897	31	Control	AD
CBLN2|ENSG00000141668	0.529592793	0.177742342	31	Control	AD
BTG2|ENSG00000159388	-0.257846412	0.363574901	31	Control	AD
KIDINS220|ENSG00000134313	-0.018751935	0.934193837	31	Control	AD
REPS2|ENSG00000169891	-0.00804203	0.977708742	31	Control	AD
WDR81|ENSG00000167716	0.026059676	0.910045218	31	Control	AD
MYBPH|ENSG00000133055	0.898025801		31	Control	AD
WDR47|ENSG00000085433	0.135615868	0.651549326	31	Control	AD
ERG28|ENSG00000133935	0.472635789	0.003912658	31	Control	AD
RHOT1|ENSG00000126858	-0.050855563	0.76487428	31	Control	AD
LIG4|ENSG00000174405	-0.424341814	0.071652146	31	Control	AD
TACC2|ENSG00000138162	0.398941869	0.059505105	31	Control	AD
C19orf48P|ENSG00000167747	0.250126842	0.303239242	31	Control	AD
	0.652886375	0.106098595	31	Control	AD
SLC26A4-AS1|ENSG00000233705	0.459731162	0.200827045	31	Control	AD
FGF13|ENSG00000129682	0.641452404	0.080726122	31	Control	AD
AP1AR|ENSG00000138660	-0.264112054	0.255635403	31	Control	AD
PRICKLE1|ENSG00000139174	0.691232279	0.033643104	31	Control	AD
PCMT1|ENSG00000120265	0.294089568	0.288214558	31	Control	AD
CDKN1A|ENSG00000124762	0.21531606	0.590517524	31	Control	AD
RRAS|ENSG00000126458	-0.029970559	0.916774993	31	Control	AD
AP1S2|ENSG00000182287	0.002606817	0.991281567	31	Control	AD
NKIRAS1|ENSG00000197885	0.466071494	0.07085422	31	Control	AD
SLC38A3|ENSG00000188338	-0.190295572	0.58564702	31	Control	AD
UNC80|ENSG00000144406	0.608676516	0.09856655	31	Control	AD
PTPN4|ENSG00000088179	0.105745095	0.683175565	31	Control	AD
PNMA2|ENSG00000240694	0.399562665	0.25776791	31	Control	AD
SLC16A14|ENSG00000163053	0.624868701	0.07403323	31	Control	AD
SELENON|ENSG00000162430	0.285995961	0.225404095	31	Control	AD
BLTP1|ENSG00000138688	-0.026460608	0.904545055	31	Control	AD
SFTA1P|ENSG00000225383	-0.100964893	0.786171894	31	Control	AD
PLCH1|ENSG00000114805	0.406628038	0.215255057	31	Control	AD
	0.457681503	0.223229101	31	Control	AD
S100A10|ENSG00000197747	0.423194003	0.237213367	31	Control	AD
PGAM2|ENSG00000164708	0.027197344	0.938261025	31	Control	AD
TTC3|ENSG00000182670	-0.143679645	0.340719142	31	Control	AD
STXBP5|ENSG00000164506	0.274245301	0.404199654	31	Control	AD
MAPK9|ENSG00000050748	-0.044413076	0.859920393	31	Control	AD
GPR22|ENSG00000283812	0.890416726	0.028919341	31	Control	AD
PLEKHA2|ENSG00000169499	0.101359697	0.598684567	31	Control	AD
MCHR2|ENSG00000152034	0.731451937	0.080187383	31	Control	AD
SYNJ1|ENSG00000159082	0.45159274	0.191842748	31	Control	AD
NBEA|ENSG00000172915	0.375083937	0.227321034	31	Control	AD
CCZ1B|ENSG00000146574	-0.264670512	0.350876625	31	Control	AD
PID1|ENSG00000153823	0.296926691	0.155410344	31	Control	AD
LINC01238|ENSG00000237940	-0.366778385	0.25498908	31	Control	AD
