gene_name,ensembl_id,official_symbol,is_upregulated_in_AD,brain_region,study,quality_assessment
AGK-DT,ENSG00000261570,AGK-DT,False,Frontal Lobe,Panitch_et_al,1.8
PPIH,ENSG00000171960,PPIH,False,Frontal Lobe,Panitch_et_al,1.8
RAB2A,ENSG00000104388,RAB2A,False,Frontal Lobe,Panitch_et_al,1.8
PJA2,ENSG00000198961,PJA2,False,Frontal Lobe,Panitch_et_al,1.8
NAA20,ENSG00000173418,NAA20,False,Frontal Lobe,Panitch_et_al,1.8
TRIM66,ENSG00000166436,TRIM66,False,Frontal Lobe,Panitch_et_al,1.8
HECTD2-AS1,,HECTD2-AS1,False,Frontal Lobe,Panitch_et_al,1.8
TRAPPC4,ENSG00000196655,TRAPPC4,False,Frontal Lobe,Panitch_et_al,1.8
TCERG1,ENSG00000113649,TCERG1,False,Frontal Lobe,Panitch_et_al,1.8
ZNF711,ENSG00000147180,ZNF711,False,Frontal Lobe,Panitch_et_al,1.8
ST6GAL2-IT1,ENSG00000238250,ST6GAL2-IT1,False,Frontal Lobe,Panitch_et_al,1.8
NRXN3,ENSG00000021645,NRXN3,False,Frontal Lobe,Panitch_et_al,1.8
LINC00507,ENSG00000256193,LINC00507,False,Frontal Lobe,Panitch_et_al,1.8
DYNLT3,ENSG00000165169,DYNLT3,False,Frontal Lobe,Panitch_et_al,1.8
NORAD,ENSG00000260032,NORAD,False,Frontal Lobe,Panitch_et_al,1.8
BABAM2-AS1,,BABAM2-AS1,False,Frontal Lobe,Panitch_et_al,1.8
NMNAT2,ENSG00000157064,NMNAT2,False,Frontal Lobe,Panitch_et_al,1.8
RELCH,ENSG00000134444,RELCH,False,Frontal Lobe,Panitch_et_al,1.8
KCTD13-DT,ENSG00000247735,KCTD13-DT,False,Frontal Lobe,Panitch_et_al,1.8
TCEAL5,ENSG00000204065,TCEAL5,False,Frontal Lobe,Panitch_et_al,1.8
POLR3A,ENSG00000148606,POLR3A,False,Frontal Lobe,Panitch_et_al,1.8
TSPAN7,ENSG00000156298,TSPAN7,False,Frontal Lobe,Panitch_et_al,1.8
MRPL42,ENSG00000198015,MRPL42,False,Frontal Lobe,Panitch_et_al,1.8
NUDT2,ENSG00000164978,NUDT2,False,Frontal Lobe,Panitch_et_al,1.8
EEF1E1-BLOC1S5,ENSG00000265818,EEF1E1-BLOC1S5,False,Frontal Lobe,Panitch_et_al,1.8
PRPF4,ENSG00000136875,PRPF4,False,Frontal Lobe,Panitch_et_al,1.8
LMLN-AS1,ENSG00000232832,LMLN-AS1,False,Frontal Lobe,Panitch_et_al,1.8
ABCA11P,ENSG00000251595,ABCA11P,False,Frontal Lobe,Panitch_et_al,1.8
PCDH8,ENSG00000136099,PCDH8,False,Frontal Lobe,Panitch_et_al,1.8
BFSP1,ENSG00000125864,BFSP1,False,Frontal Lobe,Panitch_et_al,1.8
CAMKK2,ENSG00000110931,CAMKK2,False,Frontal Lobe,Panitch_et_al,1.8
UQCRC2,ENSG00000140740,UQCRC2,False,Frontal Lobe,Panitch_et_al,1.8
TMX3,ENSG00000166479,TMX3,False,Frontal Lobe,Panitch_et_al,1.8
NIPSNAP1,ENSG00000184117,NIPSNAP1,False,Frontal Lobe,Panitch_et_al,1.8
GARNL3,ENSG00000136895,GARNL3,False,Frontal Lobe,Panitch_et_al,1.8
RPAIN,ENSG00000129197,RPAIN,False,Frontal Lobe,Panitch_et_al,1.8
ATF7IP2,ENSG00000166669,ATF7IP2,False,Frontal Lobe,Panitch_et_al,1.8
HTR3B,ENSG00000149305,HTR3B,False,Frontal Lobe,Panitch_et_al,1.8
STAMBPL1,ENSG00000138134,STAMBPL1,False,Frontal Lobe,Panitch_et_al,1.8
CDH13-AS1,ENSG00000261410,CDH13-AS1,False,Frontal Lobe,Panitch_et_al,1.8
RAB6A,ENSG00000175582,RAB6A,False,Frontal Lobe,Panitch_et_al,1.8
NECTIN3-AS1,ENSG00000242242,NECTIN3-AS1,False,Frontal Lobe,Panitch_et_al,1.8
ATP6AP2,ENSG00000182220,ATP6AP2,False,Frontal Lobe,Panitch_et_al,1.8
GPHN,ENSG00000171723,GPHN,False,Frontal Lobe,Panitch_et_al,1.8
NKIRAS1,ENSG00000197885,NKIRAS1,False,Frontal Lobe,Panitch_et_al,1.8
ZNF169,ENSG00000175787,ZNF169,False,Frontal Lobe,Panitch_et_al,1.8
CHID1,ENSG00000177830,CHID1,False,Frontal Lobe,Panitch_et_al,1.8
PSMB2,ENSG00000126067,PSMB2,False,Frontal Lobe,Panitch_et_al,1.8
THOC7-AS1,ENSG00000240549,THOC7-AS1,False,Frontal Lobe,Panitch_et_al,1.8
AP4S1,ENSG00000100478,AP4S1,False,Frontal Lobe,Panitch_et_al,1.8
RIMS1,ENSG00000079841,RIMS1,False,Frontal Lobe,Panitch_et_al,1.8
LGI2,ENSG00000153012,LGI2,False,Frontal Lobe,Panitch_et_al,1.8
PDHX,ENSG00000110435,PDHX,False,Frontal Lobe,Panitch_et_al,1.8
CMSS1,ENSG00000184220,CMSS1,False,Frontal Lobe,Panitch_et_al,1.8
TOMM20,ENSG00000173726,TOMM20,False,Frontal Lobe,Panitch_et_al,1.8
PMS2P1,ENSG00000078319,PMS2P1,False,Frontal Lobe,Panitch_et_al,1.8
TCEAL7,ENSG00000182916,TCEAL7,False,Frontal Lobe,Panitch_et_al,1.8
MTPAP,ENSG00000107951,MTPAP,False,Frontal Lobe,Panitch_et_al,1.8
TBC1D24,ENSG00000162065,TBC1D24,False,Frontal Lobe,Panitch_et_al,1.8
ROBO2,ENSG00000185008,ROBO2,False,Frontal Lobe,Panitch_et_al,1.8
TM2D2,ENSG00000169490,TM2D2,False,Frontal Lobe,Panitch_et_al,1.8
PPM1E,ENSG00000175175,PPM1E,False,Frontal Lobe,Panitch_et_al,1.8
LRP2BP-AS1,ENSG00000250410,LRP2BP-AS1,False,Frontal Lobe,Panitch_et_al,1.8
DDX25,ENSG00000109832,DDX25,False,Frontal Lobe,Panitch_et_al,1.8
USP14,ENSG00000101557,USP14,False,Frontal Lobe,Panitch_et_al,1.8
TSPYL5,ENSG00000180543,TSPYL5,False,Frontal Lobe,Panitch_et_al,1.8
ZNG1E,ENSG00000147996,ZNG1E,False,Frontal Lobe,Panitch_et_al,1.8
ME3-DT,,ME3-DT,False,Frontal Lobe,Panitch_et_al,1.8
VPS50,ENSG00000004766,VPS50,False,Frontal Lobe,Panitch_et_al,1.8
CROT,ENSG00000005469,CROT,False,Frontal Lobe,Panitch_et_al,1.8
GRIA2,ENSG00000120251,GRIA2,False,Frontal Lobe,Panitch_et_al,1.8
SCAI,ENSG00000173611,SCAI,False,Frontal Lobe,Panitch_et_al,1.8
ZNF184,ENSG00000096654,ZNF184,False,Frontal Lobe,Panitch_et_al,1.8
CIP2A,ENSG00000163507,CIP2A,False,Frontal Lobe,Panitch_et_al,1.8
AQP11,ENSG00000178301,AQP11,False,Frontal Lobe,Panitch_et_al,1.8
ZNF596,ENSG00000172748,ZNF596,False,Frontal Lobe,Panitch_et_al,1.8
BBS7-DT,ENSG00000261501,BBS7-DT,False,Frontal Lobe,Panitch_et_al,1.8
PPIP5K2,ENSG00000145725,PPIP5K2,False,Frontal Lobe,Panitch_et_al,1.8
CCDC115,ENSG00000136710,CCDC115,False,Frontal Lobe,Panitch_et_al,1.8
KRTAP11-1,ENSG00000182591,KRTAP11-1,False,Frontal Lobe,Panitch_et_al,1.8
GTPBP10,ENSG00000105793,GTPBP10,False,Frontal Lobe,Panitch_et_al,1.8
TMSB4X,ENSG00000205542,TMSB4X,False,Frontal Lobe,Panitch_et_al,1.8
CEP41,ENSG00000106477,CEP41,False,Frontal Lobe,Panitch_et_al,1.8
ATP2C2-AS1,ENSG00000261286,ATP2C2-AS1,False,Frontal Lobe,Panitch_et_al,1.8
PPP2R2B-IT1,ENSG00000249553,PPP2R2B-IT1,False,Frontal Lobe,Panitch_et_al,1.8
ATAD1,ENSG00000138138,ATAD1,False,Frontal Lobe,Panitch_et_al,1.8
BBOF1,ENSG00000119636,BBOF1,False,Frontal Lobe,Panitch_et_al,1.8
ABITRAM,ENSG00000119328,ABITRAM,False,Frontal Lobe,Panitch_et_al,1.8
KCNAB1-AS2,ENSG00000240596,KCNAB1-AS2,False,Frontal Lobe,Panitch_et_al,1.8
PAFAH1B1,ENSG00000007168,PAFAH1B1,False,Frontal Lobe,Panitch_et_al,1.8
SPRYD7,ENSG00000123178,SPRYD7,False,Frontal Lobe,Panitch_et_al,1.8
ANKRD19P,ENSG00000187984,ANKRD19P,False,Frontal Lobe,Panitch_et_al,1.8
DZANK1,ENSG00000089091,DZANK1,False,Frontal Lobe,Panitch_et_al,1.8
SLC25A46,ENSG00000164209,SLC25A46,False,Frontal Lobe,Panitch_et_al,1.8
TM6SF1,ENSG00000136404,TM6SF1,False,Frontal Lobe,Panitch_et_al,1.8
NALCN,ENSG00000102452,NALCN,False,Frontal Lobe,Panitch_et_al,1.8
TERF2IP,ENSG00000166848,TERF2IP,False,Frontal Lobe,Panitch_et_al,1.8
CBLN4,ENSG00000054803,CBLN4,False,Frontal Lobe,Panitch_et_al,1.8
CRTAC1,ENSG00000095713,CRTAC1,False,Frontal Lobe,Panitch_et_al,1.8
LYRM1,ENSG00000102897,LYRM1,False,Frontal Lobe,Panitch_et_al,1.8
DLGAP1-AS5,ENSG00000261520,DLGAP1-AS5,False,Frontal Lobe,Panitch_et_al,1.8
MSTO1,ENSG00000125459,MSTO1,False,Frontal Lobe,Panitch_et_al,1.8
TMPRSS4,ENSG00000137648,TMPRSS4,False,Frontal Lobe,Panitch_et_al,1.8
FBXL2,ENSG00000153558,FBXL2,False,Frontal Lobe,Panitch_et_al,1.8
TIPRL,ENSG00000143155,TIPRL,False,Frontal Lobe,Panitch_et_al,1.8
SIRT5,ENSG00000124523,SIRT5,False,Frontal Lobe,Panitch_et_al,1.8
ACSL4,ENSG00000068366,ACSL4,False,Frontal Lobe,Panitch_et_al,1.8
ZWILCH,ENSG00000174442,ZWILCH,False,Frontal Lobe,Panitch_et_al,1.8
C2orf80,ENSG00000188674,C2orf80,False,Frontal Lobe,Panitch_et_al,1.8
ORC3,ENSG00000135336,ORC3,False,Frontal Lobe,Panitch_et_al,1.8
STXBP5L,ENSG00000145087,STXBP5L,False,Frontal Lobe,Panitch_et_al,1.8
MTMR7,ENSG00000003987,MTMR7,False,Frontal Lobe,Panitch_et_al,1.8
CCNC,ENSG00000112237,CCNC,False,Frontal Lobe,Panitch_et_al,1.8
MAL2-AS1,ENSG00000253972,MAL2-AS1,False,Frontal Lobe,Panitch_et_al,1.8
ATP6V1E1,ENSG00000131100,ATP6V1E1,False,Frontal Lobe,Panitch_et_al,1.8
MCHR2-AS1,ENSG00000229315,MCHR2-AS1,False,Frontal Lobe,Panitch_et_al,1.8
CYRIA,ENSG00000197872,CYRIA,False,Frontal Lobe,Panitch_et_al,1.8
SLC6A17-AS1,ENSG00000227091,SLC6A17-AS1,False,Frontal Lobe,Panitch_et_al,1.8
RFX8,ENSG00000196460,RFX8,False,Frontal Lobe,Panitch_et_al,1.8
CCKBR,ENSG00000110148,CCKBR,False,Frontal Lobe,Panitch_et_al,1.8
RABGEF1,ENSG00000154710,RABGEF1,False,Frontal Lobe,Panitch_et_al,1.8
COX15,ENSG00000014919,COX15,False,Frontal Lobe,Panitch_et_al,1.8
NHLRC3,ENSG00000188811,NHLRC3,False,Frontal Lobe,Panitch_et_al,1.8
LINC01166,ENSG00000232903,LINC01166,False,Frontal Lobe,Panitch_et_al,1.8
ATP5PB,ENSG00000116459,ATP5PB,False,Frontal Lobe,Panitch_et_al,1.8
GPI,ENSG00000105220,GPI,False,Frontal Lobe,Panitch_et_al,1.8
JAZF1-AS1,ENSG00000234336,JAZF1-AS1,False,Frontal Lobe,Panitch_et_al,1.8
HOPX,ENSG00000171476,HOPX,False,Frontal Lobe,Panitch_et_al,1.8
ZNNT1,ENSG00000261087,ZNNT1,False,Frontal Lobe,Panitch_et_al,1.8
PRR16,ENSG00000184838,PRR16,False,Frontal Lobe,Panitch_et_al,1.8
DDOST,ENSG00000244038,DDOST,False,Frontal Lobe,Panitch_et_al,1.8
GOLT1A,ENSG00000174567,GOLT1A,False,Frontal Lobe,Panitch_et_al,1.8
PAXBP1-AS1,ENSG00000238197,PAXBP1-AS1,False,Frontal Lobe,Panitch_et_al,1.8
PET117,ENSG00000232838,PET117,False,Frontal Lobe,Panitch_et_al,1.8
PTPN3,ENSG00000070159,PTPN3,False,Frontal Lobe,Panitch_et_al,1.8
LOC107548109,,LOC107548109,False,Frontal Lobe,Panitch_et_al,1.8
PEDS1-UBE2V1,ENSG00000124208,PEDS1-UBE2V1,False,Frontal Lobe,Panitch_et_al,1.8
FAM86B3P,ENSG00000291049,FAM86B3P,False,Frontal Lobe,Panitch_et_al,1.8
MAP3K13,ENSG00000073803,MAP3K13,False,Frontal Lobe,Panitch_et_al,1.8
MDH1,ENSG00000014641,MDH1,False,Frontal Lobe,Panitch_et_al,1.8
ANKRD13C-DT,ENSG00000197568,ANKRD13C-DT,False,Frontal Lobe,Panitch_et_al,1.8
C11orf87,ENSG00000185742,C11orf87,False,Frontal Lobe,Panitch_et_al,1.8
PMS2P4,ENSG00000291154,PMS2P4,False,Frontal Lobe,Panitch_et_al,1.8
RGS7,ENSG00000182901,RGS7,False,Frontal Lobe,Panitch_et_al,1.8
MRPL19,ENSG00000115364,MRPL19,False,Frontal Lobe,Panitch_et_al,1.8
SLC16A6,ENSG00000108932,SLC16A6,False,Frontal Lobe,Panitch_et_al,1.8
YWHAZ,ENSG00000164924,YWHAZ,False,Frontal Lobe,Panitch_et_al,1.8
RAD51C,ENSG00000108384,RAD51C,False,Frontal Lobe,Panitch_et_al,1.8
ATP6V1D,ENSG00000100554,ATP6V1D,False,Frontal Lobe,Panitch_et_al,1.8
MYSM1,ENSG00000162601,MYSM1,False,Frontal Lobe,Panitch_et_al,1.8
TMEM72-AS1,ENSG00000224812,TMEM72-AS1,False,Frontal Lobe,Panitch_et_al,1.8
KMO,ENSG00000117009,KMO,False,Frontal Lobe,Panitch_et_al,1.8
DENR,ENSG00000139726,DENR,False,Frontal Lobe,Panitch_et_al,1.8
TUBB3,ENSG00000258947,TUBB3,False,Frontal Lobe,Panitch_et_al,1.8
MECR,ENSG00000116353,MECR,False,Frontal Lobe,Panitch_et_al,1.8
TRIM23,ENSG00000113595,TRIM23,False,Frontal Lobe,Panitch_et_al,1.8
MRPS35-DT,ENSG00000256377,MRPS35-DT,False,Frontal Lobe,Panitch_et_al,1.8
LOC108281190,,LOC108281190,False,Frontal Lobe,Panitch_et_al,1.8
SH2D5,ENSG00000189410,SH2D5,False,Frontal Lobe,Panitch_et_al,1.8
MATCAP1,ENSG00000196123,MATCAP1,False,Frontal Lobe,Panitch_et_al,1.8
ZNF324B,ENSG00000249471,ZNF324B,False,Frontal Lobe,Panitch_et_al,1.8
FAM218BP,,FAM218BP,False,Frontal Lobe,Panitch_et_al,1.8
TATDN1,ENSG00000291730,TATDN1,False,Frontal Lobe,Panitch_et_al,1.8
UGGT2,ENSG00000102595,UGGT2,False,Frontal Lobe,Panitch_et_al,1.8
NXPH2,ENSG00000144227,NXPH2,False,Frontal Lobe,Panitch_et_al,1.8
YPEL4,ENSG00000166793,YPEL4,False,Frontal Lobe,Panitch_et_al,1.8
CHCHD6,ENSG00000159685,CHCHD6,False,Frontal Lobe,Panitch_et_al,1.8
DCLK1,ENSG00000133083,DCLK1,False,Frontal Lobe,Panitch_et_al,1.8
LRPPRC,ENSG00000138095,LRPPRC,False,Frontal Lobe,Panitch_et_al,1.8
R3HDM1,ENSG00000048991,R3HDM1,False,Frontal Lobe,Panitch_et_al,1.8
CMAS,ENSG00000111726,CMAS,False,Frontal Lobe,Panitch_et_al,1.8
UNC80,ENSG00000144406,UNC80,False,Frontal Lobe,Panitch_et_al,1.8
MEAF6,ENSG00000163875,MEAF6,False,Frontal Lobe,Panitch_et_al,1.8
KCNIP4-IT1,ENSG00000280650,KCNIP4-IT1,False,Frontal Lobe,Panitch_et_al,1.8
MED29,ENSG00000063322,MED29,False,Frontal Lobe,Panitch_et_al,1.8
TM2D1,ENSG00000162604,TM2D1,False,Frontal Lobe,Panitch_et_al,1.8
IARS1,ENSG00000291356,IARS1,False,Frontal Lobe,Panitch_et_al,1.8
SLC44A5,ENSG00000137968,SLC44A5,False,Frontal Lobe,Panitch_et_al,1.8
MDH2,ENSG00000146701,MDH2,False,Frontal Lobe,Panitch_et_al,1.8
BTF3L4,ENSG00000134717,BTF3L4,False,Frontal Lobe,Panitch_et_al,1.8
FAM81A,ENSG00000157470,FAM81A,False,Frontal Lobe,Panitch_et_al,1.8
SLC30A9,ENSG00000014824,SLC30A9,False,Frontal Lobe,Panitch_et_al,1.8
SDR16C5,ENSG00000170786,SDR16C5,False,Frontal Lobe,Panitch_et_al,1.8
SNRPA1-DT,ENSG00000259172,SNRPA1-DT,False,Frontal Lobe,Panitch_et_al,1.8
NDST3,ENSG00000164100,NDST3,False,Frontal Lobe,Panitch_et_al,1.8
RPA3,ENSG00000106399,RPA3,False,Frontal Lobe,Panitch_et_al,1.8
CIRBP-AS1,ENSG00000267493,CIRBP-AS1,False,Frontal Lobe,Panitch_et_al,1.8
C4orf33,ENSG00000151470,C4orf33,False,Frontal Lobe,Panitch_et_al,1.8
RPSAP69,ENSG00000233487,RPSAP69,False,Frontal Lobe,Panitch_et_al,1.8
NDUFB2-AS1,ENSG00000240889,NDUFB2-AS1,False,Frontal Lobe,Panitch_et_al,1.8
RASAL2-AS1,ENSG00000224687,RASAL2-AS1,False,Frontal Lobe,Panitch_et_al,1.8
GSKIP,ENSG00000100744,GSKIP,False,Frontal Lobe,Panitch_et_al,1.8
CD47,ENSG00000196776,CD47,False,Frontal Lobe,Panitch_et_al,1.8
TNIP1,ENSG00000145901,TNIP1,False,Frontal Lobe,Panitch_et_al,1.8
TM7SF2,ENSG00000149809,TM7SF2,False,Frontal Lobe,Panitch_et_al,1.8
VPS8,ENSG00000156931,VPS8,False,Frontal Lobe,Panitch_et_al,1.8
EMC4,ENSG00000128463,EMC4,False,Frontal Lobe,Panitch_et_al,1.8
TMED4,ENSG00000158604,TMED4,False,Frontal Lobe,Panitch_et_al,1.8
NAP1L2,ENSG00000186462,NAP1L2,False,Frontal Lobe,Panitch_et_al,1.8
EPB41L3,ENSG00000082397,EPB41L3,False,Frontal Lobe,Panitch_et_al,1.8
RAB6C-AS1,ENSG00000225449,RAB6C-AS1,False,Frontal Lobe,Panitch_et_al,1.8
TATDN3,ENSG00000203705,TATDN3,False,Frontal Lobe,Panitch_et_al,1.8
RAB3C,ENSG00000152932,RAB3C,False,Frontal Lobe,Panitch_et_al,1.8
CRYZL1,ENSG00000205758,CRYZL1,False,Frontal Lobe,Panitch_et_al,1.8
ADAM22,ENSG00000008277,ADAM22,False,Frontal Lobe,Panitch_et_al,1.8
KIAA0895LP1,ENSG00000264714,KIAA0895LP1,False,Frontal Lobe,Panitch_et_al,1.8
EOLA1-DT,ENSG00000241769,EOLA1-DT,False,Frontal Lobe,Panitch_et_al,1.8
MPPED2-AS1,ENSG00000254489,MPPED2-AS1,False,Frontal Lobe,Panitch_et_al,1.8
PSPC1-AS2,ENSG00000226352,PSPC1-AS2,False,Frontal Lobe,Panitch_et_al,1.8
EMP3,ENSG00000142227,EMP3,True,Frontal Lobe,Panitch_et_al,1.8
NPNT,ENSG00000168743,NPNT,True,Frontal Lobe,Panitch_et_al,1.8
SLC4A11,ENSG00000088836,SLC4A11,True,Frontal Lobe,Panitch_et_al,1.8
C1QTNF5,ENSG00000223953,C1QTNF5,True,Frontal Lobe,Panitch_et_al,1.8
SLC6A9,ENSG00000196517,SLC6A9,True,Frontal Lobe,Panitch_et_al,1.8
SLC6A12-AS1,ENSG00000256577,SLC6A12-AS1,True,Frontal Lobe,Panitch_et_al,1.8
PRELP,ENSG00000188783,PRELP,True,Frontal Lobe,Panitch_et_al,1.8
GAREM2,ENSG00000157833,GAREM2,True,Frontal Lobe,Panitch_et_al,1.8
ISYNA1,ENSG00000105655,ISYNA1,True,Frontal Lobe,Panitch_et_al,1.8
TRIP10,ENSG00000125733,TRIP10,True,Frontal Lobe,Panitch_et_al,1.8
KANK2,ENSG00000197256,KANK2,True,Frontal Lobe,Panitch_et_al,1.8
HMBOX1-IT1,ENSG00000259196,HMBOX1-IT1,True,Frontal Lobe,Panitch_et_al,1.8
HSPB2-C11orf52,ENSG00000254445,HSPB2-C11orf52,True,Frontal Lobe,Panitch_et_al,1.8
SLC18A1,ENSG00000036565,SLC18A1,True,Frontal Lobe,Panitch_et_al,1.8
ZNF853,ENSG00000236609,ZNF853,True,Frontal Lobe,Panitch_et_al,1.8
LINC01094,ENSG00000251442,LINC01094,True,Frontal Lobe,Panitch_et_al,1.8
S100A4,ENSG00000196154,S100A4,True,Frontal Lobe,Panitch_et_al,1.8
DENND2A,ENSG00000146966,DENND2A,True,Frontal Lobe,Panitch_et_al,1.8
ITPKB-AS1,ENSG00000228548,ITPKB-AS1,True,Frontal Lobe,Panitch_et_al,1.8
ADAM33,ENSG00000149451,ADAM33,True,Frontal Lobe,Panitch_et_al,1.8
MRGPRF-AS1,ENSG00000256508,MRGPRF-AS1,True,Frontal Lobe,Panitch_et_al,1.8
ZHX3,ENSG00000174306,ZHX3,True,Frontal Lobe,Panitch_et_al,1.8
ARAP1-AS2,ENSG00000245148,ARAP1-AS2,True,Frontal Lobe,Panitch_et_al,1.8
SLC25A1,ENSG00000100075,SLC25A1,True,Frontal Lobe,Panitch_et_al,1.8
ADAMTS2,ENSG00000087116,ADAMTS2,True,Frontal Lobe,Panitch_et_al,1.8
ARHGEF40,ENSG00000165801,ARHGEF40,True,Frontal Lobe,Panitch_et_al,1.8
CDK2AP1,ENSG00000111328,CDK2AP1,True,Frontal Lobe,Panitch_et_al,1.8
DDAH2,ENSG00000213722,DDAH2,True,Frontal Lobe,Panitch_et_al,1.8
TCF7L1-IT1,ENSG00000292150,TCF7L1-IT1,True,Frontal Lobe,Panitch_et_al,1.8
A2ML1-AS1,ENSG00000256661,A2ML1-AS1,True,Frontal Lobe,Panitch_et_al,1.8
RIPOR3-AS1,ENSG00000234693,RIPOR3-AS1,True,Frontal Lobe,Panitch_et_al,1.8
MUC1,ENSG00000185499,MUC1,True,Frontal Lobe,Panitch_et_al,1.8
SMTN,ENSG00000183963,SMTN,True,Frontal Lobe,Panitch_et_al,1.8
RBPMS2,ENSG00000166831,RBPMS2,True,Frontal Lobe,Panitch_et_al,1.8
MID1IP1-AS1,ENSG00000238123,MID1IP1-AS1,True,Frontal Lobe,Panitch_et_al,1.8
CSRP1-AS1,ENSG00000224536,CSRP1-AS1,True,Frontal Lobe,Panitch_et_al,1.8
SERPINA5,ENSG00000188488,SERPINA5,True,Frontal Lobe,Panitch_et_al,1.8
CHD4,ENSG00000111642,CHD4,True,Frontal Lobe,Panitch_et_al,1.8
CLIP2,ENSG00000106665,CLIP2,True,Frontal Lobe,Panitch_et_al,1.8
HIGD1B,ENSG00000131097,HIGD1B,True,Frontal Lobe,Panitch_et_al,1.8
FANCC,ENSG00000158169,FANCC,True,Frontal Lobe,Panitch_et_al,1.8
NFKBIA,ENSG00000100906,NFKBIA,True,Frontal Lobe,Panitch_et_al,1.8
MAPKAPK2,ENSG00000162889,MAPKAPK2,True,Frontal Lobe,Panitch_et_al,1.8
GFAP,ENSG00000131095,GFAP,True,Frontal Lobe,Panitch_et_al,1.8
FOXO4,ENSG00000184481,FOXO4,True,Frontal Lobe,Panitch_et_al,1.8
TEAD2,ENSG00000074219,TEAD2,True,Frontal Lobe,Panitch_et_al,1.8
ECE1-AS1,ENSG00000231105,ECE1-AS1,True,Frontal Lobe,Panitch_et_al,1.8
TMEM102,ENSG00000181284,TMEM102,True,Frontal Lobe,Panitch_et_al,1.8
SYDE1,ENSG00000105137,SYDE1,True,Frontal Lobe,Panitch_et_al,1.8
ITGA10,ENSG00000143127,ITGA10,True,Frontal Lobe,Panitch_et_al,1.8
NUPR1,ENSG00000176046,NUPR1,True,Frontal Lobe,Panitch_et_al,1.8
MTSS2,ENSG00000132613,MTSS2,True,Frontal Lobe,Panitch_et_al,1.8
LAMC1,ENSG00000135862,LAMC1,True,Frontal Lobe,Panitch_et_al,1.8
ZBTB7B,ENSG00000160685,ZBTB7B,True,Frontal Lobe,Panitch_et_al,1.8
QDPR,ENSG00000151552,QDPR,True,Frontal Lobe,Panitch_et_al,1.8
SLC43A3,ENSG00000134802,SLC43A3,True,Frontal Lobe,Panitch_et_al,1.8
PHETA1,ENSG00000198324,PHETA1,True,Frontal Lobe,Panitch_et_al,1.8
TLN1,ENSG00000137076,TLN1,True,Frontal Lobe,Panitch_et_al,1.8
COL27A1,ENSG00000196739,COL27A1,True,Frontal Lobe,Panitch_et_al,1.8
CCDC102A,ENSG00000135736,CCDC102A,True,Frontal Lobe,Panitch_et_al,1.8
PHF19,ENSG00000119403,PHF19,True,Frontal Lobe,Panitch_et_al,1.8
SSC5D,ENSG00000179954,SSC5D,True,Frontal Lobe,Panitch_et_al,1.8
RBM38-AS1,ENSG00000218018,RBM38-AS1,True,Frontal Lobe,Panitch_et_al,1.8
TRIM8-DT,ENSG00000272933,TRIM8-DT,True,Frontal Lobe,Panitch_et_al,1.8
XKR8,ENSG00000158156,XKR8,True,Frontal Lobe,Panitch_et_al,1.8
PLXNB1,ENSG00000164050,PLXNB1,True,Frontal Lobe,Panitch_et_al,1.8
FANCE,ENSG00000112039,FANCE,True,Frontal Lobe,Panitch_et_al,1.8
SLC4A2,ENSG00000164889,SLC4A2,True,Frontal Lobe,Panitch_et_al,1.8
SAMD4A-AS1,ENSG00000285774,SAMD4A-AS1,True,Frontal Lobe,Panitch_et_al,1.8
LOC111718492,,LOC111718492,True,Frontal Lobe,Panitch_et_al,1.8
AQP6,ENSG00000086159,AQP6,True,Frontal Lobe,Panitch_et_al,1.8
SLC38A2-AS1,ENSG00000258096,SLC38A2-AS1,True,Frontal Lobe,Panitch_et_al,1.8
PCOLCE-AS1,ENSG00000224729,PCOLCE-AS1,True,Frontal Lobe,Panitch_et_al,1.8
SASH1,ENSG00000111961,SASH1,True,Frontal Lobe,Panitch_et_al,1.8
SLC25A18,ENSG00000182902,SLC25A18,True,Frontal Lobe,Panitch_et_al,1.8
DDX39A,ENSG00000123136,DDX39A,True,Frontal Lobe,Panitch_et_al,1.8
NINJ1,ENSG00000131669,NINJ1,True,Frontal Lobe,Panitch_et_al,1.8
SPACA6-AS1,ENSG00000269959,SPACA6-AS1,True,Frontal Lobe,Panitch_et_al,1.8
CMTM4,ENSG00000183723,CMTM4,True,Frontal Lobe,Panitch_et_al,1.8
CD151,ENSG00000177697,CD151,True,Frontal Lobe,Panitch_et_al,1.8
ZNF438,ENSG00000183621,ZNF438,True,Frontal Lobe,Panitch_et_al,1.8
PHYHD1,ENSG00000175287,PHYHD1,True,Frontal Lobe,Panitch_et_al,1.8
ANGPT1,ENSG00000154188,ANGPT1,True,Frontal Lobe,Panitch_et_al,1.8
PTPN21,ENSG00000070778,PTPN21,True,Frontal Lobe,Panitch_et_al,1.8
KCTD11,ENSG00000213859,KCTD11,True,Frontal Lobe,Panitch_et_al,1.8
MSRB3-AS1,,MSRB3-AS1,True,Frontal Lobe,Panitch_et_al,1.8
FBXO2,ENSG00000116661,FBXO2,True,Frontal Lobe,Panitch_et_al,1.8
SPECC1L-ADORA2A,ENSG00000258555,SPECC1L-ADORA2A,True,Frontal Lobe,Panitch_et_al,1.8
FAM110A,ENSG00000125898,FAM110A,True,Frontal Lobe,Panitch_et_al,1.8
LTF,ENSG00000012223,LTF,True,Frontal Lobe,Panitch_et_al,1.8
