gene_name,ensembl_id,official_symbol,is_upregulated_in_AD,brain_region,study,quality_assessment
PPT1,ENSG00000131238,PPT1,False,Temporal Lobe,Das_et_al,2.0
OR2M3,ENSG00000228198,OR2M3,False,Temporal Lobe,Das_et_al,2.0
DYNLT5,ENSG00000152760,DYNLT5,False,Temporal Lobe,Das_et_al,2.0
LNPK,ENSG00000144320,LNPK,False,Temporal Lobe,Das_et_al,2.0
SCFD1,ENSG00000092108,SCFD1,False,Temporal Lobe,Das_et_al,2.0
NIPSNAP1,ENSG00000184117,NIPSNAP1,False,Temporal Lobe,Das_et_al,2.0
STOML1,ENSG00000067221,STOML1,False,Temporal Lobe,Das_et_al,2.0
FAM3A,ENSG00000071889,FAM3A,False,Temporal Lobe,Das_et_al,2.0
GALNT11,ENSG00000178234,GALNT11,False,Temporal Lobe,Das_et_al,2.0
USP5,ENSG00000111667,USP5,False,Temporal Lobe,Das_et_al,2.0
TM7SF2,ENSG00000149809,TM7SF2,False,Temporal Lobe,Das_et_al,2.0
C15orf61,ENSG00000189227,C15orf61,False,Temporal Lobe,Das_et_al,2.0
EPHA3,ENSG00000044524,EPHA3,False,Temporal Lobe,Das_et_al,2.0
MRPL14,ENSG00000180992,MRPL14,False,Temporal Lobe,Das_et_al,2.0
APLP2,ENSG00000084234,APLP2,False,Temporal Lobe,Das_et_al,2.0
TXNDC9,ENSG00000115514,TXNDC9,False,Temporal Lobe,Das_et_al,2.0
MYCBP2,ENSG00000005810,MYCBP2,False,Temporal Lobe,Das_et_al,2.0
PSMA5,ENSG00000143106,PSMA5,False,Temporal Lobe,Das_et_al,2.0
ALG5,ENSG00000120697,ALG5,False,Temporal Lobe,Das_et_al,2.0
LOC100288146,ENSG00000251473,LOC100288146,False,Temporal Lobe,Das_et_al,2.0
NRSN2-AS1,ENSG00000225377,NRSN2-AS1,False,Temporal Lobe,Das_et_al,2.0
PLAGL1,ENSG00000118495,PLAGL1,False,Temporal Lobe,Das_et_al,2.0
SUCLG1,ENSG00000163541,SUCLG1,False,Temporal Lobe,Das_et_al,2.0
CHCHD2,ENSG00000106153,CHCHD2,False,Temporal Lobe,Das_et_al,2.0
PSMD14-DT,ENSG00000235724,PSMD14-DT,False,Temporal Lobe,Das_et_al,2.0
ACTR2,ENSG00000138071,ACTR2,False,Temporal Lobe,Das_et_al,2.0
CPLX1,ENSG00000168993,CPLX1,False,Temporal Lobe,Das_et_al,2.0
MBTPS2,ENSG00000012174,MBTPS2,False,Temporal Lobe,Das_et_al,2.0
ATP5F1A,ENSG00000152234,ATP5F1A,False,Temporal Lobe,Das_et_al,2.0
SELENOT,ENSG00000198843,SELENOT,False,Temporal Lobe,Das_et_al,2.0
H2AC8,ENSG00000277075,H2AC8,False,Temporal Lobe,Das_et_al,2.0
TBC1D9,ENSG00000109436,TBC1D9,False,Temporal Lobe,Das_et_al,2.0
CD99L2,ENSG00000102181,CD99L2,False,Temporal Lobe,Das_et_al,2.0
KYAT3,ENSG00000137944,KYAT3,False,Temporal Lobe,Das_et_al,2.0
CRY2,ENSG00000121671,CRY2,False,Temporal Lobe,Das_et_al,2.0
COPS3,ENSG00000141030,COPS3,False,Temporal Lobe,Das_et_al,2.0
ABHD10,ENSG00000144827,ABHD10,False,Temporal Lobe,Das_et_al,2.0
ARL4D,ENSG00000175906,ARL4D,False,Temporal Lobe,Das_et_al,2.0
ACLY,ENSG00000131473,ACLY,False,Temporal Lobe,Das_et_al,2.0
GHITM,ENSG00000165678,GHITM,False,Temporal Lobe,Das_et_al,2.0
NDUFC2-KCTD14,ENSG00000259112,NDUFC2-KCTD14,False,Temporal Lobe,Das_et_al,2.0
PPP1R2B,ENSG00000231989,PPP1R2B,False,Temporal Lobe,Das_et_al,2.0
CNTN1,ENSG00000018236,CNTN1,False,Temporal Lobe,Das_et_al,2.0
ANAPC13,ENSG00000129055,ANAPC13,False,Temporal Lobe,Das_et_al,2.0
PWP1,ENSG00000136045,PWP1,False,Temporal Lobe,Das_et_al,2.0
LINC02427,ENSG00000271538,LINC02427,False,Temporal Lobe,Das_et_al,2.0
GREM2,ENSG00000180875,GREM2,False,Temporal Lobe,Das_et_al,2.0
BPNT1,ENSG00000162813,BPNT1,False,Temporal Lobe,Das_et_al,2.0
PKM,ENSG00000067225,PKM,False,Temporal Lobe,Das_et_al,2.0
PSMA4,ENSG00000041357,PSMA4,False,Temporal Lobe,Das_et_al,2.0
RRM1-AS1,ENSG00000255276,RRM1-AS1,False,Temporal Lobe,Das_et_al,2.0
MORN3,ENSG00000139714,MORN3,False,Temporal Lobe,Das_et_al,2.0
VPS11-DT,ENSG00000272186,VPS11-DT,False,Temporal Lobe,Das_et_al,2.0
SCN11A,ENSG00000168356,SCN11A,False,Temporal Lobe,Das_et_al,2.0
PRORP-PSMA6,,PRORP-PSMA6,False,Temporal Lobe,Das_et_al,2.0
SPINT2,ENSG00000167642,SPINT2,False,Temporal Lobe,Das_et_al,2.0
TMEM150C,ENSG00000249242,TMEM150C,False,Temporal Lobe,Das_et_al,2.0
TAC4,ENSG00000176358,TAC4,False,Temporal Lobe,Das_et_al,2.0
GAD1,ENSG00000128683,GAD1,False,Temporal Lobe,Das_et_al,2.0
SNRPB,ENSG00000125835,SNRPB,False,Temporal Lobe,Das_et_al,2.0
TIMM17A,ENSG00000134375,TIMM17A,False,Temporal Lobe,Das_et_al,2.0
VGF,ENSG00000128564,VGF,False,Temporal Lobe,Das_et_al,2.0
PNKD,ENSG00000127838,PNKD,False,Temporal Lobe,Das_et_al,2.0
SGTB,ENSG00000197860,SGTB,False,Temporal Lobe,Das_et_al,2.0
DNAJC10,ENSG00000077232,DNAJC10,False,Temporal Lobe,Das_et_al,2.0
STXBP6,ENSG00000168952,STXBP6,False,Temporal Lobe,Das_et_al,2.0
OSTF1,ENSG00000134996,OSTF1,False,Temporal Lobe,Das_et_al,2.0
MRPS23,ENSG00000181610,MRPS23,False,Temporal Lobe,Das_et_al,2.0
MRPL9,ENSG00000143436,MRPL9,False,Temporal Lobe,Das_et_al,2.0
KGD4,ENSG00000134056,KGD4,False,Temporal Lobe,Das_et_al,2.0
MRPS27,ENSG00000113048,MRPS27,False,Temporal Lobe,Das_et_al,2.0
HSD17B12,ENSG00000149084,HSD17B12,False,Temporal Lobe,Das_et_al,2.0
SLC25A3,ENSG00000075415,SLC25A3,False,Temporal Lobe,Das_et_al,2.0
TAF1B,ENSG00000115750,TAF1B,False,Temporal Lobe,Das_et_al,2.0
MDH2,ENSG00000146701,MDH2,False,Temporal Lobe,Das_et_al,2.0
LRPPRC,ENSG00000138095,LRPPRC,False,Temporal Lobe,Das_et_al,2.0
POLR2B,ENSG00000047315,POLR2B,False,Temporal Lobe,Das_et_al,2.0
CAMK1G,ENSG00000008118,CAMK1G,False,Temporal Lobe,Das_et_al,2.0
EIF2S1,ENSG00000134001,EIF2S1,False,Temporal Lobe,Das_et_al,2.0
SUMF2,ENSG00000129103,SUMF2,False,Temporal Lobe,Das_et_al,2.0
LOC124906663,,LOC124906663,False,Temporal Lobe,Das_et_al,2.0
MAP3K13,ENSG00000073803,MAP3K13,False,Temporal Lobe,Das_et_al,2.0
COPG1,ENSG00000181789,COPG1,False,Temporal Lobe,Das_et_al,2.0
CYP51A1-AS1,ENSG00000188693,CYP51A1-AS1,False,Temporal Lobe,Das_et_al,2.0
DNAJC19,ENSG00000205981,DNAJC19,False,Temporal Lobe,Das_et_al,2.0
TRAPPC9,ENSG00000167632,TRAPPC9,False,Temporal Lobe,Das_et_al,2.0
TPGS2,ENSG00000134779,TPGS2,False,Temporal Lobe,Das_et_al,2.0
NDUFA5,ENSG00000128609,NDUFA5,False,Temporal Lobe,Das_et_al,2.0
PSMB4,ENSG00000159377,PSMB4,False,Temporal Lobe,Das_et_al,2.0
PCYOX1L,ENSG00000145882,PCYOX1L,False,Temporal Lobe,Das_et_al,2.0
STX12,ENSG00000117758,STX12,False,Temporal Lobe,Das_et_al,2.0
RPL36A-HNRNPH2,ENSG00000257529,RPL36A-HNRNPH2,False,Temporal Lobe,Das_et_al,2.0
PSMC2,ENSG00000161057,PSMC2,False,Temporal Lobe,Das_et_al,2.0
MCTS1,ENSG00000232119,MCTS1,False,Temporal Lobe,Das_et_al,2.0
NEDD8,ENSG00000129559,NEDD8,False,Temporal Lobe,Das_et_al,2.0
PSMD6-AS2,ENSG00000239653,PSMD6-AS2,False,Temporal Lobe,Das_et_al,2.0
PSMD1,ENSG00000173692,PSMD1,False,Temporal Lobe,Das_et_al,2.0
SNRPD2,ENSG00000125743,SNRPD2,False,Temporal Lobe,Das_et_al,2.0
MFSD8,ENSG00000164073,MFSD8,False,Temporal Lobe,Das_et_al,2.0
UQCRC1,ENSG00000010256,UQCRC1,False,Temporal Lobe,Das_et_al,2.0
C5orf22,ENSG00000082213,C5orf22,False,Temporal Lobe,Das_et_al,2.0
RBM3,ENSG00000102317,RBM3,False,Temporal Lobe,Das_et_al,2.0
MSMO1,ENSG00000052802,MSMO1,False,Temporal Lobe,Das_et_al,2.0
FARSA-AS1,ENSG00000266975,FARSA-AS1,False,Temporal Lobe,Das_et_al,2.0
LOC117038793,,LOC117038793,False,Temporal Lobe,Das_et_al,2.0
C11orf58,ENSG00000110696,C11orf58,False,Temporal Lobe,Das_et_al,2.0
PSMC1,ENSG00000100764,PSMC1,False,Temporal Lobe,Das_et_al,2.0
AP2B1,ENSG00000006125,AP2B1,False,Temporal Lobe,Das_et_al,2.0
RTCB,ENSG00000100220,RTCB,False,Temporal Lobe,Das_et_al,2.0
LEPROTL1,ENSG00000104660,LEPROTL1,False,Temporal Lobe,Das_et_al,2.0
COPS8-DT,ENSG00000227252,COPS8-DT,False,Temporal Lobe,Das_et_al,2.0
PRMT8,ENSG00000111218,PRMT8,False,Temporal Lobe,Das_et_al,2.0
PTGES3L-AARSD1,ENSG00000108825,PTGES3L-AARSD1,False,Temporal Lobe,Das_et_al,2.0
NCALD,ENSG00000104490,NCALD,False,Temporal Lobe,Das_et_al,2.0
NREP-AS1,ENSG00000250095,NREP-AS1,False,Temporal Lobe,Das_et_al,2.0
ARMCX4,ENSG00000196440,ARMCX4,False,Temporal Lobe,Das_et_al,2.0
PNPO,ENSG00000108439,PNPO,False,Temporal Lobe,Das_et_al,2.0
NDUFA6-DT,ENSG00000237037,NDUFA6-DT,False,Temporal Lobe,Das_et_al,2.0
NRIP3-DT,ENSG00000253973,NRIP3-DT,False,Temporal Lobe,Das_et_al,2.0
TSPAN7,ENSG00000156298,TSPAN7,False,Temporal Lobe,Das_et_al,2.0
FECH,ENSG00000066926,FECH,False,Temporal Lobe,Das_et_al,2.0
SLC25A40,ENSG00000075303,SLC25A40,False,Temporal Lobe,Das_et_al,2.0
PFDN1,ENSG00000113068,PFDN1,False,Temporal Lobe,Das_et_al,2.0
PLEKHB2,ENSG00000115762,PLEKHB2,False,Temporal Lobe,Das_et_al,2.0
KIFBP,ENSG00000198954,KIFBP,False,Temporal Lobe,Das_et_al,2.0
TIMM23,ENSG00000265354,TIMM23,False,Temporal Lobe,Das_et_al,2.0
LANCL2,ENSG00000132434,LANCL2,False,Temporal Lobe,Das_et_al,2.0
PLAA,ENSG00000137055,PLAA,False,Temporal Lobe,Das_et_al,2.0
VDAC3,ENSG00000078668,VDAC3,False,Temporal Lobe,Das_et_al,2.0
GPX4,ENSG00000167468,GPX4,False,Temporal Lobe,Das_et_al,2.0
NAA20,ENSG00000173418,NAA20,False,Temporal Lobe,Das_et_al,2.0
BEX5,ENSG00000291824,BEX5,False,Temporal Lobe,Das_et_al,2.0
ENTPD3-AS1,ENSG00000223797,ENTPD3-AS1,False,Temporal Lobe,Das_et_al,2.0
CLTC,ENSG00000141367,CLTC,False,Temporal Lobe,Das_et_al,2.0
FAM162A,ENSG00000114023,FAM162A,False,Temporal Lobe,Das_et_al,2.0
MEAF6,ENSG00000163875,MEAF6,False,Temporal Lobe,Das_et_al,2.0
MOAP1,ENSG00000278268,MOAP1,False,Temporal Lobe,Das_et_al,2.0
PCDHGC5,ENSG00000240764,PCDHGC5,False,Temporal Lobe,Das_et_al,2.0
HSPA13,ENSG00000155304,HSPA13,False,Temporal Lobe,Das_et_al,2.0
TTC8,ENSG00000165533,TTC8,False,Temporal Lobe,Das_et_al,2.0
GAD2,ENSG00000136750,GAD2,False,Temporal Lobe,Das_et_al,2.0
GOT2,ENSG00000125166,GOT2,False,Temporal Lobe,Das_et_al,2.0
FDPS,ENSG00000160752,FDPS,False,Temporal Lobe,Das_et_al,2.0
LSM5,ENSG00000106355,LSM5,False,Temporal Lobe,Das_et_al,2.0
FBXO21,ENSG00000135108,FBXO21,False,Temporal Lobe,Das_et_al,2.0
RLIM,ENSG00000131263,RLIM,False,Temporal Lobe,Das_et_al,2.0
RAB18,ENSG00000099246,RAB18,False,Temporal Lobe,Das_et_al,2.0
GDI2,ENSG00000057608,GDI2,False,Temporal Lobe,Das_et_al,2.0
SLC39A10,ENSG00000196950,SLC39A10,False,Temporal Lobe,Das_et_al,2.0
VPS25,ENSG00000131475,VPS25,False,Temporal Lobe,Das_et_al,2.0
NRN1,ENSG00000124785,NRN1,False,Temporal Lobe,Das_et_al,2.0
ATP6V1F,ENSG00000128524,ATP6V1F,False,Temporal Lobe,Das_et_al,2.0
CIRBP-AS1,ENSG00000267493,CIRBP-AS1,False,Temporal Lobe,Das_et_al,2.0
ARMCX5-GPRASP2,ENSG00000271147,ARMCX5-GPRASP2,False,Temporal Lobe,Das_et_al,2.0
ARPC3,ENSG00000111229,ARPC3,False,Temporal Lobe,Das_et_al,2.0
SLC30A9,ENSG00000014824,SLC30A9,False,Temporal Lobe,Das_et_al,2.0
TMX4-AS1,ENSG00000229766,TMX4-AS1,False,Temporal Lobe,Das_et_al,2.0
PRKAR1A,ENSG00000108946,PRKAR1A,False,Temporal Lobe,Das_et_al,2.0
EAPP,ENSG00000129518,EAPP,False,Temporal Lobe,Das_et_al,2.0
SC5D,ENSG00000109929,SC5D,False,Temporal Lobe,Das_et_al,2.0
OR2L13,ENSG00000196071,OR2L13,False,Temporal Lobe,Das_et_al,2.0
RPH3A,ENSG00000089169,RPH3A,False,Temporal Lobe,Das_et_al,2.0
PLK2,ENSG00000145632,PLK2,False,Temporal Lobe,Das_et_al,2.0
ISCU,ENSG00000136003,ISCU,False,Temporal Lobe,Das_et_al,2.0
ATP5F1D,ENSG00000099624,ATP5F1D,False,Temporal Lobe,Das_et_al,2.0
PRDX5,ENSG00000126432,PRDX5,False,Temporal Lobe,Das_et_al,2.0
AKR1B10,ENSG00000198074,AKR1B10,False,Temporal Lobe,Das_et_al,2.0
RMND1,ENSG00000155906,RMND1,False,Temporal Lobe,Das_et_al,2.0
CFH,ENSG00000000971,CFH,False,Temporal Lobe,Das_et_al,2.0
GRB2,ENSG00000177885,GRB2,False,Temporal Lobe,Das_et_al,2.0
MYL12B,ENSG00000118680,MYL12B,False,Temporal Lobe,Das_et_al,2.0
DSTN,ENSG00000125868,DSTN,False,Temporal Lobe,Das_et_al,2.0
WBP2NL,ENSG00000183066,WBP2NL,False,Temporal Lobe,Das_et_al,2.0
STT3A,ENSG00000134910,STT3A,False,Temporal Lobe,Das_et_al,2.0
GABARAPL2,ENSG00000034713,GABARAPL2,False,Temporal Lobe,Das_et_al,2.0
NDUFAB1,ENSG00000004779,NDUFAB1,False,Temporal Lobe,Das_et_al,2.0
PAFAH1B2,ENSG00000168092,PAFAH1B2,False,Temporal Lobe,Das_et_al,2.0
CNOT7,ENSG00000198791,CNOT7,False,Temporal Lobe,Das_et_al,2.0
HMGCR,ENSG00000113161,HMGCR,False,Temporal Lobe,Das_et_al,2.0
CPSF3,ENSG00000119203,CPSF3,False,Temporal Lobe,Das_et_al,2.0
POLR2A,ENSG00000181222,POLR2A,False,Temporal Lobe,Das_et_al,2.0
OPN3,ENSG00000054277,OPN3,False,Temporal Lobe,Das_et_al,2.0
AAMP,ENSG00000127837,AAMP,False,Temporal Lobe,Das_et_al,2.0
MRPS21,ENSG00000266472,MRPS21,False,Temporal Lobe,Das_et_al,2.0
ATP5PO,ENSG00000241837,ATP5PO,False,Temporal Lobe,Das_et_al,2.0
EPHA4,ENSG00000116106,EPHA4,False,Temporal Lobe,Das_et_al,2.0
KPNA2,ENSG00000182481,KPNA2,False,Temporal Lobe,Das_et_al,2.0
ZNF10,ENSG00000256223,ZNF10,False,Temporal Lobe,Das_et_al,2.0
ASB8,ENSG00000177981,ASB8,False,Temporal Lobe,Das_et_al,2.0
ATXN7L3B,ENSG00000253719,ATXN7L3B,False,Temporal Lobe,Das_et_al,2.0
ACADSB,ENSG00000196177,ACADSB,False,Temporal Lobe,Das_et_al,2.0
ATP5F1B,ENSG00000110955,ATP5F1B,False,Temporal Lobe,Das_et_al,2.0
EIF4H,ENSG00000106682,EIF4H,False,Temporal Lobe,Das_et_al,2.0
MKRN2OS,ENSG00000225526,MKRN2OS,False,Temporal Lobe,Das_et_al,2.0
DDX1,ENSG00000079785,DDX1,False,Temporal Lobe,Das_et_al,2.0
DCTN2,ENSG00000175203,DCTN2,False,Temporal Lobe,Das_et_al,2.0
MAK16,ENSG00000198042,MAK16,False,Temporal Lobe,Das_et_al,2.0
LTN1,ENSG00000291534,LTN1,False,Temporal Lobe,Das_et_al,2.0
PGRMC1,ENSG00000101856,PGRMC1,False,Temporal Lobe,Das_et_al,2.0
ATP5MC3,ENSG00000154518,ATP5MC3,False,Temporal Lobe,Das_et_al,2.0
PLCXD3,ENSG00000182836,PLCXD3,False,Temporal Lobe,Das_et_al,2.0
OLA1,ENSG00000138430,OLA1,False,Temporal Lobe,Das_et_al,2.0
TMX3,ENSG00000166479,TMX3,False,Temporal Lobe,Das_et_al,2.0
FAM174A-DT,ENSG00000247877,FAM174A-DT,False,Temporal Lobe,Das_et_al,2.0
NSG1,ENSG00000168824,NSG1,False,Temporal Lobe,Das_et_al,2.0
ATAD1,ENSG00000138138,ATAD1,False,Temporal Lobe,Das_et_al,2.0
MRPL1,ENSG00000169288,MRPL1,False,Temporal Lobe,Das_et_al,2.0
GOLT1A,ENSG00000174567,GOLT1A,False,Temporal Lobe,Das_et_al,2.0
NDUFA7,ENSG00000267855,NDUFA7,False,Temporal Lobe,Das_et_al,2.0
NUDCD3,ENSG00000015676,NUDCD3,False,Temporal Lobe,Das_et_al,2.0
XRCC5,ENSG00000079246,XRCC5,False,Temporal Lobe,Das_et_al,2.0
DNAJC11,ENSG00000007923,DNAJC11,False,Temporal Lobe,Das_et_al,2.0
SLC35B1,ENSG00000121073,SLC35B1,False,Temporal Lobe,Das_et_al,2.0
LYRM9,ENSG00000232859,LYRM9,False,Temporal Lobe,Das_et_al,2.0
OAT,ENSG00000065154,OAT,False,Temporal Lobe,Das_et_al,2.0
VSTM2L,ENSG00000132821,VSTM2L,False,Temporal Lobe,Das_et_al,2.0
PFN2-AS1,ENSG00000242791,PFN2-AS1,False,Temporal Lobe,Das_et_al,2.0
PHYH,ENSG00000107537,PHYH,False,Temporal Lobe,Das_et_al,2.0
EBNA1BP2,ENSG00000117395,EBNA1BP2,False,Temporal Lobe,Das_et_al,2.0
ATG5,ENSG00000057663,ATG5,False,Temporal Lobe,Das_et_al,2.0
ZNF250,ENSG00000196150,ZNF250,False,Temporal Lobe,Das_et_al,2.0
NARS1,ENSG00000134440,NARS1,False,Temporal Lobe,Das_et_al,2.0
PSMB3,ENSG00000275903,PSMB3,False,Temporal Lobe,Das_et_al,2.0
BDNF-AS,ENSG00000245573,BDNF-AS,False,Temporal Lobe,Das_et_al,2.0
ACTR8,ENSG00000113812,ACTR8,False,Temporal Lobe,Das_et_al,2.0
NDFIP1,ENSG00000131507,NDFIP1,False,Temporal Lobe,Das_et_al,2.0
BEX3,ENSG00000166681,BEX3,False,Temporal Lobe,Das_et_al,2.0
CHORDC1,ENSG00000110172,CHORDC1,False,Temporal Lobe,Das_et_al,2.0
MMADHC-DT,ENSG00000231969,MMADHC-DT,False,Temporal Lobe,Das_et_al,2.0
ACTR1B,ENSG00000115073,ACTR1B,False,Temporal Lobe,Das_et_al,2.0
ARCN1,ENSG00000095139,ARCN1,False,Temporal Lobe,Das_et_al,2.0
TSPYL5,ENSG00000180543,TSPYL5,False,Temporal Lobe,Das_et_al,2.0
PITPNA-AS1,ENSG00000236618,PITPNA-AS1,False,Temporal Lobe,Das_et_al,2.0
COPS4,ENSG00000138663,COPS4,False,Temporal Lobe,Das_et_al,2.0
XRCC6,ENSG00000196419,XRCC6,False,Temporal Lobe,Das_et_al,2.0
PCDH20,ENSG00000280165,PCDH20,False,Temporal Lobe,Das_et_al,2.0
ATP5PB,ENSG00000116459,ATP5PB,False,Temporal Lobe,Das_et_al,2.0
AFG3L2,ENSG00000141385,AFG3L2,False,Temporal Lobe,Das_et_al,2.0
ZNF385D-AS2,ENSG00000223351,ZNF385D-AS2,False,Temporal Lobe,Das_et_al,2.0
TMEM14A,ENSG00000096092,TMEM14A,False,Temporal Lobe,Das_et_al,2.0
CAPNS1,ENSG00000126247,CAPNS1,False,Temporal Lobe,Das_et_al,2.0
FIBP,ENSG00000172500,FIBP,False,Temporal Lobe,Das_et_al,2.0
EXOC7,ENSG00000182473,EXOC7,False,Temporal Lobe,Das_et_al,2.0
DNAJB14,ENSG00000164031,DNAJB14,False,Temporal Lobe,Das_et_al,2.0
ATP5PD,ENSG00000167863,ATP5PD,False,Temporal Lobe,Das_et_al,2.0
ATP6AP2,ENSG00000182220,ATP6AP2,False,Temporal Lobe,Das_et_al,2.0
PDHA1,ENSG00000131828,PDHA1,False,Temporal Lobe,Das_et_al,2.0
EIF6,ENSG00000242372,EIF6,False,Temporal Lobe,Das_et_al,2.0
LCMT1-AS1,ENSG00000260448,LCMT1-AS1,False,Temporal Lobe,Das_et_al,2.0
MAGED1,ENSG00000179222,MAGED1,False,Temporal Lobe,Das_et_al,2.0
DNAJA2-DT,ENSG00000261173,DNAJA2-DT,False,Temporal Lobe,Das_et_al,2.0
PSMB2,ENSG00000126067,PSMB2,False,Temporal Lobe,Das_et_al,2.0
UNC13C,ENSG00000137766,UNC13C,False,Temporal Lobe,Das_et_al,2.0
MPPED2-AS1,ENSG00000254489,MPPED2-AS1,False,Temporal Lobe,Das_et_al,2.0
PSMC5,ENSG00000087191,PSMC5,False,Temporal Lobe,Das_et_al,2.0
DYNC1LI1,ENSG00000144635,DYNC1LI1,False,Temporal Lobe,Das_et_al,2.0
KCNS2,ENSG00000156486,KCNS2,False,Temporal Lobe,Das_et_al,2.0
SLC19A2,ENSG00000117479,SLC19A2,False,Temporal Lobe,Das_et_al,2.0
ATP6V0B,ENSG00000117410,ATP6V0B,False,Temporal Lobe,Das_et_al,2.0
MRPL44,ENSG00000135900,MRPL44,False,Temporal Lobe,Das_et_al,2.0
TMEM30A-DT,ENSG00000225793,TMEM30A-DT,False,Temporal Lobe,Das_et_al,2.0
ACSL6-AS1,ENSG00000223548,ACSL6-AS1,False,Temporal Lobe,Das_et_al,2.0
PDE10A,ENSG00000112541,PDE10A,False,Temporal Lobe,Das_et_al,2.0
SPTAN1,ENSG00000197694,SPTAN1,False,Temporal Lobe,Das_et_al,2.0
CCDC43,ENSG00000180329,CCDC43,False,Temporal Lobe,Das_et_al,2.0
NHP2,ENSG00000145912,NHP2,False,Temporal Lobe,Das_et_al,2.0
GSTO1,ENSG00000148834,GSTO1,False,Temporal Lobe,Das_et_al,2.0
NDUFV1-DT,ENSG00000184224,NDUFV1-DT,False,Temporal Lobe,Das_et_al,2.0
TXNL1,ENSG00000091164,TXNL1,False,Temporal Lobe,Das_et_al,2.0
SELENOF,ENSG00000183291,SELENOF,False,Temporal Lobe,Das_et_al,2.0
PSMC3IP,ENSG00000131470,PSMC3IP,False,Temporal Lobe,Das_et_al,2.0
PCMT1,ENSG00000120265,PCMT1,False,Temporal Lobe,Das_et_al,2.0
KLHL11,ENSG00000178502,KLHL11,False,Temporal Lobe,Das_et_al,2.0
MRPL54,ENSG00000183617,MRPL54,False,Temporal Lobe,Das_et_al,2.0
SKIC8,ENSG00000140395,SKIC8,False,Temporal Lobe,Das_et_al,2.0
EPRS1,ENSG00000136628,EPRS1,False,Temporal Lobe,Das_et_al,2.0
MDH1B,ENSG00000138400,MDH1B,False,Temporal Lobe,Das_et_al,2.0
GUCY1B1,ENSG00000061918,GUCY1B1,False,Temporal Lobe,Das_et_al,2.0
UAP1-DT,ENSG00000259788,UAP1-DT,False,Temporal Lobe,Das_et_al,2.0
BABAM2-AS1,,BABAM2-AS1,False,Temporal Lobe,Das_et_al,2.0
ARL6IP1,ENSG00000170540,ARL6IP1,False,Temporal Lobe,Das_et_al,2.0
ZCCHC17,ENSG00000121766,ZCCHC17,False,Temporal Lobe,Das_et_al,2.0
COA7,ENSG00000162377,COA7,False,Temporal Lobe,Das_et_al,2.0
HEATR5B,ENSG00000008869,HEATR5B,False,Temporal Lobe,Das_et_al,2.0
OXCT1-AS1,ENSG00000248668,OXCT1-AS1,False,Temporal Lobe,Das_et_al,2.0
NDUFB5,ENSG00000136521,NDUFB5,False,Temporal Lobe,Das_et_al,2.0
NDUFA4,ENSG00000189043,NDUFA4,False,Temporal Lobe,Das_et_al,2.0
FUNDC1,ENSG00000069509,FUNDC1,False,Temporal Lobe,Das_et_al,2.0
YWHAZ,ENSG00000164924,YWHAZ,False,Temporal Lobe,Das_et_al,2.0
GABRD,ENSG00000187730,GABRD,False,Temporal Lobe,Das_et_al,2.0
TMEM135,ENSG00000166575,TMEM135,False,Temporal Lobe,Das_et_al,2.0
PCSK1N,ENSG00000102109,PCSK1N,False,Temporal Lobe,Das_et_al,2.0
MORN4,ENSG00000171160,MORN4,False,Temporal Lobe,Das_et_al,2.0
RAB2A,ENSG00000104388,RAB2A,False,Temporal Lobe,Das_et_al,2.0
GDI1,ENSG00000203879,GDI1,False,Temporal Lobe,Das_et_al,2.0
FARSB,ENSG00000116120,FARSB,False,Temporal Lobe,Das_et_al,2.0
HPRT1,ENSG00000165704,HPRT1,False,Temporal Lobe,Das_et_al,2.0
SPAG7,ENSG00000091640,SPAG7,False,Temporal Lobe,Das_et_al,2.0
ANXA6,ENSG00000197043,ANXA6,False,Temporal Lobe,Das_et_al,2.0
NDUFS1,ENSG00000023228,NDUFS1,False,Temporal Lobe,Das_et_al,2.0
STX1B,ENSG00000099365,STX1B,False,Temporal Lobe,Das_et_al,2.0
MED6,ENSG00000133997,MED6,False,Temporal Lobe,Das_et_al,2.0
MRPL13,ENSG00000172172,MRPL13,False,Temporal Lobe,Das_et_al,2.0
IFI6,ENSG00000126709,IFI6,False,Temporal Lobe,Das_et_al,2.0
SCAMP1-AS1,ENSG00000245556,SCAMP1-AS1,False,Temporal Lobe,Das_et_al,2.0
CDC42,ENSG00000070831,CDC42,False,Temporal Lobe,Das_et_al,2.0
AP1S1,ENSG00000106367,AP1S1,False,Temporal Lobe,Das_et_al,2.0
DNM1L,ENSG00000087470,DNM1L,False,Temporal Lobe,Das_et_al,2.0
AP2A1,ENSG00000196961,AP2A1,False,Temporal Lobe,Das_et_al,2.0
HINT1,ENSG00000169567,HINT1,False,Temporal Lobe,Das_et_al,2.0
ALDH5A1,ENSG00000112294,ALDH5A1,False,Temporal Lobe,Das_et_al,2.0
IARS1,ENSG00000291356,IARS1,False,Temporal Lobe,Das_et_al,2.0
LAPTM4B,ENSG00000104341,LAPTM4B,False,Temporal Lobe,Das_et_al,2.0
SRSF2,ENSG00000161547,SRSF2,False,Temporal Lobe,Das_et_al,2.0
RUNDC3B,ENSG00000105784,RUNDC3B,False,Temporal Lobe,Das_et_al,2.0
CUL2,ENSG00000108094,CUL2,False,Temporal Lobe,Das_et_al,2.0
PPP2R1A,ENSG00000105568,PPP2R1A,False,Temporal Lobe,Das_et_al,2.0
