gene_name,ensembl_id,official_symbol,is_upregulated_in_AD,brain_region,study,quality_assessment
ID4,ENSG00000172201,ID4,True,Temporal Lobe,Cho_et_al,1.6
TP53INP1,ENSG00000164938,TP53INP1,True,Temporal Lobe,Cho_et_al,1.6
TMC1,ENSG00000165091,TMC1,True,Temporal Lobe,Cho_et_al,1.6
CDK2AP1,ENSG00000111328,CDK2AP1,True,Temporal Lobe,Cho_et_al,1.6
ABI3BP,ENSG00000154175,ABI3BP,True,Temporal Lobe,Cho_et_al,1.6
ALPK1,ENSG00000073331,ALPK1,True,Temporal Lobe,Cho_et_al,1.6
ANKFN1,ENSG00000153930,ANKFN1,True,Temporal Lobe,Cho_et_al,1.6
HSPB1,ENSG00000106211,HSPB1,True,Temporal Lobe,Cho_et_al,1.6
CLEC1A,ENSG00000150048,CLEC1A,True,Temporal Lobe,Cho_et_al,1.6
FCGR2A,ENSG00000143226,FCGR2A,True,Temporal Lobe,Cho_et_al,1.6
ATP6,ENSG00000198899,ATP6,True,Temporal Lobe,Cho_et_al,1.6
CLEC7A,ENSG00000172243,CLEC7A,True,Temporal Lobe,Cho_et_al,1.6
CYTB,ENSG00000198727,CYTB,True,Temporal Lobe,Cho_et_al,1.6
PIK3AP1,ENSG00000155629,PIK3AP1,True,Temporal Lobe,Cho_et_al,1.6
GUSBP18,ENSG00000215158,GUSBP18,True,Temporal Lobe,Cho_et_al,1.6
CDH1,ENSG00000039068,CDH1,True,Temporal Lobe,Cho_et_al,1.6
SEPTIN7-DT,ENSG00000228878,SEPTIN7-DT,True,Temporal Lobe,Cho_et_al,1.6
CARD8-AS1,ENSG00000268001,CARD8-AS1,True,Temporal Lobe,Cho_et_al,1.6
ENSG00000254928,ENSG00000254928,,True,Temporal Lobe,Cho_et_al,1.6
SPACDR,ENSG00000185955,SPACDR,True,Temporal Lobe,Cho_et_al,1.6
HMBOX1,ENSG00000147421,HMBOX1,True,Temporal Lobe,Cho_et_al,1.6
THBS1,ENSG00000137801,THBS1,True,Temporal Lobe,Cho_et_al,1.6
FGF1,ENSG00000113578,FGF1,True,Temporal Lobe,Cho_et_al,1.6
RBPMS,ENSG00000157110,RBPMS,True,Temporal Lobe,Cho_et_al,1.6
NBPF10,ENSG00000271425,NBPF10,True,Temporal Lobe,Cho_et_al,1.6
SGK1,ENSG00000118515,SGK1,True,Temporal Lobe,Cho_et_al,1.6
CSF1,ENSG00000184371,CSF1,True,Temporal Lobe,Cho_et_al,1.6
MTHFD2,ENSG00000065911,MTHFD2,True,Temporal Lobe,Cho_et_al,1.6
KIF1C,ENSG00000129250,KIF1C,True,Temporal Lobe,Cho_et_al,1.6
MYBPC1,ENSG00000196091,MYBPC1,True,Temporal Lobe,Cho_et_al,1.6
LINC00877,ENSG00000241163,LINC00877,True,Temporal Lobe,Cho_et_al,1.6
CYTL1,ENSG00000170891,CYTL1,True,Temporal Lobe,Cho_et_al,1.6
EFNA4,ENSG00000243364,EFNA4,True,Temporal Lobe,Cho_et_al,1.6
ANG,ENSG00000214274,ANG,True,Temporal Lobe,Cho_et_al,1.6
HMGN5,ENSG00000198157,HMGN5,True,Temporal Lobe,Cho_et_al,1.6
MDFIC,ENSG00000135272,MDFIC,True,Temporal Lobe,Cho_et_al,1.6
ROR1,ENSG00000185483,ROR1,True,Temporal Lobe,Cho_et_al,1.6
TPD52L1,ENSG00000111907,TPD52L1,True,Temporal Lobe,Cho_et_al,1.6
KIAA0040,ENSG00000235750,KIAA0040,True,Temporal Lobe,Cho_et_al,1.6
CCDC170,ENSG00000120262,CCDC170,True,Temporal Lobe,Cho_et_al,1.6
DLGAP1-AS1,ENSG00000177337,DLGAP1-AS1,True,Temporal Lobe,Cho_et_al,1.6
ITGA10,ENSG00000143127,ITGA10,True,Temporal Lobe,Cho_et_al,1.6
CCR1,ENSG00000163823,CCR1,True,Temporal Lobe,Cho_et_al,1.6
ACSL1,ENSG00000151726,ACSL1,True,Temporal Lobe,Cho_et_al,1.6
PTPN13,ENSG00000163629,PTPN13,True,Temporal Lobe,Cho_et_al,1.6
PLAAT4,ENSG00000133321,PLAAT4,True,Temporal Lobe,Cho_et_al,1.6
VCAN-AS1,ENSG00000249835,VCAN-AS1,True,Temporal Lobe,Cho_et_al,1.6
TFPI,ENSG00000003436,TFPI,True,Temporal Lobe,Cho_et_al,1.6
ATP8B1-AS1,ENSG00000267040,ATP8B1-AS1,True,Temporal Lobe,Cho_et_al,1.6
DMRTA1,ENSG00000176399,DMRTA1,True,Temporal Lobe,Cho_et_al,1.6
AFAP1L1,ENSG00000157510,AFAP1L1,True,Temporal Lobe,Cho_et_al,1.6
ATP11C,ENSG00000101974,ATP11C,True,Temporal Lobe,Cho_et_al,1.6
CEP112,ENSG00000154240,CEP112,True,Temporal Lobe,Cho_et_al,1.6
ARMC3,ENSG00000165309,ARMC3,True,Temporal Lobe,Cho_et_al,1.6
ARHGAP30,ENSG00000186517,ARHGAP30,True,Temporal Lobe,Cho_et_al,1.6
C3AR1,ENSG00000171860,C3AR1,True,Temporal Lobe,Cho_et_al,1.6
DDX60L,ENSG00000181381,DDX60L,True,Temporal Lobe,Cho_et_al,1.6
FAM107B,ENSG00000065809,FAM107B,True,Temporal Lobe,Cho_et_al,1.6
FGL1,ENSG00000104760,FGL1,True,Temporal Lobe,Cho_et_al,1.6
SH2D4A,ENSG00000104611,SH2D4A,True,Temporal Lobe,Cho_et_al,1.6
KLF2,ENSG00000127528,KLF2,True,Temporal Lobe,Cho_et_al,1.6
TRAF3IP2,ENSG00000056972,TRAF3IP2,True,Temporal Lobe,Cho_et_al,1.6
DNAJB4,ENSG00000162616,DNAJB4,True,Temporal Lobe,Cho_et_al,1.6
TAB2,ENSG00000055208,TAB2,True,Temporal Lobe,Cho_et_al,1.6
CEACAM1,ENSG00000079385,CEACAM1,True,Temporal Lobe,Cho_et_al,1.6
NFE2L2,ENSG00000116044,NFE2L2,True,Temporal Lobe,Cho_et_al,1.6
H2AC6,ENSG00000180573,H2AC6,True,Temporal Lobe,Cho_et_al,1.6
KLF15,ENSG00000163884,KLF15,True,Temporal Lobe,Cho_et_al,1.6
ENSG00000271862,ENSG00000271862,,True,Temporal Lobe,Cho_et_al,1.6
CDC45,ENSG00000093009,CDC45,True,Temporal Lobe,Cho_et_al,1.6
P2RY2,ENSG00000175591,P2RY2,True,Temporal Lobe,Cho_et_al,1.6
IL10RA,ENSG00000110324,IL10RA,True,Temporal Lobe,Cho_et_al,1.6
ENTREP1,ENSG00000135063,ENTREP1,True,Temporal Lobe,Cho_et_al,1.6
PLAU,ENSG00000122861,PLAU,True,Temporal Lobe,Cho_et_al,1.6
TRDN,ENSG00000186439,TRDN,True,Temporal Lobe,Cho_et_al,1.6
FOXC1,ENSG00000054598,FOXC1,True,Temporal Lobe,Cho_et_al,1.6
ZNF570,ENSG00000171827,ZNF570,True,Temporal Lobe,Cho_et_al,1.6
LPAR3,ENSG00000171517,LPAR3,True,Temporal Lobe,Cho_et_al,1.6
GJA1,ENSG00000152661,GJA1,True,Temporal Lobe,Cho_et_al,1.6
CAVIN4,ENSG00000170681,CAVIN4,True,Temporal Lobe,Cho_et_al,1.6
ENSG00000259976,ENSG00000259976,,True,Temporal Lobe,Cho_et_al,1.6
CLIC4,ENSG00000169504,CLIC4,True,Temporal Lobe,Cho_et_al,1.6
CHST3,ENSG00000122863,CHST3,True,Temporal Lobe,Cho_et_al,1.6
RNASE3,ENSG00000169397,RNASE3,True,Temporal Lobe,Cho_et_al,1.6
SASH3,ENSG00000122122,SASH3,True,Temporal Lobe,Cho_et_al,1.6
PRTG,ENSG00000166450,PRTG,True,Temporal Lobe,Cho_et_al,1.6
MGST1,ENSG00000008394,MGST1,True,Temporal Lobe,Cho_et_al,1.6
ARHGAP15,ENSG00000075884,ARHGAP15,True,Temporal Lobe,Cho_et_al,1.6
SELENOP,ENSG00000250722,SELENOP,True,Temporal Lobe,Cho_et_al,1.6
IRF1,ENSG00000125347,IRF1,True,Temporal Lobe,Cho_et_al,1.6
ITGAL,ENSG00000005844,ITGAL,True,Temporal Lobe,Cho_et_al,1.6
TRND,ENSG00000210154,TRND,True,Temporal Lobe,Cho_et_al,1.6
CMTM6,ENSG00000091317,CMTM6,True,Temporal Lobe,Cho_et_al,1.6
NUPR1,ENSG00000176046,NUPR1,True,Temporal Lobe,Cho_et_al,1.6
CDH19,ENSG00000071991,CDH19,True,Temporal Lobe,Cho_et_al,1.6
BCL6,ENSG00000113916,BCL6,True,Temporal Lobe,Cho_et_al,1.6
SCARA3,ENSG00000168077,SCARA3,True,Temporal Lobe,Cho_et_al,1.6
PHYHD1,ENSG00000175287,PHYHD1,True,Temporal Lobe,Cho_et_al,1.6
ENSG00000261602,ENSG00000261602,,True,Temporal Lobe,Cho_et_al,1.6
GADD45A,ENSG00000116717,GADD45A,True,Temporal Lobe,Cho_et_al,1.6
PRKD3,ENSG00000115825,PRKD3,True,Temporal Lobe,Cho_et_al,1.6
DHRS9,ENSG00000073737,DHRS9,True,Temporal Lobe,Cho_et_al,1.6
ADD3,ENSG00000148700,ADD3,True,Temporal Lobe,Cho_et_al,1.6
SLC15A5,ENSG00000188991,SLC15A5,True,Temporal Lobe,Cho_et_al,1.6
SLC51B,ENSG00000186198,SLC51B,True,Temporal Lobe,Cho_et_al,1.6
ENSG00000265749,ENSG00000265749,,True,Temporal Lobe,Cho_et_al,1.6
BVES-AS1,ENSG00000203808,BVES-AS1,True,Temporal Lobe,Cho_et_al,1.6
PPP1R3B,ENSG00000285343,PPP1R3B,True,Temporal Lobe,Cho_et_al,1.6
LYN,ENSG00000254087,LYN,True,Temporal Lobe,Cho_et_al,1.6
YBX3,ENSG00000060138,YBX3,True,Temporal Lobe,Cho_et_al,1.6
MYL12-AS1,ENSG00000264235,MYL12-AS1,True,Temporal Lobe,Cho_et_al,1.6
EPS8,ENSG00000151491,EPS8,True,Temporal Lobe,Cho_et_al,1.6
TRIM21,ENSG00000132109,TRIM21,True,Temporal Lobe,Cho_et_al,1.6
MTATP6P1,ENSG00000248527,MTATP6P1,True,Temporal Lobe,Cho_et_al,1.6
ENSG00000228204,ENSG00000228204,,True,Temporal Lobe,Cho_et_al,1.6
LCP1,ENSG00000136167,LCP1,True,Temporal Lobe,Cho_et_al,1.6
BATF2,ENSG00000168062,BATF2,True,Temporal Lobe,Cho_et_al,1.6
ANTXR1,ENSG00000169604,ANTXR1,True,Temporal Lobe,Cho_et_al,1.6
OAS1,ENSG00000089127,OAS1,True,Temporal Lobe,Cho_et_al,1.6
ENSG00000269559,ENSG00000269559,,True,Temporal Lobe,Cho_et_al,1.6
EMP3,ENSG00000142227,EMP3,True,Temporal Lobe,Cho_et_al,1.6
ELF1,ENSG00000120690,ELF1,True,Temporal Lobe,Cho_et_al,1.6
PSG8-AS1,ENSG00000225877,PSG8-AS1,True,Temporal Lobe,Cho_et_al,1.6
FRZB,ENSG00000162998,FRZB,True,Temporal Lobe,Cho_et_al,1.6
RP2,ENSG00000102218,RP2,True,Temporal Lobe,Cho_et_al,1.6
EFHD1,ENSG00000115468,EFHD1,True,Temporal Lobe,Cho_et_al,1.6
SAMD9,ENSG00000205413,SAMD9,True,Temporal Lobe,Cho_et_al,1.6
SORBS1,ENSG00000095637,SORBS1,True,Temporal Lobe,Cho_et_al,1.6
NFATC2,ENSG00000101096,NFATC2,True,Temporal Lobe,Cho_et_al,1.6
PTTG1IP,ENSG00000183255,PTTG1IP,True,Temporal Lobe,Cho_et_al,1.6
CLCF1,ENSG00000175505,CLCF1,True,Temporal Lobe,Cho_et_al,1.6
AJUBA-DT,ENSG00000258457,AJUBA-DT,True,Temporal Lobe,Cho_et_al,1.6
SNX33,ENSG00000173548,SNX33,True,Temporal Lobe,Cho_et_al,1.6
TGFBR3,ENSG00000069702,TGFBR3,True,Temporal Lobe,Cho_et_al,1.6
SLC16A9,ENSG00000165449,SLC16A9,True,Temporal Lobe,Cho_et_al,1.6
ND3,ENSG00000198840,ND3,True,Temporal Lobe,Cho_et_al,1.6
C1R,ENSG00000159403,C1R,True,Temporal Lobe,Cho_et_al,1.6
H2BC21,ENSG00000184678,H2BC21,True,Temporal Lobe,Cho_et_al,1.6
HLA-DRB1,ENSG00000206240,HLA-DRB1,True,Temporal Lobe,Cho_et_al,1.6
TNFRSF10D,ENSG00000173530,TNFRSF10D,True,Temporal Lobe,Cho_et_al,1.6
ZNF652,ENSG00000198740,ZNF652,True,Temporal Lobe,Cho_et_al,1.6
CDH26,ENSG00000124215,CDH26,True,Temporal Lobe,Cho_et_al,1.6
CLEC2B,ENSG00000110852,CLEC2B,True,Temporal Lobe,Cho_et_al,1.6
KLHL5,ENSG00000109790,KLHL5,True,Temporal Lobe,Cho_et_al,1.6
PARVG,ENSG00000138964,PARVG,True,Temporal Lobe,Cho_et_al,1.6
GALNT15,ENSG00000131386,GALNT15,True,Temporal Lobe,Cho_et_al,1.6
YES1,ENSG00000176105,YES1,True,Temporal Lobe,Cho_et_al,1.6
TMEM220-AS1,ENSG00000263400,TMEM220-AS1,True,Temporal Lobe,Cho_et_al,1.6
SWAP70,ENSG00000133789,SWAP70,True,Temporal Lobe,Cho_et_al,1.6
CCDC40,ENSG00000291505,CCDC40,True,Temporal Lobe,Cho_et_al,1.6
ITPRIP,ENSG00000148841,ITPRIP,True,Temporal Lobe,Cho_et_al,1.6
SP100,ENSG00000067066,SP100,True,Temporal Lobe,Cho_et_al,1.6
DTX3L,ENSG00000163840,DTX3L,True,Temporal Lobe,Cho_et_al,1.6
ITGB8,ENSG00000105855,ITGB8,True,Temporal Lobe,Cho_et_al,1.6
CEMIP,ENSG00000103888,CEMIP,True,Temporal Lobe,Cho_et_al,1.6
ZFX,ENSG00000005889,ZFX,True,Temporal Lobe,Cho_et_al,1.6
LOXL4,ENSG00000138131,LOXL4,True,Temporal Lobe,Cho_et_al,1.6
ENSG00000262967,ENSG00000262967,,True,Temporal Lobe,Cho_et_al,1.6
CENPN-AS1,ENSG00000260213,CENPN-AS1,True,Temporal Lobe,Cho_et_al,1.6
SLC40A1,ENSG00000138449,SLC40A1,True,Temporal Lobe,Cho_et_al,1.6
ZNF573,126231,ZNF573,True,Temporal Lobe,Cho_et_al,1.6
MGAM,ENSG00000282607,MGAM,True,Temporal Lobe,Cho_et_al,1.6
VCAN,ENSG00000038427,VCAN,True,Temporal Lobe,Cho_et_al,1.6
FLT3LG,ENSG00000090554,FLT3LG,True,Temporal Lobe,Cho_et_al,1.6
ZDHHC2,ENSG00000104219,ZDHHC2,True,Temporal Lobe,Cho_et_al,1.6
MT1A,ENSG00000205362,MT1A,True,Temporal Lobe,Cho_et_al,1.6
ABHD4,ENSG00000100439,ABHD4,True,Temporal Lobe,Cho_et_al,1.6
DAAM2,ENSG00000146122,DAAM2,True,Temporal Lobe,Cho_et_al,1.6
MAP7D3,ENSG00000129680,MAP7D3,True,Temporal Lobe,Cho_et_al,1.6
CCDC80,ENSG00000091986,CCDC80,True,Temporal Lobe,Cho_et_al,1.6
CBFB,ENSG00000067955,CBFB,True,Temporal Lobe,Cho_et_al,1.6
FGF2,ENSG00000138685,FGF2,True,Temporal Lobe,Cho_et_al,1.6
CDH13-AS2,ENSG00000260228,CDH13-AS2,True,Temporal Lobe,Cho_et_al,1.6
ACOX2,ENSG00000168306,ACOX2,True,Temporal Lobe,Cho_et_al,1.6
P3H2,ENSG00000090530,P3H2,True,Temporal Lobe,Cho_et_al,1.6
KCNJ5,ENSG00000120457,KCNJ5,True,Temporal Lobe,Cho_et_al,1.6
PTAFR,ENSG00000169403,PTAFR,True,Temporal Lobe,Cho_et_al,1.6
CLEC2D,ENSG00000069493,CLEC2D,True,Temporal Lobe,Cho_et_al,1.6
P2RY14,ENSG00000174944,P2RY14,True,Temporal Lobe,Cho_et_al,1.6
CDKN2B,ENSG00000147883,CDKN2B,True,Temporal Lobe,Cho_et_al,1.6
DOCK10,ENSG00000135905,DOCK10,True,Temporal Lobe,Cho_et_al,1.6
TRNA,ENSG00000210127,TRNA,True,Temporal Lobe,Cho_et_al,1.6
PDLIM4,ENSG00000131435,PDLIM4,True,Temporal Lobe,Cho_et_al,1.6
PYGL,ENSG00000100504,PYGL,True,Temporal Lobe,Cho_et_al,1.6
NIBAN1,ENSG00000135842,NIBAN1,True,Temporal Lobe,Cho_et_al,1.6
ECRG4,ENSG00000119147,ECRG4,True,Temporal Lobe,Cho_et_al,1.6
ENSG00000272760,ENSG00000272760,,True,Temporal Lobe,Cho_et_al,1.6
SPX,ENSG00000134548,SPX,True,Temporal Lobe,Cho_et_al,1.6
ENSG00000233665,ENSG00000233665,,True,Temporal Lobe,Cho_et_al,1.6
NPL,ENSG00000135838,NPL,True,Temporal Lobe,Cho_et_al,1.6
ENSG00000254777,ENSG00000254777,,True,Temporal Lobe,Cho_et_al,1.6
N4BP2,ENSG00000078177,N4BP2,True,Temporal Lobe,Cho_et_al,1.6
ENSG00000247925,ENSG00000247925,,True,Temporal Lobe,Cho_et_al,1.6
TES,ENSG00000135269,TES,True,Temporal Lobe,Cho_et_al,1.6
CCDC152,ENSG00000198865,CCDC152,True,Temporal Lobe,Cho_et_al,1.6
LTBP1,ENSG00000049323,LTBP1,True,Temporal Lobe,Cho_et_al,1.6
TENT5A,ENSG00000112773,TENT5A,True,Temporal Lobe,Cho_et_al,1.6
GYPC,ENSG00000136732,GYPC,True,Temporal Lobe,Cho_et_al,1.6
WNK4,ENSG00000126562,WNK4,True,Temporal Lobe,Cho_et_al,1.6
PPIC,ENSG00000168938,PPIC,True,Temporal Lobe,Cho_et_al,1.6
SLC14A1,ENSG00000141469,SLC14A1,True,Temporal Lobe,Cho_et_al,1.6
FZD6,ENSG00000164930,FZD6,True,Temporal Lobe,Cho_et_al,1.6
PLP2,ENSG00000102007,PLP2,True,Temporal Lobe,Cho_et_al,1.6
TRNC,ENSG00000210140,TRNC,True,Temporal Lobe,Cho_et_al,1.6
SUCLG2-DT,ENSG00000241316,SUCLG2-DT,True,Temporal Lobe,Cho_et_al,1.6
RUNX3,ENSG00000020633,RUNX3,True,Temporal Lobe,Cho_et_al,1.6
FANCC,ENSG00000158169,FANCC,True,Temporal Lobe,Cho_et_al,1.6
RIBC1,ENSG00000158423,RIBC1,True,Temporal Lobe,Cho_et_al,1.6
CNN3,ENSG00000117519,CNN3,True,Temporal Lobe,Cho_et_al,1.6
LIFR,ENSG00000113594,LIFR,True,Temporal Lobe,Cho_et_al,1.6
MAFF,ENSG00000185022,MAFF,True,Temporal Lobe,Cho_et_al,1.6
ITGB2,ENSG00000160255,ITGB2,True,Temporal Lobe,Cho_et_al,1.6
LINC02615,ENSG00000251432,LINC02615,True,Temporal Lobe,Cho_et_al,1.6
ELK3,ENSG00000111145,ELK3,True,Temporal Lobe,Cho_et_al,1.6
TEAD3,ENSG00000007866,TEAD3,True,Temporal Lobe,Cho_et_al,1.6
ENSG00000270127,ENSG00000270127,,True,Temporal Lobe,Cho_et_al,1.6
DRAM1,ENSG00000136048,DRAM1,True,Temporal Lobe,Cho_et_al,1.6
SLC25A43,ENSG00000077713,SLC25A43,True,Temporal Lobe,Cho_et_al,1.6
MAPKAPK2,ENSG00000162889,MAPKAPK2,True,Temporal Lobe,Cho_et_al,1.6
PGR,ENSG00000082175,PGR,True,Temporal Lobe,Cho_et_al,1.6
TJP2,ENSG00000119139,TJP2,True,Temporal Lobe,Cho_et_al,1.6
AHI1-DT,ENSG00000231028,AHI1-DT,True,Temporal Lobe,Cho_et_al,1.6
SLC9A9,ENSG00000181804,SLC9A9,True,Temporal Lobe,Cho_et_al,1.6
TRIM38,ENSG00000112343,TRIM38,True,Temporal Lobe,Cho_et_al,1.6
ENSG00000261759,ENSG00000261759,,True,Temporal Lobe,Cho_et_al,1.6
TMCO3,ENSG00000150403,TMCO3,True,Temporal Lobe,Cho_et_al,1.6
ENSG00000234175,ENSG00000234175,,True,Temporal Lobe,Cho_et_al,1.6
S1PR4,ENSG00000125910,S1PR4,True,Temporal Lobe,Cho_et_al,1.6
MSX1,ENSG00000163132,MSX1,True,Temporal Lobe,Cho_et_al,1.6
ANXA9,ENSG00000143412,ANXA9,True,Temporal Lobe,Cho_et_al,1.6
FAM111A,ENSG00000166801,FAM111A,True,Temporal Lobe,Cho_et_al,1.6
SLC44A3-AS1,ENSG00000224081,SLC44A3-AS1,True,Temporal Lobe,Cho_et_al,1.6
GZMM,ENSG00000197540,GZMM,True,Temporal Lobe,Cho_et_al,1.6
PLA2G5,ENSG00000127472,PLA2G5,True,Temporal Lobe,Cho_et_al,1.6
ENPP6,ENSG00000164303,ENPP6,True,Temporal Lobe,Cho_et_al,1.6
H1-2,ENSG00000187837,H1-2,True,Temporal Lobe,Cho_et_al,1.6
LPP,ENSG00000145012,LPP,True,Temporal Lobe,Cho_et_al,1.6
PLCD3,ENSG00000161714,PLCD3,True,Temporal Lobe,Cho_et_al,1.6
LILRA2,ENSG00000278634,LILRA2,True,Temporal Lobe,Cho_et_al,1.6
NFKBIA,ENSG00000100906,NFKBIA,True,Temporal Lobe,Cho_et_al,1.6
ITPRIPL2,ENSG00000205730,ITPRIPL2,True,Temporal Lobe,Cho_et_al,1.6
RHOD,ENSG00000173156,RHOD,True,Temporal Lobe,Cho_et_al,1.6
HAVCR2,ENSG00000135077,HAVCR2,True,Temporal Lobe,Cho_et_al,1.6
LPCAT2,ENSG00000087253,LPCAT2,True,Temporal Lobe,Cho_et_al,1.6
RHOBTB3,ENSG00000164292,RHOBTB3,True,Temporal Lobe,Cho_et_al,1.6
DHRSX,ENSG00000292338,DHRSX,True,Temporal Lobe,Cho_et_al,1.6
HSP90AA2P,ENSG00000224411,HSP90AA2P,True,Temporal Lobe,Cho_et_al,1.6
SPARC,ENSG00000113140,SPARC,True,Temporal Lobe,Cho_et_al,1.6
IRF7,ENSG00000276561,IRF7,True,Temporal Lobe,Cho_et_al,1.6
ARHGEF4-AS1,ENSG00000233221,ARHGEF4-AS1,True,Temporal Lobe,Cho_et_al,1.6
DOCK1,ENSG00000150760,DOCK1,True,Temporal Lobe,Cho_et_al,1.6
CNN2,ENSG00000064666,CNN2,True,Temporal Lobe,Cho_et_al,1.6
C21orf62-AS1,ENSG00000205930,C21orf62-AS1,True,Temporal Lobe,Cho_et_al,1.6
PAQR5,ENSG00000137819,PAQR5,True,Temporal Lobe,Cho_et_al,1.6
CSF2RB,ENSG00000100368,CSF2RB,True,Temporal Lobe,Cho_et_al,1.6
FGFRL1,ENSG00000127418,FGFRL1,True,Temporal Lobe,Cho_et_al,1.6
NAALADL2,ENSG00000177694,NAALADL2,True,Temporal Lobe,Cho_et_al,1.6
CDH23,ENSG00000107736,CDH23,True,Temporal Lobe,Cho_et_al,1.6
VMAC,ENSG00000292061,VMAC,True,Temporal Lobe,Cho_et_al,1.6
NEDD4,ENSG00000069869,NEDD4,True,Temporal Lobe,Cho_et_al,1.6
CEP128,ENSG00000100629,CEP128,True,Temporal Lobe,Cho_et_al,1.6
ENSG00000230729,ENSG00000230729,,True,Temporal Lobe,Cho_et_al,1.6
PTMAP2,ENSG00000197744,PTMAP2,True,Temporal Lobe,Cho_et_al,1.6
CD58,ENSG00000116815,CD58,True,Temporal Lobe,Cho_et_al,1.6
SRGAP1,ENSG00000196935,SRGAP1,True,Temporal Lobe,Cho_et_al,1.6
GLIS3,ENSG00000107249,GLIS3,True,Temporal Lobe,Cho_et_al,1.6
PDE5A,ENSG00000138735,PDE5A,True,Temporal Lobe,Cho_et_al,1.6
TIPARP,ENSG00000163659,TIPARP,True,Temporal Lobe,Cho_et_al,1.6
IL15RA,ENSG00000134470,IL15RA,True,Temporal Lobe,Cho_et_al,1.6
LILRB2,ENSG00000276146,LILRB2,True,Temporal Lobe,Cho_et_al,1.6
RGS16,ENSG00000143333,RGS16,True,Temporal Lobe,Cho_et_al,1.6
LINC01561,ENSG00000177234,LINC01561,True,Temporal Lobe,Cho_et_al,1.6
RFX4,ENSG00000111783,RFX4,True,Temporal Lobe,Cho_et_al,1.6
ZC3HAV1,ENSG00000105939,ZC3HAV1,True,Temporal Lobe,Cho_et_al,1.6
PPP1R18,ENSG00000231247,PPP1R18,True,Temporal Lobe,Cho_et_al,1.6
NDE1,ENSG00000072864,NDE1,True,Temporal Lobe,Cho_et_al,1.6
CDKN2C,ENSG00000123080,CDKN2C,True,Temporal Lobe,Cho_et_al,1.6
SOCS6,ENSG00000170677,SOCS6,True,Temporal Lobe,Cho_et_al,1.6
POT1-AS1,ENSG00000224897,POT1-AS1,True,Temporal Lobe,Cho_et_al,1.6
CGNL1,ENSG00000128849,CGNL1,True,Temporal Lobe,Cho_et_al,1.6
CDC14A,ENSG00000079335,CDC14A,True,Temporal Lobe,Cho_et_al,1.6
CTXND1,ENSG00000259417,CTXND1,True,Temporal Lobe,Cho_et_al,1.6
WDR93,ENSG00000140527,WDR93,True,Temporal Lobe,Cho_et_al,1.6
BIRC3,ENSG00000023445,BIRC3,True,Temporal Lobe,Cho_et_al,1.6
EFEMP1,ENSG00000115380,EFEMP1,True,Temporal Lobe,Cho_et_al,1.6
ENSG00000222043,ENSG00000222043,,True,Temporal Lobe,Cho_et_al,1.6
TSPAN6,ENSG00000000003,TSPAN6,True,Temporal Lobe,Cho_et_al,1.6
HLA-DMB,ENSG00000241674,HLA-DMB,True,Temporal Lobe,Cho_et_al,1.6
SYNM,ENSG00000182253,SYNM,True,Temporal Lobe,Cho_et_al,1.6
CNTLN,ENSG00000044459,CNTLN,True,Temporal Lobe,Cho_et_al,1.6
CTNNA3,ENSG00000183230,CTNNA3,True,Temporal Lobe,Cho_et_al,1.6
TANK,ENSG00000136560,TANK,True,Temporal Lobe,Cho_et_al,1.6
ADAMTS1,ENSG00000154734,ADAMTS1,True,Temporal Lobe,Cho_et_al,1.6
ITGB5,ENSG00000082781,ITGB5,True,Temporal Lobe,Cho_et_al,1.6
ST14,ENSG00000149418,ST14,True,Temporal Lobe,Cho_et_al,1.6
DOCK11,ENSG00000147251,DOCK11,True,Temporal Lobe,Cho_et_al,1.6
GRAMD1C,ENSG00000178075,GRAMD1C,True,Temporal Lobe,Cho_et_al,1.6
MASP1,ENSG00000127241,MASP1,True,Temporal Lobe,Cho_et_al,1.6
NCKAP5,ENSG00000176771,NCKAP5,True,Temporal Lobe,Cho_et_al,1.6
FYCO1,ENSG00000163820,FYCO1,True,Temporal Lobe,Cho_et_al,1.6
FMO3,ENSG00000007933,FMO3,True,Temporal Lobe,Cho_et_al,1.6
IKBIP,ENSG00000166130,IKBIP,True,Temporal Lobe,Cho_et_al,1.6
CD84,ENSG00000066294,CD84,True,Temporal Lobe,Cho_et_al,1.6
GTF2H2C,ENSG00000183474,GTF2H2C,True,Temporal Lobe,Cho_et_al,1.6
SLC16A4,ENSG00000168679,SLC16A4,True,Temporal Lobe,Cho_et_al,1.6
TM9SF5P,ENSG00000234062,TM9SF5P,True,Temporal Lobe,Cho_et_al,1.6
SERPINH1,ENSG00000149257,SERPINH1,True,Temporal Lobe,Cho_et_al,1.6
GPSM3,ENSG00000233490,GPSM3,True,Temporal Lobe,Cho_et_al,1.6
TOB1,ENSG00000141232,TOB1,True,Temporal Lobe,Cho_et_al,1.6
FIGN,ENSG00000182263,FIGN,True,Temporal Lobe,Cho_et_al,1.6
BCL2,ENSG00000171791,BCL2,True,Temporal Lobe,Cho_et_al,1.6
CPAMD8,ENSG00000160111,CPAMD8,True,Temporal Lobe,Cho_et_al,1.6
HVCN1,ENSG00000122986,HVCN1,True,Temporal Lobe,Cho_et_al,1.6
ABCA8,ENSG00000141338,ABCA8,True,Temporal Lobe,Cho_et_al,1.6
ZNF33B,ENSG00000196693,ZNF33B,True,Temporal Lobe,Cho_et_al,1.6
