gene_name,ensembl_id,official_symbol,is_upregulated_in_AD,brain_region,study,quality_assessment
OXCT1,ENSG00000083720,OXCT1,False,Temporal Lobe,Piras_et_al,1.9
ATP6V1A,ENSG00000114573,ATP6V1A,False,Temporal Lobe,Piras_et_al,1.9
CACNA1D,ENSG00000157388,CACNA1D,False,Temporal Lobe,Piras_et_al,1.9
SGTB,ENSG00000197860,SGTB,False,Temporal Lobe,Piras_et_al,1.9
TENM3,ENSG00000218336,TENM3,False,Temporal Lobe,Piras_et_al,1.9
PACSIN1,ENSG00000124507,PACSIN1,False,Temporal Lobe,Piras_et_al,1.9
TKFC,ENSG00000149476,TKFC,False,Temporal Lobe,Piras_et_al,1.9
PID1,ENSG00000153823,PID1,False,Temporal Lobe,Piras_et_al,1.9
TCEAL6,ENSG00000204071,TCEAL6,False,Temporal Lobe,Piras_et_al,1.9
SYNGR1,ENSG00000100321,SYNGR1,False,Temporal Lobe,Piras_et_al,1.9
ZDBF2,ENSG00000283649,ZDBF2,False,Temporal Lobe,Piras_et_al,1.9
ASTN1,ENSG00000152092,ASTN1,False,Temporal Lobe,Piras_et_al,1.9
KALRN,ENSG00000160145,KALRN,False,Temporal Lobe,Piras_et_al,1.9
NSG2,ENSG00000170091,NSG2,False,Temporal Lobe,Piras_et_al,1.9
DMXL2,ENSG00000104093,DMXL2,False,Temporal Lobe,Piras_et_al,1.9
WDR17,ENSG00000150627,WDR17,False,Temporal Lobe,Piras_et_al,1.9
TENM1,ENSG00000009694,TENM1,False,Temporal Lobe,Piras_et_al,1.9
RGS7,ENSG00000182901,RGS7,False,Temporal Lobe,Piras_et_al,1.9
ANKRD36C,ENSG00000174501,ANKRD36C,False,Temporal Lobe,Piras_et_al,1.9
NRXN1,ENSG00000179915,NRXN1,False,Temporal Lobe,Piras_et_al,1.9
SLC26A4,ENSG00000091137,SLC26A4,False,Temporal Lobe,Piras_et_al,1.9
PNMA2,ENSG00000240694,PNMA2,False,Temporal Lobe,Piras_et_al,1.9
AMN1,ENSG00000151743,AMN1,False,Temporal Lobe,Piras_et_al,1.9
CPEB1,ENSG00000277445,CPEB1,False,Temporal Lobe,Piras_et_al,1.9
PCLO,ENSG00000186472,PCLO,False,Temporal Lobe,Piras_et_al,1.9
CYRIA,ENSG00000197872,CYRIA,False,Temporal Lobe,Piras_et_al,1.9
SLC8A3,ENSG00000100678,SLC8A3,False,Temporal Lobe,Piras_et_al,1.9
ARHGAP20,ENSG00000137727,ARHGAP20,False,Temporal Lobe,Piras_et_al,1.9
N4BP3,ENSG00000145911,N4BP3,False,Temporal Lobe,Piras_et_al,1.9
USP43,ENSG00000154914,USP43,False,Temporal Lobe,Piras_et_al,1.9
RTN1,ENSG00000139970,RTN1,False,Temporal Lobe,Piras_et_al,1.9
GRIK2,ENSG00000164418,GRIK2,False,Temporal Lobe,Piras_et_al,1.9
KIAA0319,ENSG00000137261,KIAA0319,False,Temporal Lobe,Piras_et_al,1.9
DNAJC6,ENSG00000116675,DNAJC6,False,Temporal Lobe,Piras_et_al,1.9
GDAP1,ENSG00000104381,GDAP1,False,Temporal Lobe,Piras_et_al,1.9
SRSF12,ENSG00000154548,SRSF12,False,Temporal Lobe,Piras_et_al,1.9
TUBA1B,ENSG00000123416,TUBA1B,False,Temporal Lobe,Piras_et_al,1.9
CCN3,ENSG00000136999,CCN3,False,Temporal Lobe,Piras_et_al,1.9
PANX1,ENSG00000110218,PANX1,False,Temporal Lobe,Piras_et_al,1.9
SLC44A5,ENSG00000137968,SLC44A5,False,Temporal Lobe,Piras_et_al,1.9
NECAP1,ENSG00000089818,NECAP1,False,Temporal Lobe,Piras_et_al,1.9
SLC2A13,ENSG00000151229,SLC2A13,False,Temporal Lobe,Piras_et_al,1.9
CAMK1,ENSG00000134072,CAMK1,False,Temporal Lobe,Piras_et_al,1.9
SHANK2,ENSG00000162105,SHANK2,False,Temporal Lobe,Piras_et_al,1.9
RASAL2,ENSG00000075391,RASAL2,False,Temporal Lobe,Piras_et_al,1.9
MACROD2,ENSG00000172264,MACROD2,False,Temporal Lobe,Piras_et_al,1.9
OXR1,ENSG00000164830,OXR1,False,Temporal Lobe,Piras_et_al,1.9
SCG2,ENSG00000171951,SCG2,False,Temporal Lobe,Piras_et_al,1.9
ZBTB8A,ENSG00000160062,ZBTB8A,False,Temporal Lobe,Piras_et_al,1.9
MSH3,ENSG00000113318,MSH3,False,Temporal Lobe,Piras_et_al,1.9
ADCY1,ENSG00000164742,ADCY1,False,Temporal Lobe,Piras_et_al,1.9
GABRA5,ENSG00000186297,GABRA5,False,Temporal Lobe,Piras_et_al,1.9
TCP11L1,ENSG00000176148,TCP11L1,False,Temporal Lobe,Piras_et_al,1.9
GLCE,ENSG00000138604,GLCE,False,Temporal Lobe,Piras_et_al,1.9
LRRTM1,ENSG00000162951,LRRTM1,False,Temporal Lobe,Piras_et_al,1.9
PI4KA,ENSG00000241973,PI4KA,False,Temporal Lobe,Piras_et_al,1.9
BRF2,ENSG00000104221,BRF2,False,Temporal Lobe,Piras_et_al,1.9
PRKN,ENSG00000185345,PRKN,False,Temporal Lobe,Piras_et_al,1.9
CYP4X1,ENSG00000186377,CYP4X1,False,Temporal Lobe,Piras_et_al,1.9
KCNB1,ENSG00000158445,KCNB1,False,Temporal Lobe,Piras_et_al,1.9
CAMK2D,ENSG00000145349,CAMK2D,False,Temporal Lobe,Piras_et_al,1.9
CHML,ENSG00000203668,CHML,False,Temporal Lobe,Piras_et_al,1.9
ARHGEF9,ENSG00000131089,ARHGEF9,False,Temporal Lobe,Piras_et_al,1.9
ZNF710,ENSG00000140548,ZNF710,False,Temporal Lobe,Piras_et_al,1.9
CD200,ENSG00000091972,CD200,False,Temporal Lobe,Piras_et_al,1.9
CHCHD6,ENSG00000159685,CHCHD6,False,Temporal Lobe,Piras_et_al,1.9
ACAT2,ENSG00000120437,ACAT2,False,Temporal Lobe,Piras_et_al,1.9
GLYR1,ENSG00000140632,GLYR1,False,Temporal Lobe,Piras_et_al,1.9
TMEM178B,ENSG00000261115,TMEM178B,False,Temporal Lobe,Piras_et_al,1.9
CA10,ENSG00000154975,CA10,False,Temporal Lobe,Piras_et_al,1.9
ZNF714,ENSG00000160352,ZNF714,False,Temporal Lobe,Piras_et_al,1.9
LRRC4C,ENSG00000148948,LRRC4C,False,Temporal Lobe,Piras_et_al,1.9
FXYD6,ENSG00000137726,FXYD6,False,Temporal Lobe,Piras_et_al,1.9
ATP9A,ENSG00000054793,ATP9A,False,Temporal Lobe,Piras_et_al,1.9
PRKAA2,ENSG00000162409,PRKAA2,False,Temporal Lobe,Piras_et_al,1.9
SMIM10L2A,ENSG00000178947,SMIM10L2A,False,Temporal Lobe,Piras_et_al,1.9
PTPRN2,ENSG00000282185,PTPRN2,False,Temporal Lobe,Piras_et_al,1.9
TENM2,ENSG00000145934,TENM2,False,Temporal Lobe,Piras_et_al,1.9
CDC40,ENSG00000168438,CDC40,False,Temporal Lobe,Piras_et_al,1.9
CLVS2,ENSG00000146352,CLVS2,False,Temporal Lobe,Piras_et_al,1.9
PLPPR3,ENSG00000282283,PLPPR3,False,Temporal Lobe,Piras_et_al,1.9
ZNF37BP,ENSG00000234420,ZNF37BP,False,Temporal Lobe,Piras_et_al,1.9
CHL1,ENSG00000134121,CHL1,False,Temporal Lobe,Piras_et_al,1.9
MYCBP2,ENSG00000005810,MYCBP2,False,Temporal Lobe,Piras_et_al,1.9
KCNK2,ENSG00000082482,KCNK2,False,Temporal Lobe,Piras_et_al,1.9
VAT1L,ENSG00000171724,VAT1L,False,Temporal Lobe,Piras_et_al,1.9
ADGRB3,ENSG00000135298,ADGRB3,False,Temporal Lobe,Piras_et_al,1.9
COA7,ENSG00000162377,COA7,False,Temporal Lobe,Piras_et_al,1.9
ZNF629,ENSG00000102870,ZNF629,False,Temporal Lobe,Piras_et_al,1.9
LARGE1,ENSG00000133424,LARGE1,False,Temporal Lobe,Piras_et_al,1.9
TUSC3,ENSG00000104723,TUSC3,False,Temporal Lobe,Piras_et_al,1.9
TMEM200A,ENSG00000164484,TMEM200A,False,Temporal Lobe,Piras_et_al,1.9
PPM1L,ENSG00000163590,PPM1L,False,Temporal Lobe,Piras_et_al,1.9
G3BP2,ENSG00000138757,G3BP2,False,Temporal Lobe,Piras_et_al,1.9
SGIP1,ENSG00000118473,SGIP1,False,Temporal Lobe,Piras_et_al,1.9
GFRA1,ENSG00000151892,GFRA1,False,Temporal Lobe,Piras_et_al,1.9
GAS7,ENSG00000007237,GAS7,False,Temporal Lobe,Piras_et_al,1.9
DCAF16,ENSG00000163257,DCAF16,False,Temporal Lobe,Piras_et_al,1.9
YWHAB,ENSG00000166913,YWHAB,False,Temporal Lobe,Piras_et_al,1.9
RELL2,ENSG00000164620,RELL2,False,Temporal Lobe,Piras_et_al,1.9
LONRF2,ENSG00000170500,LONRF2,False,Temporal Lobe,Piras_et_al,1.9
EEIG2,ENSG00000162636,EEIG2,False,Temporal Lobe,Piras_et_al,1.9
SYNJ1,ENSG00000159082,SYNJ1,False,Temporal Lobe,Piras_et_al,1.9
STRIP2,ENSG00000128578,STRIP2,False,Temporal Lobe,Piras_et_al,1.9
AFG3L2,ENSG00000141385,AFG3L2,False,Temporal Lobe,Piras_et_al,1.9
SLX4,ENSG00000188827,SLX4,False,Temporal Lobe,Piras_et_al,1.9
CSMD1,ENSG00000183117,CSMD1,False,Temporal Lobe,Piras_et_al,1.9
TLN2,ENSG00000171914,TLN2,False,Temporal Lobe,Piras_et_al,1.9
TLL2,ENSG00000095587,TLL2,False,Temporal Lobe,Piras_et_al,1.9
PJA2,ENSG00000198961,PJA2,False,Temporal Lobe,Piras_et_al,1.9
LRRC8B,ENSG00000197147,LRRC8B,False,Temporal Lobe,Piras_et_al,1.9
MIR9-3HG,ENSG00000255571,MIR9-3HG,False,Temporal Lobe,Piras_et_al,1.9
ITFG1,ENSG00000129636,ITFG1,False,Temporal Lobe,Piras_et_al,1.9
DNAH6,ENSG00000115423,DNAH6,False,Temporal Lobe,Piras_et_al,1.9
RNF123,ENSG00000164068,RNF123,False,Temporal Lobe,Piras_et_al,1.9
THNSL1,ENSG00000185875,THNSL1,False,Temporal Lobe,Piras_et_al,1.9
GLB1L2,ENSG00000149328,GLB1L2,False,Temporal Lobe,Piras_et_al,1.9
PLXNC1,ENSG00000136040,PLXNC1,False,Temporal Lobe,Piras_et_al,1.9
FBXL2,ENSG00000153558,FBXL2,False,Temporal Lobe,Piras_et_al,1.9
JAKMIP1-DT,ENSG00000249896,JAKMIP1-DT,False,Temporal Lobe,Piras_et_al,1.9
EOLA1,ENSG00000197620,EOLA1,False,Temporal Lobe,Piras_et_al,1.9
PCNX2,ENSG00000135749,PCNX2,False,Temporal Lobe,Piras_et_al,1.9
FHOD3,ENSG00000134775,FHOD3,False,Temporal Lobe,Piras_et_al,1.9
HCG18,ENSG00000224619,HCG18,False,Temporal Lobe,Piras_et_al,1.9
TRAP1,ENSG00000126602,TRAP1,False,Temporal Lobe,Piras_et_al,1.9
PINK1,ENSG00000158828,PINK1,False,Temporal Lobe,Piras_et_al,1.9
SPARCL1,ENSG00000152583,SPARCL1,False,Temporal Lobe,Piras_et_al,1.9
MYO5A,ENSG00000197535,MYO5A,False,Temporal Lobe,Piras_et_al,1.9
PEG3,ENSG00000198300,PEG3,False,Temporal Lobe,Piras_et_al,1.9
MEF2A,ENSG00000068305,MEF2A,False,Temporal Lobe,Piras_et_al,1.9
CPNE6,ENSG00000100884,CPNE6,False,Temporal Lobe,Piras_et_al,1.9
DHDDS,ENSG00000117682,DHDDS,False,Temporal Lobe,Piras_et_al,1.9
GPR155,ENSG00000163328,GPR155,False,Temporal Lobe,Piras_et_al,1.9
ZNF25,ENSG00000175395,ZNF25,False,Temporal Lobe,Piras_et_al,1.9
DNM1L,ENSG00000087470,DNM1L,False,Temporal Lobe,Piras_et_al,1.9
CDK20,ENSG00000156345,CDK20,False,Temporal Lobe,Piras_et_al,1.9
SRD5A1,ENSG00000145545,SRD5A1,False,Temporal Lobe,Piras_et_al,1.9
KIAA1586,ENSG00000168116,KIAA1586,False,Temporal Lobe,Piras_et_al,1.9
DOP1A,ENSG00000083097,DOP1A,False,Temporal Lobe,Piras_et_al,1.9
MRPS18C,ENSG00000163319,MRPS18C,False,Temporal Lobe,Piras_et_al,1.9
ATCAY,ENSG00000167654,ATCAY,False,Temporal Lobe,Piras_et_al,1.9
DAGLA,ENSG00000134780,DAGLA,False,Temporal Lobe,Piras_et_al,1.9
GRIK3,ENSG00000163873,GRIK3,False,Temporal Lobe,Piras_et_al,1.9
RPGRIP1L,ENSG00000103494,RPGRIP1L,False,Temporal Lobe,Piras_et_al,1.9
LUZP2,ENSG00000187398,LUZP2,False,Temporal Lobe,Piras_et_al,1.9
TNFAIP8L1,ENSG00000185361,TNFAIP8L1,False,Temporal Lobe,Piras_et_al,1.9
RINT1,ENSG00000135249,RINT1,False,Temporal Lobe,Piras_et_al,1.9
GRIA2,ENSG00000120251,GRIA2,False,Temporal Lobe,Piras_et_al,1.9
PRRT2,ENSG00000167371,PRRT2,False,Temporal Lobe,Piras_et_al,1.9
EXOC6,ENSG00000138190,EXOC6,False,Temporal Lobe,Piras_et_al,1.9
PCCB,ENSG00000114054,PCCB,False,Temporal Lobe,Piras_et_al,1.9
TRAPPC13,ENSG00000113597,TRAPPC13,False,Temporal Lobe,Piras_et_al,1.9
PGAM1,ENSG00000171314,PGAM1,False,Temporal Lobe,Piras_et_al,1.9
MROH1,ENSG00000179832,MROH1,False,Temporal Lobe,Piras_et_al,1.9
DOP1B,ENSG00000142197,DOP1B,False,Temporal Lobe,Piras_et_al,1.9
SORCS3,ENSG00000156395,SORCS3,False,Temporal Lobe,Piras_et_al,1.9
FBXO9,ENSG00000112146,FBXO9,False,Temporal Lobe,Piras_et_al,1.9
B3GALNT1,ENSG00000169255,B3GALNT1,False,Temporal Lobe,Piras_et_al,1.9
DDX25,ENSG00000109832,DDX25,False,Temporal Lobe,Piras_et_al,1.9
PPFIA2,ENSG00000139220,PPFIA2,False,Temporal Lobe,Piras_et_al,1.9
CHM,ENSG00000188419,CHM,False,Temporal Lobe,Piras_et_al,1.9
POLR2B,ENSG00000047315,POLR2B,False,Temporal Lobe,Piras_et_al,1.9
GPHN,ENSG00000171723,GPHN,False,Temporal Lobe,Piras_et_al,1.9
LDB1,ENSG00000198728,LDB1,False,Temporal Lobe,Piras_et_al,1.9
NRCAM,ENSG00000091129,NRCAM,False,Temporal Lobe,Piras_et_al,1.9
RNMT,ENSG00000101654,RNMT,False,Temporal Lobe,Piras_et_al,1.9
STAU2,ENSG00000040341,STAU2,False,Temporal Lobe,Piras_et_al,1.9
CMIP,ENSG00000153815,CMIP,False,Temporal Lobe,Piras_et_al,1.9
PGAP1,ENSG00000197121,PGAP1,False,Temporal Lobe,Piras_et_al,1.9
CD99L2,ENSG00000102181,CD99L2,False,Temporal Lobe,Piras_et_al,1.9
NGRN,ENSG00000182768,NGRN,False,Temporal Lobe,Piras_et_al,1.9
AKAP6,ENSG00000151320,AKAP6,False,Temporal Lobe,Piras_et_al,1.9
ME1,ENSG00000065833,ME1,False,Temporal Lobe,Piras_et_al,1.9
TRUB1,ENSG00000165832,TRUB1,False,Temporal Lobe,Piras_et_al,1.9
SLC25A26,ENSG00000144741,SLC25A26,False,Temporal Lobe,Piras_et_al,1.9
INPP4A,ENSG00000040933,INPP4A,False,Temporal Lobe,Piras_et_al,1.9
GK5,ENSG00000175066,GK5,False,Temporal Lobe,Piras_et_al,1.9
TMEM132B,ENSG00000139364,TMEM132B,False,Temporal Lobe,Piras_et_al,1.9
NDUFS1,ENSG00000023228,NDUFS1,False,Temporal Lobe,Piras_et_al,1.9
NIPSNAP1,ENSG00000184117,NIPSNAP1,False,Temporal Lobe,Piras_et_al,1.9
PPP2R2C,ENSG00000074211,PPP2R2C,False,Temporal Lobe,Piras_et_al,1.9
GCC2,ENSG00000135968,GCC2,False,Temporal Lobe,Piras_et_al,1.9
DCTN1,ENSG00000204843,DCTN1,False,Temporal Lobe,Piras_et_al,1.9
GUCY1B1,ENSG00000061918,GUCY1B1,False,Temporal Lobe,Piras_et_al,1.9
HECW2,ENSG00000138411,HECW2,False,Temporal Lobe,Piras_et_al,1.9
MEAK7,ENSG00000140950,MEAK7,False,Temporal Lobe,Piras_et_al,1.9
CYFIP2,ENSG00000055163,CYFIP2,False,Temporal Lobe,Piras_et_al,1.9
INCENP,ENSG00000149503,INCENP,False,Temporal Lobe,Piras_et_al,1.9
AP4S1,ENSG00000100478,AP4S1,False,Temporal Lobe,Piras_et_al,1.9
CLCN4,ENSG00000073464,CLCN4,False,Temporal Lobe,Piras_et_al,1.9
GRIA3,ENSG00000125675,GRIA3,False,Temporal Lobe,Piras_et_al,1.9
TIPRL,ENSG00000143155,TIPRL,False,Temporal Lobe,Piras_et_al,1.9
TOMM70,ENSG00000154174,TOMM70,False,Temporal Lobe,Piras_et_al,1.9
AZI2,ENSG00000163512,AZI2,False,Temporal Lobe,Piras_et_al,1.9
DYNC1H1,ENSG00000197102,DYNC1H1,False,Temporal Lobe,Piras_et_al,1.9
ACTR10,ENSG00000131966,ACTR10,False,Temporal Lobe,Piras_et_al,1.9
TMOD2,ENSG00000128872,TMOD2,False,Temporal Lobe,Piras_et_al,1.9
PSMG3-AS1,ENSG00000230487,PSMG3-AS1,False,Temporal Lobe,Piras_et_al,1.9
PSMD1,ENSG00000173692,PSMD1,False,Temporal Lobe,Piras_et_al,1.9
TRANK1,ENSG00000168016,TRANK1,False,Temporal Lobe,Piras_et_al,1.9
VPS35,ENSG00000069329,VPS35,False,Temporal Lobe,Piras_et_al,1.9
AKT3,ENSG00000275199,AKT3,False,Temporal Lobe,Piras_et_al,1.9
USP11,ENSG00000102226,USP11,False,Temporal Lobe,Piras_et_al,1.9
SLC6A15,ENSG00000072041,SLC6A15,False,Temporal Lobe,Piras_et_al,1.9
ZDHHC15,ENSG00000102383,ZDHHC15,False,Temporal Lobe,Piras_et_al,1.9
ATG7,ENSG00000197548,ATG7,False,Temporal Lobe,Piras_et_al,1.9
ANKMY2,ENSG00000106524,ANKMY2,False,Temporal Lobe,Piras_et_al,1.9
ABI2,ENSG00000138443,ABI2,False,Temporal Lobe,Piras_et_al,1.9
LGALSL,ENSG00000119862,LGALSL,False,Temporal Lobe,Piras_et_al,1.9
ATXN10,ENSG00000130638,ATXN10,False,Temporal Lobe,Piras_et_al,1.9
HACL1,ENSG00000131373,HACL1,False,Temporal Lobe,Piras_et_al,1.9
RRAGB,ENSG00000083750,RRAGB,False,Temporal Lobe,Piras_et_al,1.9
BCAT1,ENSG00000060982,BCAT1,False,Temporal Lobe,Piras_et_al,1.9
ATP6V1C1,ENSG00000155097,ATP6V1C1,False,Temporal Lobe,Piras_et_al,1.9
NUDT21,ENSG00000167005,NUDT21,False,Temporal Lobe,Piras_et_al,1.9
MAGEH1,ENSG00000187601,MAGEH1,False,Temporal Lobe,Piras_et_al,1.9
PRRC2B,ENSG00000288701,PRRC2B,False,Temporal Lobe,Piras_et_al,1.9
EXOC7,ENSG00000182473,EXOC7,False,Temporal Lobe,Piras_et_al,1.9
LANCL2,ENSG00000132434,LANCL2,False,Temporal Lobe,Piras_et_al,1.9
RGS17,ENSG00000091844,RGS17,False,Temporal Lobe,Piras_et_al,1.9
GUF1,ENSG00000151806,GUF1,False,Temporal Lobe,Piras_et_al,1.9
HIVEP2,ENSG00000010818,HIVEP2,False,Temporal Lobe,Piras_et_al,1.9
SERINC1,ENSG00000111897,SERINC1,False,Temporal Lobe,Piras_et_al,1.9
TSPYL5,ENSG00000180543,TSPYL5,False,Temporal Lobe,Piras_et_al,1.9
WARS1,ENSG00000140105,WARS1,False,Temporal Lobe,Piras_et_al,1.9
NNT,ENSG00000112992,NNT,False,Temporal Lobe,Piras_et_al,1.9
COPS4,ENSG00000138663,COPS4,False,Temporal Lobe,Piras_et_al,1.9
PNPO,ENSG00000108439,PNPO,False,Temporal Lobe,Piras_et_al,1.9
NDFIP2,ENSG00000102471,NDFIP2,False,Temporal Lobe,Piras_et_al,1.9
DAB1,ENSG00000173406,DAB1,False,Temporal Lobe,Piras_et_al,1.9
PFKM,ENSG00000152556,PFKM,False,Temporal Lobe,Piras_et_al,1.9
MED29,ENSG00000063322,MED29,False,Temporal Lobe,Piras_et_al,1.9
CDH10,ENSG00000040731,CDH10,False,Temporal Lobe,Piras_et_al,1.9
BRMS1L,ENSG00000100916,BRMS1L,False,Temporal Lobe,Piras_et_al,1.9
PIK3R1,ENSG00000145675,PIK3R1,False,Temporal Lobe,Piras_et_al,1.9
RIPOR2,ENSG00000111913,RIPOR2,False,Temporal Lobe,Piras_et_al,1.9
GRB2,ENSG00000177885,GRB2,False,Temporal Lobe,Piras_et_al,1.9
SC5D,ENSG00000109929,SC5D,False,Temporal Lobe,Piras_et_al,1.9
PGK1,ENSG00000102144,PGK1,False,Temporal Lobe,Piras_et_al,1.9
DDHD2,ENSG00000085788,DDHD2,False,Temporal Lobe,Piras_et_al,1.9
STOX2,ENSG00000173320,STOX2,False,Temporal Lobe,Piras_et_al,1.9
LRRC49,ENSG00000137821,LRRC49,False,Temporal Lobe,Piras_et_al,1.9
SLC25A46,ENSG00000164209,SLC25A46,False,Temporal Lobe,Piras_et_al,1.9
PAFAH1B1,ENSG00000007168,PAFAH1B1,False,Temporal Lobe,Piras_et_al,1.9
POM121,ENSG00000196313,POM121,False,Temporal Lobe,Piras_et_al,1.9
GRIP2,ENSG00000144596,GRIP2,False,Temporal Lobe,Piras_et_al,1.9
ASMTL,ENSG00000169093,ASMTL,False,Temporal Lobe,Piras_et_al,1.9
CLTC,ENSG00000141367,CLTC,False,Temporal Lobe,Piras_et_al,1.9
UQCRC2,ENSG00000140740,UQCRC2,False,Temporal Lobe,Piras_et_al,1.9
CEP68,ENSG00000011523,CEP68,False,Temporal Lobe,Piras_et_al,1.9
POLR3C,ENSG00000186141,POLR3C,False,Temporal Lobe,Piras_et_al,1.9
COX15,ENSG00000014919,COX15,False,Temporal Lobe,Piras_et_al,1.9
VPS50,ENSG00000004766,VPS50,False,Temporal Lobe,Piras_et_al,1.9
FHIP1B,ENSG00000051009,FHIP1B,False,Temporal Lobe,Piras_et_al,1.9
USP22,ENSG00000124422,USP22,False,Temporal Lobe,Piras_et_al,1.9
NDFIP1,ENSG00000131507,NDFIP1,False,Temporal Lobe,Piras_et_al,1.9
C14orf132,ENSG00000227051,C14orf132,False,Temporal Lobe,Piras_et_al,1.9
C12orf43,ENSG00000157895,C12orf43,False,Temporal Lobe,Piras_et_al,1.9
NRG3,ENSG00000185737,NRG3,False,Temporal Lobe,Piras_et_al,1.9
ATP5F1B,ENSG00000110955,ATP5F1B,False,Temporal Lobe,Piras_et_al,1.9
BECN1,ENSG00000126581,BECN1,False,Temporal Lobe,Piras_et_al,1.9
NALCN,ENSG00000102452,NALCN,False,Temporal Lobe,Piras_et_al,1.9
MCM4,ENSG00000104738,MCM4,False,Temporal Lobe,Piras_et_al,1.9
KRAS,ENSG00000133703,KRAS,False,Temporal Lobe,Piras_et_al,1.9
BRWD1,ENSG00000185658,BRWD1,False,Temporal Lobe,Piras_et_al,1.9
SLC25A40,ENSG00000075303,SLC25A40,False,Temporal Lobe,Piras_et_al,1.9
SUGP2,ENSG00000064607,SUGP2,False,Temporal Lobe,Piras_et_al,1.9
PITPNA,ENSG00000174238,PITPNA,False,Temporal Lobe,Piras_et_al,1.9
SELENOI,ENSG00000138018,SELENOI,False,Temporal Lobe,Piras_et_al,1.9
TDRKH,ENSG00000182134,TDRKH,False,Temporal Lobe,Piras_et_al,1.9
CARF,ENSG00000138380,CARF,False,Temporal Lobe,Piras_et_al,1.9
BRCC3,ENSG00000185515,BRCC3,False,Temporal Lobe,Piras_et_al,1.9
CUL2,ENSG00000108094,CUL2,False,Temporal Lobe,Piras_et_al,1.9
PRPS1,ENSG00000147224,PRPS1,False,Temporal Lobe,Piras_et_al,1.9
ACVR2A,ENSG00000121989,ACVR2A,False,Temporal Lobe,Piras_et_al,1.9
SRPK2,ENSG00000135250,SRPK2,False,Temporal Lobe,Piras_et_al,1.9
ATP6AP2,ENSG00000182220,ATP6AP2,False,Temporal Lobe,Piras_et_al,1.9
LANCL1,ENSG00000115365,LANCL1,False,Temporal Lobe,Piras_et_al,1.9
MBTPS2,ENSG00000012174,MBTPS2,False,Temporal Lobe,Piras_et_al,1.9
DENR,ENSG00000139726,DENR,False,Temporal Lobe,Piras_et_al,1.9
RMND1,ENSG00000155906,RMND1,False,Temporal Lobe,Piras_et_al,1.9
MTMR9,ENSG00000104643,MTMR9,False,Temporal Lobe,Piras_et_al,1.9
TTLL1,ENSG00000100271,TTLL1,False,Temporal Lobe,Piras_et_al,1.9
PKIA,ENSG00000171033,PKIA,False,Temporal Lobe,Piras_et_al,1.9
NAV3,ENSG00000067798,NAV3,False,Temporal Lobe,Piras_et_al,1.9
VEZT,ENSG00000028203,VEZT,False,Temporal Lobe,Piras_et_al,1.9
BMPR2,ENSG00000204217,BMPR2,False,Temporal Lobe,Piras_et_al,1.9
ADGRL3,ENSG00000150471,ADGRL3,False,Temporal Lobe,Piras_et_al,1.9
DHX36,ENSG00000281763,DHX36,False,Temporal Lobe,Piras_et_al,1.9
MAPRE2,ENSG00000166974,MAPRE2,False,Temporal Lobe,Piras_et_al,1.9
ATP6AP1,ENSG00000071553,ATP6AP1,False,Temporal Lobe,Piras_et_al,1.9
ATP8A1,ENSG00000124406,ATP8A1,False,Temporal Lobe,Piras_et_al,1.9
PCDH17,ENSG00000118946,PCDH17,False,Temporal Lobe,Piras_et_al,1.9
FIG4,ENSG00000112367,FIG4,False,Temporal Lobe,Piras_et_al,1.9
PBX1,ENSG00000185630,PBX1,False,Temporal Lobe,Piras_et_al,1.9
UBQLN1,ENSG00000135018,UBQLN1,False,Temporal Lobe,Piras_et_al,1.9
BLTP3B,ENSG00000111647,BLTP3B,False,Temporal Lobe,Piras_et_al,1.9
CAPRIN2,ENSG00000110888,CAPRIN2,False,Temporal Lobe,Piras_et_al,1.9
RGP1,ENSG00000107185,RGP1,False,Temporal Lobe,Piras_et_al,1.9
PLBD2,ENSG00000151176,PLBD2,False,Temporal Lobe,Piras_et_al,1.9
ANKRD6,ENSG00000135299,ANKRD6,False,Temporal Lobe,Piras_et_al,1.9
DZIP3,ENSG00000198919,DZIP3,False,Temporal Lobe,Piras_et_al,1.9
BDP1,ENSG00000273873,BDP1,False,Temporal Lobe,Piras_et_al,1.9
SIRT5,ENSG00000124523,SIRT5,False,Temporal Lobe,Piras_et_al,1.9
HECTD4,ENSG00000173064,HECTD4,False,Temporal Lobe,Piras_et_al,1.9
KLHL42,ENSG00000087448,KLHL42,False,Temporal Lobe,Piras_et_al,1.9
MYH10,ENSG00000133026,MYH10,False,Temporal Lobe,Piras_et_al,1.9
ADSS2,ENSG00000035687,ADSS2,False,Temporal Lobe,Piras_et_al,1.9
CBX7,ENSG00000100307,CBX7,False,Temporal Lobe,Piras_et_al,1.9
PAM,ENSG00000145730,PAM,False,Temporal Lobe,Piras_et_al,1.9
DNAJB14,ENSG00000164031,DNAJB14,False,Temporal Lobe,Piras_et_al,1.9
PPIP5K1,ENSG00000168781,PPIP5K1,False,Temporal Lobe,Piras_et_al,1.9
PLEKHB2,ENSG00000115762,PLEKHB2,False,Temporal Lobe,Piras_et_al,1.9
GHITM,ENSG00000165678,GHITM,False,Temporal Lobe,Piras_et_al,1.9
DDB1,ENSG00000167986,DDB1,False,Temporal Lobe,Piras_et_al,1.9
ZNF587,ENSG00000198466,ZNF587,False,Temporal Lobe,Piras_et_al,1.9
