gene_name,ensembl_id,official_symbol,is_upregulated_in_AD,brain_region,study,quality_assessment
ADCYAP1,ENSG00000141433,ADCYAP1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
NME1-NME2,ENSG00000011052,NME1-NME2,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
RAB3A,ENSG00000105649,RAB3A,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
RPSAP19,ENSG00000183298,RPSAP19,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
SNAPC5P1,ENSG00000241216,SNAPC5P1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
HCFC2P1,ENSG00000232087,HCFC2P1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
BRDTP1,ENSG00000271209,BRDTP1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
TPT1P13,ENSG00000213498,TPT1P13,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
BEX5,ENSG00000291824,BEX5,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
ENSG00000263199,ENSG00000263199,,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
TUBAP7,ENSG00000253547,TUBAP7,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
PRMT8,ENSG00000111218,PRMT8,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
CTXN3,ENSG00000205279,CTXN3,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
PNPP1,ENSG00000228209,PNPP1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
ETS2P1,ENSG00000237833,ETS2P1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
ENSG00000254712,ENSG00000254712,,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
COL24A1,ENSG00000171502,COL24A1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
SNCG,ENSG00000173267,SNCG,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
RAB27B,ENSG00000041353,RAB27B,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
TNN,ENSG00000120332,TNN,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
ARL2BPP8,ENSG00000263125,ARL2BPP8,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
S100A11P2,ENSG00000236592,S100A11P2,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
HNRNPA1P46,ENSG00000228020,HNRNPA1P46,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
OTOGL,ENSG00000165899,OTOGL,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
CHGB,ENSG00000089199,CHGB,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
ENSG00000274691,ENSG00000274691,,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
RDH12,ENSG00000139988,RDH12,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
ENSG00000260797,ENSG00000260797,,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
OLFM3,ENSG00000118733,OLFM3,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
HCRTR2,ENSG00000137252,HCRTR2,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
ROS1,ENSG00000047936,ROS1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
OR2T32P,ENSG00000197067,OR2T32P,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
ANKRD33BP10,ENSG00000254916,ANKRD33BP10,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
YWHAEP1,ENSG00000232727,YWHAEP1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
ENSG00000229505,ENSG00000229505,,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
NPY2R,ENSG00000185149,NPY2R,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
OR6A2,ENSG00000184933,OR6A2,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
MYH13,ENSG00000006788,MYH13,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
ASTL,ENSG00000188886,ASTL,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
KLK5,ENSG00000167754,KLK5,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
CES5A,ENSG00000261972,CES5A,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
RHEBL1,ENSG00000167550,RHEBL1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
NSF,ENSG00000073969,NSF,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
ENSG00000265099,ENSG00000265099,,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
LOC100420027,ENSG00000248185,LOC100420027,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
GAPDHP32,ENSG00000226443,GAPDHP32,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
OR2D2,ENSG00000166368,OR2D2,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
VIP,ENSG00000146469,VIP,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
DRD5,ENSG00000169676,DRD5,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
CKMT1A,ENSG00000223572,CKMT1A,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
RPL17P35,ENSG00000233900,RPL17P35,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
GPS2P1,ENSG00000236496,GPS2P1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
CKMT1B,ENSG00000237289,CKMT1B,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
RHOV,ENSG00000104140,RHOV,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
ENSG00000273851,ENSG00000273851,,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
SMIM32,ENSG00000271824,SMIM32,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
GOT1,ENSG00000120053,GOT1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
GUSBP5,ENSG00000236296,GUSBP5,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
CCKAR,ENSG00000163394,CCKAR,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
SPTSSB,ENSG00000196542,SPTSSB,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
ARL5AP3,ENSG00000228431,ARL5AP3,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
TUBAP9,ENSG00000225154,TUBAP9,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
CALM3,ENSG00000160014,CALM3,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
TUBB2A,ENSG00000137267,TUBB2A,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
OR14I1,ENSG00000292014,OR14I1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
LOC730098,ENSG00000187186,LOC730098,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
CBX1P1,ENSG00000230823,CBX1P1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
RNFT1P3,ENSG00000187870,RNFT1P3,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
H4C5,ENSG00000276966,H4C5,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
CRLF3P3,ENSG00000228225,CRLF3P3,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
SNX5P1,ENSG00000249858,SNX5P1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
PCDH8,ENSG00000136099,PCDH8,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
TMCC1P1,ENSG00000253318,TMCC1P1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
PDE10A,ENSG00000112541,PDE10A,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
RAB3C,ENSG00000152932,RAB3C,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
IL1RL2,ENSG00000115598,IL1RL2,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
FRMPD2B,ENSG00000150175,FRMPD2B,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
NRN1,ENSG00000124785,NRN1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
RFPL4AP3,ENSG00000251220,RFPL4AP3,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
ENSG00000272921,ENSG00000272921,,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
STYXL2,ENSG00000198842,STYXL2,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
FERD3L,ENSG00000146618,FERD3L,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
ABCF2P1,ENSG00000242159,ABCF2P1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
ADAMTSL1,ENSG00000178031,ADAMTSL1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
PNMA5,ENSG00000292194,PNMA5,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
ZSWIM2,ENSG00000163012,ZSWIM2,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
ANO3,ENSG00000134343,ANO3,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
KRT83,ENSG00000170523,KRT83,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
KIAA1191P2,ENSG00000254506,KIAA1191P2,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
CPNE4,ENSG00000196353,CPNE4,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
OR2M1P,ENSG00000177233,OR2M1P,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
ST8SIA2,ENSG00000140557,ST8SIA2,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
TRBV29OR9-2,ENSG00000223394,TRBV29OR9-2,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
VSNL1,ENSG00000163032,VSNL1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
TUBA4A,ENSG00000127824,TUBA4A,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
CORT,ENSG00000241563,CORT,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
NKAIN1P1,ENSG00000242943,NKAIN1P1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
PYDC1,ENSG00000169900,PYDC1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
TESPA1,ENSG00000135426,TESPA1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
CCND2P1,ENSG00000256847,CCND2P1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
NEFL,ENSG00000277586,NEFL,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
PRDX1P1,ENSG00000214121,PRDX1P1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
RPL7AP72,ENSG00000235735,RPL7AP72,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
SV2B,ENSG00000185518,SV2B,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
RPSAP69,ENSG00000233487,RPSAP69,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
EPHA5,ENSG00000145242,EPHA5,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
H2BC15,ENSG00000233822,H2BC15,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
ZCCHC12,ENSG00000174460,ZCCHC12,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
ANXA2P3,ENSG00000216740,ANXA2P3,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
ARL4D,ENSG00000175906,ARL4D,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
NWD2,ENSG00000174145,NWD2,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
LOC100132280,ENSG00000253107,LOC100132280,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
RPS26P3,ENSG00000212829,RPS26P3,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
RPS26P3,ENSG00000282942,RPS26P3,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
ERLEC1P1,ENSG00000240755,ERLEC1P1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
INA,ENSG00000148798,INA,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
STAT4,ENSG00000138378,STAT4,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
SULT4A1,ENSG00000130540,SULT4A1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
DBF4P1,ENSG00000235489,DBF4P1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
MARCHF11,ENSG00000183654,MARCHF11,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
NPBWR1,ENSG00000288611,NPBWR1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
CPNE9,ENSG00000144550,CPNE9,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
ENO2,ENSG00000111674,ENO2,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
TAFA1,ENSG00000183662,TAFA1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
AHSG,ENSG00000145192,AHSG,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
VN1R20P,ENSG00000233121,VN1R20P,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
NDUFA3,ENSG00000276766,NDUFA3,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
SNAP25,ENSG00000132639,SNAP25,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
SHD,ENSG00000105251,SHD,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
KRT18P46,ENSG00000235716,KRT18P46,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
TUBB3,ENSG00000258947,TUBB3,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
RPS20P20,ENSG00000241942,RPS20P20,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
DIRAS2,ENSG00000165023,DIRAS2,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
GABRA1,ENSG00000022355,GABRA1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
NEFM,ENSG00000104722,NEFM,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
OTOL1,ENSG00000182447,OTOL1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
PYDC2,ENSG00000253548,PYDC2,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
CAP2,ENSG00000112186,CAP2,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
PPEF1,ENSG00000086717,PPEF1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
HES5,ENSG00000273529,HES5,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
SOSTDC1,ENSG00000171243,SOSTDC1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
CHRM4,ENSG00000180720,CHRM4,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
RFPL1,ENSG00000128250,RFPL1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
OR6X1,ENSG00000221931,OR6X1,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
KIF17,ENSG00000117245,KIF17,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
NPY5R,ENSG00000164129,NPY5R,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
RXFP2,ENSG00000133105,RXFP2,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
SDR16C5,ENSG00000170786,SDR16C5,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
VENTXP7,ENSG00000236380,VENTXP7,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
GAD2,ENSG00000136750,GAD2,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
LPA,ENSG00000198670,LPA,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
ENSG00000267561,ENSG00000267561,,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
IL1RAPL2,ENSG00000189108,IL1RAPL2,False,Temporal Lobe,Marques-Coelho_MSSB_BA36,2.3
