gene_name,ensembl_id,official_symbol,is_upregulated_in_AD,brain_region,study,quality_assessment
ENSG00000267561,ENSG00000267561,,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
SBK1,ENSG00000188322,SBK1,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
ENSG00000267630,ENSG00000267630,,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
ASB5,ENSG00000164122,ASB5,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
ATOH7,ENSG00000179774,ATOH7,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
PPEF1,ENSG00000086717,PPEF1,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
CENPS-CORT,ENSG00000251503,CENPS-CORT,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
MEIS3,ENSG00000105419,MEIS3,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
BDNF,ENSG00000176697,BDNF,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
SCAND3,ENSG00000232040,SCAND3,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
DUSP6,ENSG00000139318,DUSP6,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
C3orf80,ENSG00000180044,C3orf80,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
KLHL14,ENSG00000197705,KLHL14,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
DUSP4,ENSG00000120875,DUSP4,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
CBLN4,ENSG00000054803,CBLN4,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
IL1RL2,ENSG00000115598,IL1RL2,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
SVOP,ENSG00000166111,SVOP,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
ARL4D,ENSG00000175906,ARL4D,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
C2orf80,ENSG00000188674,C2orf80,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
NPPA,ENSG00000175206,NPPA,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
DRD5,ENSG00000169676,DRD5,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
CORT,ENSG00000241563,CORT,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
SOWAHB,ENSG00000186212,SOWAHB,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
MUC12,ENSG00000205277,MUC12,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
HAS1,ENSG00000105509,HAS1,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
CCDC184,ENSG00000177875,CCDC184,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
ZCCHC12,ENSG00000174460,ZCCHC12,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
ADRA1D,ENSG00000171873,ADRA1D,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
OVOL2,ENSG00000125850,OVOL2,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
DUSP2,ENSG00000158050,DUSP2,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
SLC25A3P3,ENSG00000263505,SLC25A3P3,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
MAS1,ENSG00000130368,MAS1,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
KCNB2,ENSG00000182674,KCNB2,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
GUSBP5,ENSG00000236296,GUSBP5,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
MCHR2,ENSG00000152034,MCHR2,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
MLIP,ENSG00000146147,MLIP,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
RPH3A,ENSG00000089169,RPH3A,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
CCKBR,ENSG00000110148,CCKBR,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
IGF1,ENSG00000017427,IGF1,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
RFPL1,ENSG00000128250,RFPL1,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
OTOGL,ENSG00000165899,OTOGL,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
RAB3B,ENSG00000169213,RAB3B,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
GABRA3,ENSG00000011677,GABRA3,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
KCNF1,ENSG00000162975,KCNF1,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
GFRA2,ENSG00000168546,GFRA2,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
NWD2,ENSG00000174145,NWD2,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
EPOP,ENSG00000273604,EPOP,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
STUM,ENSG00000203685,STUM,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
EPHA5,ENSG00000145242,EPHA5,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
STX1A,ENSG00000106089,STX1A,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
HOMER1,ENSG00000152413,HOMER1,False,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
ST18,ENSG00000147488,ST18,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
OLFML1,ENSG00000183801,OLFML1,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
IFIH1,ENSG00000115267,IFIH1,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
TGFBR2,ENSG00000163513,TGFBR2,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
ARMC3,ENSG00000165309,ARMC3,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
COL8A2,ENSG00000171812,COL8A2,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
VRK2,ENSG00000028116,VRK2,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
TMT1B,ENSG00000170439,TMT1B,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
ABCA8,ENSG00000141338,ABCA8,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
C2orf83,ENSG00000042304,C2orf83,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
IFI44,ENSG00000137965,IFI44,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
LOC100419913,ENSG00000273675,LOC100419913,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
CD109,ENSG00000156535,CD109,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
CXCR6,ENSG00000172215,CXCR6,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
EPSTI1,ENSG00000133106,EPSTI1,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
TRNT1P2,ENSG00000235347,TRNT1P2,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
NWD1,ENSG00000188039,NWD1,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
RAB42,ENSG00000188060,RAB42,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
PTAFR,ENSG00000169403,PTAFR,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
GALNT15,ENSG00000131386,GALNT15,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
TMX1P1,ENSG00000236015,TMX1P1,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
NOTCH4,ENSG00000206312,NOTCH4,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
APOL3,ENSG00000128284,APOL3,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
LRIG3,ENSG00000139263,LRIG3,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
ZBED6,ENSG00000257315,ZBED6,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
ECM2,ENSG00000106823,ECM2,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
SEC24AP1,ENSG00000267361,SEC24AP1,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
CD37,ENSG00000104894,CD37,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
LOC124901409,ENSG00000216613,LOC124901409,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
CDCP1,ENSG00000163814,CDCP1,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
PI16,ENSG00000164530,PI16,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
HMOX1,ENSG00000100292,HMOX1,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
ENSG00000217488,ENSG00000217488,,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
REXO6P,ENSG00000283945,REXO6P,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
DLEC1,ENSG00000008226,DLEC1,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
GMPR,ENSG00000137198,GMPR,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
MAN2A1,ENSG00000112893,MAN2A1,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
OAS2,ENSG00000111335,OAS2,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
AHNAK,ENSG00000124942,AHNAK,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
BRD7P4,ENSG00000218676,BRD7P4,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
TAL1,ENSG00000162367,TAL1,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
DUTP7,ENSG00000250473,DUTP7,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
RPL21P8,ENSG00000180662,RPL21P8,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
SLC4A9,ENSG00000113073,SLC4A9,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
ENSG00000224370,ENSG00000224370,,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
ST6GALNAC2,ENSG00000070731,ST6GALNAC2,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
ENSG00000220660,ENSG00000220660,,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
BNIP3P10,ENSG00000270270,BNIP3P10,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
SLC15A3,ENSG00000110446,SLC15A3,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
ARL17B,ENSG00000276276,ARL17B,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
ID3,ENSG00000283060,ID3,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
PGAM2,ENSG00000164708,PGAM2,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
CHKB-CPT1B,ENSG00000254413,CHKB-CPT1B,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
FREY1,ENSG00000234776,FREY1,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
PRKX,ENSG00000183943,PRKX,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
DBTP1,ENSG00000239280,DBTP1,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
FCGR2B,ENSG00000072694,FCGR2B,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
SYTL3,ENSG00000164674,SYTL3,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
ENSG00000220614,ENSG00000220614,,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
ABCA6,ENSG00000154262,ABCA6,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
H3P43,ENSG00000226436,H3P43,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
LOC100419654,ENSG00000270911,LOC100419654,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
NIP7P3,ENSG00000218428,NIP7P3,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
ENSG00000271500,ENSG00000271500,,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
ENSG00000285310,ENSG00000285310,,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
LRRC69,ENSG00000214954,LRRC69,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
LOC124901864,ENSG00000284858,LOC124901864,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
IFI44L,ENSG00000137959,IFI44L,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
SERPINI2,ENSG00000114204,SERPINI2,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
GATA2,ENSG00000179348,GATA2,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
HSPE1P11,ENSG00000187762,HSPE1P11,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
ASF1B,ENSG00000288210,ASF1B,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
SNX2P2,ENSG00000236460,SNX2P2,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
FGR,ENSG00000000938,FGR,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
SLC47A2,ENSG00000180638,SLC47A2,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
HLA-DMA,ENSG00000243719,HLA-DMA,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
ZPR1P1,ENSG00000219565,ZPR1P1,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
RPL30P14,ENSG00000243256,RPL30P14,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
FUT7,ENSG00000180549,FUT7,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
RPL13P6,ENSG00000213176,RPL13P6,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
ENSG00000278384,ENSG00000278384,,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
TMPRSS5,ENSG00000166682,TMPRSS5,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
DTX2,ENSG00000282379,DTX2,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
GNRH1,ENSG00000147437,GNRH1,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
RPS4XP14,ENSG00000243663,RPS4XP14,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
RPS4XP14,ENSG00000284817,RPS4XP14,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
BNIP3P42,ENSG00000223974,BNIP3P42,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
EDDM3CP,ENSG00000234060,EDDM3CP,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
ENSG00000261970,ENSG00000261970,,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
KCTD9P4,ENSG00000214264,KCTD9P4,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
RPL34P17,ENSG00000240534,RPL34P17,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
ZIC4,ENSG00000174963,ZIC4,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
SEPTIN7P12,ENSG00000275562,SEPTIN7P12,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
SOCS5P4,ENSG00000227536,SOCS5P4,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
ATOH8,ENSG00000168874,ATOH8,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
CBX1P2,ENSG00000214322,CBX1P2,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
HSD11B2,ENSG00000176387,HSD11B2,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
HERC2P3,ENSG00000180229,HERC2P3,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
DDX11L2,ENSG00000236397,DDX11L2,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
DTHD1,ENSG00000197057,DTHD1,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
EIF1AXP2,ENSG00000258980,EIF1AXP2,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
CFI,ENSG00000205403,CFI,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
ARPC3P1,ENSG00000226284,ARPC3P1,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
RPL18AP11,ENSG00000212695,RPL18AP11,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
FOXD1,ENSG00000251493,FOXD1,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
GFAP,ENSG00000131095,GFAP,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
APLNR,ENSG00000134817,APLNR,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
SLC2A2,ENSG00000163581,SLC2A2,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
RLIMP1,ENSG00000229456,RLIMP1,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
CAPS,ENSG00000105519,CAPS,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
ENSG00000249068,ENSG00000249068,,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
ENSG00000267166,ENSG00000267166,,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
C4B,ENSG00000228454,C4B,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
PPP1R1AP1,ENSG00000255255,PPP1R1AP1,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
FOS,ENSG00000170345,FOS,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
SLED1,ENSG00000249138,SLED1,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
SNX18P1Y,ENSG00000274162,SNX18P1Y,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
TAS2R45,ENSG00000261936,TAS2R45,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
TAS2R43,ENSG00000262612,TAS2R43,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
DACT2,ENSG00000164488,DACT2,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
RPS15AP1,ENSG00000214535,RPS15AP1,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
TRMT112P8,ENSG00000233388,TRMT112P8,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
RNA5SP494,ENSG00000222585,RNA5SP494,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
SIGLEC1,ENSG00000088827,SIGLEC1,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
SERPINA5,ENSG00000188488,SERPINA5,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
SNX18P25,ENSG00000249337,SNX18P25,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
SERPINH1,ENSG00000149257,SERPINH1,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
C6orf118,ENSG00000112539,C6orf118,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
TMEM183AP3,ENSG00000260382,TMEM183AP3,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
HNRNPA1P59,ENSG00000230280,HNRNPA1P59,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
SPRING1P2,ENSG00000238188,SPRING1P2,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
VPS28,ENSG00000160948,VPS28,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
ENSG00000259505,ENSG00000259505,,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
C1orf87,ENSG00000162598,C1orf87,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
FOXJ1,ENSG00000129654,FOXJ1,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
C10orf105,ENSG00000214688,C10orf105,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
GMNC,ENSG00000205835,GMNC,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
MS4A14,ENSG00000166928,MS4A14,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
ENSG00000273259,ENSG00000273259,,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
SALL4P2,ENSG00000238040,SALL4P2,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
ENSG00000248305,ENSG00000248305,,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
RASSF9,ENSG00000198774,RASSF9,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
LTF,ENSG00000012223,LTF,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
HLA-A,ENSG00000206503,HLA-A,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
CXCL9,ENSG00000138755,CXCL9,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
SINHCAFP3,ENSG00000253488,SINHCAFP3,True,Frontal Lobe,Marques-Coelho_MSSB_BA44,2.3
