gene_name,ensembl_id,official_symbol,is_upregulated_in_AD,brain_region,study,quality_assessment
CHN1,ENSG00000128656,CHN1,False,Hippocampus,van_Rooij_et_al,1.8
GABRB2,ENSG00000145864,GABRB2,False,Hippocampus,van_Rooij_et_al,1.8
LRRTM1,ENSG00000162951,LRRTM1,False,Hippocampus,van_Rooij_et_al,1.8
CKMT1B,ENSG00000237289,CKMT1B,False,Hippocampus,van_Rooij_et_al,1.8
DYNC1I1,ENSG00000158560,DYNC1I1,False,Hippocampus,van_Rooij_et_al,1.8
PLK2,ENSG00000145632,PLK2,False,Hippocampus,van_Rooij_et_al,1.8
KALRN,ENSG00000160145,KALRN,False,Hippocampus,van_Rooij_et_al,1.8
RAP1GAP2,ENSG00000132359,RAP1GAP2,False,Hippocampus,van_Rooij_et_al,1.8
CDH8-AS1,ENSG00000260115,CDH8-AS1,False,Hippocampus,van_Rooij_et_al,1.8
KCTD16,ENSG00000183775,KCTD16,False,Hippocampus,van_Rooij_et_al,1.8
UNC80,ENSG00000144406,UNC80,False,Hippocampus,van_Rooij_et_al,1.8
NHLRC1,ENSG00000187566,NHLRC1,False,Hippocampus,van_Rooij_et_al,1.8
CACNA1E,ENSG00000198216,CACNA1E,False,Hippocampus,van_Rooij_et_al,1.8
CLEC2L,ENSG00000236279,CLEC2L,False,Hippocampus,van_Rooij_et_al,1.8
WASF1,ENSG00000112290,WASF1,False,Hippocampus,van_Rooij_et_al,1.8
TMEM132E-DT,ENSG00000197322,TMEM132E-DT,False,Hippocampus,van_Rooij_et_al,1.8
SYNPR-AS1,ENSG00000241359,SYNPR-AS1,False,Hippocampus,van_Rooij_et_al,1.8
TAC3,ENSG00000166863,TAC3,False,Hippocampus,van_Rooij_et_al,1.8
EEF1A2,ENSG00000101210,EEF1A2,False,Hippocampus,van_Rooij_et_al,1.8
LHFPL3,ENSG00000187416,LHFPL3,False,Hippocampus,van_Rooij_et_al,1.8
GDAP1,ENSG00000104381,GDAP1,False,Hippocampus,van_Rooij_et_al,1.8
TAGLN3,ENSG00000144834,TAGLN3,False,Hippocampus,van_Rooij_et_al,1.8
MAP3K9-DT,ENSG00000259153,MAP3K9-DT,False,Hippocampus,van_Rooij_et_al,1.8
PNMA8A,ENSG00000182013,PNMA8A,False,Hippocampus,van_Rooij_et_al,1.8
BHMT,ENSG00000145692,BHMT,False,Hippocampus,van_Rooij_et_al,1.8
ARPP21-AS1,ENSG00000230830,ARPP21-AS1,False,Hippocampus,van_Rooij_et_al,1.8
CNTN6,ENSG00000134115,CNTN6,False,Hippocampus,van_Rooij_et_al,1.8
ICA1-AS1,ENSG00000244239,ICA1-AS1,False,Hippocampus,van_Rooij_et_al,1.8
LOC111365141,,LOC111365141,False,Hippocampus,van_Rooij_et_al,1.8
HSPB3,ENSG00000169271,HSPB3,False,Hippocampus,van_Rooij_et_al,1.8
EXTL1,ENSG00000158008,EXTL1,False,Hippocampus,van_Rooij_et_al,1.8
PNMA2,ENSG00000240694,PNMA2,False,Hippocampus,van_Rooij_et_al,1.8
SHISA6,ENSG00000188803,SHISA6,False,Hippocampus,van_Rooij_et_al,1.8
SCN2B,ENSG00000149575,SCN2B,False,Hippocampus,van_Rooij_et_al,1.8
KRT222,ENSG00000213424,KRT222,False,Hippocampus,van_Rooij_et_al,1.8
SDR16C5,ENSG00000170786,SDR16C5,False,Hippocampus,van_Rooij_et_al,1.8
GALNT17,ENSG00000185274,GALNT17,False,Hippocampus,van_Rooij_et_al,1.8
NNAT,ENSG00000053438,NNAT,False,Hippocampus,van_Rooij_et_al,1.8
RTBDN,ENSG00000132026,RTBDN,False,Hippocampus,van_Rooij_et_al,1.8
CACNG3,ENSG00000006116,CACNG3,False,Hippocampus,van_Rooij_et_al,1.8
ELAVL4-AS1,ENSG00000237337,ELAVL4-AS1,False,Hippocampus,van_Rooij_et_al,1.8
FGF12-AS3,ENSG00000226709,FGF12-AS3,False,Hippocampus,van_Rooij_et_al,1.8
TESPA1,ENSG00000135426,TESPA1,False,Hippocampus,van_Rooij_et_al,1.8
MDH1,ENSG00000014641,MDH1,False,Hippocampus,van_Rooij_et_al,1.8
GRIA1,ENSG00000155511,GRIA1,False,Hippocampus,van_Rooij_et_al,1.8
UBE2T,ENSG00000077152,UBE2T,False,Hippocampus,van_Rooij_et_al,1.8
MC4R,ENSG00000166603,MC4R,False,Hippocampus,van_Rooij_et_al,1.8
DMXL2,ENSG00000104093,DMXL2,False,Hippocampus,van_Rooij_et_al,1.8
PRKAR1B-AS1,ENSG00000237181,PRKAR1B-AS1,False,Hippocampus,van_Rooij_et_al,1.8
YWHAH-AS1,ENSG00000128254,YWHAH-AS1,False,Hippocampus,van_Rooij_et_al,1.8
GRM7-AS1,ENSG00000236202,GRM7-AS1,False,Hippocampus,van_Rooij_et_al,1.8
KIAA0319,ENSG00000137261,KIAA0319,False,Hippocampus,van_Rooij_et_al,1.8
PRKCG,ENSG00000126583,PRKCG,False,Hippocampus,van_Rooij_et_al,1.8
PRRT2,ENSG00000167371,PRRT2,False,Hippocampus,van_Rooij_et_al,1.8
NOL4,ENSG00000101746,NOL4,False,Hippocampus,van_Rooij_et_al,1.8
GABRA1,ENSG00000022355,GABRA1,False,Hippocampus,van_Rooij_et_al,1.8
AAK1,ENSG00000115977,AAK1,False,Hippocampus,van_Rooij_et_al,1.8
ACSL6-AS1,ENSG00000223548,ACSL6-AS1,False,Hippocampus,van_Rooij_et_al,1.8
ARHGAP11A-SCG5,ENSG00000288864,ARHGAP11A-SCG5,False,Hippocampus,van_Rooij_et_al,1.8
CCDC184,ENSG00000177875,CCDC184,False,Hippocampus,van_Rooij_et_al,1.8
LOC110121292,,LOC110121292,False,Hippocampus,van_Rooij_et_al,1.8
TSPAN13,ENSG00000106537,TSPAN13,False,Hippocampus,van_Rooij_et_al,1.8
ACOT7,ENSG00000097021,ACOT7,False,Hippocampus,van_Rooij_et_al,1.8
BASP1-AS1,ENSG00000215196,BASP1-AS1,False,Hippocampus,van_Rooij_et_al,1.8
CPAMD8,ENSG00000160111,CPAMD8,False,Hippocampus,van_Rooij_et_al,1.8
MLLT11,ENSG00000213190,MLLT11,False,Hippocampus,van_Rooij_et_al,1.8
LONRF2,ENSG00000170500,LONRF2,False,Hippocampus,van_Rooij_et_al,1.8
SLC25A22,ENSG00000177542,SLC25A22,False,Hippocampus,van_Rooij_et_al,1.8
STXBP5L,ENSG00000145087,STXBP5L,False,Hippocampus,van_Rooij_et_al,1.8
GRM1,ENSG00000152822,GRM1,False,Hippocampus,van_Rooij_et_al,1.8
TMEM59L,ENSG00000105696,TMEM59L,False,Hippocampus,van_Rooij_et_al,1.8
SYNGR1,ENSG00000100321,SYNGR1,False,Hippocampus,van_Rooij_et_al,1.8
PLXNA4,ENSG00000221866,PLXNA4,False,Hippocampus,van_Rooij_et_al,1.8
PLCB1-IT1,ENSG00000225479,PLCB1-IT1,False,Hippocampus,van_Rooij_et_al,1.8
CPNE4,ENSG00000196353,CPNE4,False,Hippocampus,van_Rooij_et_al,1.8
CAMKK1,ENSG00000004660,CAMKK1,False,Hippocampus,van_Rooij_et_al,1.8
GUCY2C,ENSG00000070019,GUCY2C,False,Hippocampus,van_Rooij_et_al,1.8
PYCR3,ENSG00000276657,PYCR3,False,Hippocampus,van_Rooij_et_al,1.8
PDE1A,ENSG00000115252,PDE1A,False,Hippocampus,van_Rooij_et_al,1.8
INA,ENSG00000148798,INA,False,Hippocampus,van_Rooij_et_al,1.8
POLR2D,ENSG00000144231,POLR2D,False,Hippocampus,van_Rooij_et_al,1.8
FABP3,ENSG00000121769,FABP3,False,Hippocampus,van_Rooij_et_al,1.8
GREM2,ENSG00000180875,GREM2,False,Hippocampus,van_Rooij_et_al,1.8
VSTM2A-OT1,ENSG00000224223,VSTM2A-OT1,False,Hippocampus,van_Rooij_et_al,1.8
PDE2A-AS1,ENSG00000255808,PDE2A-AS1,False,Hippocampus,van_Rooij_et_al,1.8
CHEK2,ENSG00000183765,CHEK2,False,Hippocampus,van_Rooij_et_al,1.8
HOOK1,ENSG00000134709,HOOK1,False,Hippocampus,van_Rooij_et_al,1.8
OLFM1,ENSG00000130558,OLFM1,False,Hippocampus,van_Rooij_et_al,1.8
RMI2,ENSG00000175643,RMI2,False,Hippocampus,van_Rooij_et_al,1.8
SEZ6L-AS1,ENSG00000224192,SEZ6L-AS1,False,Hippocampus,van_Rooij_et_al,1.8
LDB2,ENSG00000169744,LDB2,False,Hippocampus,van_Rooij_et_al,1.8
NRSN1,ENSG00000152954,NRSN1,False,Hippocampus,van_Rooij_et_al,1.8
OGDHL,ENSG00000197444,OGDHL,False,Hippocampus,van_Rooij_et_al,1.8
UCHL1-DT,ENSG00000251173,UCHL1-DT,False,Hippocampus,van_Rooij_et_al,1.8
FAM241B,ENSG00000171224,FAM241B,False,Hippocampus,van_Rooij_et_al,1.8
ATP6V1H,ENSG00000047249,ATP6V1H,False,Hippocampus,van_Rooij_et_al,1.8
PPP3R1,ENSG00000221823,PPP3R1,False,Hippocampus,van_Rooij_et_al,1.8
