gene_name	log2_fold_change	p_value	sample_size	ref_allele	non_ref_allele
MAP4K5|ENSG00000012983	0.0613536850696191	0.600114495326201	160	Control	AD
INMT|ENSG00000241644	0.605319050090229	2.24502449137405e-06	160	Control	AD
ERCC1|ENSG00000012061	-0.0986395157938148	0.000114661606382	160	Control	AD
ABHD5|ENSG00000011198	0.287460819768391	0.0011337601499214	160	Control	AD
GPRC5A|ENSG00000013588	0.417885912102967	0.0235165543355646	160	Control	AD
HEBP1|ENSG00000013583	0.118182367336087	0.0227820613002562	160	Control	AD
DNASE1L1|ENSG00000013563	0.109875542847131	0.126028227359178	160	Control	AD
COX15|ENSG00000014919	-0.136006851525238	0.0115569815705803	160	Control	AD
RGPD5|ENSG00000015568	0.0077825803219895	0.933917693780803	160	Control	AD
XYLT2|ENSG00000015532	-0.140722847542812	0.000441488834644	160	Control	AD
FTSJ1|ENSG00000068438	-0.0547390662663097	0.113623793465172	160	Control	AD
SCTR|ENSG00000080293	-0.698567691932814	2.15625083977557e-05	160	Control	AD
RALBP1|ENSG00000017797	0.196011048702284	8.43359604388794e-06	160	Control	AD
PSD|ENSG00000059915	-0.0570865687574386	0.685051495481002	160	Control	AD
SYT13|ENSG00000019505	-0.304456918409026	0.114853806357358	160	Control	AD
SNAI2|ENSG00000019549	0.400186287696036	0.0033349760374867	160	Control	AD
VDAC3|ENSG00000078668	-0.0682890045592954	0.555764853162781	160	Control	AD
SLC7A9|ENSG00000021488	0.119888042904413	0.617760164513248	160	Control	AD
GABRA1|ENSG00000022355	-0.472149456690099	0.0217743140131132	160	Control	AD
RTF2|ENSG00000022277	0.0360299071215333	0.456321336913484	160	Control	AD
SLC45A4|ENSG00000022567	0.128269429162782	0.395334451333261	160	Control	AD
RB1CC1|ENSG00000023287	-0.0720498253026419	0.535903327525631	160	Control	AD
AKAP11|ENSG00000023516	-0.107383628053639	0.298274685923221	160	Control	AD
STRAP|ENSG00000023734	-0.0822501048186584	0.172832178129259	160	Control	AD
PIGQ|ENSG00000007541	-0.237704502001656	0.0025527586014034	160	Control	AD
CDH17|ENSG00000079112	-0.129960791737317	0.229191175866715	160	Control	AD
RNASET2|ENSG00000026297	-0.314714529665668	0.0063081067504298	160	Control	AD
B4GALT7|ENSG00000027847	-0.164302508200006	0.0032913463059107	160	Control	AD
SLC39A9|ENSG00000029364	0.0075852757305279	0.882269008483329	160	Control	AD
FAM13B|ENSG00000031003	0.0782089279074209	0.353307342696975	160	Control	AD
RANBP3|ENSG00000031823	0.0311985965183846	0.303888288626945	160	Control	AD
CHPF2|ENSG00000033100	-0.0611400884339536	0.339580721317923	160	Control	AD
LRRC7|ENSG00000033122	-0.105620284634074	0.374251490047523	160	Control	AD
GABARAPL2|ENSG00000034713	-0.0957686234649046	0.0225489033243701	160	Control	AD
MYOC|ENSG00000034971	0.195186950927913	0.657188055862105	160	Control	AD
FAM136A|ENSG00000035141	-0.0199695068458737	0.804598606288506	160	Control	AD
NSMAF|ENSG00000035681	0.0268100601410277	0.677549302265549	160	Control	AD
OTC|ENSG00000036473	0.002710088677698	0.990784045469	160	Control	AD
TTC17|ENSG00000052841	0.0125613654314772	0.843080885682251	160	Control	AD
HOXC8|ENSG00000037965	-0.0714019540036454	1.0	160	Control	AD
MRI1|ENSG00000037757	-0.102246934731528	0.1445129508998	160	Control	AD
BOD1L1|ENSG00000038219	-0.0814479435954039	0.213612286099284	160	Control	AD
TARBP1|ENSG00000059588	-0.516716188703498	5.22273849217747e-06	160	Control	AD
RIPOR1|ENSG00000039523	0.0365131538663209	0.610099001857116	160	Control	AD
BEST2|ENSG00000039987	-0.0767657784693427	0.449885261988436	160	Control	AD
RTN4R|ENSG00000040608	-0.173215612013435	0.205989867580032	160	Control	AD
PSMA4|ENSG00000041357	-0.0536924648003075	0.437367288326414	160	Control	AD
RIPOR3|ENSG00000042062	0.476619778418038	0.0043952724564355	160	Control	AD
SPATA7|ENSG00000042317	-0.263686870157366	0.0005157353547144	160	Control	AD
ZPBP|ENSG00000042813	-0.123797136563815	0.764567054300466	160	Control	AD
CTNS|ENSG00000040531	-0.166606399376066	0.111766726962434	160	Control	AD
LCP2|ENSG00000043462	0.0851124572840544	0.520064565828109	160	Control	AD
