ensembl_id,is_upregulated_in_AD,brain_region,study
ENSG00000077549,False,Frontal Lobe,Fisher_et_al
ENSG00000125445,False,Frontal Lobe,Fisher_et_al
ENSG00000128463,False,Frontal Lobe,Fisher_et_al
ENSG00000108523,False,Frontal Lobe,Fisher_et_al
ENSG00000084623,False,Frontal Lobe,Fisher_et_al
ENSG00000170476,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000147571,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000128564,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000185149,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000141433,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000164600,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000120337,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000135625,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000163606,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000117152,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000267630,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000175426,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000179774,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000170324,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000086717,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000176697,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000165092,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000267623,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000115598,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000165899,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000074803,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000197705,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000180044,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000139988,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000132958,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000187186,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000105419,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000184307,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000276776,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000175206,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000115290,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000205277,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000164919,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000178031,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000188674,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000249072,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000270188,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000256618,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000270672,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000255823,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000269028,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000270394,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000256892,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000256045,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000131126,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000271043,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000225840,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000266179,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000232196,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000282017,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000090402,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000215296,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000256222,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000007908,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000247627,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000149948,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000147571,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000186081,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000226132,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000134443,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000109255,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000196415,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000277804,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000128564,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000085552,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000134138,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000164600,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000157005,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000141433,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000170523,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000169271,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000185149,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000244607,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000175426,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000102837,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000117152,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000179088,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000183090,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000233608,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000186891,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000141200,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000150175,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000128422,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000267561,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000188322,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000267630,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000164122,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000179774,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000086717,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000251503,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000105419,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000176697,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000232040,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000139318,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000180044,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000197705,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000120875,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000054803,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000115598,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000166111,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000175906,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000188674,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000175206,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000169676,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000241563,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000186212,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000205277,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000105509,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000177875,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000174460,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000171873,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000125850,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000158050,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000263505,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000130368,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000182674,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000236296,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000152034,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000146147,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000089169,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000110148,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000017427,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000128250,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000165899,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000169213,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000011677,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000162975,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000168546,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000174145,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000273604,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000277303,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000203685,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000145242,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000106089,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000152413,False,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000090402,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000201185,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000007908,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000205420,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000224273,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000130957,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000182783,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000215182,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000283158,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000183090,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000187848,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000232727,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000128564,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000188263,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000160994,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000108813,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000161849,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000183729,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000147571,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000168081,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000150175,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000198670,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000125084,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000285505,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000132671,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000283321,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000215186,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000174450,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000152672,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000240764,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000140287,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000224367,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000227625,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000249930,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000189325,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000159516,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000197632,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000214978,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000255162,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000257542,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000236489,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000164362,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000152034,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000274664,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000203908,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000166959,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000224425,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000118017,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000277808,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000255104,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000196415,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000277804,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000157005,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000019186,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000186212,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000168509,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000186081,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000262384,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000241216,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000188886,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000119457,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000101438,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000277768,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000180720,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000189181,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000196565,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000250374,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000284990,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000260782,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000166863,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000165985,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000075673,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000163673,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000285469,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000216915,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000226490,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000196337,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000235510,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000215032,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000168124,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000255181,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000278749,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000174460,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000180440,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000110169,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000074410,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000171873,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000226080,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000164326,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000170324,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000198883,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000105376,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000141433,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000054803,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000147434,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000089558,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000197705,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000089199,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000178363,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000178031,False,Frontal Lobe,Marques-Coelho_et_al_ROSMAP
ENSG00000197322,False,Frontal Lobe,Panitch_et_al
ENSG00000141433,False,Frontal Lobe,Panitch_et_al
ENSG00000147571,False,Frontal Lobe,Panitch_et_al
ENSG00000203668,False,Frontal Lobe,Panitch_et_al
ENSG00000179029,False,Frontal Lobe,Panitch_et_al
ENSG00000291754,False,Frontal Lobe,Panitch_et_al
ENSG00000157005,False,Frontal Lobe,Panitch_et_al
ENSG00000145882,False,Frontal Lobe,Panitch_et_al
ENSG00000103494,False,Frontal Lobe,Panitch_et_al
ENSG00000238141,False,Frontal Lobe,Panitch_et_al
ENSG00000198932,False,Frontal Lobe,Panitch_et_al
ENSG00000138036,False,Frontal Lobe,Panitch_et_al
ENSG00000189007,False,Frontal Lobe,Panitch_et_al
ENSG00000172954,False,Frontal Lobe,Panitch_et_al
ENSG00000144935,False,Frontal Lobe,Panitch_et_al
ENSG00000128564,False,Frontal Lobe,Panitch_et_al
ENSG00000231312,False,Frontal Lobe,Panitch_et_al
ENSG00000170899,False,Frontal Lobe,Panitch_et_al
ENSG00000102837,False,Frontal Lobe,Panitch_et_al
ENSG00000110172,False,Frontal Lobe,Panitch_et_al
ENSG00000231989,False,Frontal Lobe,Panitch_et_al
ENSG00000291192,False,Frontal Lobe,Panitch_et_al
ENSG00000205981,False,Frontal Lobe,Panitch_et_al
ENSG00000237221,False,Frontal Lobe,Panitch_et_al
ENSG00000272097,False,Frontal Lobe,Panitch_et_al
ENSG00000278916,False,Frontal Lobe,Panitch_et_al
ENSG00000170791,False,Frontal Lobe,Panitch_et_al
ENSG00000198185,False,Frontal Lobe,Panitch_et_al
ENSG00000185414,False,Frontal Lobe,Panitch_et_al
ENSG00000089123,False,Frontal Lobe,Panitch_et_al
ENSG00000050426,False,Frontal Lobe,Panitch_et_al
ENSG00000168081,False,Frontal Lobe,Panitch_et_al
ENSG00000176401,False,Frontal Lobe,Panitch_et_al
ENSG00000203791,False,Frontal Lobe,Panitch_et_al
ENSG00000197044,False,Frontal Lobe,Panitch_et_al
ENSG00000114902,False,Frontal Lobe,Panitch_et_al
ENSG00000103021,False,Frontal Lobe,Panitch_et_al
ENSG00000198830,False,Frontal Lobe,Panitch_et_al
ENSG00000167011,False,Frontal Lobe,Panitch_et_al
ENSG00000082213,False,Frontal Lobe,Panitch_et_al
ENSG00000153310,False,Frontal Lobe,Panitch_et_al
ENSG00000141337,False,Frontal Lobe,Panitch_et_al
ENSG00000254254,False,Frontal Lobe,Panitch_et_al
ENSG00000226167,False,Frontal Lobe,Panitch_et_al
ENSG00000125772,False,Frontal Lobe,Panitch_et_al
ENSG00000167005,False,Frontal Lobe,Panitch_et_al
ENSG00000246363,False,Frontal Lobe,Panitch_et_al
ENSG00000140688,False,Frontal Lobe,Panitch_et_al
ENSG00000175426,False,Frontal Lobe,Panitch_et_al
ENSG00000242791,False,Frontal Lobe,Panitch_et_al
ENSG00000113108,False,Frontal Lobe,Panitch_et_al
ENSG00000166012,False,Frontal Lobe,Panitch_et_al
ENSG00000133895,False,Frontal Lobe,Panitch_et_al
ENSG00000119760,False,Frontal Lobe,Panitch_et_al
ENSG00000250305,False,Frontal Lobe,Panitch_et_al
ENSG00000128683,False,Frontal Lobe,Panitch_et_al
ENSG00000248256,False,Frontal Lobe,Panitch_et_al
ENSG00000186081,False,Frontal Lobe,Panitch_et_al
ENSG00000121897,False,Frontal Lobe,Panitch_et_al
ENSG00000159674,False,Frontal Lobe,Panitch_et_al
ENSG00000260281,False,Frontal Lobe,Panitch_et_al
ENSG00000154265,False,Frontal Lobe,Panitch_et_al
ENSG00000121774,False,Frontal Lobe,Panitch_et_al
ENSG00000197860,False,Frontal Lobe,Panitch_et_al
ENSG00000237737,False,Frontal Lobe,Panitch_et_al
ENSG00000115762,False,Frontal Lobe,Panitch_et_al
ENSG00000158793,False,Frontal Lobe,Panitch_et_al
ENSG00000177432,False,Frontal Lobe,Panitch_et_al
ENSG00000256422,False,Frontal Lobe,Panitch_et_al
ENSG00000141622,False,Frontal Lobe,Panitch_et_al
ENSG00000251141,False,Frontal Lobe,Panitch_et_al
ENSG00000146416,False,Frontal Lobe,Panitch_et_al
ENSG00000196951,False,Frontal Lobe,Panitch_et_al
ENSG00000116750,False,Frontal Lobe,Panitch_et_al
ENSG00000113732,False,Frontal Lobe,Panitch_et_al
ENSG00000128609,False,Frontal Lobe,Panitch_et_al
ENSG00000186188,False,Frontal Lobe,Panitch_et_al
ENSG00000163257,False,Frontal Lobe,Panitch_et_al
ENSG00000247556,False,Frontal Lobe,Panitch_et_al
ENSG00000104381,False,Frontal Lobe,Panitch_et_al
ENSG00000111711,False,Frontal Lobe,Panitch_et_al
ENSG00000205352,False,Frontal Lobe,Panitch_et_al
ENSG00000137038,False,Frontal Lobe,Panitch_et_al
ENSG00000184307,False,Frontal Lobe,Panitch_et_al
ENSG00000089169,False,Frontal Lobe,Panitch_et_al
ENSG00000239453,False,Frontal Lobe,Panitch_et_al
ENSG00000075089,False,Frontal Lobe,Panitch_et_al
ENSG00000235760,False,Frontal Lobe,Panitch_et_al
ENSG00000121542,False,Frontal Lobe,Panitch_et_al
ENSG00000107165,False,Frontal Lobe,Panitch_et_al
ENSG00000099901,False,Frontal Lobe,Panitch_et_al
ENSG00000131507,False,Frontal Lobe,Panitch_et_al
ENSG00000204130,False,Frontal Lobe,Panitch_et_al
ENSG00000121988,False,Frontal Lobe,Panitch_et_al
ENSG00000133134,False,Frontal Lobe,Panitch_et_al
ENSG00000178234,False,Frontal Lobe,Panitch_et_al
ENSG00000233642,False,Frontal Lobe,Panitch_et_al
ENSG00000006128,False,Frontal Lobe,Panitch_et_al
ENSG00000288596,False,Frontal Lobe,Panitch_et_al
ENSG00000236088,False,Frontal Lobe,Panitch_et_al
ENSG00000136750,False,Frontal Lobe,Panitch_et_al
ENSG00000171867,False,Frontal Lobe,Panitch_et_al
ENSG00000248925,False,Frontal Lobe,Panitch_et_al
ENSG00000251022,False,Frontal Lobe,Panitch_et_al
ENSG00000135119,False,Frontal Lobe,Panitch_et_al
ENSG00000237753,False,Frontal Lobe,Panitch_et_al
ENSG00000174748,False,Frontal Lobe,Panitch_et_al
ENSG00000112812,False,Frontal Lobe,Panitch_et_al
ENSG00000113387,False,Frontal Lobe,Panitch_et_al
ENSG00000197147,False,Frontal Lobe,Panitch_et_al
ENSG00000078043,False,Frontal Lobe,Panitch_et_al
ENSG00000258057,False,Frontal Lobe,Panitch_et_al
ENSG00000230424,False,Frontal Lobe,Panitch_et_al
ENSG00000237138,False,Frontal Lobe,Panitch_et_al
ENSG00000215252,False,Frontal Lobe,Panitch_et_al
ENSG00000163491,False,Frontal Lobe,Panitch_et_al
ENSG00000227398,False,Frontal Lobe,Panitch_et_al
ENSG00000120875,False,Frontal Lobe,Panitch_et_al
ENSG00000122512,False,Frontal Lobe,Panitch_et_al
ENSG00000087263,False,Frontal Lobe,Panitch_et_al
ENSG00000179477,False,Frontal Lobe,Panitch_et_al
ENSG00000083750,False,Frontal Lobe,Panitch_et_al
ENSG00000124785,False,Frontal Lobe,Panitch_et_al
ENSG00000232859,False,Frontal Lobe,Panitch_et_al
ENSG00000253741,False,Frontal Lobe,Panitch_et_al
ENSG00000134759,False,Frontal Lobe,Panitch_et_al
ENSG00000197223,False,Frontal Lobe,Panitch_et_al
ENSG00000167699,False,Frontal Lobe,Panitch_et_al
ENSG00000169271,False,Frontal Lobe,Panitch_et_al
ENSG00000168016,False,Frontal Lobe,Panitch_et_al
ENSG00000144741,False,Frontal Lobe,Panitch_et_al
ENSG00000198408,False,Frontal Lobe,Panitch_et_al
ENSG00000226387,False,Frontal Lobe,Panitch_et_al
ENSG00000107643,False,Frontal Lobe,Panitch_et_al
ENSG00000028203,False,Frontal Lobe,Panitch_et_al
ENSG00000122584,False,Frontal Lobe,Panitch_et_al
ENSG00000152931,False,Frontal Lobe,Panitch_et_al
ENSG00000166681,False,Frontal Lobe,Panitch_et_al
ENSG00000174680,False,Frontal Lobe,Panitch_et_al
ENSG00000251503,False,Frontal Lobe,Panitch_et_al
ENSG00000197302,False,Frontal Lobe,Panitch_et_al
ENSG00000118495,False,Frontal Lobe,Panitch_et_al
ENSG00000068912,False,Frontal Lobe,Panitch_et_al
