ensembl_id,is_upregulated_in_AD,brain_region,study
ENSG00000133704,True,Temporal Lobe,Felsky_et_al
ENSG00000168743,True,Temporal Lobe,Felsky_et_al
ENSG00000103653,True,Temporal Lobe,Felsky_et_al
ENSG00000152518,True,Temporal Lobe,Felsky_et_al
ENSG00000214353,True,Temporal Lobe,Felsky_et_al
ENSG00000162552,True,Temporal Lobe,Felsky_et_al
ENSG00000270800,True,Temporal Lobe,Felsky_et_al
ENSG00000025434,True,Temporal Lobe,Felsky_et_al
ENSG00000019582,True,Temporal Lobe,Felsky_et_al
ENSG00000165633,True,Temporal Lobe,Felsky_et_al
ENSG00000183628,True,Temporal Lobe,Felsky_et_al
ENSG00000168679,True,Temporal Lobe,Felsky_et_al
ENSG00000090776,True,Temporal Lobe,Felsky_et_al
ENSG00000184809,True,Temporal Lobe,Felsky_et_al
ENSG00000093100,True,Temporal Lobe,Felsky_et_al
ENSG00000141506,True,Temporal Lobe,Felsky_et_al
ENSG00000153162,True,Temporal Lobe,Felsky_et_al
ENSG00000127990,True,Temporal Lobe,Felsky_et_al
ENSG00000129474,True,Temporal Lobe,Felsky_et_al
ENSG00000010704,True,Temporal Lobe,Felsky_et_al
ENSG00000163513,True,Temporal Lobe,Felsky_et_al
ENSG00000117500,True,Temporal Lobe,Felsky_et_al
ENSG00000228408,True,Temporal Lobe,Felsky_et_al
ENSG00000123094,True,Temporal Lobe,Felsky_et_al
ENSG00000113732,True,Temporal Lobe,Felsky_et_al
ENSG00000196664,True,Temporal Lobe,Felsky_et_al
ENSG00000175970,True,Temporal Lobe,Felsky_et_al
ENSG00000254996,True,Temporal Lobe,Felsky_et_al
ENSG00000184743,True,Temporal Lobe,Felsky_et_al
ENSG00000213240,True,Temporal Lobe,Felsky_et_al
ENSG00000165164,True,Temporal Lobe,Felsky_et_al
ENSG00000082556,True,Temporal Lobe,Felsky_et_al
ENSG00000166333,True,Temporal Lobe,Felsky_et_al
ENSG00000139354,True,Temporal Lobe,Felsky_et_al
ENSG00000180229,True,Temporal Lobe,Felsky_et_al
ENSG00000091317,True,Temporal Lobe,Felsky_et_al
ENSG00000214827,True,Temporal Lobe,Felsky_et_al
ENSG00000135063,True,Temporal Lobe,Felsky_et_al
ENSG00000165474,True,Temporal Lobe,Felsky_et_al
ENSG00000101849,True,Temporal Lobe,Felsky_et_al
ENSG00000165309,True,Temporal Lobe,Felsky_et_al
ENSG00000253250,True,Temporal Lobe,Felsky_et_al
ENSG00000146411,True,Temporal Lobe,Felsky_et_al
ENSG00000170276,True,Temporal Lobe,Felsky_et_al
ENSG00000145358,True,Temporal Lobe,Felsky_et_al
ENSG00000121207,True,Temporal Lobe,Felsky_et_al
ENSG00000187736,True,Temporal Lobe,Felsky_et_al
ENSG00000155760,True,Temporal Lobe,Felsky_et_al
ENSG00000149782,True,Temporal Lobe,Felsky_et_al
ENSG00000183831,True,Temporal Lobe,Felsky_et_al
ENSG00000168071,True,Temporal Lobe,Felsky_et_al
ENSG00000068976,True,Temporal Lobe,Felsky_et_al
ENSG00000065882,True,Temporal Lobe,Felsky_et_al
ENSG00000197093,True,Temporal Lobe,Felsky_et_al
ENSG00000139668,True,Temporal Lobe,Felsky_et_al
ENSG00000164199,True,Temporal Lobe,Felsky_et_al
ENSG00000198429,True,Temporal Lobe,Felsky_et_al
ENSG00000071564,True,Temporal Lobe,Felsky_et_al
ENSG00000186517,True,Temporal Lobe,Felsky_et_al
ENSG00000157600,True,Temporal Lobe,Felsky_et_al
ENSG00000179562,True,Temporal Lobe,Felsky_et_al
ENSG00000110446,True,Temporal Lobe,Felsky_et_al
ENSG00000160255,True,Temporal Lobe,Felsky_et_al
ENSG00000266998,True,Temporal Lobe,Felsky_et_al
ENSG00000155465,True,Temporal Lobe,Felsky_et_al
ENSG00000165895,True,Temporal Lobe,Felsky_et_al
ENSG00000139350,True,Temporal Lobe,Felsky_et_al
ENSG00000279168,True,Temporal Lobe,Felsky_et_al
ENSG00000219481,True,Temporal Lobe,Felsky_et_al
ENSG00000279006,True,Temporal Lobe,Felsky_et_al
ENSG00000160310,True,Temporal Lobe,Felsky_et_al
ENSG00000171729,True,Temporal Lobe,Felsky_et_al
ENSG00000230417,True,Temporal Lobe,Felsky_et_al
ENSG00000198087,True,Temporal Lobe,Felsky_et_al
ENSG00000183340,True,Temporal Lobe,Felsky_et_al
ENSG00000101096,True,Temporal Lobe,Felsky_et_al
ENSG00000115325,True,Temporal Lobe,Felsky_et_al
ENSG00000180758,True,Temporal Lobe,Felsky_et_al
ENSG00000119729,True,Temporal Lobe,Felsky_et_al
ENSG00000131634,True,Temporal Lobe,Felsky_et_al
ENSG00000051128,True,Temporal Lobe,Felsky_et_al
ENSG00000112851,True,Temporal Lobe,Felsky_et_al
ENSG00000148426,True,Temporal Lobe,Felsky_et_al
ENSG00000168961,True,Temporal Lobe,Felsky_et_al
ENSG00000177917,True,Temporal Lobe,Felsky_et_al
ENSG00000106633,True,Temporal Lobe,Felsky_et_al
ENSG00000102547,True,Temporal Lobe,Felsky_et_al
ENSG00000145246,True,Temporal Lobe,Felsky_et_al
ENSG00000166734,True,Temporal Lobe,Felsky_et_al
ENSG00000166682,True,Temporal Lobe,Felsky_et_al
ENSG00000129493,True,Temporal Lobe,Felsky_et_al
ENSG00000136560,True,Temporal Lobe,Felsky_et_al
ENSG00000003056,True,Temporal Lobe,Felsky_et_al
ENSG00000138434,True,Temporal Lobe,Felsky_et_al
ENSG00000034239,True,Temporal Lobe,Felsky_et_al
ENSG00000188997,True,Temporal Lobe,Felsky_et_al
ENSG00000164938,True,Temporal Lobe,Felsky_et_al
ENSG00000184371,True,Temporal Lobe,Felsky_et_al
ENSG00000112333,True,Temporal Lobe,Felsky_et_al
ENSG00000011465,True,Temporal Lobe,Felsky_et_al
ENSG00000125871,True,Temporal Lobe,Felsky_et_al
ENSG00000171812,True,Temporal Lobe,Felsky_et_al
ENSG00000104903,True,Temporal Lobe,Felsky_et_al
ENSG00000124749,True,Temporal Lobe,Felsky_et_al
ENSG00000145685,True,Temporal Lobe,Felsky_et_al
ENSG00000104695,True,Temporal Lobe,Felsky_et_al
ENSG00000163629,True,Temporal Lobe,Felsky_et_al
ENSG00000124641,True,Temporal Lobe,Felsky_et_al
ENSG00000204257,True,Temporal Lobe,Felsky_et_al
ENSG00000167994,True,Temporal Lobe,Felsky_et_al
ENSG00000119681,True,Temporal Lobe,Felsky_et_al
ENSG00000133874,True,Temporal Lobe,Felsky_et_al
ENSG00000173548,True,Temporal Lobe,Felsky_et_al
ENSG00000120457,True,Temporal Lobe,Felsky_et_al
ENSG00000172081,True,Temporal Lobe,Felsky_et_al
ENSG00000169902,True,Temporal Lobe,Felsky_et_al
ENSG00000154124,True,Temporal Lobe,Felsky_et_al
ENSG00000204287,True,Temporal Lobe,Felsky_et_al
ENSG00000111058,True,Temporal Lobe,Felsky_et_al
ENSG00000213722,True,Temporal Lobe,Felsky_et_al
ENSG00000165097,True,Temporal Lobe,Felsky_et_al
ENSG00000138413,True,Temporal Lobe,Felsky_et_al
ENSG00000139921,True,Temporal Lobe,Felsky_et_al
ENSG00000152977,True,Temporal Lobe,Felsky_et_al
ENSG00000263013,True,Temporal Lobe,Felsky_et_al
ENSG00000197956,True,Temporal Lobe,Felsky_et_al
ENSG00000151208,True,Temporal Lobe,Felsky_et_al
ENSG00000155016,True,Temporal Lobe,Felsky_et_al
ENSG00000103449,True,Temporal Lobe,Felsky_et_al
ENSG00000115825,True,Temporal Lobe,Felsky_et_al
ENSG00000164188,True,Temporal Lobe,Felsky_et_al
ENSG00000196139,True,Temporal Lobe,Felsky_et_al
ENSG00000196932,True,Temporal Lobe,Felsky_et_al
ENSG00000162889,True,Temporal Lobe,Felsky_et_al
ENSG00000177888,True,Temporal Lobe,Felsky_et_al
ENSG00000174348,True,Temporal Lobe,Felsky_et_al
ENSG00000064961,True,Temporal Lobe,Felsky_et_al
ENSG00000172935,True,Temporal Lobe,Felsky_et_al
ENSG00000130309,True,Temporal Lobe,Felsky_et_al
ENSG00000162367,True,Temporal Lobe,Felsky_et_al
ENSG00000049323,True,Temporal Lobe,Felsky_et_al
ENSG00000188783,True,Temporal Lobe,Felsky_et_al
ENSG00000141639,True,Temporal Lobe,Felsky_et_al
ENSG00000198113,True,Temporal Lobe,Felsky_et_al
ENSG00000058799,True,Temporal Lobe,Felsky_et_al
ENSG00000177045,True,Temporal Lobe,Felsky_et_al
ENSG00000000460,True,Temporal Lobe,Felsky_et_al
ENSG00000214922,True,Temporal Lobe,Felsky_et_al
ENSG00000253304,True,Temporal Lobe,Felsky_et_al
ENSG00000137693,True,Temporal Lobe,Felsky_et_al
ENSG00000151702,True,Temporal Lobe,Felsky_et_al
ENSG00000119630,True,Temporal Lobe,Felsky_et_al
ENSG00000150907,True,Temporal Lobe,Felsky_et_al
ENSG00000153404,True,Temporal Lobe,Felsky_et_al
ENSG00000158457,True,Temporal Lobe,Felsky_et_al
ENSG00000165168,True,Temporal Lobe,Felsky_et_al
ENSG00000271601,True,Temporal Lobe,Felsky_et_al
ENSG00000237441,True,Temporal Lobe,Felsky_et_al
ENSG00000152952,True,Temporal Lobe,Felsky_et_al
ENSG00000110917,True,Temporal Lobe,Felsky_et_al
ENSG00000204516,True,Temporal Lobe,Felsky_et_al
ENSG00000150782,True,Temporal Lobe,Felsky_et_al
ENSG00000008226,True,Temporal Lobe,Felsky_et_al
ENSG00000175832,True,Temporal Lobe,Felsky_et_al
ENSG00000186298,True,Temporal Lobe,Felsky_et_al
ENSG00000132357,True,Temporal Lobe,Felsky_et_al
ENSG00000020577,True,Temporal Lobe,Felsky_et_al
ENSG00000173905,True,Temporal Lobe,Felsky_et_al
ENSG00000114331,True,Temporal Lobe,Felsky_et_al
ENSG00000137331,True,Temporal Lobe,Felsky_et_al
ENSG00000123104,True,Temporal Lobe,Felsky_et_al
ENSG00000066294,True,Temporal Lobe,Felsky_et_al
ENSG00000164692,True,Temporal Lobe,Felsky_et_al
ENSG00000083312,True,Temporal Lobe,Felsky_et_al
ENSG00000251442,True,Temporal Lobe,Felsky_et_al
ENSG00000263412,True,Temporal Lobe,Felsky_et_al
ENSG00000228223,True,Temporal Lobe,Felsky_et_al
ENSG00000197291,True,Temporal Lobe,Felsky_et_al
ENSG00000270504,True,Temporal Lobe,Felsky_et_al
ENSG00000164050,True,Temporal Lobe,Felsky_et_al
ENSG00000151632,True,Temporal Lobe,Felsky_et_al
ENSG00000185955,True,Temporal Lobe,Felsky_et_al
ENSG00000100592,True,Temporal Lobe,Felsky_et_al
ENSG00000101972,True,Temporal Lobe,Felsky_et_al
ENSG00000165406,True,Temporal Lobe,Felsky_et_al
ENSG00000188596,True,Temporal Lobe,Felsky_et_al
ENSG00000198774,True,Temporal Lobe,Felsky_et_al
ENSG00000079337,True,Temporal Lobe,Felsky_et_al
ENSG00000095637,True,Temporal Lobe,Felsky_et_al
ENSG00000181481,True,Temporal Lobe,Felsky_et_al
ENSG00000257335,True,Temporal Lobe,Felsky_et_al
ENSG00000139722,True,Temporal Lobe,Felsky_et_al
ENSG00000135862,True,Temporal Lobe,Felsky_et_al
ENSG00000166912,True,Temporal Lobe,Felsky_et_al
ENSG00000102580,True,Temporal Lobe,Felsky_et_al
ENSG00000042493,True,Temporal Lobe,Felsky_et_al
ENSG00000197256,True,Temporal Lobe,Felsky_et_al
ENSG00000083857,True,Temporal Lobe,Felsky_et_al
ENSG00000154978,True,Temporal Lobe,Felsky_et_al
ENSG00000114978,True,Temporal Lobe,Felsky_et_al
ENSG00000170275,True,Temporal Lobe,Felsky_et_al
ENSG00000113300,True,Temporal Lobe,Felsky_et_al
ENSG00000164430,True,Temporal Lobe,Felsky_et_al
ENSG00000160208,True,Temporal Lobe,Felsky_et_al
ENSG00000174099,True,Temporal Lobe,Felsky_et_al
ENSG00000214189,True,Temporal Lobe,Felsky_et_al
ENSG00000171766,True,Temporal Lobe,Felsky_et_al
ENSG00000111328,True,Temporal Lobe,Felsky_et_al
ENSG00000146233,True,Temporal Lobe,Felsky_et_al
ENSG00000111666,True,Temporal Lobe,Felsky_et_al
ENSG00000134716,True,Temporal Lobe,Felsky_et_al
ENSG00000116478,True,Temporal Lobe,Felsky_et_al
ENSG00000178104,True,Temporal Lobe,Felsky_et_al
ENSG00000157191,True,Temporal Lobe,Felsky_et_al
ENSG00000101473,True,Temporal Lobe,Felsky_et_al
ENSG00000267532,True,Temporal Lobe,Felsky_et_al
ENSG00000171700,True,Temporal Lobe,Felsky_et_al
ENSG00000034677,True,Temporal Lobe,Felsky_et_al
ENSG00000091262,True,Temporal Lobe,Felsky_et_al
ENSG00000100968,True,Temporal Lobe,Felsky_et_al
ENSG00000129116,True,Temporal Lobe,Felsky_et_al
ENSG00000135974,True,Temporal Lobe,Felsky_et_al
ENSG00000171469,True,Temporal Lobe,Felsky_et_al
ENSG00000175745,True,Temporal Lobe,Felsky_et_al
ENSG00000170242,True,Temporal Lobe,Felsky_et_al
ENSG00000072506,True,Temporal Lobe,Felsky_et_al
ENSG00000205213,True,Temporal Lobe,Felsky_et_al
ENSG00000172123,True,Temporal Lobe,Felsky_et_al
ENSG00000121068,True,Temporal Lobe,Felsky_et_al
ENSG00000142227,True,Temporal Lobe,Felsky_et_al
ENSG00000152137,True,Temporal Lobe,Felsky_et_al
ENSG00000082781,True,Temporal Lobe,Felsky_et_al
ENSG00000239713,True,Temporal Lobe,Felsky_et_al
ENSG00000152558,True,Temporal Lobe,Felsky_et_al
ENSG00000125733,True,Temporal Lobe,Felsky_et_al
ENSG00000178623,True,Temporal Lobe,Felsky_et_al
ENSG00000169403,True,Temporal Lobe,Felsky_et_al
ENSG00000204628,True,Temporal Lobe,Felsky_et_al
ENSG00000174776,True,Temporal Lobe,Felsky_et_al
ENSG00000140299,True,Temporal Lobe,Felsky_et_al
ENSG00000284431,True,Temporal Lobe,Felsky_et_al
ENSG00000138193,True,Temporal Lobe,Felsky_et_al
ENSG00000132793,True,Temporal Lobe,Felsky_et_al
ENSG00000182257,True,Temporal Lobe,Felsky_et_al
ENSG00000133321,True,Temporal Lobe,Felsky_et_al
ENSG00000235863,True,Temporal Lobe,Felsky_et_al
ENSG00000177125,True,Temporal Lobe,Felsky_et_al
ENSG00000113719,True,Temporal Lobe,Felsky_et_al
ENSG00000134755,True,Temporal Lobe,Felsky_et_al
ENSG00000170175,True,Temporal Lobe,Felsky_et_al
ENSG00000109787,True,Temporal Lobe,Felsky_et_al
ENSG00000155897,True,Temporal Lobe,Felsky_et_al
ENSG00000169871,True,Temporal Lobe,Felsky_et_al
ENSG00000198000,True,Temporal Lobe,Felsky_et_al
ENSG00000100330,True,Temporal Lobe,Felsky_et_al
ENSG00000137509,True,Temporal Lobe,Felsky_et_al
ENSG00000241839,True,Temporal Lobe,Felsky_et_al
ENSG00000140836,True,Temporal Lobe,Felsky_et_al
ENSG00000168899,True,Temporal Lobe,Felsky_et_al
ENSG00000102359,True,Temporal Lobe,Felsky_et_al
ENSG00000158122,True,Temporal Lobe,Felsky_et_al
ENSG00000166272,True,Temporal Lobe,Felsky_et_al
ENSG00000134061,True,Temporal Lobe,Felsky_et_al
ENSG00000273136,True,Temporal Lobe,Felsky_et_al
ENSG00000122507,True,Temporal Lobe,Felsky_et_al
ENSG00000075420,True,Temporal Lobe,Felsky_et_al
ENSG00000145431,True,Temporal Lobe,Felsky_et_al
ENSG00000120708,True,Temporal Lobe,Felsky_et_al
ENSG00000151491,True,Temporal Lobe,Felsky_et_al
ENSG00000172819,True,Temporal Lobe,Felsky_et_al
ENSG00000113140,True,Temporal Lobe,Felsky_et_al
ENSG00000163297,True,Temporal Lobe,Felsky_et_al
ENSG00000175215,True,Temporal Lobe,Felsky_et_al
ENSG00000198730,True,Temporal Lobe,Felsky_et_al
ENSG00000104870,True,Temporal Lobe,Felsky_et_al
ENSG00000171503,True,Temporal Lobe,Felsky_et_al
ENSG00000058668,True,Temporal Lobe,Felsky_et_al
ENSG00000169299,True,Temporal Lobe,Felsky_et_al
ENSG00000125734,True,Temporal Lobe,Felsky_et_al
ENSG00000149257,True,Temporal Lobe,Felsky_et_al
ENSG00000057252,True,Temporal Lobe,Felsky_et_al
ENSG00000133789,True,Temporal Lobe,Felsky_et_al
ENSG00000134324,True,Temporal Lobe,Felsky_et_al
ENSG00000145012,True,Temporal Lobe,Felsky_et_al
ENSG00000143772,True,Temporal Lobe,Felsky_et_al
ENSG00000171940,True,Temporal Lobe,Felsky_et_al
ENSG00000140682,True,Temporal Lobe,Felsky_et_al
ENSG00000124782,True,Temporal Lobe,Felsky_et_al
ENSG00000174529,True,Temporal Lobe,Felsky_et_al
ENSG00000136518,True,Temporal Lobe,Felsky_et_al
ENSG00000157657,True,Temporal Lobe,Felsky_et_al
ENSG00000164741,True,Temporal Lobe,Felsky_et_al
ENSG00000140612,True,Temporal Lobe,Felsky_et_al
ENSG00000078549,True,Temporal Lobe,Felsky_et_al
ENSG00000198142,True,Temporal Lobe,Felsky_et_al
ENSG00000002834,True,Temporal Lobe,Felsky_et_al
ENSG00000176024,True,Temporal Lobe,Felsky_et_al
ENSG00000165861,True,Temporal Lobe,Felsky_et_al
ENSG00000164039,True,Temporal Lobe,Felsky_et_al
ENSG00000129422,True,Temporal Lobe,Felsky_et_al
ENSG00000167202,True,Temporal Lobe,Felsky_et_al
ENSG00000153071,True,Temporal Lobe,Felsky_et_al
ENSG00000167081,True,Temporal Lobe,Felsky_et_al
ENSG00000261490,True,Temporal Lobe,Felsky_et_al
ENSG00000157240,True,Temporal Lobe,Felsky_et_al
ENSG00000137198,True,Temporal Lobe,Felsky_et_al
ENSG00000093183,True,Temporal Lobe,Felsky_et_al
ENSG00000152804,True,Temporal Lobe,Felsky_et_al
ENSG00000204070,True,Temporal Lobe,Felsky_et_al
ENSG00000152147,True,Temporal Lobe,Felsky_et_al
ENSG00000171302,True,Temporal Lobe,Felsky_et_al
ENSG00000169252,True,Temporal Lobe,Felsky_et_al
ENSG00000101158,True,Temporal Lobe,Felsky_et_al
ENSG00000136869,True,Temporal Lobe,Felsky_et_al
ENSG00000172795,True,Temporal Lobe,Felsky_et_al
ENSG00000083168,True,Temporal Lobe,Felsky_et_al
ENSG00000166821,True,Temporal Lobe,Felsky_et_al
ENSG00000172086,True,Temporal Lobe,Felsky_et_al
ENSG00000106636,True,Temporal Lobe,Felsky_et_al
ENSG00000144043,True,Temporal Lobe,Felsky_et_al
ENSG00000273213,True,Temporal Lobe,Felsky_et_al
ENSG00000258818,True,Temporal Lobe,Felsky_et_al
ENSG00000102805,True,Temporal Lobe,Felsky_et_al
ENSG00000105655,True,Temporal Lobe,Felsky_et_al
ENSG00000055208,True,Temporal Lobe,Felsky_et_al
ENSG00000132522,True,Temporal Lobe,Felsky_et_al
ENSG00000163735,True,Temporal Lobe,Felsky_et_al
ENSG00000176783,True,Temporal Lobe,Felsky_et_al
ENSG00000279191,True,Temporal Lobe,Felsky_et_al
ENSG00000166224,True,Temporal Lobe,Felsky_et_al
ENSG00000130803,True,Temporal Lobe,Felsky_et_al
ENSG00000107562,True,Temporal Lobe,Felsky_et_al
ENSG00000146281,True,Temporal Lobe,Felsky_et_al
ENSG00000070778,True,Temporal Lobe,Felsky_et_al
ENSG00000133065,True,Temporal Lobe,Felsky_et_al
ENSG00000134690,True,Temporal Lobe,Felsky_et_al
ENSG00000145194,True,Temporal Lobe,Felsky_et_al
ENSG00000070495,True,Temporal Lobe,Felsky_et_al
ENSG00000023041,True,Temporal Lobe,Felsky_et_al
ENSG00000162490,True,Temporal Lobe,Felsky_et_al
ENSG00000145703,True,Temporal Lobe,Felsky_et_al
ENSG00000170266,True,Temporal Lobe,Felsky_et_al
ENSG00000122986,True,Temporal Lobe,Felsky_et_al
ENSG00000003400,True,Temporal Lobe,Felsky_et_al
ENSG00000128602,True,Temporal Lobe,Felsky_et_al
ENSG00000058262,True,Temporal Lobe,Felsky_et_al
ENSG00000180263,True,Temporal Lobe,Felsky_et_al
ENSG00000241231,True,Temporal Lobe,Felsky_et_al
ENSG00000140545,True,Temporal Lobe,Felsky_et_al
ENSG00000076258,True,Temporal Lobe,Felsky_et_al
ENSG00000136630,True,Temporal Lobe,Felsky_et_al
ENSG00000105856,True,Temporal Lobe,Felsky_et_al
ENSG00000115380,True,Temporal Lobe,Felsky_et_al
ENSG00000087245,True,Temporal Lobe,Felsky_et_al
ENSG00000148655,True,Temporal Lobe,Felsky_et_al
ENSG00000113645,True,Temporal Lobe,Felsky_et_al
ENSG00000129566,True,Temporal Lobe,Felsky_et_al
ENSG00000091732,True,Temporal Lobe,Felsky_et_al
ENSG00000215301,True,Temporal Lobe,Felsky_et_al
ENSG00000135083,True,Temporal Lobe,Felsky_et_al
ENSG00000134250,True,Temporal Lobe,Felsky_et_al
ENSG00000198001,True,Temporal Lobe,Felsky_et_al
ENSG00000158669,True,Temporal Lobe,Felsky_et_al
ENSG00000006652,True,Temporal Lobe,Felsky_et_al
ENSG00000135482,True,Temporal Lobe,Felsky_et_al
ENSG00000124795,True,Temporal Lobe,Felsky_et_al
ENSG00000074219,True,Temporal Lobe,Felsky_et_al
ENSG00000166881,True,Temporal Lobe,Felsky_et_al
ENSG00000160325,True,Temporal Lobe,Felsky_et_al
ENSG00000114904,True,Temporal Lobe,Felsky_et_al
ENSG00000163520,True,Temporal Lobe,Felsky_et_al
ENSG00000204219,True,Temporal Lobe,Felsky_et_al
ENSG00000164111,True,Temporal Lobe,Felsky_et_al
ENSG00000255248,True,Temporal Lobe,Felsky_et_al
ENSG00000135363,True,Temporal Lobe,Felsky_et_al
ENSG00000128849,True,Temporal Lobe,Felsky_et_al
ENSG00000138756,True,Temporal Lobe,Felsky_et_al
ENSG00000112799,True,Temporal Lobe,Felsky_et_al
ENSG00000158186,True,Temporal Lobe,Felsky_et_al
ENSG00000135097,True,Temporal Lobe,Felsky_et_al
ENSG00000273749,True,Temporal Lobe,Felsky_et_al
ENSG00000152284,True,Temporal Lobe,Felsky_et_al
ENSG00000173218,True,Temporal Lobe,Felsky_et_al
ENSG00000140259,True,Temporal Lobe,Felsky_et_al
ENSG00000055070,True,Temporal Lobe,Felsky_et_al
ENSG00000128923,True,Temporal Lobe,Felsky_et_al
ENSG00000104894,True,Temporal Lobe,Felsky_et_al
ENSG00000177283,True,Temporal Lobe,Felsky_et_al
ENSG00000279412,True,Temporal Lobe,Felsky_et_al
ENSG00000213533,True,Temporal Lobe,Felsky_et_al
ENSG00000155926,True,Temporal Lobe,Felsky_et_al
ENSG00000187699,True,Temporal Lobe,Felsky_et_al
ENSG00000243335,True,Temporal Lobe,Felsky_et_al
ENSG00000108219,True,Temporal Lobe,Felsky_et_al
ENSG00000119718,True,Temporal Lobe,Felsky_et_al
ENSG00000080561,True,Temporal Lobe,Felsky_et_al
ENSG00000281732,True,Temporal Lobe,Felsky_et_al
ENSG00000120907,True,Temporal Lobe,Felsky_et_al
ENSG00000137713,True,Temporal Lobe,Felsky_et_al
ENSG00000007202,True,Temporal Lobe,Felsky_et_al
ENSG00000132405,True,Temporal Lobe,Felsky_et_al
ENSG00000205978,True,Temporal Lobe,Felsky_et_al
ENSG00000174059,True,Temporal Lobe,Felsky_et_al
ENSG00000026025,True,Temporal Lobe,Felsky_et_al
ENSG00000136161,True,Temporal Lobe,Felsky_et_al
ENSG00000014914,True,Temporal Lobe,Felsky_et_al
ENSG00000074047,True,Temporal Lobe,Felsky_et_al
ENSG00000168884,True,Temporal Lobe,Felsky_et_al
ENSG00000134452,True,Temporal Lobe,Felsky_et_al
ENSG00000006747,True,Temporal Lobe,Felsky_et_al
ENSG00000269374,True,Temporal Lobe,Felsky_et_al
ENSG00000167323,True,Temporal Lobe,Felsky_et_al
ENSG00000196924,True,Temporal Lobe,Felsky_et_al
ENSG00000111602,True,Temporal Lobe,Felsky_et_al
ENSG00000162437,True,Temporal Lobe,Felsky_et_al
ENSG00000259417,True,Temporal Lobe,Felsky_et_al
ENSG00000155629,True,Temporal Lobe,Felsky_et_al
ENSG00000214106,True,Temporal Lobe,Felsky_et_al
ENSG00000163131,True,Temporal Lobe,Felsky_et_al
ENSG00000092969,True,Temporal Lobe,Felsky_et_al
ENSG00000112936,True,Temporal Lobe,Felsky_et_al
ENSG00000072694,True,Temporal Lobe,Felsky_et_al
ENSG00000143891,True,Temporal Lobe,Felsky_et_al
ENSG00000138795,True,Temporal Lobe,Felsky_et_al
ENSG00000242574,True,Temporal Lobe,Felsky_et_al
ENSG00000092531,True,Temporal Lobe,Felsky_et_al
ENSG00000161217,True,Temporal Lobe,Felsky_et_al
ENSG00000225178,True,Temporal Lobe,Felsky_et_al
ENSG00000204252,True,Temporal Lobe,Felsky_et_al
ENSG00000187049,True,Temporal Lobe,Felsky_et_al
ENSG00000113721,True,Temporal Lobe,Felsky_et_al
ENSG00000283378,True,Temporal Lobe,Felsky_et_al
ENSG00000135272,True,Temporal Lobe,Felsky_et_al
ENSG00000180233,True,Temporal Lobe,Felsky_et_al
ENSG00000267690,True,Temporal Lobe,Felsky_et_al
ENSG00000169896,True,Temporal Lobe,Felsky_et_al
ENSG00000106211,True,Temporal Lobe,Felsky_et_al
ENSG00000183943,True,Temporal Lobe,Felsky_et_al
ENSG00000164142,True,Temporal Lobe,Felsky_et_al
ENSG00000231389,True,Temporal Lobe,Felsky_et_al
ENSG00000101825,True,Temporal Lobe,Felsky_et_al
ENSG00000272235,True,Temporal Lobe,Felsky_et_al
ENSG00000159658,True,Temporal Lobe,Felsky_et_al
ENSG00000038945,True,Temporal Lobe,Felsky_et_al
ENSG00000180448,True,Temporal Lobe,Felsky_et_al
ENSG00000129680,True,Temporal Lobe,Felsky_et_al
ENSG00000085063,True,Temporal Lobe,Felsky_et_al
ENSG00000109320,True,Temporal Lobe,Felsky_et_al
ENSG00000165458,True,Temporal Lobe,Felsky_et_al
ENSG00000197442,True,Temporal Lobe,Felsky_et_al
ENSG00000156599,True,Temporal Lobe,Felsky_et_al
ENSG00000164237,True,Temporal Lobe,Felsky_et_al
ENSG00000118707,True,Temporal Lobe,Felsky_et_al
ENSG00000196205,True,Temporal Lobe,Felsky_et_al
ENSG00000131724,True,Temporal Lobe,Felsky_et_al
ENSG00000107882,True,Temporal Lobe,Felsky_et_al
ENSG00000108349,True,Temporal Lobe,Felsky_et_al
ENSG00000196091,True,Temporal Lobe,Felsky_et_al
ENSG00000168040,True,Temporal Lobe,Felsky_et_al
ENSG00000128791,True,Temporal Lobe,Felsky_et_al
ENSG00000100227,True,Temporal Lobe,Felsky_et_al
ENSG00000141646,True,Temporal Lobe,Felsky_et_al
ENSG00000125945,True,Temporal Lobe,Felsky_et_al
ENSG00000089876,True,Temporal Lobe,Felsky_et_al
ENSG00000243927,True,Temporal Lobe,Felsky_et_al
ENSG00000113504,True,Temporal Lobe,Felsky_et_al
ENSG00000168062,True,Temporal Lobe,Felsky_et_al
ENSG00000145332,True,Temporal Lobe,Felsky_et_al
ENSG00000250742,True,Temporal Lobe,Felsky_et_al
ENSG00000154330,True,Temporal Lobe,Felsky_et_al
ENSG00000114698,True,Temporal Lobe,Felsky_et_al
ENSG00000154309,True,Temporal Lobe,Felsky_et_al
ENSG00000179604,True,Temporal Lobe,Felsky_et_al
ENSG00000184575,True,Temporal Lobe,Felsky_et_al
ENSG00000129675,True,Temporal Lobe,Felsky_et_al
ENSG00000171425,True,Temporal Lobe,Felsky_et_al
ENSG00000188428,True,Temporal Lobe,Felsky_et_al
ENSG00000225697,True,Temporal Lobe,Felsky_et_al
ENSG00000143842,True,Temporal Lobe,Felsky_et_al
ENSG00000077942,True,Temporal Lobe,Felsky_et_al
ENSG00000168575,True,Temporal Lobe,Felsky_et_al
