ensembl_id,is_upregulated_in_AD,brain_region,study
ENSG00000291420,False,Temporal Lobe,Das_et_al
ENSG00000167986,False,Temporal Lobe,Das_et_al
ENSG00000165280,False,Temporal Lobe,Das_et_al
ENSG00000116455,False,Temporal Lobe,Das_et_al
ENSG00000151465,False,Temporal Lobe,Das_et_al
ENSG00000095932,False,Temporal Lobe,Das_et_al
ENSG00000235663,False,Temporal Lobe,Das_et_al
ENSG00000118816,False,Temporal Lobe,Das_et_al
ENSG00000140105,False,Temporal Lobe,Das_et_al
ENSG00000103769,False,Temporal Lobe,Das_et_al
ENSG00000248599,False,Temporal Lobe,Das_et_al
ENSG00000181773,False,Temporal Lobe,Das_et_al
ENSG00000167766,False,Temporal Lobe,Das_et_al
ENSG00000197912,False,Temporal Lobe,Das_et_al
ENSG00000125772,False,Temporal Lobe,Das_et_al
ENSG00000004059,False,Temporal Lobe,Das_et_al
ENSG00000112972,False,Temporal Lobe,Das_et_al
ENSG00000072042,False,Temporal Lobe,Das_et_al
ENSG00000131238,False,Temporal Lobe,Das_et_al
ENSG00000228198,False,Temporal Lobe,Das_et_al
ENSG00000152760,False,Temporal Lobe,Das_et_al
ENSG00000144320,False,Temporal Lobe,Das_et_al
ENSG00000092108,False,Temporal Lobe,Das_et_al
ENSG00000184117,False,Temporal Lobe,Das_et_al
ENSG00000067221,False,Temporal Lobe,Das_et_al
ENSG00000166816,False,Temporal Lobe,Das_et_al
ENSG00000178234,False,Temporal Lobe,Das_et_al
ENSG00000111667,False,Temporal Lobe,Das_et_al
ENSG00000149809,False,Temporal Lobe,Das_et_al
ENSG00000189227,False,Temporal Lobe,Das_et_al
ENSG00000044524,False,Temporal Lobe,Das_et_al
ENSG00000180992,False,Temporal Lobe,Das_et_al
ENSG00000084234,False,Temporal Lobe,Das_et_al
ENSG00000115514,False,Temporal Lobe,Das_et_al
ENSG00000005810,False,Temporal Lobe,Das_et_al
ENSG00000143106,False,Temporal Lobe,Das_et_al
ENSG00000120697,False,Temporal Lobe,Das_et_al
ENSG00000251473,False,Temporal Lobe,Das_et_al
ENSG00000225377,False,Temporal Lobe,Das_et_al
ENSG00000118495,False,Temporal Lobe,Das_et_al
ENSG00000163541,False,Temporal Lobe,Das_et_al
ENSG00000106153,False,Temporal Lobe,Das_et_al
ENSG00000235724,False,Temporal Lobe,Das_et_al
ENSG00000138071,False,Temporal Lobe,Das_et_al
ENSG00000168993,False,Temporal Lobe,Das_et_al
ENSG00000012174,False,Temporal Lobe,Das_et_al
ENSG00000152234,False,Temporal Lobe,Das_et_al
ENSG00000198843,False,Temporal Lobe,Das_et_al
ENSG00000277075,False,Temporal Lobe,Das_et_al
ENSG00000109436,False,Temporal Lobe,Das_et_al
ENSG00000102181,False,Temporal Lobe,Das_et_al
ENSG00000137944,False,Temporal Lobe,Das_et_al
ENSG00000121671,False,Temporal Lobe,Das_et_al
ENSG00000141030,False,Temporal Lobe,Das_et_al
ENSG00000144827,False,Temporal Lobe,Das_et_al
ENSG00000175906,False,Temporal Lobe,Das_et_al
ENSG00000131473,False,Temporal Lobe,Das_et_al
ENSG00000165678,False,Temporal Lobe,Das_et_al
ENSG00000259112,False,Temporal Lobe,Das_et_al
ENSG00000231989,False,Temporal Lobe,Das_et_al
ENSG00000018236,False,Temporal Lobe,Das_et_al
ENSG00000129055,False,Temporal Lobe,Das_et_al
ENSG00000136045,False,Temporal Lobe,Das_et_al
ENSG00000271538,False,Temporal Lobe,Das_et_al
ENSG00000180875,False,Temporal Lobe,Das_et_al
ENSG00000162813,False,Temporal Lobe,Das_et_al
ENSG00000067225,False,Temporal Lobe,Das_et_al
ENSG00000041357,False,Temporal Lobe,Das_et_al
ENSG00000255276,False,Temporal Lobe,Das_et_al
ENSG00000139714,False,Temporal Lobe,Das_et_al
ENSG00000280967,False,Temporal Lobe,Das_et_al
ENSG00000168356,False,Temporal Lobe,Das_et_al
ENSG00000167642,False,Temporal Lobe,Das_et_al
ENSG00000249242,False,Temporal Lobe,Das_et_al
ENSG00000176358,False,Temporal Lobe,Das_et_al
ENSG00000128683,False,Temporal Lobe,Das_et_al
ENSG00000125835,False,Temporal Lobe,Das_et_al
ENSG00000134375,False,Temporal Lobe,Das_et_al
ENSG00000128564,False,Temporal Lobe,Das_et_al
ENSG00000127838,False,Temporal Lobe,Das_et_al
ENSG00000197860,False,Temporal Lobe,Das_et_al
ENSG00000077232,False,Temporal Lobe,Das_et_al
ENSG00000168952,False,Temporal Lobe,Das_et_al
ENSG00000134996,False,Temporal Lobe,Das_et_al
ENSG00000181610,False,Temporal Lobe,Das_et_al
ENSG00000143436,False,Temporal Lobe,Das_et_al
ENSG00000134056,False,Temporal Lobe,Das_et_al
ENSG00000113048,False,Temporal Lobe,Das_et_al
ENSG00000149084,False,Temporal Lobe,Das_et_al
ENSG00000075415,False,Temporal Lobe,Das_et_al
ENSG00000115750,False,Temporal Lobe,Das_et_al
ENSG00000146701,False,Temporal Lobe,Das_et_al
ENSG00000138095,False,Temporal Lobe,Das_et_al
ENSG00000047315,False,Temporal Lobe,Das_et_al
ENSG00000008118,False,Temporal Lobe,Das_et_al
ENSG00000134001,False,Temporal Lobe,Das_et_al
ENSG00000129103,False,Temporal Lobe,Das_et_al
ENSG00000173852,False,Temporal Lobe,Das_et_al
ENSG00000073803,False,Temporal Lobe,Das_et_al
ENSG00000181789,False,Temporal Lobe,Das_et_al
ENSG00000188693,False,Temporal Lobe,Das_et_al
ENSG00000205981,False,Temporal Lobe,Das_et_al
ENSG00000167632,False,Temporal Lobe,Das_et_al
ENSG00000134779,False,Temporal Lobe,Das_et_al
ENSG00000128609,False,Temporal Lobe,Das_et_al
ENSG00000159377,False,Temporal Lobe,Das_et_al
ENSG00000145882,False,Temporal Lobe,Das_et_al
ENSG00000117758,False,Temporal Lobe,Das_et_al
ENSG00000257529,False,Temporal Lobe,Das_et_al
ENSG00000161057,False,Temporal Lobe,Das_et_al
ENSG00000232119,False,Temporal Lobe,Das_et_al
ENSG00000285246,False,Temporal Lobe,Das_et_al
ENSG00000243410,False,Temporal Lobe,Das_et_al
ENSG00000173692,False,Temporal Lobe,Das_et_al
ENSG00000125743,False,Temporal Lobe,Das_et_al
ENSG00000164073,False,Temporal Lobe,Das_et_al
ENSG00000010256,False,Temporal Lobe,Das_et_al
ENSG00000082213,False,Temporal Lobe,Das_et_al
ENSG00000102317,False,Temporal Lobe,Das_et_al
ENSG00000052802,False,Temporal Lobe,Das_et_al
ENSG00000266975,False,Temporal Lobe,Das_et_al
ENSG00000167815,False,Temporal Lobe,Das_et_al
ENSG00000110696,False,Temporal Lobe,Das_et_al
ENSG00000100764,False,Temporal Lobe,Das_et_al
ENSG00000006125,False,Temporal Lobe,Das_et_al
ENSG00000100220,False,Temporal Lobe,Das_et_al
ENSG00000104660,False,Temporal Lobe,Das_et_al
ENSG00000227252,False,Temporal Lobe,Das_et_al
ENSG00000111218,False,Temporal Lobe,Das_et_al
ENSG00000108825,False,Temporal Lobe,Das_et_al
ENSG00000104490,False,Temporal Lobe,Das_et_al
ENSG00000250095,False,Temporal Lobe,Das_et_al
ENSG00000196440,False,Temporal Lobe,Das_et_al
ENSG00000108439,False,Temporal Lobe,Das_et_al
ENSG00000280613,False,Temporal Lobe,Das_et_al
ENSG00000253973,False,Temporal Lobe,Das_et_al
ENSG00000156298,False,Temporal Lobe,Das_et_al
ENSG00000066926,False,Temporal Lobe,Das_et_al
ENSG00000075303,False,Temporal Lobe,Das_et_al
ENSG00000113068,False,Temporal Lobe,Das_et_al
ENSG00000115762,False,Temporal Lobe,Das_et_al
ENSG00000198954,False,Temporal Lobe,Das_et_al
ENSG00000265354,False,Temporal Lobe,Das_et_al
ENSG00000132434,False,Temporal Lobe,Das_et_al
ENSG00000137055,False,Temporal Lobe,Das_et_al
ENSG00000078668,False,Temporal Lobe,Das_et_al
ENSG00000167468,False,Temporal Lobe,Das_et_al
ENSG00000173418,False,Temporal Lobe,Das_et_al
ENSG00000291824,False,Temporal Lobe,Das_et_al
ENSG00000141367,False,Temporal Lobe,Das_et_al
ENSG00000114023,False,Temporal Lobe,Das_et_al
ENSG00000163875,False,Temporal Lobe,Das_et_al
ENSG00000165943,False,Temporal Lobe,Das_et_al
ENSG00000240764,False,Temporal Lobe,Das_et_al
ENSG00000155304,False,Temporal Lobe,Das_et_al
ENSG00000165533,False,Temporal Lobe,Das_et_al
ENSG00000136750,False,Temporal Lobe,Das_et_al
ENSG00000125166,False,Temporal Lobe,Das_et_al
ENSG00000160752,False,Temporal Lobe,Das_et_al
ENSG00000106355,False,Temporal Lobe,Das_et_al
ENSG00000135108,False,Temporal Lobe,Das_et_al
ENSG00000131263,False,Temporal Lobe,Das_et_al
ENSG00000099246,False,Temporal Lobe,Das_et_al
ENSG00000057608,False,Temporal Lobe,Das_et_al
ENSG00000196950,False,Temporal Lobe,Das_et_al
ENSG00000131475,False,Temporal Lobe,Das_et_al
ENSG00000124785,False,Temporal Lobe,Das_et_al
ENSG00000128524,False,Temporal Lobe,Das_et_al
ENSG00000267493,False,Temporal Lobe,Das_et_al
ENSG00000286237,False,Temporal Lobe,Das_et_al
ENSG00000111229,False,Temporal Lobe,Das_et_al
ENSG00000014824,False,Temporal Lobe,Das_et_al
ENSG00000229766,False,Temporal Lobe,Das_et_al
ENSG00000108946,False,Temporal Lobe,Das_et_al
ENSG00000129518,False,Temporal Lobe,Das_et_al
ENSG00000109929,False,Temporal Lobe,Das_et_al
ENSG00000196071,False,Temporal Lobe,Das_et_al
ENSG00000089169,False,Temporal Lobe,Das_et_al
ENSG00000145632,False,Temporal Lobe,Das_et_al
ENSG00000136003,False,Temporal Lobe,Das_et_al
ENSG00000099624,False,Temporal Lobe,Das_et_al
ENSG00000126432,False,Temporal Lobe,Das_et_al
ENSG00000198074,False,Temporal Lobe,Das_et_al
ENSG00000155906,False,Temporal Lobe,Das_et_al
ENSG00000130164,False,Temporal Lobe,Das_et_al
ENSG00000177885,False,Temporal Lobe,Das_et_al
ENSG00000118680,False,Temporal Lobe,Das_et_al
ENSG00000125868,False,Temporal Lobe,Das_et_al
ENSG00000183066,False,Temporal Lobe,Das_et_al
ENSG00000034713,False,Temporal Lobe,Das_et_al
ENSG00000004779,False,Temporal Lobe,Das_et_al
ENSG00000168092,False,Temporal Lobe,Das_et_al
ENSG00000198791,False,Temporal Lobe,Das_et_al
ENSG00000113161,False,Temporal Lobe,Das_et_al
ENSG00000119203,False,Temporal Lobe,Das_et_al
ENSG00000284832,False,Temporal Lobe,Das_et_al
ENSG00000054277,False,Temporal Lobe,Das_et_al
ENSG00000127837,False,Temporal Lobe,Das_et_al
ENSG00000266472,False,Temporal Lobe,Das_et_al
ENSG00000241837,False,Temporal Lobe,Das_et_al
ENSG00000116106,False,Temporal Lobe,Das_et_al
ENSG00000182481,False,Temporal Lobe,Das_et_al
ENSG00000256223,False,Temporal Lobe,Das_et_al
ENSG00000177981,False,Temporal Lobe,Das_et_al
ENSG00000253719,False,Temporal Lobe,Das_et_al
ENSG00000196177,False,Temporal Lobe,Das_et_al
ENSG00000110955,False,Temporal Lobe,Das_et_al
ENSG00000106682,False,Temporal Lobe,Das_et_al
ENSG00000225526,False,Temporal Lobe,Das_et_al
ENSG00000079785,False,Temporal Lobe,Das_et_al
ENSG00000175203,False,Temporal Lobe,Das_et_al
ENSG00000198042,False,Temporal Lobe,Das_et_al
ENSG00000291534,False,Temporal Lobe,Das_et_al
ENSG00000101856,False,Temporal Lobe,Das_et_al
ENSG00000154518,False,Temporal Lobe,Das_et_al
ENSG00000182836,False,Temporal Lobe,Das_et_al
ENSG00000138430,False,Temporal Lobe,Das_et_al
ENSG00000166479,False,Temporal Lobe,Das_et_al
ENSG00000247877,False,Temporal Lobe,Das_et_al
ENSG00000168824,False,Temporal Lobe,Das_et_al
ENSG00000138138,False,Temporal Lobe,Das_et_al
ENSG00000169288,False,Temporal Lobe,Das_et_al
ENSG00000111711,False,Temporal Lobe,Das_et_al
ENSG00000267855,False,Temporal Lobe,Das_et_al
ENSG00000015676,False,Temporal Lobe,Das_et_al
ENSG00000079246,False,Temporal Lobe,Das_et_al
ENSG00000007923,False,Temporal Lobe,Das_et_al
ENSG00000121073,False,Temporal Lobe,Das_et_al
ENSG00000232859,False,Temporal Lobe,Das_et_al
ENSG00000065154,False,Temporal Lobe,Das_et_al
ENSG00000132821,False,Temporal Lobe,Das_et_al
ENSG00000242791,False,Temporal Lobe,Das_et_al
ENSG00000107537,False,Temporal Lobe,Das_et_al
ENSG00000117395,False,Temporal Lobe,Das_et_al
ENSG00000057663,False,Temporal Lobe,Das_et_al
ENSG00000196150,False,Temporal Lobe,Das_et_al
ENSG00000134440,False,Temporal Lobe,Das_et_al
ENSG00000275903,False,Temporal Lobe,Das_et_al
ENSG00000245573,False,Temporal Lobe,Das_et_al
ENSG00000113812,False,Temporal Lobe,Das_et_al
ENSG00000131507,False,Temporal Lobe,Das_et_al
ENSG00000166681,False,Temporal Lobe,Das_et_al
ENSG00000110172,False,Temporal Lobe,Das_et_al
ENSG00000231969,False,Temporal Lobe,Das_et_al
ENSG00000291597,False,Temporal Lobe,Das_et_al
ENSG00000095139,False,Temporal Lobe,Das_et_al
ENSG00000180543,False,Temporal Lobe,Das_et_al
ENSG00000236618,False,Temporal Lobe,Das_et_al
ENSG00000138663,False,Temporal Lobe,Das_et_al
ENSG00000196419,False,Temporal Lobe,Das_et_al
ENSG00000197991,False,Temporal Lobe,Das_et_al
ENSG00000116459,False,Temporal Lobe,Das_et_al
ENSG00000141385,False,Temporal Lobe,Das_et_al
ENSG00000225542,False,Temporal Lobe,Das_et_al
ENSG00000096092,False,Temporal Lobe,Das_et_al
ENSG00000126247,False,Temporal Lobe,Das_et_al
ENSG00000172500,False,Temporal Lobe,Das_et_al
ENSG00000182473,False,Temporal Lobe,Das_et_al
ENSG00000164031,False,Temporal Lobe,Das_et_al
ENSG00000167863,False,Temporal Lobe,Das_et_al
ENSG00000182220,False,Temporal Lobe,Das_et_al
ENSG00000131828,False,Temporal Lobe,Das_et_al
ENSG00000242372,False,Temporal Lobe,Das_et_al
ENSG00000260034,False,Temporal Lobe,Das_et_al
ENSG00000179222,False,Temporal Lobe,Das_et_al
ENSG00000261173,False,Temporal Lobe,Das_et_al
ENSG00000126067,False,Temporal Lobe,Das_et_al
ENSG00000137766,False,Temporal Lobe,Das_et_al
ENSG00000254489,False,Temporal Lobe,Das_et_al
ENSG00000087191,False,Temporal Lobe,Das_et_al
ENSG00000144635,False,Temporal Lobe,Das_et_al
ENSG00000156486,False,Temporal Lobe,Das_et_al
ENSG00000117479,False,Temporal Lobe,Das_et_al
ENSG00000117410,False,Temporal Lobe,Das_et_al
ENSG00000135900,False,Temporal Lobe,Das_et_al
ENSG00000225793,False,Temporal Lobe,Das_et_al
ENSG00000223548,False,Temporal Lobe,Das_et_al
ENSG00000112541,False,Temporal Lobe,Das_et_al
ENSG00000197694,False,Temporal Lobe,Das_et_al
ENSG00000180329,False,Temporal Lobe,Das_et_al
ENSG00000145912,False,Temporal Lobe,Das_et_al
ENSG00000148834,False,Temporal Lobe,Das_et_al
ENSG00000184224,False,Temporal Lobe,Das_et_al
ENSG00000091164,False,Temporal Lobe,Das_et_al
ENSG00000183291,False,Temporal Lobe,Das_et_al
ENSG00000131470,False,Temporal Lobe,Das_et_al
ENSG00000120265,False,Temporal Lobe,Das_et_al
ENSG00000178502,False,Temporal Lobe,Das_et_al
ENSG00000183617,False,Temporal Lobe,Das_et_al
ENSG00000140395,False,Temporal Lobe,Das_et_al
ENSG00000136628,False,Temporal Lobe,Das_et_al
ENSG00000138400,False,Temporal Lobe,Das_et_al
ENSG00000061918,False,Temporal Lobe,Das_et_al
ENSG00000259788,False,Temporal Lobe,Das_et_al
ENSG00000170540,False,Temporal Lobe,Das_et_al
ENSG00000121766,False,Temporal Lobe,Das_et_al
ENSG00000162377,False,Temporal Lobe,Das_et_al
ENSG00000008869,False,Temporal Lobe,Das_et_al
ENSG00000248668,False,Temporal Lobe,Das_et_al
ENSG00000136521,False,Temporal Lobe,Das_et_al
ENSG00000189043,False,Temporal Lobe,Das_et_al
ENSG00000069509,False,Temporal Lobe,Das_et_al
ENSG00000164924,False,Temporal Lobe,Das_et_al
ENSG00000187730,False,Temporal Lobe,Das_et_al
ENSG00000166575,False,Temporal Lobe,Das_et_al
ENSG00000102109,False,Temporal Lobe,Das_et_al
ENSG00000171160,False,Temporal Lobe,Das_et_al
ENSG00000104388,False,Temporal Lobe,Das_et_al
ENSG00000203879,False,Temporal Lobe,Das_et_al
ENSG00000116120,False,Temporal Lobe,Das_et_al
ENSG00000165704,False,Temporal Lobe,Das_et_al
ENSG00000091640,False,Temporal Lobe,Das_et_al
ENSG00000197043,False,Temporal Lobe,Das_et_al
ENSG00000023228,False,Temporal Lobe,Das_et_al
ENSG00000099365,False,Temporal Lobe,Das_et_al
ENSG00000133997,False,Temporal Lobe,Das_et_al
ENSG00000172172,False,Temporal Lobe,Das_et_al
ENSG00000126709,False,Temporal Lobe,Das_et_al
ENSG00000245556,False,Temporal Lobe,Das_et_al
ENSG00000070831,False,Temporal Lobe,Das_et_al
ENSG00000106367,False,Temporal Lobe,Das_et_al
ENSG00000087470,False,Temporal Lobe,Das_et_al
ENSG00000196961,False,Temporal Lobe,Das_et_al
ENSG00000169567,False,Temporal Lobe,Das_et_al
ENSG00000112294,False,Temporal Lobe,Das_et_al
ENSG00000196305,False,Temporal Lobe,Das_et_al
ENSG00000104341,False,Temporal Lobe,Das_et_al
ENSG00000161547,False,Temporal Lobe,Das_et_al
ENSG00000105784,False,Temporal Lobe,Das_et_al
ENSG00000108094,False,Temporal Lobe,Das_et_al
ENSG00000105568,False,Temporal Lobe,Das_et_al
ENSG00000106588,False,Temporal Lobe,Das_et_al
ENSG00000161203,False,Temporal Lobe,Das_et_al
ENSG00000165629,False,Temporal Lobe,Das_et_al
ENSG00000129625,False,Temporal Lobe,Das_et_al
ENSG00000088812,False,Temporal Lobe,Das_et_al
ENSG00000074603,False,Temporal Lobe,Das_et_al
ENSG00000138674,False,Temporal Lobe,Das_et_al
ENSG00000257052,False,Temporal Lobe,Das_et_al
ENSG00000134287,False,Temporal Lobe,Das_et_al
ENSG00000014641,False,Temporal Lobe,Das_et_al
ENSG00000168291,False,Temporal Lobe,Das_et_al
ENSG00000131966,False,Temporal Lobe,Das_et_al
ENSG00000250151,False,Temporal Lobe,Das_et_al
ENSG00000102316,False,Temporal Lobe,Das_et_al
ENSG00000198961,False,Temporal Lobe,Das_et_al
ENSG00000031698,False,Temporal Lobe,Das_et_al
ENSG00000178952,False,Temporal Lobe,Das_et_al
ENSG00000092201,False,Temporal Lobe,Das_et_al
ENSG00000133134,False,Temporal Lobe,Das_et_al
ENSG00000235790,False,Temporal Lobe,Das_et_al
ENSG00000268061,False,Temporal Lobe,Das_et_al
ENSG00000159164,False,Temporal Lobe,Das_et_al
ENSG00000236795,False,Temporal Lobe,Das_et_al
ENSG00000137563,False,Temporal Lobe,Das_et_al
ENSG00000228372,False,Temporal Lobe,Das_et_al
ENSG00000167770,False,Temporal Lobe,Das_et_al
ENSG00000164332,False,Temporal Lobe,Das_et_al
ENSG00000135241,False,Temporal Lobe,Das_et_al
ENSG00000177889,False,Temporal Lobe,Das_et_al
ENSG00000124164,False,Temporal Lobe,Das_et_al
ENSG00000117118,False,Temporal Lobe,Das_et_al
ENSG00000204217,False,Temporal Lobe,Das_et_al
ENSG00000143761,False,Temporal Lobe,Das_et_al
ENSG00000162188,False,Temporal Lobe,Das_et_al
ENSG00000113387,False,Temporal Lobe,Das_et_al
ENSG00000151806,False,Temporal Lobe,Das_et_al
ENSG00000227144,False,Temporal Lobe,Das_et_al
ENSG00000171867,False,Temporal Lobe,Das_et_al
ENSG00000273761,False,Temporal Lobe,Das_et_al
ENSG00000214517,False,Temporal Lobe,Das_et_al
ENSG00000123737,False,Temporal Lobe,Das_et_al
ENSG00000172954,False,Temporal Lobe,Das_et_al
ENSG00000168090,False,Temporal Lobe,Das_et_al
ENSG00000085415,False,Temporal Lobe,Das_et_al
ENSG00000197044,False,Temporal Lobe,Das_et_al
ENSG00000270106,False,Temporal Lobe,Das_et_al
ENSG00000166136,False,Temporal Lobe,Das_et_al
ENSG00000177034,False,Temporal Lobe,Das_et_al
ENSG00000140990,False,Temporal Lobe,Das_et_al
ENSG00000164946,False,Temporal Lobe,Das_et_al
ENSG00000137815,False,Temporal Lobe,Das_et_al
ENSG00000137207,False,Temporal Lobe,Das_et_al
ENSG00000168538,False,Temporal Lobe,Das_et_al
ENSG00000183648,False,Temporal Lobe,Das_et_al
ENSG00000224195,False,Temporal Lobe,Das_et_al
ENSG00000196262,False,Temporal Lobe,Das_et_al
ENSG00000205500,False,Temporal Lobe,Das_et_al
ENSG00000138757,False,Temporal Lobe,Das_et_al
ENSG00000166902,False,Temporal Lobe,Das_et_al
ENSG00000132305,False,Temporal Lobe,Das_et_al
ENSG00000163655,False,Temporal Lobe,Das_et_al
ENSG00000146729,False,Temporal Lobe,Das_et_al
ENSG00000183336,False,Temporal Lobe,Das_et_al
ENSG00000120727,False,Temporal Lobe,Das_et_al
ENSG00000111669,False,Temporal Lobe,Das_et_al
ENSG00000164919,False,Temporal Lobe,Das_et_al
ENSG00000155876,False,Temporal Lobe,Das_et_al
ENSG00000110218,False,Temporal Lobe,Das_et_al
ENSG00000275714,False,Temporal Lobe,Das_et_al
ENSG00000075785,False,Temporal Lobe,Das_et_al
ENSG00000138443,False,Temporal Lobe,Das_et_al
ENSG00000272701,False,Temporal Lobe,Das_et_al
ENSG00000163214,False,Temporal Lobe,Das_et_al
ENSG00000203865,False,Temporal Lobe,Das_et_al
ENSG00000148925,False,Temporal Lobe,Das_et_al
ENSG00000151743,False,Temporal Lobe,Das_et_al
ENSG00000169902,False,Temporal Lobe,Das_et_al
ENSG00000113558,False,Temporal Lobe,Das_et_al
ENSG00000099901,False,Temporal Lobe,Das_et_al
ENSG00000085788,False,Temporal Lobe,Das_et_al
ENSG00000198492,False,Temporal Lobe,Das_et_al
ENSG00000146416,False,Temporal Lobe,Das_et_al
ENSG00000132341,False,Temporal Lobe,Das_et_al
ENSG00000164405,False,Temporal Lobe,Das_et_al
ENSG00000112237,False,Temporal Lobe,Das_et_al
ENSG00000164163,False,Temporal Lobe,Das_et_al
ENSG00000160014,False,Temporal Lobe,Das_et_al
ENSG00000073578,False,Temporal Lobe,Das_et_al
ENSG00000244239,False,Temporal Lobe,Das_et_al
ENSG00000235531,False,Temporal Lobe,Das_et_al
ENSG00000253729,False,Temporal Lobe,Das_et_al
ENSG00000139637,False,Temporal Lobe,Das_et_al
ENSG00000168496,False,Temporal Lobe,Das_et_al
ENSG00000138279,False,Temporal Lobe,Das_et_al
ENSG00000196083,False,Temporal Lobe,Das_et_al
ENSG00000286214,False,Temporal Lobe,Das_et_al
ENSG00000259172,False,Temporal Lobe,Das_et_al
ENSG00000253513,False,Temporal Lobe,Das_et_al
ENSG00000186462,False,Temporal Lobe,Das_et_al
ENSG00000236153,False,Temporal Lobe,Das_et_al
ENSG00000227848,False,Temporal Lobe,Das_et_al
ENSG00000230408,False,Temporal Lobe,Das_et_al
ENSG00000100554,False,Temporal Lobe,Das_et_al
ENSG00000185414,False,Temporal Lobe,Das_et_al
ENSG00000156931,False,Temporal Lobe,Das_et_al
ENSG00000116005,False,Temporal Lobe,Das_et_al
ENSG00000096080,False,Temporal Lobe,Das_et_al
ENSG00000146085,False,Temporal Lobe,Das_et_al
ENSG00000267165,False,Temporal Lobe,Das_et_al
ENSG00000102226,False,Temporal Lobe,Das_et_al
ENSG00000162735,False,Temporal Lobe,Das_et_al
ENSG00000175110,False,Temporal Lobe,Das_et_al
ENSG00000104738,False,Temporal Lobe,Das_et_al
ENSG00000097046,False,Temporal Lobe,Das_et_al
ENSG00000261431,False,Temporal Lobe,Das_et_al
ENSG00000136810,False,Temporal Lobe,Das_et_al
ENSG00000163053,False,Temporal Lobe,Das_et_al
ENSG00000130770,False,Temporal Lobe,Das_et_al
ENSG00000104312,False,Temporal Lobe,Das_et_al
ENSG00000187325,False,Temporal Lobe,Das_et_al
ENSG00000089050,False,Temporal Lobe,Das_et_al
ENSG00000011052,False,Temporal Lobe,Das_et_al
ENSG00000178741,False,Temporal Lobe,Das_et_al
ENSG00000134265,False,Temporal Lobe,Das_et_al
ENSG00000119541,False,Temporal Lobe,Das_et_al
ENSG00000119396,False,Temporal Lobe,Das_et_al
ENSG00000135930,False,Temporal Lobe,Das_et_al
ENSG00000224281,False,Temporal Lobe,Das_et_al
ENSG00000248092,False,Temporal Lobe,Das_et_al
ENSG00000124767,False,Temporal Lobe,Das_et_al
ENSG00000111615,False,Temporal Lobe,Das_et_al
ENSG00000143158,False,Temporal Lobe,Das_et_al
ENSG00000138777,False,Temporal Lobe,Das_et_al
ENSG00000070269,False,Temporal Lobe,Das_et_al
ENSG00000146386,False,Temporal Lobe,Das_et_al
ENSG00000116750,False,Temporal Lobe,Das_et_al
ENSG00000185883,False,Temporal Lobe,Das_et_al
ENSG00000128463,False,Temporal Lobe,Das_et_al
ENSG00000260641,False,Temporal Lobe,Das_et_al
ENSG00000278910,False,Temporal Lobe,Das_et_al
ENSG00000184634,False,Temporal Lobe,Das_et_al
ENSG00000291781,False,Temporal Lobe,Das_et_al
ENSG00000167588,False,Temporal Lobe,Das_et_al
ENSG00000188730,False,Temporal Lobe,Felsky_et_al
ENSG00000138166,False,Temporal Lobe,Felsky_et_al
ENSG00000104064,False,Temporal Lobe,Felsky_et_al
ENSG00000257386,False,Temporal Lobe,Felsky_et_al
ENSG00000140854,False,Temporal Lobe,Felsky_et_al
ENSG00000173465,False,Temporal Lobe,Felsky_et_al
ENSG00000247516,False,Temporal Lobe,Felsky_et_al
ENSG00000245573,False,Temporal Lobe,Felsky_et_al
ENSG00000163032,False,Temporal Lobe,Felsky_et_al
ENSG00000121390,False,Temporal Lobe,Felsky_et_al
ENSG00000188807,False,Temporal Lobe,Felsky_et_al
ENSG00000171189,False,Temporal Lobe,Felsky_et_al
ENSG00000068400,False,Temporal Lobe,Felsky_et_al
ENSG00000197177,False,Temporal Lobe,Felsky_et_al
ENSG00000166546,False,Temporal Lobe,Felsky_et_al
ENSG00000184270,False,Temporal Lobe,Felsky_et_al
ENSG00000168314,False,Temporal Lobe,Felsky_et_al
ENSG00000224479,False,Temporal Lobe,Felsky_et_al
ENSG00000143256,False,Temporal Lobe,Felsky_et_al
ENSG00000272341,False,Temporal Lobe,Felsky_et_al
ENSG00000180998,False,Temporal Lobe,Felsky_et_al
ENSG00000125841,False,Temporal Lobe,Felsky_et_al
ENSG00000177432,False,Temporal Lobe,Felsky_et_al
ENSG00000130643,False,Temporal Lobe,Felsky_et_al
ENSG00000282057,False,Temporal Lobe,Felsky_et_al
ENSG00000182463,False,Temporal Lobe,Felsky_et_al
ENSG00000277075,False,Temporal Lobe,Felsky_et_al
ENSG00000103197,False,Temporal Lobe,Felsky_et_al
ENSG00000157150,False,Temporal Lobe,Felsky_et_al
ENSG00000100678,False,Temporal Lobe,Felsky_et_al
ENSG00000251600,False,Temporal Lobe,Felsky_et_al
ENSG00000265479,False,Temporal Lobe,Felsky_et_al
ENSG00000183856,False,Temporal Lobe,Felsky_et_al
ENSG00000137968,False,Temporal Lobe,Felsky_et_al
ENSG00000174939,False,Temporal Lobe,Felsky_et_al
ENSG00000081842,False,Temporal Lobe,Felsky_et_al
ENSG00000237737,False,Temporal Lobe,Felsky_et_al
ENSG00000134323,False,Temporal Lobe,Felsky_et_al
ENSG00000259943,False,Temporal Lobe,Felsky_et_al
ENSG00000135972,False,Temporal Lobe,Felsky_et_al
