ensembl_id,is_upregulated_in_AD,brain_region,study
ENSG00000162944,True,Frontal Lobe,Fisher_et_al
ENSG00000171310,True,Frontal Lobe,Fisher_et_al
ENSG00000171940,True,Frontal Lobe,Fisher_et_al
ENSG00000137393,True,Frontal Lobe,Fisher_et_al
ENSG00000107104,True,Frontal Lobe,Fisher_et_al
ENSG00000145794,True,Frontal Lobe,Fisher_et_al
ENSG00000135837,True,Frontal Lobe,Fisher_et_al
ENSG00000166689,True,Frontal Lobe,Fisher_et_al
ENSG00000163083,True,Frontal Lobe,Fisher_et_al
ENSG00000120889,True,Frontal Lobe,Fisher_et_al
ENSG00000137962,True,Frontal Lobe,Fisher_et_al
ENSG00000105227,True,Frontal Lobe,Fisher_et_al
ENSG00000204301,True,Frontal Lobe,Fisher_et_al
ENSG00000103449,True,Frontal Lobe,Fisher_et_al
ENSG00000182963,True,Frontal Lobe,Fisher_et_al
ENSG00000102218,True,Frontal Lobe,Fisher_et_al
ENSG00000163110,True,Frontal Lobe,Fisher_et_al
ENSG00000092820,True,Frontal Lobe,Fisher_et_al
ENSG00000144655,True,Frontal Lobe,Fisher_et_al
ENSG00000141639,True,Frontal Lobe,Fisher_et_al
ENSG00000171316,True,Frontal Lobe,Fisher_et_al
ENSG00000055609,True,Frontal Lobe,Fisher_et_al
ENSG00000158467,True,Frontal Lobe,Fisher_et_al
ENSG00000180537,True,Frontal Lobe,Fisher_et_al
ENSG00000150907,True,Frontal Lobe,Fisher_et_al
ENSG00000053524,True,Frontal Lobe,Fisher_et_al
ENSG00000131724,True,Frontal Lobe,Fisher_et_al
ENSG00000129566,True,Frontal Lobe,Fisher_et_al
ENSG00000171100,True,Frontal Lobe,Fisher_et_al
ENSG00000152527,True,Frontal Lobe,Fisher_et_al
ENSG00000172493,True,Frontal Lobe,Fisher_et_al
ENSG00000137145,True,Frontal Lobe,Fisher_et_al
ENSG00000111907,True,Frontal Lobe,Fisher_et_al
ENSG00000197256,True,Frontal Lobe,Fisher_et_al
ENSG00000129493,True,Frontal Lobe,Fisher_et_al
ENSG00000092470,True,Frontal Lobe,Fisher_et_al
ENSG00000171444,True,Frontal Lobe,Fisher_et_al
ENSG00000165810,True,Frontal Lobe,Fisher_et_al
ENSG00000156925,True,Frontal Lobe,Fisher_et_al
ENSG00000111859,True,Frontal Lobe,Fisher_et_al
ENSG00000205336,True,Frontal Lobe,Fisher_et_al
ENSG00000196935,True,Frontal Lobe,Fisher_et_al
ENSG00000155980,True,Frontal Lobe,Fisher_et_al
ENSG00000180660,True,Frontal Lobe,Fisher_et_al
ENSG00000056972,True,Frontal Lobe,Fisher_et_al
ENSG00000138193,True,Frontal Lobe,Fisher_et_al
ENSG00000118707,True,Frontal Lobe,Fisher_et_al
ENSG00000172037,True,Frontal Lobe,Fisher_et_al
ENSG00000081059,True,Frontal Lobe,Fisher_et_al
ENSG00000173548,True,Frontal Lobe,Fisher_et_al
ENSG00000018408,True,Frontal Lobe,Fisher_et_al
ENSG00000142611,True,Frontal Lobe,Fisher_et_al
ENSG00000162367,True,Frontal Lobe,Fisher_et_al
ENSG00000135678,True,Frontal Lobe,Fisher_et_al
ENSG00000172201,True,Frontal Lobe,Fisher_et_al
ENSG00000119927,True,Frontal Lobe,Fisher_et_al
ENSG00000150457,True,Frontal Lobe,Fisher_et_al
ENSG00000089472,True,Frontal Lobe,Fisher_et_al
ENSG00000112851,True,Frontal Lobe,Fisher_et_al
ENSG00000155324,True,Frontal Lobe,Fisher_et_al
ENSG00000186951,True,Frontal Lobe,Fisher_et_al
ENSG00000163285,True,Frontal Lobe,Fisher_et_al
ENSG00000165185,True,Frontal Lobe,Fisher_et_al
ENSG00000157890,True,Frontal Lobe,Fisher_et_al
ENSG00000145779,True,Frontal Lobe,Fisher_et_al
ENSG00000198732,True,Frontal Lobe,Fisher_et_al
ENSG00000109906,True,Frontal Lobe,Fisher_et_al
ENSG00000144802,True,Frontal Lobe,Fisher_et_al
ENSG00000043355,True,Frontal Lobe,Fisher_et_al
ENSG00000149289,True,Frontal Lobe,Fisher_et_al
ENSG00000083857,True,Frontal Lobe,Fisher_et_al
ENSG00000162407,True,Frontal Lobe,Fisher_et_al
ENSG00000184384,True,Frontal Lobe,Fisher_et_al
ENSG00000100504,True,Frontal Lobe,Fisher_et_al
ENSG00000144909,True,Frontal Lobe,Fisher_et_al
ENSG00000103241,True,Frontal Lobe,Fisher_et_al
ENSG00000145246,True,Frontal Lobe,Fisher_et_al
ENSG00000254726,True,Frontal Lobe,Fisher_et_al
ENSG00000144749,True,Frontal Lobe,Fisher_et_al
ENSG00000115825,True,Frontal Lobe,Fisher_et_al
ENSG00000081320,True,Frontal Lobe,Fisher_et_al
ENSG00000197779,True,Frontal Lobe,Fisher_et_al
ENSG00000144908,True,Frontal Lobe,Fisher_et_al
ENSG00000155760,True,Frontal Lobe,Fisher_et_al
ENSG00000101542,True,Frontal Lobe,Fisher_et_al
ENSG00000145012,True,Frontal Lobe,Fisher_et_al
ENSG00000262655,True,Frontal Lobe,Fisher_et_al
ENSG00000114790,True,Frontal Lobe,Fisher_et_al
ENSG00000145390,True,Frontal Lobe,Fisher_et_al
ENSG00000030419,True,Frontal Lobe,Fisher_et_al
ENSG00000104447,True,Frontal Lobe,Fisher_et_al
ENSG00000177119,True,Frontal Lobe,Fisher_et_al
ENSG00000196739,True,Frontal Lobe,Fisher_et_al
ENSG00000138696,True,Frontal Lobe,Fisher_et_al
ENSG00000213949,True,Frontal Lobe,Fisher_et_al
ENSG00000120690,True,Frontal Lobe,Fisher_et_al
ENSG00000271383,True,Frontal Lobe,Fisher_et_al
ENSG00000134215,True,Frontal Lobe,Fisher_et_al
ENSG00000185432,True,Frontal Lobe,Fisher_et_al
ENSG00000077943,True,Frontal Lobe,Fisher_et_al
ENSG00000185920,True,Frontal Lobe,Fisher_et_al
ENSG00000187079,True,Frontal Lobe,Fisher_et_al
ENSG00000076067,True,Frontal Lobe,Fisher_et_al
ENSG00000106278,True,Frontal Lobe,Fisher_et_al
ENSG00000124782,True,Frontal Lobe,Fisher_et_al
ENSG00000101871,True,Frontal Lobe,Fisher_et_al
ENSG00000120129,True,Frontal Lobe,Fisher_et_al
ENSG00000170370,True,Frontal Lobe,Fisher_et_al
ENSG00000132164,True,Frontal Lobe,Fisher_et_al
ENSG00000113594,True,Frontal Lobe,Fisher_et_al
ENSG00000180884,True,Frontal Lobe,Fisher_et_al
ENSG00000111783,True,Frontal Lobe,Fisher_et_al
ENSG00000241399,True,Frontal Lobe,Fisher_et_al
ENSG00000152952,True,Frontal Lobe,Fisher_et_al
ENSG00000016391,True,Frontal Lobe,Fisher_et_al
ENSG00000162520,True,Frontal Lobe,Fisher_et_al
ENSG00000076555,True,Frontal Lobe,Fisher_et_al
ENSG00000163884,True,Frontal Lobe,Fisher_et_al
ENSG00000102755,True,Frontal Lobe,Fisher_et_al
ENSG00000139263,True,Frontal Lobe,Fisher_et_al
ENSG00000165983,True,Frontal Lobe,Fisher_et_al
ENSG00000101974,True,Frontal Lobe,Fisher_et_al
ENSG00000122863,True,Frontal Lobe,Fisher_et_al
ENSG00000130052,True,Frontal Lobe,Fisher_et_al
ENSG00000155380,True,Frontal Lobe,Fisher_et_al
ENSG00000144426,True,Frontal Lobe,Fisher_et_al
ENSG00000198429,True,Frontal Lobe,Fisher_et_al
ENSG00000146192,True,Frontal Lobe,Fisher_et_al
ENSG00000111961,True,Frontal Lobe,Fisher_et_al
ENSG00000131781,True,Frontal Lobe,Fisher_et_al
ENSG00000203952,True,Frontal Lobe,Fisher_et_al
ENSG00000125733,True,Frontal Lobe,Fisher_et_al
ENSG00000008311,True,Frontal Lobe,Fisher_et_al
ENSG00000127249,True,Frontal Lobe,Fisher_et_al
ENSG00000164406,True,Frontal Lobe,Fisher_et_al
ENSG00000253305,True,Frontal Lobe,Fisher_et_al
ENSG00000079215,True,Frontal Lobe,Fisher_et_al
ENSG00000072840,True,Frontal Lobe,Fisher_et_al
ENSG00000119737,True,Frontal Lobe,Fisher_et_al
ENSG00000143603,True,Frontal Lobe,Fisher_et_al
ENSG00000273136,True,Frontal Lobe,Fisher_et_al
ENSG00000183579,True,Frontal Lobe,Fisher_et_al
ENSG00000256463,True,Frontal Lobe,Fisher_et_al
ENSG00000143127,True,Frontal Lobe,Fisher_et_al
ENSG00000153822,True,Frontal Lobe,Fisher_et_al
ENSG00000031081,True,Frontal Lobe,Fisher_et_al
ENSG00000254245,True,Frontal Lobe,Fisher_et_al
ENSG00000157833,True,Frontal Lobe,Fisher_et_al
ENSG00000205364,True,Frontal Lobe,Fisher_et_al
ENSG00000182240,True,Frontal Lobe,Fisher_et_al
ENSG00000139800,True,Frontal Lobe,Fisher_et_al
ENSG00000118503,True,Frontal Lobe,Fisher_et_al
ENSG00000270629,True,Frontal Lobe,Fisher_et_al
ENSG00000134294,True,Frontal Lobe,Fisher_et_al
ENSG00000165449,True,Frontal Lobe,Fisher_et_al
ENSG00000100906,True,Frontal Lobe,Fisher_et_al
ENSG00000153208,True,Frontal Lobe,Fisher_et_al
ENSG00000240184,True,Frontal Lobe,Fisher_et_al
ENSG00000101096,True,Frontal Lobe,Fisher_et_al
ENSG00000143772,True,Frontal Lobe,Fisher_et_al
ENSG00000146674,True,Frontal Lobe,Fisher_et_al
ENSG00000183943,True,Frontal Lobe,Fisher_et_al
ENSG00000138379,True,Frontal Lobe,Fisher_et_al
ENSG00000271425,True,Frontal Lobe,Fisher_et_al
ENSG00000145358,True,Frontal Lobe,Fisher_et_al
ENSG00000168209,True,Frontal Lobe,Fisher_et_al
ENSG00000137693,True,Frontal Lobe,Fisher_et_al
ENSG00000165029,True,Frontal Lobe,Fisher_et_al
ENSG00000132256,True,Frontal Lobe,Fisher_et_al
ENSG00000148498,True,Frontal Lobe,Fisher_et_al
ENSG00000110900,True,Frontal Lobe,Fisher_et_al
ENSG00000135111,True,Frontal Lobe,Fisher_et_al
ENSG00000107968,True,Frontal Lobe,Fisher_et_al
ENSG00000007933,True,Frontal Lobe,Fisher_et_al
ENSG00000042062,True,Frontal Lobe,Fisher_et_al
ENSG00000186439,True,Frontal Lobe,Fisher_et_al
ENSG00000251493,True,Frontal Lobe,Fisher_et_al
ENSG00000146648,True,Frontal Lobe,Fisher_et_al
ENSG00000123104,True,Frontal Lobe,Fisher_et_al
ENSG00000038427,True,Frontal Lobe,Fisher_et_al
ENSG00000178175,True,Frontal Lobe,Fisher_et_al
ENSG00000175287,True,Frontal Lobe,Fisher_et_al
ENSG00000175556,True,Frontal Lobe,Fisher_et_al
ENSG00000016602,True,Frontal Lobe,Fisher_et_al
ENSG00000181722,True,Frontal Lobe,Fisher_et_al
ENSG00000121966,True,Frontal Lobe,Fisher_et_al
ENSG00000134569,True,Frontal Lobe,Fisher_et_al
ENSG00000168874,True,Frontal Lobe,Fisher_et_al
ENSG00000188783,True,Frontal Lobe,Fisher_et_al
ENSG00000105967,True,Frontal Lobe,Fisher_et_al
ENSG00000105855,True,Frontal Lobe,Fisher_et_al
ENSG00000187527,True,Frontal Lobe,Fisher_et_al
ENSG00000198682,True,Frontal Lobe,Fisher_et_al
ENSG00000163406,True,Frontal Lobe,Fisher_et_al
ENSG00000178075,True,Frontal Lobe,Fisher_et_al
ENSG00000166292,True,Frontal Lobe,Fisher_et_al
ENSG00000105366,True,Frontal Lobe,Fisher_et_al
ENSG00000092969,True,Frontal Lobe,Fisher_et_al
ENSG00000004799,True,Frontal Lobe,Fisher_et_al
ENSG00000166535,True,Frontal Lobe,Fisher_et_al
ENSG00000102362,True,Frontal Lobe,Fisher_et_al
ENSG00000087510,True,Frontal Lobe,Fisher_et_al
ENSG00000077238,True,Frontal Lobe,Fisher_et_al
ENSG00000173040,True,Frontal Lobe,Fisher_et_al
ENSG00000074047,True,Frontal Lobe,Fisher_et_al
ENSG00000177076,True,Frontal Lobe,Fisher_et_al
ENSG00000196329,True,Frontal Lobe,Fisher_et_al
ENSG00000197471,True,Frontal Lobe,Fisher_et_al
ENSG00000124942,True,Frontal Lobe,Fisher_et_al
ENSG00000178878,True,Frontal Lobe,Fisher_et_al
ENSG00000276043,True,Frontal Lobe,Fisher_et_al
ENSG00000148482,True,Frontal Lobe,Fisher_et_al
ENSG00000090376,True,Frontal Lobe,Fisher_et_al
ENSG00000164188,True,Frontal Lobe,Fisher_et_al
ENSG00000003989,True,Frontal Lobe,Fisher_et_al
ENSG00000135378,True,Frontal Lobe,Fisher_et_al
ENSG00000176387,True,Frontal Lobe,Fisher_et_al
ENSG00000257335,True,Frontal Lobe,Fisher_et_al
ENSG00000134250,True,Frontal Lobe,Fisher_et_al
ENSG00000152936,True,Frontal Lobe,Fisher_et_al
ENSG00000105877,True,Frontal Lobe,Fisher_et_al
ENSG00000101187,True,Frontal Lobe,Fisher_et_al
ENSG00000111087,True,Frontal Lobe,Fisher_et_al
ENSG00000102359,True,Frontal Lobe,Fisher_et_al
ENSG00000142973,True,Frontal Lobe,Fisher_et_al
ENSG00000096060,True,Frontal Lobe,Fisher_et_al
ENSG00000124440,True,Frontal Lobe,Fisher_et_al
ENSG00000106366,True,Frontal Lobe,Fisher_et_al
ENSG00000173530,True,Frontal Lobe,Fisher_et_al
ENSG00000196616,True,Frontal Lobe,Fisher_et_al
ENSG00000169429,True,Frontal Lobe,Fisher_et_al
ENSG00000115112,True,Frontal Lobe,Fisher_et_al
ENSG00000163739,True,Frontal Lobe,Fisher_et_al
ENSG00000166523,True,Frontal Lobe,Fisher_et_al
ENSG00000090104,True,Frontal Lobe,Fisher_et_al
ENSG00000205403,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000196411,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000140497,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000155980,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000071054,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000162104,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000197256,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000206395,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000149451,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000229524,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000105329,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000113916,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000146535,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000168918,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000281614,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000157978,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000028137,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000158195,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000166927,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000108798,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000111181,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000137198,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000104472,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000144063,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000170891,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000261371,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000128849,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000089159,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000132688,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000143772,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000175334,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000177051,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000115461,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000018408,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000177105,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000101096,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000168961,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000110324,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000072501,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000026025,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000233139,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000163132,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000117115,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000170439,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000138795,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000142669,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000124942,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000161714,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000185650,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000131095,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000255072,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000019582,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000137818,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000152518,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000198774,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000101972,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000224389,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000240429,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000106624,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000109846,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000136938,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000112539,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000096433,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000163191,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000133067,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000166928,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000134817,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000064393,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000168309,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000225164,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000121570,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000184258,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000214688,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000204936,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000281123,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000236523,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000212907,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000206403,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000228267,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000230475,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000225630,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000242221,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000253488,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000167110,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA10
ENSG00000147488,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000183801,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000115267,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000163513,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000165309,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000171812,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000028116,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000170439,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000141338,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000042304,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000137965,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000273675,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000156535,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000172215,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000133106,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000235347,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000188039,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000188060,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000169403,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000131386,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000236015,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000235396,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000128284,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000139263,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000257315,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000106823,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000267361,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000104894,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000216613,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000163814,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000164530,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000100292,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000217488,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000283945,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000008226,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000137198,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000112893,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000111335,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000124942,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000218676,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000162367,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000250473,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000180662,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000113073,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000224370,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000070731,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000220660,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000270270,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000110446,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000276276,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000117318,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000283060,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000164708,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000254413,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000234776,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000183943,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000239280,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000072694,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000164674,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000220614,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000154262,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000226436,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000270911,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000218428,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000271500,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000285310,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000214954,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000284858,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000137959,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000114204,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000179348,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000187762,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000105011,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000236460,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000000938,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000180638,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000239463,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000242685,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000243189,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000243215,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000243719,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000219565,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000243256,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000180549,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000213176,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
ENSG00000278384,True,Frontal Lobe,Marques-Coelho_et_al_MSSB_BA44
