gene_name,ensembl_id,official_symbol,is_upregulated_in_AD,brain_region,study,quality_assessment
ASPDH,ENSG00000204653,ASPDH,False,Temporal Lobe,Felsky_et_al,1.7
HTR7P1,ENSG00000183935,HTR7P1,False,Temporal Lobe,Felsky_et_al,1.7
BBS7,ENSG00000138686,BBS7,False,Temporal Lobe,Felsky_et_al,1.7
SCN8A,ENSG00000196876,SCN8A,False,Temporal Lobe,Felsky_et_al,1.7
PODXL2,ENSG00000114631,PODXL2,False,Temporal Lobe,Felsky_et_al,1.7
CDHR5,ENSG00000273572,CDHR5,False,Temporal Lobe,Felsky_et_al,1.7
WASF1,ENSG00000112290,WASF1,False,Temporal Lobe,Felsky_et_al,1.7
PCDHB2,ENSG00000291672,PCDHB2,False,Temporal Lobe,Felsky_et_al,1.7
STARD4-AS1,ENSG00000246859,STARD4-AS1,False,Temporal Lobe,Felsky_et_al,1.7
PDIK1L,ENSG00000175087,PDIK1L,False,Temporal Lobe,Felsky_et_al,1.7
CHRFAM7A,ENSG00000275917,CHRFAM7A,False,Temporal Lobe,Felsky_et_al,1.7
SPTB,ENSG00000070182,SPTB,False,Temporal Lobe,Felsky_et_al,1.7
KCNIP1,ENSG00000182132,KCNIP1,False,Temporal Lobe,Felsky_et_al,1.7
CYP2E1,ENSG00000130649,CYP2E1,False,Temporal Lobe,Felsky_et_al,1.7
ZNF580,ENSG00000213015,ZNF580,False,Temporal Lobe,Felsky_et_al,1.7
ACOX3,ENSG00000087008,ACOX3,False,Temporal Lobe,Felsky_et_al,1.7
ZNF33A,ENSG00000189180,ZNF33A,False,Temporal Lobe,Felsky_et_al,1.7
ACADSB,ENSG00000196177,ACADSB,False,Temporal Lobe,Felsky_et_al,1.7
ZDBF2,ENSG00000283649,ZDBF2,False,Temporal Lobe,Felsky_et_al,1.7
CHD5,ENSG00000116254,CHD5,False,Temporal Lobe,Felsky_et_al,1.7
NUP42,ENSG00000136243,NUP42,False,Temporal Lobe,Felsky_et_al,1.7
TRUB2,ENSG00000167112,TRUB2,False,Temporal Lobe,Felsky_et_al,1.7
SDHAF4,ENSG00000154079,SDHAF4,False,Temporal Lobe,Felsky_et_al,1.7
LOC122526780,ENSG00000282936,LOC122526780,False,Temporal Lobe,Felsky_et_al,1.7
MRPL40,ENSG00000185608,MRPL40,False,Temporal Lobe,Felsky_et_al,1.7
NICN1,ENSG00000145029,NICN1,False,Temporal Lobe,Felsky_et_al,1.7
DLX6,ENSG00000006377,DLX6,False,Temporal Lobe,Felsky_et_al,1.7
FAM149A,ENSG00000109794,FAM149A,False,Temporal Lobe,Felsky_et_al,1.7
TBC1D22A-DT,ENSG00000260708,TBC1D22A-DT,False,Temporal Lobe,Felsky_et_al,1.7
SCAF1,ENSG00000126461,SCAF1,False,Temporal Lobe,Felsky_et_al,1.7
KRT17,ENSG00000128422,KRT17,False,Temporal Lobe,Felsky_et_al,1.7
HECW2,ENSG00000138411,HECW2,False,Temporal Lobe,Felsky_et_al,1.7
LINC01159,ENSG00000229743,LINC01159,False,Temporal Lobe,Felsky_et_al,1.7
SLC25A12,ENSG00000115840,SLC25A12,False,Temporal Lobe,Felsky_et_al,1.7
PGP,ENSG00000184207,PGP,False,Temporal Lobe,Felsky_et_al,1.7
TNR,ENSG00000116147,TNR,False,Temporal Lobe,Felsky_et_al,1.7
GPR150,ENSG00000178015,GPR150,False,Temporal Lobe,Felsky_et_al,1.7
RASAL2,ENSG00000075391,RASAL2,False,Temporal Lobe,Felsky_et_al,1.7
KNDC1,ENSG00000171798,KNDC1,False,Temporal Lobe,Felsky_et_al,1.7
MRPS21,ENSG00000266472,MRPS21,False,Temporal Lobe,Felsky_et_al,1.7
ATP5IF1,ENSG00000285390,ATP5IF1,False,Temporal Lobe,Felsky_et_al,1.7
USP3-AS1,ENSG00000259248,USP3-AS1,False,Temporal Lobe,Felsky_et_al,1.7
CBX7,ENSG00000100307,CBX7,False,Temporal Lobe,Felsky_et_al,1.7
TBRG1,ENSG00000154144,TBRG1,False,Temporal Lobe,Felsky_et_al,1.7
RASSF5,ENSG00000266094,RASSF5,False,Temporal Lobe,Felsky_et_al,1.7
NGEF,ENSG00000066248,NGEF,False,Temporal Lobe,Felsky_et_al,1.7
CBLN1,ENSG00000102924,CBLN1,False,Temporal Lobe,Felsky_et_al,1.7
SPIN2A,ENSG00000147059,SPIN2A,False,Temporal Lobe,Felsky_et_al,1.7
WDR13,ENSG00000101940,WDR13,False,Temporal Lobe,Felsky_et_al,1.7
RPL17P47,ENSG00000242615,RPL17P47,False,Temporal Lobe,Felsky_et_al,1.7
TOX2,ENSG00000124191,TOX2,False,Temporal Lobe,Felsky_et_al,1.7
TRMO,ENSG00000136932,TRMO,False,Temporal Lobe,Felsky_et_al,1.7
SLC25A23,ENSG00000125648,SLC25A23,False,Temporal Lobe,Felsky_et_al,1.7
ENSG00000280157,ENSG00000280157,,False,Temporal Lobe,Felsky_et_al,1.7
COL19A1,ENSG00000082293,COL19A1,False,Temporal Lobe,Felsky_et_al,1.7
LINC00680-GUSBP4,ENSG00000283352,LINC00680-GUSBP4,False,Temporal Lobe,Felsky_et_al,1.7
ENSG00000267006,ENSG00000267006,,False,Temporal Lobe,Felsky_et_al,1.7
LY6E,ENSG00000278032,LY6E,False,Temporal Lobe,Felsky_et_al,1.7
NCALD,ENSG00000104490,NCALD,False,Temporal Lobe,Felsky_et_al,1.7
CABP1,ENSG00000157782,CABP1,False,Temporal Lobe,Felsky_et_al,1.7
H2BC8,ENSG00000273802,H2BC8,False,Temporal Lobe,Felsky_et_al,1.7
TRAPPC11,ENSG00000168538,TRAPPC11,False,Temporal Lobe,Felsky_et_al,1.7
ADAM21,ENSG00000139985,ADAM21,False,Temporal Lobe,Felsky_et_al,1.7
PIGL,ENSG00000108474,PIGL,False,Temporal Lobe,Felsky_et_al,1.7
PGK1,ENSG00000102144,PGK1,False,Temporal Lobe,Felsky_et_al,1.7
INA,ENSG00000148798,INA,False,Temporal Lobe,Felsky_et_al,1.7
DDX25,ENSG00000109832,DDX25,False,Temporal Lobe,Felsky_et_al,1.7
ERC2,ENSG00000187672,ERC2,False,Temporal Lobe,Felsky_et_al,1.7
TUBA4A,ENSG00000127824,TUBA4A,False,Temporal Lobe,Felsky_et_al,1.7
ACTR1B,ENSG00000115073,ACTR1B,False,Temporal Lobe,Felsky_et_al,1.7
MRPS30-DT,ENSG00000251141,MRPS30-DT,False,Temporal Lobe,Felsky_et_al,1.7
SCYL2P1,ENSG00000213090,SCYL2P1,False,Temporal Lobe,Felsky_et_al,1.7
SCAND1,ENSG00000171222,SCAND1,False,Temporal Lobe,Felsky_et_al,1.7
ZDHHC8,ENSG00000099904,ZDHHC8,False,Temporal Lobe,Felsky_et_al,1.7
HCN2,ENSG00000099822,HCN2,False,Temporal Lobe,Felsky_et_al,1.7
SAPCD2,ENSG00000186193,SAPCD2,False,Temporal Lobe,Felsky_et_al,1.7
SCRT1,ENSG00000261678,SCRT1,False,Temporal Lobe,Felsky_et_al,1.7
DBP,ENSG00000105516,DBP,False,Temporal Lobe,Felsky_et_al,1.7
HIPK4,ENSG00000160396,HIPK4,False,Temporal Lobe,Felsky_et_al,1.7
PKD2L1,ENSG00000107593,PKD2L1,False,Temporal Lobe,Felsky_et_al,1.7
ZNF773,ENSG00000152439,ZNF773,False,Temporal Lobe,Felsky_et_al,1.7
USP11,ENSG00000102226,USP11,False,Temporal Lobe,Felsky_et_al,1.7
SPRYD7,ENSG00000123178,SPRYD7,False,Temporal Lobe,Felsky_et_al,1.7
MEIS3,ENSG00000105419,MEIS3,False,Temporal Lobe,Felsky_et_al,1.7
MAST3,ENSG00000099308,MAST3,False,Temporal Lobe,Felsky_et_al,1.7
NMNAT2,ENSG00000157064,NMNAT2,False,Temporal Lobe,Felsky_et_al,1.7
EID1,ENSG00000255302,EID1,False,Temporal Lobe,Felsky_et_al,1.7
HCN1,ENSG00000164588,HCN1,False,Temporal Lobe,Felsky_et_al,1.7
DGUOK,ENSG00000114956,DGUOK,False,Temporal Lobe,Felsky_et_al,1.7
ZNF385D,ENSG00000151789,ZNF385D,False,Temporal Lobe,Felsky_et_al,1.7
KCNJ2-AS1,ENSG00000267365,KCNJ2-AS1,False,Temporal Lobe,Felsky_et_al,1.7
ZFAND2A-DT,ENSG00000229043,ZFAND2A-DT,False,Temporal Lobe,Felsky_et_al,1.7
MGRN1,ENSG00000102858,MGRN1,False,Temporal Lobe,Felsky_et_al,1.7
BEX1,ENSG00000133169,BEX1,False,Temporal Lobe,Felsky_et_al,1.7
SS18L1,ENSG00000184402,SS18L1,False,Temporal Lobe,Felsky_et_al,1.7
TSPOAP1,ENSG00000005379,TSPOAP1,False,Temporal Lobe,Felsky_et_al,1.7
IDH2,ENSG00000182054,IDH2,False,Temporal Lobe,Felsky_et_al,1.7
ENSG00000234773,ENSG00000234773,,False,Temporal Lobe,Felsky_et_al,1.7
FAM157B,ENSG00000233013,FAM157B,False,Temporal Lobe,Felsky_et_al,1.7
TARBP1,ENSG00000059588,TARBP1,False,Temporal Lobe,Felsky_et_al,1.7
TDRD5,ENSG00000162782,TDRD5,False,Temporal Lobe,Felsky_et_al,1.7
ATP6V0C,ENSG00000185883,ATP6V0C,False,Temporal Lobe,Felsky_et_al,1.7
TP53INP2,ENSG00000078804,TP53INP2,False,Temporal Lobe,Felsky_et_al,1.7
ENSG00000261402,ENSG00000261402,,False,Temporal Lobe,Felsky_et_al,1.7
ARHGAP33,ENSG00000004777,ARHGAP33,False,Temporal Lobe,Felsky_et_al,1.7
MKRN5P,ENSG00000224430,MKRN5P,False,Temporal Lobe,Felsky_et_al,1.7
RASGRF1,ENSG00000058335,RASGRF1,False,Temporal Lobe,Felsky_et_al,1.7
OCA2,ENSG00000277361,OCA2,False,Temporal Lobe,Felsky_et_al,1.7
ABCB8,ENSG00000197150,ABCB8,False,Temporal Lobe,Felsky_et_al,1.7
GNPTG,ENSG00000090581,GNPTG,False,Temporal Lobe,Felsky_et_al,1.7
TPD52,ENSG00000076554,TPD52,False,Temporal Lobe,Felsky_et_al,1.7
DGKI,ENSG00000157680,DGKI,False,Temporal Lobe,Felsky_et_al,1.7
CROCCP3,ENSG00000080947,CROCCP3,False,Temporal Lobe,Felsky_et_al,1.7
TPRG1L,ENSG00000158109,TPRG1L,False,Temporal Lobe,Felsky_et_al,1.7
PMM2,ENSG00000140650,PMM2,False,Temporal Lobe,Felsky_et_al,1.7
PTK2B,ENSG00000120899,PTK2B,False,Temporal Lobe,Felsky_et_al,1.7
RAP2C-AS1,ENSG00000232160,RAP2C-AS1,False,Temporal Lobe,Felsky_et_al,1.7
RGS4,ENSG00000117152,RGS4,False,Temporal Lobe,Felsky_et_al,1.7
IMMP2L,ENSG00000184903,IMMP2L,False,Temporal Lobe,Felsky_et_al,1.7
GPR61,ENSG00000156097,GPR61,False,Temporal Lobe,Felsky_et_al,1.7
SLC35G1,ENSG00000176273,SLC35G1,False,Temporal Lobe,Felsky_et_al,1.7
MACROH2A2,ENSG00000099284,MACROH2A2,False,Temporal Lobe,Felsky_et_al,1.7
AP1AR-DT,ENSG00000260526,AP1AR-DT,False,Temporal Lobe,Felsky_et_al,1.7
PPAN,ENSG00000130810,PPAN,False,Temporal Lobe,Felsky_et_al,1.7
MGARP,ENSG00000137463,MGARP,False,Temporal Lobe,Felsky_et_al,1.7
ENSG00000235852,ENSG00000235852,,False,Temporal Lobe,Felsky_et_al,1.7
KIF17,ENSG00000117245,KIF17,False,Temporal Lobe,Felsky_et_al,1.7
IRF2-DT,ENSG00000271646,IRF2-DT,False,Temporal Lobe,Felsky_et_al,1.7
RAB11FIP1P1,ENSG00000228492,RAB11FIP1P1,False,Temporal Lobe,Felsky_et_al,1.7
RAB3A,ENSG00000105649,RAB3A,False,Temporal Lobe,Felsky_et_al,1.7
FAM162B,ENSG00000183807,FAM162B,False,Temporal Lobe,Felsky_et_al,1.7
SKP1,ENSG00000113558,SKP1,False,Temporal Lobe,Felsky_et_al,1.7
ANK3,ENSG00000151150,ANK3,False,Temporal Lobe,Felsky_et_al,1.7
CFL1,ENSG00000172757,CFL1,False,Temporal Lobe,Felsky_et_al,1.7
ENOPH1,ENSG00000145293,ENOPH1,False,Temporal Lobe,Felsky_et_al,1.7
BABAM1,ENSG00000105393,BABAM1,False,Temporal Lobe,Felsky_et_al,1.7
PHF24,ENSG00000122733,PHF24,False,Temporal Lobe,Felsky_et_al,1.7
WBP2,ENSG00000132471,WBP2,False,Temporal Lobe,Felsky_et_al,1.7
RBMX,ENSG00000147274,RBMX,False,Temporal Lobe,Felsky_et_al,1.7
SPEG,ENSG00000072195,SPEG,False,Temporal Lobe,Felsky_et_al,1.7
STARD7-AS1,ENSG00000204685,STARD7-AS1,False,Temporal Lobe,Felsky_et_al,1.7
CA11,ENSG00000063180,CA11,False,Temporal Lobe,Felsky_et_al,1.7
CCDC138,ENSG00000163006,CCDC138,False,Temporal Lobe,Felsky_et_al,1.7
NREP,ENSG00000134986,NREP,False,Temporal Lobe,Felsky_et_al,1.7
DGCR5,ENSG00000273032,DGCR5,False,Temporal Lobe,Felsky_et_al,1.7
SELENOH,ENSG00000211450,SELENOH,False,Temporal Lobe,Felsky_et_al,1.7
SLC22A10,ENSG00000184999,SLC22A10,False,Temporal Lobe,Felsky_et_al,1.7
PARGP1,ENSG00000239883,PARGP1,False,Temporal Lobe,Felsky_et_al,1.7
TMEM143,ENSG00000161558,TMEM143,False,Temporal Lobe,Felsky_et_al,1.7
MPV17,ENSG00000115204,MPV17,False,Temporal Lobe,Felsky_et_al,1.7
ENSG00000272070,ENSG00000272070,,False,Temporal Lobe,Felsky_et_al,1.7
FGF7P6,ENSG00000227449,FGF7P6,False,Temporal Lobe,Felsky_et_al,1.7
HAGH,ENSG00000063854,HAGH,False,Temporal Lobe,Felsky_et_al,1.7
SLC4A8,ENSG00000050438,SLC4A8,False,Temporal Lobe,Felsky_et_al,1.7
ENSG00000259891,ENSG00000259891,,False,Temporal Lobe,Felsky_et_al,1.7
OGFOD1,ENSG00000087263,OGFOD1,False,Temporal Lobe,Felsky_et_al,1.7
SPPL2B,ENSG00000005206,SPPL2B,False,Temporal Lobe,Felsky_et_al,1.7
MAP1LC3A,ENSG00000101460,MAP1LC3A,False,Temporal Lobe,Felsky_et_al,1.7
MED7,ENSG00000155868,MED7,False,Temporal Lobe,Felsky_et_al,1.7
RNPS1,ENSG00000205937,RNPS1,False,Temporal Lobe,Felsky_et_al,1.7
RNMT,ENSG00000101654,RNMT,False,Temporal Lobe,Felsky_et_al,1.7
GALR1,ENSG00000166573,GALR1,False,Temporal Lobe,Felsky_et_al,1.7
PMPCB,ENSG00000105819,PMPCB,False,Temporal Lobe,Felsky_et_al,1.7
AGBL4,ENSG00000186094,AGBL4,False,Temporal Lobe,Felsky_et_al,1.7
PDE6B-AS1,ENSG00000242686,PDE6B-AS1,False,Temporal Lobe,Felsky_et_al,1.7
COX1,ENSG00000198804,COX1,False,Temporal Lobe,Felsky_et_al,1.7
NEK10,ENSG00000163491,NEK10,False,Temporal Lobe,Felsky_et_al,1.7
TOMM20,ENSG00000173726,TOMM20,False,Temporal Lobe,Felsky_et_al,1.7
ENSG00000260261,ENSG00000260261,,False,Temporal Lobe,Felsky_et_al,1.7
MYL6B,ENSG00000196465,MYL6B,False,Temporal Lobe,Felsky_et_al,1.7
GAD1,ENSG00000128683,GAD1,False,Temporal Lobe,Felsky_et_al,1.7
TMEM132E-DT,ENSG00000197322,TMEM132E-DT,False,Temporal Lobe,Felsky_et_al,1.7
SCG3,ENSG00000104112,SCG3,False,Temporal Lobe,Felsky_et_al,1.7
ECM1,ENSG00000143369,ECM1,False,Temporal Lobe,Felsky_et_al,1.7
ABCG4,ENSG00000172350,ABCG4,False,Temporal Lobe,Felsky_et_al,1.7
ACAD8,ENSG00000151498,ACAD8,False,Temporal Lobe,Felsky_et_al,1.7
SNCB,ENSG00000074317,SNCB,False,Temporal Lobe,Felsky_et_al,1.7
FBXO42,ENSG00000291375,FBXO42,False,Temporal Lobe,Felsky_et_al,1.7
SH3PXD2A,ENSG00000107957,SH3PXD2A,False,Temporal Lobe,Felsky_et_al,1.7
FPGT-TNNI3K,ENSG00000259030,FPGT-TNNI3K,False,Temporal Lobe,Felsky_et_al,1.7
STX1A,ENSG00000106089,STX1A,False,Temporal Lobe,Felsky_et_al,1.7
BDP1,ENSG00000273873,BDP1,False,Temporal Lobe,Felsky_et_al,1.7
ENSG00000272755,ENSG00000272755,,False,Temporal Lobe,Felsky_et_al,1.7
NAP1L2,ENSG00000186462,NAP1L2,False,Temporal Lobe,Felsky_et_al,1.7
AMER3,ENSG00000178171,AMER3,False,Temporal Lobe,Felsky_et_al,1.7
DHX36,ENSG00000281763,DHX36,False,Temporal Lobe,Felsky_et_al,1.7
ENO2,ENSG00000111674,ENO2,False,Temporal Lobe,Felsky_et_al,1.7
DCAF8,ENSG00000132716,DCAF8,False,Temporal Lobe,Felsky_et_al,1.7
SOHLH1,ENSG00000165643,SOHLH1,False,Temporal Lobe,Felsky_et_al,1.7
PJA2,ENSG00000198961,PJA2,False,Temporal Lobe,Felsky_et_al,1.7
MIF,ENSG00000276701,MIF,False,Temporal Lobe,Felsky_et_al,1.7
SYT14,ENSG00000143469,SYT14,False,Temporal Lobe,Felsky_et_al,1.7
TSTD3,ENSG00000279170,TSTD3,False,Temporal Lobe,Felsky_et_al,1.7
EDF1,ENSG00000107223,EDF1,False,Temporal Lobe,Felsky_et_al,1.7
SPIN3,ENSG00000204271,SPIN3,False,Temporal Lobe,Felsky_et_al,1.7
R3HDM4,ENSG00000198858,R3HDM4,False,Temporal Lobe,Felsky_et_al,1.7
TSR2,ENSG00000158526,TSR2,False,Temporal Lobe,Felsky_et_al,1.7
LYRM9,ENSG00000232859,LYRM9,False,Temporal Lobe,Felsky_et_al,1.7
ENSG00000279885,ENSG00000279885,,False,Temporal Lobe,Felsky_et_al,1.7
WASHC1,ENSG00000181404,WASHC1,False,Temporal Lobe,Felsky_et_al,1.7
MAILR,ENSG00000253320,MAILR,False,Temporal Lobe,Felsky_et_al,1.7
UBE2M,ENSG00000130725,UBE2M,False,Temporal Lobe,Felsky_et_al,1.7
SSBP1,ENSG00000262771,SSBP1,False,Temporal Lobe,Felsky_et_al,1.7
GOT1-DT,ENSG00000224934,GOT1-DT,False,Temporal Lobe,Felsky_et_al,1.7
GXYLT1P6,ENSG00000235310,GXYLT1P6,False,Temporal Lobe,Felsky_et_al,1.7
FMN1,ENSG00000248905,FMN1,False,Temporal Lobe,Felsky_et_al,1.7
DPH1,ENSG00000108963,DPH1,False,Temporal Lobe,Felsky_et_al,1.7
NECAB2,ENSG00000103154,NECAB2,False,Temporal Lobe,Felsky_et_al,1.7
KIAA1217,ENSG00000120549,KIAA1217,False,Temporal Lobe,Felsky_et_al,1.7
SEPTIN5,ENSG00000184702,SEPTIN5,False,Temporal Lobe,Felsky_et_al,1.7
GALNT13,ENSG00000144278,GALNT13,False,Temporal Lobe,Felsky_et_al,1.7
DBNL,ENSG00000136279,DBNL,False,Temporal Lobe,Felsky_et_al,1.7
C1orf122,ENSG00000197982,C1orf122,False,Temporal Lobe,Felsky_et_al,1.7
SMIM38,ENSG00000284713,SMIM38,False,Temporal Lobe,Felsky_et_al,1.7
SCN1A,ENSG00000144285,SCN1A,False,Temporal Lobe,Felsky_et_al,1.7
PITPNM3,ENSG00000091622,PITPNM3,False,Temporal Lobe,Felsky_et_al,1.7
ASIC4,ENSG00000072182,ASIC4,False,Temporal Lobe,Felsky_et_al,1.7
SCARNA10,ENSG00000239002,SCARNA10,False,Temporal Lobe,Felsky_et_al,1.7
NUDT18,ENSG00000275074,NUDT18,False,Temporal Lobe,Felsky_et_al,1.7
RTF1,ENSG00000137815,RTF1,False,Temporal Lobe,Felsky_et_al,1.7
PANX2,ENSG00000073150,PANX2,False,Temporal Lobe,Felsky_et_al,1.7
ENSG00000218313,ENSG00000218313,,False,Temporal Lobe,Felsky_et_al,1.7
SLC25A45,ENSG00000162241,SLC25A45,False,Temporal Lobe,Felsky_et_al,1.7
ABCA5,ENSG00000154265,ABCA5,False,Temporal Lobe,Felsky_et_al,1.7
ENSG00000279133,ENSG00000279133,,False,Temporal Lobe,Felsky_et_al,1.7
DACT3,ENSG00000197380,DACT3,False,Temporal Lobe,Felsky_et_al,1.7
GCSH,ENSG00000140905,GCSH,False,Temporal Lobe,Felsky_et_al,1.7
RNF126,ENSG00000070423,RNF126,False,Temporal Lobe,Felsky_et_al,1.7
ZNF780B,ENSG00000128000,ZNF780B,False,Temporal Lobe,Felsky_et_al,1.7
NDUFV1,ENSG00000167792,NDUFV1,False,Temporal Lobe,Felsky_et_al,1.7
GRID2IP,ENSG00000215045,GRID2IP,False,Temporal Lobe,Felsky_et_al,1.7
ABHD16B,ENSG00000183260,ABHD16B,False,Temporal Lobe,Felsky_et_al,1.7
FRMD4A,ENSG00000151474,FRMD4A,False,Temporal Lobe,Felsky_et_al,1.7
COP1,ENSG00000143207,COP1,False,Temporal Lobe,Felsky_et_al,1.7
DACH2,ENSG00000126733,DACH2,False,Temporal Lobe,Felsky_et_al,1.7
SPAG4,ENSG00000061656,SPAG4,False,Temporal Lobe,Felsky_et_al,1.7
FGF12,ENSG00000114279,FGF12,False,Temporal Lobe,Felsky_et_al,1.7
CDH18,ENSG00000145526,CDH18,False,Temporal Lobe,Felsky_et_al,1.7
SCYL3,ENSG00000000457,SCYL3,False,Temporal Lobe,Felsky_et_al,1.7
ENSG00000272033,ENSG00000272033,,False,Temporal Lobe,Felsky_et_al,1.7
NDFIP1,ENSG00000131507,NDFIP1,False,Temporal Lobe,Felsky_et_al,1.7
C11orf58,ENSG00000110696,C11orf58,False,Temporal Lobe,Felsky_et_al,1.7
TAS2R19,ENSG00000278307,TAS2R19,False,Temporal Lobe,Felsky_et_al,1.7
LIN7B,ENSG00000104863,LIN7B,False,Temporal Lobe,Felsky_et_al,1.7
ENSG00000270021,ENSG00000270021,,False,Temporal Lobe,Felsky_et_al,1.7
SLC26A11,ENSG00000181045,SLC26A11,False,Temporal Lobe,Felsky_et_al,1.7
MPPED2,ENSG00000066382,MPPED2,False,Temporal Lobe,Felsky_et_al,1.7
GYS1,ENSG00000104812,GYS1,False,Temporal Lobe,Felsky_et_al,1.7
LOC124906529,ENSG00000249109,LOC124906529,False,Temporal Lobe,Felsky_et_al,1.7
COL16A1,ENSG00000084636,COL16A1,False,Temporal Lobe,Felsky_et_al,1.7
SPCS1,ENSG00000114902,SPCS1,False,Temporal Lobe,Felsky_et_al,1.7
ERVH48-1,ENSG00000233056,ERVH48-1,False,Temporal Lobe,Felsky_et_al,1.7
CSMD2,ENSG00000121904,CSMD2,False,Temporal Lobe,Felsky_et_al,1.7
MTCL3,ENSG00000214338,MTCL3,False,Temporal Lobe,Felsky_et_al,1.7
HSF2BP,ENSG00000160207,HSF2BP,False,Temporal Lobe,Felsky_et_al,1.7
SMIM10L2B,ENSG00000196972,SMIM10L2B,False,Temporal Lobe,Felsky_et_al,1.7
WASL-DT,ENSG00000272686,WASL-DT,False,Temporal Lobe,Felsky_et_al,1.7
TECPR1,ENSG00000205356,TECPR1,False,Temporal Lobe,Felsky_et_al,1.7
FAM156A,ENSG00000268350,FAM156A,False,Temporal Lobe,Felsky_et_al,1.7
WDR7,ENSG00000091157,WDR7,False,Temporal Lobe,Felsky_et_al,1.7
CKMT1A,ENSG00000223572,CKMT1A,False,Temporal Lobe,Felsky_et_al,1.7
GLT1D1,ENSG00000151948,GLT1D1,False,Temporal Lobe,Felsky_et_al,1.7
ARF5,ENSG00000004059,ARF5,False,Temporal Lobe,Felsky_et_al,1.7
ENSG00000280105,ENSG00000280105,,False,Temporal Lobe,Felsky_et_al,1.7
PMS2,ENSG00000122512,PMS2,False,Temporal Lobe,Felsky_et_al,1.7
MTA1,ENSG00000182979,MTA1,False,Temporal Lobe,Felsky_et_al,1.7
ENSG00000271533,ENSG00000271533,,False,Temporal Lobe,Felsky_et_al,1.7
IFITM10,ENSG00000244242,IFITM10,False,Temporal Lobe,Felsky_et_al,1.7
GALNT17,ENSG00000185274,GALNT17,False,Temporal Lobe,Felsky_et_al,1.7
LOC105374338,ENSG00000283183,LOC105374338,False,Temporal Lobe,Felsky_et_al,1.7
PARP8,ENSG00000151883,PARP8,False,Temporal Lobe,Felsky_et_al,1.7
DOP1B,ENSG00000142197,DOP1B,False,Temporal Lobe,Felsky_et_al,1.7
GLIS1,ENSG00000174332,GLIS1,False,Temporal Lobe,Felsky_et_al,1.7
DIS3,ENSG00000083520,DIS3,False,Temporal Lobe,Felsky_et_al,1.7
KRR1,ENSG00000111615,KRR1,False,Temporal Lobe,Felsky_et_al,1.7
PDGFRA,ENSG00000134853,PDGFRA,False,Temporal Lobe,Felsky_et_al,1.7
FBXL22,ENSG00000197361,FBXL22,False,Temporal Lobe,Felsky_et_al,1.7
CINP,ENSG00000100865,CINP,False,Temporal Lobe,Felsky_et_al,1.7
ADM,ENSG00000148926,ADM,False,Temporal Lobe,Felsky_et_al,1.7
AP3D1,ENSG00000065000,AP3D1,False,Temporal Lobe,Felsky_et_al,1.7
ENSG00000251536,ENSG00000251536,,False,Temporal Lobe,Felsky_et_al,1.7
RNR2,ENSG00000210082,RNR2,False,Temporal Lobe,Felsky_et_al,1.7
DLX2,ENSG00000115844,DLX2,False,Temporal Lobe,Felsky_et_al,1.7
PTPN11P2,ENSG00000250031,PTPN11P2,False,Temporal Lobe,Felsky_et_al,1.7
GRK6,ENSG00000198055,GRK6,False,Temporal Lobe,Felsky_et_al,1.7
COL26A1,ENSG00000160963,COL26A1,False,Temporal Lobe,Felsky_et_al,1.7
SV2A,ENSG00000159164,SV2A,False,Temporal Lobe,Felsky_et_al,1.7
CTTNBP2,ENSG00000077063,CTTNBP2,False,Temporal Lobe,Felsky_et_al,1.7
ODF2L,ENSG00000122417,ODF2L,False,Temporal Lobe,Felsky_et_al,1.7
ENSG00000186076,ENSG00000186076,,False,Temporal Lobe,Felsky_et_al,1.7
TNFRSF21,ENSG00000146072,TNFRSF21,False,Temporal Lobe,Felsky_et_al,1.7
YTHDC2,ENSG00000047188,YTHDC2,False,Temporal Lobe,Felsky_et_al,1.7
SEC16B,ENSG00000120341,SEC16B,False,Temporal Lobe,Felsky_et_al,1.7
SHC3,ENSG00000148082,SHC3,False,Temporal Lobe,Felsky_et_al,1.7
DDX41,ENSG00000183258,DDX41,False,Temporal Lobe,Felsky_et_al,1.7
ZNG1E,ENSG00000147996,ZNG1E,False,Temporal Lobe,Felsky_et_al,1.7
FOXRED1,ENSG00000110074,FOXRED1,False,Temporal Lobe,Felsky_et_al,1.7
DDX42,ENSG00000198231,DDX42,False,Temporal Lobe,Felsky_et_al,1.7
LDB3,ENSG00000122367,LDB3,False,Temporal Lobe,Felsky_et_al,1.7
OTOF,ENSG00000115155,OTOF,False,Temporal Lobe,Felsky_et_al,1.7
H3P37,ENSG00000270433,H3P37,False,Temporal Lobe,Felsky_et_al,1.7
USP5,ENSG00000111667,USP5,False,Temporal Lobe,Felsky_et_al,1.7
SLX4,ENSG00000188827,SLX4,False,Temporal Lobe,Felsky_et_al,1.7
ZNF10,ENSG00000256223,ZNF10,False,Temporal Lobe,Felsky_et_al,1.7
PDCD5,ENSG00000105185,PDCD5,False,Temporal Lobe,Felsky_et_al,1.7
HARS1,ENSG00000170445,HARS1,False,Temporal Lobe,Felsky_et_al,1.7
SOWAHB,ENSG00000186212,SOWAHB,False,Temporal Lobe,Felsky_et_al,1.7
TM7SF2,ENSG00000149809,TM7SF2,False,Temporal Lobe,Felsky_et_al,1.7
