gene_name	log2_fold_change	p_value	sample_size	ref_allele	non_ref_allele
PLCB3|ENSG00000149782	0.633805409	5.69e-06	39	Control	AD
CACNA2D2|ENSG00000007402	-0.586302636	5.93e-06	39	Control	AD
STXBP5L|ENSG00000145087	-0.696736522	5.98e-06	39	Control	AD
ANKRD45|ENSG00000183831	0.736507808	6e-06	39	Control	AD
CCDC88B|ENSG00000168071	0.462766498	6.22e-06	39	Control	AD
PYGM|ENSG00000068976	1.041656826	6.34e-06	39	Control	AD
PCDHB3|ENSG00000291674	-0.66902379	6.39e-06	39	Control	AD
MPND|ENSG00000008382	-0.493467956	6.53e-06	39	Control	AD
TBC1D1|ENSG00000065882	0.312205006	6.55e-06	39	Control	AD
GAL3ST4|ENSG00000197093	0.773743894	6.55e-06	39	Control	AD
WDFY2|ENSG00000139668	0.459348566	6.64e-06	39	Control	AD
ADGRV1|ENSG00000164199	0.579713501	6.65e-06	39	Control	AD
ZNF69|ENSG00000198429	0.570111151	6.66e-06	39	Control	AD
TCF3|ENSG00000071564	0.501011124	6.9e-06	39	Control	AD
ARHGAP30|ENSG00000186517	0.847870681	6.91e-06	39	Control	AD
TMEM164|ENSG00000157600	0.466577203	7.13e-06	39	Control	AD
	-0.71772788	7.26e-06	39	Control	AD
GCC1|ENSG00000179562	0.348777982	7.34e-06	39	Control	AD
	-0.73565744	7.38e-06	39	Control	AD
ADGRA1-AS1|ENSG00000256925	-1.120242944	7.48e-06	39	Control	AD
SLC15A3|ENSG00000110446	0.736767071	7.52e-06	39	Control	AD
ATP13A2|ENSG00000159363	-0.45436803	7.78e-06	39	Control	AD
ITGB2|ENSG00000160255	1.137600571	7.8e-06	39	Control	AD
	1.1439027	8.05e-06	39	Control	AD
SLC7A7|ENSG00000155465	1.413816369	8.06e-06	39	Control	AD
ARHGAP42|ENSG00000165895	0.582093817	8.07e-06	39	Control	AD
PPP2R5B|ENSG00000068971	-0.384742301	8.09e-06	39	Control	AD
NEDD1|ENSG00000139350	0.639528721	8.18e-06	39	Control	AD
	0.758826116	8.2e-06	39	Control	AD
NBPF1|ENSG00000292225	0.283080833	8.3e-06	39	Control	AD
	0.620480364	8.32e-06	39	Control	AD
PRMT2|ENSG00000160310	0.331317665	8.5e-06	39	Control	AD
TMEM51|ENSG00000171729	0.710370248	8.67e-06	39	Control	AD
LINC00595|ENSG00000230417	0.563495184	8.89e-06	39	Control	AD
CD2AP|ENSG00000198087	0.397373779	9.05e-06	39	Control	AD
CAMK1G|ENSG00000008118	-0.906534887	9.1e-06	39	Control	AD
JRKL|ENSG00000183340	0.413806578	9.28e-06	39	Control	AD
NFATC2|ENSG00000101096	0.950952758	9.59e-06	39	Control	AD
CIRBP|ENSG00000099622	-0.782336729	9.61e-06	39	Control	AD
DOK1|ENSG00000115325	0.886957222	9.64e-06	39	Control	AD
	-0.742213126	9.67e-06	39	Control	AD
	-0.705119829	9.95e-06	39	Control	AD
GPR157|ENSG00000180758	1.033362911	1e-05	39	Control	AD
PCDHB18P|ENSG00000146001	-0.716277524	1.01e-05	39	Control	AD
RHOQ|ENSG00000119729	0.759758293	1.06e-05	39	Control	AD
TMEM204|ENSG00000131634	0.642599127	1.07e-05	39	Control	AD
HOMER3|ENSG00000051128	0.735419272	1.1e-05	39	Control	AD
ENDOV|ENSG00000173818	-0.30070786	1.1e-05	39	Control	AD
NEU4|ENSG00000277926	-0.824703808	1.1e-05	39	Control	AD
ERBIN|ENSG00000112851	0.540920755	1.11e-05	39	Control	AD
PROSER2|ENSG00000148426	1.039897819	1.13e-05	39	Control	AD
RET|ENSG00000165731	-0.613794798	1.14e-05	39	Control	AD
LGALS9|ENSG00000168961	0.861710393	1.19e-05	39	Control	AD
SMARCA4|ENSG00000127616	-0.360255149	1.2e-05	39	Control	AD
ARL6IP6|ENSG00000177917	0.653048976	1.22e-05	39	Control	AD
GCK|ENSG00000106633	0.894027192	1.23e-05	39	Control	AD
SYMPK|ENSG00000125755	-0.430508895	1.24e-05	39	Control	AD
CAB39L|ENSG00000102547	0.594421375	1.24e-05	39	Control	AD
ATP10D|ENSG00000145246	0.516843322	1.24e-05	39	Control	AD
ICA1L|ENSG00000163596	-0.49041991	1.25e-05	39	Control	AD
GOLM2|ENSG00000166734	0.295905947	1.26e-05	39	Control	AD
CYGB|ENSG00000161544	-0.561585973	1.27e-05	39	Control	AD
TMPRSS5|ENSG00000166682	1.166209575	1.28e-05	39	Control	AD
MICOS13|ENSG00000174917	-0.443429078	1.29e-05	39	Control	AD
HEATR5A|ENSG00000129493	0.497113119	1.29e-05	39	Control	AD
	-1.26227546	1.29e-05	39	Control	AD
TANK|ENSG00000136560	0.324363008	1.29e-05	39	Control	AD
HDX|ENSG00000165259	-0.45947416	1.31e-05	39	Control	AD
M6PR|ENSG00000003056	0.372339172	1.31e-05	39	Control	AD
ITPRID2|ENSG00000138434	0.454215865	1.31e-05	39	Control	AD
LINC02389|ENSG00000255693	-0.719033754	1.31e-05	39	Control	AD
GAS7|ENSG00000007237	-0.537480602	1.31e-05	39	Control	AD
CLXN|ENSG00000034239	1.40205677	1.32e-05	39	Control	AD
KCTD21|ENSG00000188997	0.434830369	1.33e-05	39	Control	AD
TP53INP1|ENSG00000164938	0.61961249	1.35e-05	39	Control	AD
CSF1|ENSG00000184371	1.071081296	1.35e-05	39	Control	AD
LOC728138|ENSG00000261819	-0.99442946	1.35e-05	39	Control	AD
RNF112|ENSG00000128482	-0.535293867	1.38e-05	39	Control	AD
CSPG4|ENSG00000173546	-0.574457089	1.38e-05	39	Control	AD
NR2E1|ENSG00000112333	0.535322494	1.39e-05	39	Control	AD
DCN|ENSG00000011465	0.645462433	1.39e-05	39	Control	AD
MGME1|ENSG00000125871	0.424101094	1.46e-05	39	Control	AD
KCNK4|ENSG00000182450	-0.989719604	1.47e-05	39	Control	AD
STX1B|ENSG00000099365	-0.730679242	1.5e-05	39	Control	AD
COL8A2|ENSG00000171812	1.076593013	1.52e-05	39	Control	AD
LYL1|ENSG00000104903	0.913113025	1.53e-05	39	Control	AD
ATP2B1-AS1|ENSG00000271614	-0.812593622	1.54e-05	39	Control	AD
COL21A1|ENSG00000124749	0.884565088	1.54e-05	39	Control	AD
RTKN2|ENSG00000182010	-1.131972645	1.56e-05	39	Control	AD
LHFPL2|ENSG00000145685	0.61789927	1.56e-05	39	Control	AD
DDHD1|ENSG00000100523	-0.425095722	1.57e-05	39	Control	AD
PPP2CB|ENSG00000104695	0.425615928	1.58e-05	39	Control	AD
HAR1A|ENSG00000225978	-0.750141752	1.59e-05	39	Control	AD
PTPN13|ENSG00000163629	0.419707583	1.6e-05	39	Control	AD
MED20|ENSG00000124641	0.497330732	1.62e-05	39	Control	AD
SYN3|ENSG00000185666	-0.465276643	1.62e-05	39	Control	AD
HLA-DMA|ENSG00000243719	0.962755307	1.64e-05	39	Control	AD
MDH1|ENSG00000014641	-0.823012965	1.67e-05	39	Control	AD
SMIM17|ENSG00000268182	-0.770163044	1.69e-05	39	Control	AD
	-0.716418048	1.7e-05	39	Control	AD
RAB3IL1|ENSG00000167994	0.857833918	1.74e-05	39	Control	AD
LTBP2|ENSG00000119681	0.918628801	1.76e-05	39	Control	AD
EID2B|ENSG00000176401	-0.833642887	1.8e-05	39	Control	AD
EXOC3-AS1|ENSG00000221990	-0.746109237	1.83e-05	39	Control	AD
AARSD1|ENSG00000266967	-0.728539675	1.85e-05	39	Control	AD
MTATP6P1|ENSG00000248527	-0.863370936	1.88e-05	39	Control	AD
RNF122|ENSG00000133874	0.852406361	1.91e-05	39	Control	AD
SNX33|ENSG00000173548	0.775594261	1.91e-05	39	Control	AD
LINC01521|ENSG00000213888	-0.774314421	1.92e-05	39	Control	AD
CMPK2|ENSG00000134326	-0.683973392	1.93e-05	39	Control	AD
H4C5|ENSG00000276966	-0.588961634	1.95e-05	39	Control	AD
PCCB|ENSG00000114054	-0.542489984	1.97e-05	39	Control	AD
KCNJ5|ENSG00000120457	1.517739141	1.97e-05	39	Control	AD
KCTD13|ENSG00000174943	-0.356374451	2e-05	39	Control	AD
MOB3A|ENSG00000172081	0.683581454	2.02e-05	39	Control	AD
TPST1|ENSG00000169902	0.513606856	2.05e-05	39	Control	AD
OTULIN|ENSG00000154124	0.454864801	2.05e-05	39	Control	AD
SHD|ENSG00000105251	-1.002461578	2.05e-05	39	Control	AD
HLA-DRA|ENSG00000206308	1.364688905	2.06e-05	39	Control	AD
SH2D5|ENSG00000189410	-0.779857793	2.06e-05	39	Control	AD
ACSS3|ENSG00000111058	0.474051841	2.08e-05	39	Control	AD
