MarkerName	Allele1	Allele2	Weight	Zscore	P-value	Direction	P-value_adjusted
RPS4XP22|ENSG00000239830	ad	control	62.0	1.526	0.127	?????-+?	0.4291146691782435
RRP15|ENSG00000067533	ad	control	279.0	1.852	0.06404	++++++--	0.2815484068627451
LOH12CR2|ENSG00000205791	ad	control	279.0	1.61	0.1073	+++++++-	0.38682451953272207
RNU7-67P|ENSG00000239115	ad	control	62.0	-1.144	0.2527	?????--?	0.6378058218274557
CLK1|ENSG00000013441	ad	control	173.0	-0.39	0.6969	-----++?	0.9991427871662993
HLA-A|ENSG00000206503	ad	control	279.0	-1.065	0.287	++-+----	0.684696591853699
RPL28P5|ENSG00000213293	ad	control	62.0	0.066	0.9475	?????++?	0.9991427871662993
PRKAR1B|ENSG00000188191	ad	control	173.0	2.55	0.01078	+++++--?	0.08962514484356894
MACF1|ENSG00000127603	ad	control	279.0	0.214	0.8304	-----++-	0.9991427871662993
C2CD4D-AS1|ENSG00000234614	ad	control	62.0	0.026	0.9793	?????+-?	0.9991427871662993
HAUS6P1|ENSG00000227344	ad	control	62.0	0.2	0.8416	?????-+?	0.9991427871662993
LOC124900638|ENSG00000231616	ad	control	62.0	-1.751	0.07993	?????--?	0.32373567598080727
GPR17|ENSG00000144230	ad	control	279.0	-0.42	0.6744	----+---	0.9991427871662993
LOC105375233|ENSG00000232930	ad	control	62.0	-0.144	0.8853	?????--?	0.9991427871662993
FFAR4|ENSG00000186188	ad	control	101.0	1.58	0.114	????++-?	0.4007594316511514
FKBP11|ENSG00000134285	ad	control	279.0	-0.209	0.8343	-++++---	0.9991427871662993
LINC02032|ENSG00000241131	ad	control	31.0	0.832	0.4053	??????+?	0.8204916413909854
ILKAP|ENSG00000132323	ad	control	279.0	-0.097	0.9231	--+-+-+-	0.9991427871662993
BCAS1|ENSG00000064787	ad	control	279.0	-0.506	0.613	----+++-	0.9698489775671058
TOR1AIP2|ENSG00000169905	ad	control	279.0	-3.394	0.0006893	------++	0.015205926210607224
GON7|ENSG00000170270	ad	control	279.0	1.626	0.1039	++++--++	0.37909102466310707
PIANP|ENSG00000139200	ad	control	279.0	-0.413	0.6797	+++++---	0.9991427871662993
ZNHIT6|ENSG00000117174	ad	control	279.0	-1.718	0.08572	-----+++	0.3366859176132476
HIGD1AP10|ENSG00000254455	ad	control	62.0	-0.041	0.9672	?????-+?	0.9991427871662993
CD209|ENSG00000090659	ad	control	62.0	-0.948	0.3431	?????--?	0.7540370625622176
GFM2|ENSG00000164347	ad	control	279.0	1.164	0.2446	++++---+	0.6257817792832948
TRIB2|ENSG00000071575	ad	control	279.0	0.336	0.7366	----+--+	0.9991427871662993
CTHRC1|ENSG00000164932	ad	control	279.0	-1.623	0.1045	-------+	0.38040969051243023
DLGAP1-AS2|ENSG00000262001	ad	control	207.0	0.917	0.3591	????+++-	0.7717665119065448
NUDT9|ENSG00000170502	ad	control	279.0	-0.821	0.4117	-+++----	0.8269151095248094
PPT2|ENSG00000168452	ad	control	173.0	-1.052	0.2929	--+---+?	0.6933545034642031
FAM90A1|ENSG00000171847	ad	control	279.0	1.049	0.2943	-+++++--	0.6956358095865591
CAMTA1-AS1|ENSG00000225126	ad	control	62.0	-0.223	0.8236	?????+-?	0.9991427871662993
PLSCR3|ENSG00000187838	ad	control	173.0	-1.373	0.1699	-----+-?	0.508194893173528
ISCA2P1|ENSG00000226912	ad	control	62.0	0.301	0.7635	?????+-?	0.9991427871662993
PARP10|ENSG00000178685	ad	control	279.0	-3.239	0.001198	-----++-	0.021692492113564672
CATSPER2P1|ENSG00000291053	ad	control	106.0	-0.001	0.999	???????-	0.9997663714345492
RNASE4|ENSG00000258818	ad	control	173.0	-2.758	0.00581	------+?	0.06092327365728901
OR2AK2|ENSG00000187080	ad	control	209.0	1.457	0.1451	++++??-+	0.4632740015574592
LRRC14|ENSG00000160959	ad	control	279.0	-4.488	7.18e-06	--------	0.0008636418410041841
LINC00922|ENSG00000261742	ad	control	62.0	-0.51	0.6104	?????--?	0.968513931888545
GEMIN5|ENSG00000082516	ad	control	279.0	-2.27	0.02322	-------+	0.14704633715798765
MFN1|ENSG00000171109	ad	control	279.0	2.535	0.01124	+++++--+	0.0922470689162139
PBX2|ENSG00000232005	ad	control	279.0	-1.953	0.05086	------++	0.24251237747134077
MTDHP1|ENSG00000270948	ad	control	62.0	-0.214	0.8307	?????--?	0.9991427871662993
ZXDB|ENSG00000198455	ad	control	279.0	-0.694	0.4877	++++---+	0.8888106426212853
LOC105371735|ENSG00000263571	ad	control	173.0	1.061	0.2887	--+++--?	0.6872669210351692
LYSET|ENSG00000275947	ad	control	279.0	0.193	0.847	+++++---	0.9991427871662993
ARMC6|ENSG00000105676	ad	control	279.0	-0.887	0.3748	----+---	0.7879255786697921
CDC42BPB|ENSG00000198752	ad	control	279.0	0.118	0.9062	----+++-	0.9991427871662993
TBC1D17|ENSG00000104946	ad	control	279.0	-0.27	0.7873	----+++-	0.9991427871662993
OSGEPL1|ENSG00000128694	ad	control	173.0	1.52	0.1286	+++++++?	0.4321803278688524
DTWD1|ENSG00000104047	ad	control	279.0	2.118	0.03414	--++++++	0.18835409457900806
SLC5A1|ENSG00000100170	ad	control	62.0	-1.953	0.05082	?????--?	0.24240219378427788
RFPL3|ENSG00000128276	ad	control	62.0	-1.026	0.305	?????--?	0.7089002267573696
ATP9A|ENSG00000054793	ad	control	279.0	2.202	0.0277	++++++++	0.1649356846473029
MSMP|ENSG00000215183	ad	control	31.0	-0.876	0.3811	??????-?	0.7945350864448641
LOC100132249|ENSG00000279561	ad	control	207.0	2.315	0.0206	????+--+	0.13622580645161292
TACR1|ENSG00000115353	ad	control	279.0	0.494	0.6216	+++++---	0.9753797399191345
LINC00165|ENSG00000261706	ad	control	62.0	-0.093	0.9257	?????--?	0.9991427871662993
KATNAL2|ENSG00000167216	ad	control	279.0	-1.365	0.1724	-----+++	0.512096874353136
RNF40|ENSG00000103549	ad	control	279.0	-1.824	0.06809	-----++-	0.2929800629590766
HUS1B|ENSG00000188996	ad	control	31.0	1.773	0.07625	??????+?	0.3141469786134634
MBD6|ENSG00000166987	ad	control	279.0	-2.415	0.01573	-----++-	0.11417577137076379
NME9|ENSG00000181322	ad	control	279.0	0.525	0.5993	----++-+	0.9629330422125183
RPS4XP7|ENSG00000218265	ad	control	31.0	0.126	0.9	??????+?	0.9991427871662993
TIAM1|ENSG00000156299	ad	control	173.0	2.573	0.01009	++++++-?	0.08603178847296494
ABCG4|ENSG00000172350	ad	control	279.0	1.561	0.1186	+++++---	0.41044495357530447
C1R|ENSG00000159403	ad	control	279.0	-1.712	0.08696	+------+	0.3392669203587932
NKX2-2|ENSG00000125820	ad	control	173.0	-1.307	0.1913	----+++?	0.5438104199683043
CLDND2|ENSG00000160318	ad	control	62.0	0.382	0.7027	?????+-?	0.9991427871662993
ZNF285DP|ENSG00000283443	ad	control	62.0	1.225	0.2204	?????++?	0.5889646182495345
LINC00941|ENSG00000285517	ad	control	72.0	1.515	0.1298	++++????	0.43488909642773754
LOC101928565|ENSG00000228697	ad	control	106.0	0.381	0.703	???????+	0.9991427871662993
UNK|ENSG00000132478	ad	control	279.0	0.385	0.7001	----+++-	0.9991427871662993
GPR176|ENSG00000166073	ad	control	173.0	-0.761	0.4469	++++---?	0.8557936507936508
ST7-OT4|ENSG00000214188	ad	control	101.0	-1.377	0.1687	????-+-?	0.5057123459369124
LOC102724652|ENSG00000276076	ad	control	31.0	0.356	0.7215	?????+??	0.9991427871662993
PITPNA-AS1|ENSG00000236618	ad	control	168.0	0.77	0.4415	?????+++	0.851549059139785
MEP1A|ENSG00000112818	ad	control	62.0	-0.771	0.4409	?????--?	0.8509850063874135
PRDM4-AS1|ENSG00000258136	ad	control	168.0	0.126	0.8999	?????+++	0.9991427871662993
MTMR6|ENSG00000139505	ad	control	279.0	2.516	0.01188	+++++--+	0.09566666666666666
MGAT4FP|ENSG00000234761	ad	control	62.0	0.711	0.4771	?????++?	0.8806772575250836
PPP1R2B|ENSG00000231989	ad	control	168.0	0.523	0.6008	?????--+	0.9632378399508572
TMEM25|ENSG00000149582	ad	control	279.0	0.532	0.5946	+++++--+	0.9602194463200541
LOC101928844|ENSG00000292056	ad	control	106.0	-0.798	0.425	???????-	0.8376253261914571
RFESD|ENSG00000175449	ad	control	173.0	1.09	0.2758	++++--+?	0.6693269068154913
RPL31P10|ENSG00000213942	ad	control	62.0	-0.047	0.9622	?????+-?	0.9991427871662993
ANKRD36P1|ENSG00000188399	ad	control	106.0	0.62	0.535	???????+	0.9219153407385171
GTF3C2|ENSG00000115207	ad	control	173.0	-1.487	0.1369	---+---?	0.4489806879213804
DBR1|ENSG00000138231	ad	control	279.0	-0.453	0.6506	-----++-	0.991936889077773
FAM27B|ENSG00000278763	ad	control	168.0	-0.069	0.9452	?????---	0.9991427871662993
STOM|ENSG00000148175	ad	control	279.0	-2.528	0.01148	-------+	0.09362773515203184
C1QTNF5|ENSG00000223953	ad	control	207.0	-1.863	0.06244	????-++-	0.2765491436506712
HPS3|ENSG00000163755	ad	control	279.0	-3.044	0.002336	------++	0.0336393376818866
ABR-AS1|ENSG00000235361	ad	control	62.0	-0.385	0.7003	?????--?	0.9991427871662993
ST7L|ENSG00000007341	ad	control	279.0	0.136	0.8921	--++--++	0.9991427871662993
CREB3|ENSG00000107175	ad	control	173.0	-0.038	0.9697	-----++?	0.9991427871662993
BNIP3P40|ENSG00000268058	ad	control	106.0	-0.145	0.885	???????-	0.9991427871662993
FOXRED2|ENSG00000100350	ad	control	279.0	-0.909	0.3635	+++-+---	0.7759352919300855
ZNF79|ENSG00000196152	ad	control	279.0	-1.628	0.1036	----+-+-	0.37823686553873553
COX14|ENSG00000178449	ad	control	279.0	-0.315	0.7527	--++---+	0.9991427871662993
LOC100289206|ENSG00000283178	ad	control	62.0	-1.757	0.07884	?????--?	0.3210832860385925
LOC102724421|ENSG00000257083	ad	control	31.0	-0.032	0.9743	??????-?	0.9991427871662993
ACOX3|ENSG00000087008	ad	control	279.0	0.423	0.6725	+++++---	0.9989904791472628
MICALL2|ENSG00000164877	ad	control	173.0	-3.92	8.864e-05	-----++?	0.004089980707395499
MAMDC4|ENSG00000177943	ad	control	279.0	-4.488	7.192e-06	-----+--	0.0008636418410041841
DNAJC11|ENSG00000007923	ad	control	279.0	2.447	0.0144	++++++--	0.1083302752293578
TMUB1|ENSG00000164897	ad	control	279.0	-3.046	0.002321	-----++-	0.03347371859296482
CBR4|ENSG00000145439	ad	control	173.0	0.838	0.402	+++++--?	0.8170963172804533
SCN7A|ENSG00000136546	ad	control	173.0	0.09	0.9283	++++---?	0.9991427871662993
SLC12A3|ENSG00000070915	ad	control	62.0	-0.003	0.9978	?????+-?	0.9992534189226905
WDR91|ENSG00000105875	ad	control	279.0	-3.643	0.0002694	--------	0.008202605932203389
FILIP1|ENSG00000118407	ad	control	279.0	-2.003	0.04517	-+------	0.2242094430992736
RPS4X|ENSG00000198034	ad	control	279.0	0.534	0.5935	-----+++	0.959846214511041
MGAT3-AS1|ENSG00000227188	ad	control	168.0	-0.902	0.367	?????-+-	0.7792912104172832
MBOAT7|ENSG00000275118	ad	control	279.0	-1.984	0.04729	+++-+---	0.23066332426920463
LINC03013|ENSG00000227544	ad	control	173.0	3.342	0.0008319	+++++++?	0.0171828345323741
ABRAXAS1|ENSG00000163322	ad	control	279.0	-1.692	0.09065	------++	0.3484203830186152
NOSIP|ENSG00000142546	ad	control	279.0	0.805	0.4207	+++++++-	0.8342492917847025
USP12|ENSG00000152484	ad	control	173.0	1.204	0.2286	-----++?	0.6025181375700248
FTH1|ENSG00000167996	ad	control	279.0	-0.472	0.6369	----++++	0.983854351687389
USP19|ENSG00000172046	ad	control	279.0	0.338	0.7357	-++++++-	0.9991427871662993
BUB1B|ENSG00000156970	ad	control	62.0	-1.336	0.1816	?????--?	0.527842819526028
LINC03067|ENSG00000271119	ad	control	134.0	0.208	0.835	+-++?--?	0.9991427871662993
GRAMD2A|ENSG00000175318	ad	control	279.0	-2.206	0.02741	--------	0.16351423820411556
MAGEC2|ENSG00000046774	ad	control	106.0	0.742	0.458	???????+	0.8646625444020524
RPL7L1P2|ENSG00000231490	ad	control	137.0	-0.437	0.6624	??????--	0.9938770388958594
ZSWIM4|ENSG00000288360	ad	control	173.0	0.255	0.7987	++-++--?	0.9991427871662993
GHRLOS|ENSG00000240288	ad	control	207.0	-1.337	0.1811	????----	0.5269231549067316
CDC37L1|ENSG00000106993	ad	control	173.0	0.769	0.4422	++++-++?	0.8518115309752332
CA9|ENSG00000107159	ad	control	62.0	-3.053	0.002263	?????--?	0.03281864578069732
OR8D1|ENSG00000196341	ad	control	31.0	-0.008	0.9934	??????-?	0.9991427871662993
RN7SKP261|ENSG00000222880	ad	control	31.0	0.551	0.5816	??????+?	0.9525720481652685
SELENOO|ENSG00000073169	ad	control	279.0	-0.066	0.9477	+-+-+++-	0.9991427871662993
BCL6|ENSG00000113916	ad	control	173.0	-4.915	8.865e-07	-----++?	0.00025190643564356434
H2AC19|ENSG00000288859	ad	control	145.0	-0.886	0.3757	????-??-	0.7887199180747567
FAR2P1|ENSG00000180178	ad	control	62.0	-0.621	0.5343	?????+-?	0.9213729495884155
MCM5|ENSG00000100297	ad	control	279.0	-1.679	0.09311	-----++-	0.3544488063660477
LINC01063|ENSG00000232065	ad	control	62.0	0.661	0.5085	?????++?	0.903930009290802
TOB1-AS1|ENSG00000229980	ad	control	207.0	1.035	0.3008	????++-+	0.7031815590127882
VGF|ENSG00000128564	ad	control	217.0	4.745	2.082e-06	+++++??+	0.00040926986301369867
ACOX1|ENSG00000161533	ad	control	279.0	-0.051	0.9592	++++---+	0.9991427871662993
ATP1B2|ENSG00000129244	ad	control	279.0	-1.451	0.1469	++++----	0.4664782031422881
ALDOC|ENSG00000109107	ad	control	173.0	2.312	0.02075	+++++--?	0.13699677938808374
BACE2|ENSG00000182240	ad	control	173.0	-3.942	8.088e-05	------+?	0.0038623227953410977
NEGR1|ENSG00000172260	ad	control	173.0	0.919	0.3582	+++++--?	0.7712183045761442
TMEM8B|ENSG00000137103	ad	control	279.0	1.8	0.07183	++++++--	0.3028975903614458
STPG3-AS1|ENSG00000275549	ad	control	62.0	-0.287	0.7738	?????+-?	0.9991427871662993
CAMK4|ENSG00000152495	ad	control	279.0	2.729	0.006362	+++++--+	0.06458769013088078
RENBP|ENSG00000102032	ad	control	279.0	-2.415	0.01573	-----++-	0.11417577137076379
LEMD1-AS1|ENSG00000226235	ad	control	31.0	0.367	0.7139	??????+?	0.9991427871662993
PLCXD2-AS1|ENSG00000240766	ad	control	106.0	0.075	0.94	???????+	0.9991427871662993
LOC112268176|ENSG00000261090	ad	control	62.0	-1.027	0.3042	?????--?	0.7076712328767124
ZNF563|ENSG00000188868	ad	control	279.0	-0.31	0.7566	----+-++	0.9991427871662993
MAN1C1|ENSG00000117643	ad	control	279.0	-3.633	0.0002797	--------	0.008423284365162645
HLA-E|ENSG00000236632	ad	control	279.0	-1.816	0.06938	------++	0.2965752159666369
ANKRD33BP8|ENSG00000254558	ad	control	31.0	-0.215	0.8299	??????-?	0.9991427871662993
MAP2K2|ENSG00000126934	ad	control	279.0	0.426	0.67	+++-+---	0.9976134889753567
RPS15AP36|ENSG00000213013	ad	control	62.0	-0.527	0.598	?????-+?	0.9623508968609864
LOC101928002|ENSG00000247131	ad	control	62.0	-1.535	0.1249	?????--?	0.42406601206672184
LINC00659|ENSG00000228705	ad	control	62.0	-0.392	0.6952	?????--?	0.9991427871662993
SHISA9|ENSG00000237515	ad	control	279.0	-0.48	0.6313	+++++--+	0.9806402901060836
BORCS6|ENSG00000196544	ad	control	279.0	-2.059	0.03947	-----++-	0.20648724024790374
DOT1L|ENSG00000104885	ad	control	279.0	-3.209	0.001332	------+-	0.023182777440873256
CLEC6A|ENSG00000205846	ad	control	31.0	0.356	0.7215	?????+??	0.9991427871662993
RPS16P5|ENSG00000217527	ad	control	137.0	-0.188	0.8509	??????--	0.9991427871662993
DRP2|ENSG00000102385	ad	control	173.0	1.753	0.07958	+++++--?	0.32295616515837106
Metazoa_SRP|ENSG00000273524	ad	control	62.0	-0.153	0.8784	?????+-?	0.9991427871662993
GPX1P1|ENSG00000197582	ad	control	31.0	-1.053	0.2922	??????-?	0.6922684497275879
BCDIN3D|ENSG00000186666	ad	control	173.0	1.492	0.1357	+++++-+?	0.4465248796147672
PMF1|ENSG00000160783	ad	control	173.0	0.118	0.9058	--+++--?	0.9991427871662993
RAMP1|ENSG00000132329	ad	control	279.0	-2.83	0.004656	+-------	0.053304902351534476
TMEM39B|ENSG00000121775	ad	control	279.0	-0.56	0.5752	----+---	0.9492949971247844
SMAD3|ENSG00000166949	ad	control	173.0	-2.73	0.00634	---+---?	0.06450124069478909
VPS26A|ENSG00000122958	ad	control	279.0	1.657	0.09751	++++-+++	0.36444029170464903
NDUFB2-AS1|ENSG00000240889	ad	control	168.0	-0.761	0.4465	?????---	0.8555783993057873
CBX5P1|ENSG00000241535	ad	control	137.0	0.024	0.9805	??????++	0.9991427871662993
NKX6-2|ENSG00000148826	ad	control	279.0	-0.806	0.4205	-----++-	0.834166263561606
REEP2|ENSG00000132563	ad	control	279.0	-0.451	0.6519	+++++---	0.9932271762208068
ACKR2|ENSG00000144648	ad	control	101.0	-0.442	0.6582	????-++?	0.9935251007695126
SLC4A1|ENSG00000004939	ad	control	62.0	1.077	0.2814	?????++?	0.6767937651889718
PDE8A|ENSG00000073417	ad	control	279.0	0.005	0.9959	----+++-	0.999149560117302
UVRAG|ENSG00000198382	ad	control	173.0	1.512	0.1306	----+++?	0.4365501979967389
RPS3AP40|ENSG00000243672	ad	control	31.0	0.046	0.9634	??????+?	0.9991427871662993
FAM224B|ENSG00000230663	ad	control	31.0	-0.104	0.9174	??????-?	0.9991427871662993
KLC1|ENSG00000126214	ad	control	173.0	3.419	0.0006293	+++++--?	0.014368265712012726
NEK11|ENSG00000114670	ad	control	279.0	1.995	0.04601	++++-+++	0.22680985915492957
ARHGAP6|ENSG00000047648	ad	control	279.0	-2.906	0.003655	-------+	0.04509119037387194
ALDH1L2|ENSG00000136010	ad	control	279.0	1.05	0.2938	--+--+++	0.6949118180319763
ANKMY1|ENSG00000144504	ad	control	279.0	-0.696	0.4866	+---+--+	0.8879900807528454
HMGB1P23|ENSG00000253770	ad	control	106.0	-1.279	0.201	???????-	0.5578474035393096
LST1|ENSG00000234514	ad	control	101.0	-1.628	0.1035	????---?	0.3781122708757637
SRGAP3|ENSG00000196220	ad	control	173.0	0.451	0.6517	+++++--?	0.9930864394180736
IFT25|ENSG00000081870	ad	control	279.0	0.472	0.6371	+++++--+	0.9838897256589564
HMGB3P17|ENSG00000249400	ad	control	31.0	-0.3	0.7645	?????-??	0.9991427871662993
TFR2|ENSG00000106327	ad	control	279.0	0.473	0.6359	-++++---	0.9835228191174094
PPP1R14B|ENSG00000173457	ad	control	173.0	-5.01	5.451e-07	-------?	0.00017577943820224718
CYP2A7|ENSG00000198077	ad	control	134.0	0.565	0.5722	--+-?++?	0.9472307781046317
GUCY2D|ENSG00000132518	ad	control	62.0	-2.55	0.01079	?????--?	0.08965634047481182
RPS18P14|ENSG00000214093	ad	control	62.0	0.088	0.9302	?????-+?	0.9991427871662993
RPL19P6|ENSG00000233597	ad	control	168.0	-0.89	0.3732	?????--+	0.7864427805916464
LBX1|ENSG00000138136	ad	control	62.0	0.205	0.8377	?????++?	0.9991427871662993
FRMPD4-AS1|ENSG00000223487	ad	control	137.0	0.969	0.3327	?????-?+	0.7434781593085728
EDRF1-DT|ENSG00000224023	ad	control	279.0	4.014	5.974e-05	+++-++++	0.0031987649253731342
CIBAR1|ENSG00000188343	ad	control	279.0	2.251	0.02438	+++++--+	0.15135323383084576
PPIAP4|ENSG00000258591	ad	control	62.0	-0.988	0.3231	?????+-?	0.7319371893000868
FAM91A1|ENSG00000176853	ad	control	173.0	0.049	0.9606	++---++?	0.9991427871662993
RPS16P4|ENSG00000231449	ad	control	168.0	0.816	0.4145	?????+++	0.8295202566069312
MPHOSPH10P1|ENSG00000260078	ad	control	62.0	0.379	0.7046	?????++?	0.9991427871662993
IDH1-AS1|ENSG00000231908	ad	control	168.0	0.039	0.9692	?????-+-	0.9991427871662993
NT5M|ENSG00000205309	ad	control	279.0	0.984	0.3251	+++++---	0.7346748031496063
RNU6-799P|ENSG00000200437	ad	control	31.0	0.124	0.9012	??????+?	0.9991427871662993
LUC7L3|ENSG00000108848	ad	control	279.0	0.297	0.7662	----++++	0.9991427871662993
CTXND2|ENSG00000283324	ad	control	31.0	-0.128	0.8984	??????-?	0.9991427871662993
RN7SL856P|ENSG00000276653	ad	control	31.0	-0.117	0.9065	??????-?	0.9991427871662993
LRRC61|ENSG00000127399	ad	control	279.0	-4.885	1.036e-06	--------	0.0002794897196261682
GPC5-AS1|ENSG00000235984	ad	control	62.0	-0.077	0.9383	?????+-?	0.9991427871662993
ACAP1|ENSG00000288169	ad	control	173.0	-1.658	0.09733	----+-+?	0.3640045608548345
SCPEP1|ENSG00000121064	ad	control	279.0	-0.166	0.8679	++++---+	0.9991427871662993
CBX7|ENSG00000100307	ad	control	279.0	2.031	0.04223	+++++++-	0.21505907397551888
CNOT4|ENSG00000080802	ad	control	279.0	-1.263	0.2067	----+--+	0.5672489959839357
ADAMTS9-AS2|ENSG00000241684	ad	control	207.0	-1.072	0.2837	????---+	0.6799891431434776
HAUS5-DT|ENSG00000267626	ad	control	168.0	-0.524	0.6001	?????++-	0.9632378399508572
TEX15|ENSG00000133863	ad	control	279.0	-1.118	0.2634	-----+++	0.6529262394195888
MYCNOS|ENSG00000233718	ad	control	62.0	-1.758	0.07869	?????--?	0.3207047713717694
MPHOSPH8|ENSG00000196199	ad	control	279.0	-0.45	0.6524	----++++	0.9935251007695126
PRMT9|ENSG00000164169	ad	control	173.0	3.449	0.0005632	++++++-?	0.01327080459770115
SLC43A2|ENSG00000278550	ad	control	279.0	-2.238	0.02524	++--+---	0.1551152034261242
ZNF280C|ENSG00000056277	ad	control	279.0	0.343	0.732	+-+++--+	0.9991427871662993
CLSTN3|ENSG00000139182	ad	control	279.0	2.264	0.02356	+++++--+	0.14808848007008324
SLC5A6|ENSG00000138074	ad	control	279.0	-0.072	0.9423	++++--+-	0.9991427871662993
ST3GAL4|ENSG00000110080	ad	control	279.0	-1.021	0.3072	-----++-	0.7117081046173717
SLC4A9|ENSG00000113073	ad	control	134.0	-2.471	0.01347	----?++?	0.10408966074313408
ENPP4|ENSG00000001561	ad	control	279.0	1.322	0.186	++++---+	0.5352115500300783
RPS20P9|ENSG00000237162	ad	control	31.0	-0.058	0.9535	??????-?	0.9991427871662993
PCNA|ENSG00000132646	ad	control	279.0	-0.104	0.9172	++++----	0.9991427871662993
SLITRK2|ENSG00000185985	ad	control	279.0	-1.079	0.2806	+-++---+	0.6756623877842102
CLLU1|ENSG00000257127	ad	control	31.0	-0.008	0.9936	??????-?	0.9991427871662993
SMC4|ENSG00000113810	ad	control	279.0	-0.817	0.4137	-----+++	0.8286704355108879
CHMP4B|ENSG00000101421	ad	control	279.0	3.484	0.0004947	++++++++	0.012289359861591695
LINC00858|ENSG00000229404	ad	control	62.0	0.107	0.9151	?????+-?	0.9991427871662993
LPAR3|ENSG00000171517	ad	control	279.0	-0.159	0.8737	++-+-+-+	0.9991427871662993
CLDN22|ENSG00000177300	ad	control	31.0	0.369	0.7118	??????+?	0.9991427871662993
GSTA12P|ENSG00000217228	ad	control	106.0	0.432	0.666	???????+	0.9956349619752058
SCARNA11|ENSG00000251898	ad	control	106.0	0.447	0.655	???????+	0.9935251007695126
HCRT|ENSG00000161610	ad	control	168.0	0.017	0.9867	?????-+-	0.9991427871662993
LOC100422633|ENSG00000269651	ad	control	106.0	0.05	0.96	???????+	0.9991427871662993
EEF1GP2|ENSG00000250346	ad	control	31.0	-0.011	0.9916	??????-?	0.9991427871662993
HADH|ENSG00000138796	ad	control	173.0	-1.54	0.1235	++++---?	0.42100605772657085
EXO1|ENSG00000174371	ad	control	62.0	1.962	0.04976	?????++?	0.2390145606694561
HTR1DP1|ENSG00000275811	ad	control	106.0	0.174	0.862	???????+	0.9991427871662993
TBC1D9B|ENSG00000284400	ad	control	279.0	-2.328	0.01991	-----++-	0.1335086448598131
AAMDC|ENSG00000087884	ad	control	279.0	-0.593	0.553	-----+++	0.9355753360056591
LOC105374042|ENSG00000239482	ad	control	62.0	-1.019	0.3084	?????--?	0.7131641285956007
SUMO2|ENSG00000188612	ad	control	279.0	1.199	0.2306	+++++--+	0.6050667398061803
VCX3A|ENSG00000169059	ad	control	62.0	-0.285	0.7758	?????--?	0.9991427871662993
GNA14|ENSG00000156049	ad	control	173.0	-0.313	0.7544	++++---?	0.9991427871662993
ZNF280B|ENSG00000277421	ad	control	279.0	1.641	0.1008	+++++--+	0.37203703703703705
LGALS9DP|ENSG00000266786	ad	control	31.0	-0.112	0.9106	??????-?	0.9991427871662993
RNU6-1223P|ENSG00000252933	ad	control	31.0	-0.032	0.9743	??????-?	0.9991427871662993
TUBA1A|ENSG00000167552	ad	control	279.0	0.972	0.3309	+++++---	0.7411292336506945
PHF14|ENSG00000106443	ad	control	279.0	3.298	0.0009742	++++++++	0.01908501023890785
LRRC42|ENSG00000116212	ad	control	279.0	0.321	0.7483	---++++-	0.9991427871662993
PLA2G12AP1|ENSG00000224680	ad	control	62.0	-0.666	0.5057	?????+-?	0.9016742193804705
EMC8|ENSG00000131148	ad	control	279.0	-1.169	0.2425	+-++----	0.6228521567925541
CERS3|ENSG00000154227	ad	control	62.0	-0.951	0.3415	?????--?	0.752815787452968
SH3BP5|ENSG00000131370	ad	control	173.0	3.993	6.528e-05	+++++++?	0.003386703237410072
FBF1|ENSG00000188878	ad	control	279.0	-1.698	0.0896	----+++-	0.34623142164781906
NBEAL2|ENSG00000160796	ad	control	279.0	-2.929	0.003404	-----+--	0.04296165347405453
AGTPBP1|ENSG00000135049	ad	control	279.0	1.519	0.1289	-++--++-	0.4328337428337428
WDPCP|ENSG00000143951	ad	control	279.0	2.593	0.009507	+++++-++	0.08279984830097087
MTFR2|ENSG00000146410	ad	control	62.0	-1.055	0.2913	?????--?	0.6908205255329698
ARHGAP11B-DT|ENSG00000247728	ad	control	62.0	-0.353	0.7244	?????+-?	0.9991427871662993
COG6|ENSG00000133103	ad	control	279.0	2.62	0.008798	+++++--+	0.07893172866520788
RARA|ENSG00000131759	ad	control	173.0	-2.269	0.02327	----+--?	0.14720057306590256
XRRA1|ENSG00000166435	ad	control	279.0	-1.3	0.1934	--------	0.5473404989645991
ANKRD60|ENSG00000124227	ad	control	106.0	0.584	0.559	???????+	0.9393582762456819
BSPH1|ENSG00000188334	ad	control	62.0	-0.1	0.9202	?????--?	0.9991427871662993
BSG|ENSG00000172270	ad	control	173.0	-1.143	0.253	--+-+--?	0.6379458794587946
LINC02805|ENSG00000232265	ad	control	31.0	0.267	0.7894	??????+?	0.9991427871662993
REPS2|ENSG00000169891	ad	control	279.0	2.591	0.00958	++++++++	0.08316575922565034
C1orf115|ENSG00000162817	ad	control	279.0	2.073	0.03816	+++++--+	0.20232625161647882
HEXA|ENSG00000213614	ad	control	173.0	-2.711	0.006711	----+--?	0.06687697916666667
H2BP2|ENSG00000234571	ad	control	62.0	0.234	0.8153	?????++?	0.9991427871662993
LOC729867|ENSG00000227741	ad	control	101.0	-1.859	0.06297	????---?	0.2780795507001077
PLEK|ENSG00000115956	ad	control	279.0	-2.554	0.01065	++-+----	0.0889825327510917
KHDC1-AS1|ENSG00000229852	ad	control	101.0	0.399	0.6899	????+--?	0.9991427871662993
GSDME|ENSG00000105928	ad	control	279.0	-0.164	0.8698	---+++-+	0.9991427871662993
