MarkerName	Allele1	Allele2	Weight	Zscore	P-value	Direction	P-value_adjusted
PEG3|ENSG00000198300	ad	control	235.0	3.923	8.744e-05	+++++++++?????	0.005846769285714286
IRF8|ENSG00000140968	ad	control	687.0	-3.06	0.002213	+--+-------+--	0.04256905263157894
SIGLEC10|ENSG00000142512	ad	control	235.0	-3.958	7.561e-05	+--+-----?????	0.005329348611764706
OLFML1|ENSG00000183801	ad	control	263.0	-3.007	0.002639	-----+-++????-	0.04725000119402984
BAIAP2L1|ENSG00000006453	ad	control	263.0	-3.58	0.0003437	------+--????-	0.013423568709256845
FCHO2|ENSG00000157107	ad	control	235.0	-3.141	0.001685	----+----?????	0.03577311126860383
PNMA2|ENSG00000240694	ad	control	687.0	3.232	0.001228	+++++----++-++	0.029288191082802548
FSCN2|ENSG00000186765	ad	control	659.0	-3.333	0.0008591	----+--------?	0.023806845143385755
RGS1|ENSG00000090104	ad	control	625.0	-3.357	0.0007874	-----??----++-	0.02255005200764818
GET1|ENSG00000182093	ad	control	687.0	3.485	0.000493	++++-+---+++++	0.01678216818181818
GNG11|ENSG00000127920	ad	control	687.0	-3.079	0.002076	-------++---+-	0.04099449967040211
LERFS|ENSG00000234665	ad	control	124.0	-5.469	4.53e-08	?????----?????	3.5710705263157894e-05
TNFRSF1B|ENSG00000028137	ad	control	687.0	-3.238	0.001204	-----------++-	0.029016109412711183
NBN|ENSG00000104320	ad	control	235.0	3.326	0.0008805	++++-+-++?????	0.024112393430656937
FAM217B|ENSG00000196227	ad	control	687.0	2.976	0.002924	+++++----++-++	0.04999505936073059
CASP4|ENSG00000196954	ad	control	687.0	-3.066	0.002172	--------+-+++-	0.04200415235635894
ZNF384|ENSG00000126746	ad	control	687.0	-3.13	0.001746	-----++++-----	0.03652456424581005
MYNN|ENSG00000085274	ad	control	235.0	3.259	0.001117	++++++-++?????	0.027630761354252683
LHX2|ENSG00000106689	ad	control	235.0	-3.286	0.001018	-----++--?????	0.026176144206008584
GGCX|ENSG00000115486	ad	control	687.0	-3.395	0.0006863	-----+--------	0.02064136827309237
PSMC6|ENSG00000100519	ad	control	687.0	3.579	0.0003448	+++++--+++++++	0.01343150689206762
TMEM43|ENSG00000170876	ad	control	687.0	-4.525	6.033e-06	--------------	0.001058094970760234
RRAD|ENSG00000166592	ad	control	201.0	-6.091	1.119e-09	-------??????-	1.9718096470588233e-06
RNASEH2C|ENSG00000172922	ad	control	687.0	-3.054	0.002259	-----++++-----	0.04304745801526717
CCDC39-AS1|ENSG00000145075	ad	control	39.0	3.436	0.0005896	????+?????????	0.01874235418875928
CELSR1|ENSG00000075275	ad	control	330.0	-3.821	0.0001327	----?-+--???+-	0.007685622393822394
AK5|ENSG00000154027	ad	control	687.0	3.155	0.001605	++++++-+++++++	0.034890696661828736
P2RX6P|ENSG00000206145	ad	control	124.0	-4.107	4.011e-05	?????----?????	0.0035030179591836737
SLC8A3|ENSG00000100678	ad	control	687.0	3.561	0.0003688	+++++++--++-++	0.014020016243654822
AFAP1L1|ENSG00000157510	ad	control	687.0	-3.874	0.0001071	--------+-----	0.006782849048625792
ABCC6|ENSG00000275331	ad	control	263.0	-4.443	8.854e-06	--------+????-	0.0013671671340206187
GBGT1|ENSG00000148288	ad	control	687.0	-3.346	0.0008197	-------+------	0.023230778807947022
FAM85B|ENSG00000253893	ad	control	124.0	2.989	0.002799	?????++++?????	0.04877652356020942
PSMD7|ENSG00000103035	ad	control	235.0	3.175	0.0015	++++++-++?????	0.033356050445103855
UCKL1|ENSG00000198276	ad	control	235.0	-3.664	0.0002486	----+++-+?????	0.011190769969969969
KMT2D|ENSG00000167548	ad	control	687.0	-3.479	0.0005031	-----++-+-----	0.016990827057497184
RPL29P26|ENSG00000241556	ad	control	124.0	3.113	0.001854	?????++++?????	0.03793608196721312
DOCK6|ENSG00000130158	ad	control	235.0	-3.383	0.0007182	--------+?????	0.021364845283018866
MFAP4|ENSG00000166482	ad	control	687.0	-3.272	0.001068	-------++---+-	0.02702112162162162
MAP3K2|ENSG00000169967	ad	control	235.0	-3.097	0.001953	-----+--+?????	0.0392118418230563
ACTA2|ENSG00000107796	ad	control	235.0	-4.36	1.298e-05	+--------?????	0.001699250829694323
FENDRR|ENSG00000268388	ad	control	263.0	-3.777	0.0001587	-------++????-	0.008504503041144902
SESN2|ENSG00000285069	ad	control	687.0	-4.152	3.296e-05	--------------	0.0031254725316455694
EPS8|ENSG00000151491	ad	control	687.0	-3.101	0.001926	-----+-++--++-	0.0387938252688172
STEAP3|ENSG00000115107	ad	control	687.0	-4.899	9.648e-07	------+++-----	0.00030105780000000003
FXYD2|ENSG00000137731	ad	control	235.0	-4.548	5.414e-06	----+-+--?????	0.0009949410487804877
MOB3A|ENSG00000172081	ad	control	687.0	-3.458	0.0005443	-----++-------	0.01785233391684901
SLC29A2|ENSG00000174669	ad	control	687.0	-3.225	0.001261	-------------+	0.029696946540880505
SAMD1|ENSG00000141858	ad	control	687.0	-3.063	0.002194	-----++++-----	0.042374896196002584
PKD2L2-DT|ENSG00000250159	ad	control	163.0	4.912	8.998e-07	????+++++?????	0.00030105780000000003
ARID3A|ENSG00000116017	ad	control	263.0	-4.813	1.486e-06	----+----????-	0.0003949950442477876
LRP5|ENSG00000162337	ad	control	687.0	-3.354	0.0007972	-----++-------	0.022700497338403042
FES|ENSG00000182511	ad	control	687.0	-3.125	0.00178	-------++-----	0.03702403608605135
SRF|ENSG00000112658	ad	control	687.0	-3.841	0.0001227	---------+----	0.007386740562248996
PCGF2|ENSG00000277258	ad	control	687.0	-3.369	0.0007547	-----++-------	0.02197064450923226
RRM1|ENSG00000167325	ad	control	235.0	3.041	0.00236	+++++--++?????	0.0442412675
CYB5R4|ENSG00000065615	ad	control	235.0	3.517	0.0004367	+++++++++?????	0.015573553809523811
SGCA|ENSG00000108823	ad	control	224.0	-3.52	0.0004309	----?+--+????-	0.015458731017964071
HSPB8|ENSG00000152137	ad	control	687.0	-4.152	3.291e-05	-----------++-	0.0031254725316455694
GPNMB|ENSG00000136235	ad	control	687.0	-3.226	0.001257	----+-+-----+-	0.029696129337539436
SNU13|ENSG00000100138	ad	control	687.0	3.319	0.0009033	+++++--+++++++	0.02439968872858431
HNRNPDL|ENSG00000152795	ad	control	687.0	3.424	0.0006166	+++++++++-++++	0.019098882146542828
TRPM4|ENSG00000130529	ad	control	263.0	-3.747	0.0001789	----+----????-	0.009239876551724138
CASS4|ENSG00000087589	ad	control	263.0	-3.078	0.002081	------+-+????-	0.041054452459016386
FAM66C|ENSG00000226711	ad	control	587.0	3.458	0.000544	????+++++++++?	0.01785233391684901
OTULIN|ENSG00000154124	ad	control	263.0	-4.174	2.986e-05	-----+-++????-	0.002923157385620915
SSPOP|ENSG00000197558	ad	control	235.0	-4.567	4.939e-06	----+----?????	0.0009247042749999999
LINC00484|ENSG00000235641	ad	control	235.0	-6.102	1.047e-09	---------?????	1.9718096470588233e-06
ARHGAP45|ENSG00000180448	ad	control	687.0	-3.191	0.001418	------+-+--+--	0.03218000606060606
SENP2|ENSG00000163904	ad	control	235.0	3.672	0.0002409	--++-++++?????	0.011055736600306279
ADORA3|ENSG00000282608	ad	control	687.0	-3.386	0.0007083	-----++----+--	0.021154371684945165
BDNF-AS|ENSG00000245573	ad	control	615.0	3.077	0.002089	????+--+-++-++	0.041054452459016386
PLEKHA4|ENSG00000105559	ad	control	687.0	-4.333	1.473e-05	-------++-----	0.0018618222784810125
PPME1|ENSG00000214517	ad	control	687.0	3.631	0.0002826	+++++----+++++	0.012128317478510028
ORAI1|ENSG00000276045	ad	control	263.0	-3.857	0.0001147	--------+????-	0.007128533609958506
PTBP1|ENSG00000011304	ad	control	687.0	-4.044	5.259e-05	-------++--+--	0.004156691398416887
LAMC3|ENSG00000050555	ad	control	235.0	-3.364	0.0007694	---------?????	0.022225792092574737
APOBEC3C|ENSG00000244509	ad	control	263.0	-3.122	0.001796	-----+---????-	0.03718104768486524
CD44|ENSG00000026508	ad	control	235.0	-3.249	0.001157	------+--?????	0.028270058727569335
ERGIC1|ENSG00000113719	ad	control	687.0	-3.691	0.000223	-----++-+-----	0.010603473015873017
LINC02019|ENSG00000273356	ad	control	124.0	3.029	0.002457	?????++++?????	0.04539571393341554
TFE3|ENSG00000068323	ad	control	659.0	-3.084	0.002039	-------------?	0.04045051920529802
IL10RA|ENSG00000110324	ad	control	687.0	-3.712	0.0002058	-----+-----+--	0.010139711842105261
GPR35|ENSG00000178623	ad	control	263.0	-6.193	5.911e-10	--------+????-	1.7703996e-06
DDX42|ENSG00000198231	ad	control	687.0	4.685	2.797e-06	+++++++++-++++	0.0006206439407407408
SEC14L6|ENSG00000214491	ad	control	263.0	3.483	0.0004952	+++-++-++????+	0.016822229931972788
VXN|ENSG00000169085	ad	control	687.0	4.625	3.739e-06	++++++-+++++++	0.000777409848275862
TP53I13|ENSG00000167543	ad	control	687.0	-4.432	9.339e-06	-----------+--	0.0014058245427135678
