gene_name	log2_fold_change	p_value	sample_size	ref_allele	non_ref_allele
BLTP1|ENSG00000138688	-0.114174793	0.615130197	31	Control	AD
SFTA1P|ENSG00000225383	-0.222461829	0.467609463	31	Control	AD
PLCH1|ENSG00000114805	-0.074229137	0.8075724	31	Control	AD
	0.217089459	0.491528028	31	Control	AD
S100A10|ENSG00000197747	0.398707285	0.201330665	31	Control	AD
PGAM2|ENSG00000164708	0.124475695	0.68569259	31	Control	AD
TTC3|ENSG00000182670	-0.098174162	0.574042265	31	Control	AD
STXBP5|ENSG00000164506	0.020693044	0.946438724	31	Control	AD
MAPK9|ENSG00000050748	-0.079386766	0.742308526	31	Control	AD
GPR22|ENSG00000283812	0.179559712	0.563947658	31	Control	AD
PLEKHA2|ENSG00000169499	-0.186303097	0.378158864	31	Control	AD
MCHR2|ENSG00000152034	0.325500514	0.21893769	31	Control	AD
SYNJ1|ENSG00000159082	0.270283343	0.385229241	31	Control	AD
NBEA|ENSG00000172915	0.082956354	0.779835785	31	Control	AD
CCZ1B|ENSG00000146574	-0.434640981	0.117590309	31	Control	AD
PID1|ENSG00000153823	-0.001391884	0.994847643	31	Control	AD
LINC01238|ENSG00000237940	-0.032979814	0.915122612	31	Control	AD
WASF1|ENSG00000112290	0.100341953	0.746175851	31	Control	AD
CLOCK|ENSG00000134852	0.015584757	0.950468158	31	Control	AD
RNF122|ENSG00000133874	0.007715736	0.98050419	31	Control	AD
ZC2HC1A|ENSG00000104427	0.263015756	0.349193001	31	Control	AD
EPHA5|ENSG00000145242	0.118952104	0.645805175	31	Control	AD
ZMAT5|ENSG00000100319	0.122134251	0.536377317	31	Control	AD
C2orf80|ENSG00000188674	0.223655598	0.470606164	31	Control	AD
TIAM2|ENSG00000146426	0.300523042	0.340992875	31	Control	AD
FAM234A|ENSG00000167930	-0.137470307	0.601258783	31	Control	AD
ADAMTS3|ENSG00000156140	-0.080143892	0.786988783	31	Control	AD
CACNA2D3|ENSG00000157445	0.139760616	0.656547806	31	Control	AD
PCNX3|ENSG00000197136	0.236635066	0.246305138	31	Control	AD
ANXA2|ENSG00000182718	0.54118158	0.084500965	31	Control	AD
KCND2|ENSG00000184408	0.167499362	0.587822941	31	Control	AD
G3BP2|ENSG00000138757	0.10564486	0.680032893	31	Control	AD
BEST3|ENSG00000127325	0.278042576	0.356842684	31	Control	AD
