gene_name	log2_fold_change	p_value	sample_size	ref_allele	non_ref_allele
BPTF|ENSG00000171634	0.43942212	0.000897935	18	Control	AD
AP1B1|ENSG00000100280	-0.371074745	0.000900892	18	Control	AD
HARS2|ENSG00000112855	-0.467757809	0.000947488	18	Control	AD
HP1BP3|ENSG00000127483	0.429457194	0.000950896	18	Control	AD
RAB4B|ENSG00000167578	-0.440825951	0.000957011	18	Control	AD
TMEM202-AS1|ENSG00000261423	0.853879365	0.000990822	18	Control	AD
LSMEM2|ENSG00000179564	1.3899207	0.000998677	18	Control	AD
BOLA3|ENSG00000163170	-0.770527635	0.000999126	18	Control	AD
SMIM24|ENSG00000095932	-1.717792974	0.001045427	18	Control	AD
SAPCD1|ENSG00000227074	-0.836055621	0.001046727	18	Control	AD
U2AF2|ENSG00000063244	0.343722604	0.001064833	18	Control	AD
P2RX7|ENSG00000089041	0.876937487	0.001068334	18	Control	AD
CYC1|ENSG00000179091	-0.481176904	0.001085875	18	Control	AD
WARS1|ENSG00000140105	-0.660435435	0.001102094	18	Control	AD
SPOUT1|ENSG00000198917	0.576428138	0.00112192	18	Control	AD
RAB11A|ENSG00000103769	-0.480992419	0.001130085	18	Control	AD
SRRT|ENSG00000087087	0.411165066	0.001140215	18	Control	AD
ZNF552|ENSG00000178935	0.821225272	0.001194181	18	Control	AD
PHF3|ENSG00000118482	0.281784304	0.00122271	18	Control	AD
TRIM62|ENSG00000116525	0.610302247	0.001226866	18	Control	AD
C2orf81|ENSG00000284308	0.671427996	0.001292383	18	Control	AD
PGAM2|ENSG00000164708	0.841044652	0.001295024	18	Control	AD
STAT1|ENSG00000115415	-0.55577942	0.001298213	18	Control	AD
WDR88|ENSG00000166359	-1.160142721	0.001301407	18	Control	AD
HYDIN|ENSG00000157423	0.734226258	0.001308561	18	Control	AD
CMPK2|ENSG00000134326	-0.681009953	0.001319005	18	Control	AD
ZNF565|ENSG00000196357	0.626075898	0.001320635	18	Control	AD
ARHGAP21|ENSG00000107863	0.267255388	0.001337192	18	Control	AD
ZNF845|ENSG00000213799	0.596687675	0.001386973	18	Control	AD
BMP1|ENSG00000168487	0.748787632	0.001412553	18	Control	AD
KYAT1|ENSG00000286112	0.424572192	0.001428968	18	Control	AD
GPR3|ENSG00000181773	-1.526770498	0.001432874	18	Control	AD
ZMYM5|ENSG00000132950	0.525524715	0.001450217	18	Control	AD
HPF1|ENSG00000056050	-0.615512395	0.001477417	18	Control	AD
MORC3|ENSG00000159256	0.344113152	0.001482735	18	Control	AD
OXA1L|ENSG00000155463	-0.450498445	0.001485488	18	Control	AD
ADCY5|ENSG00000173175	0.333414641	0.001508113	18	Control	AD
SNED1|ENSG00000162804	0.571505931	0.001541223	18	Control	AD
CFAP157|ENSG00000160401	0.888402689	0.001553058	18	Control	AD
PPFIBP2|ENSG00000166387	0.858083265	0.001572749	18	Control	AD
FERMT1|ENSG00000101311	1.184578942	0.001576161	18	Control	AD
SPG7|ENSG00000197912	-0.30529072	0.001587797	18	Control	AD
PCSK5|ENSG00000099139	0.843892035	0.001597031	18	Control	AD
APBA3|ENSG00000011132	0.718587121	0.001608452	18	Control	AD
CATSPERG|ENSG00000099338	0.695694085	0.001609281	18	Control	AD
METTL25B|ENSG00000143303	0.487584903	0.001617141	18	Control	AD
ZNF785|ENSG00000197162	0.40137779	0.001686052	18	Control	AD
MEPE|ENSG00000152595	-1.495514914	0.001690551	18	Control	AD
ANKRD11|ENSG00000167522	0.399345597	0.001699583	18	Control	AD
GPCPD1|ENSG00000125772	-0.714668768	0.001703082	18	Control	AD
COL27A1|ENSG00000196739	1.069825463	0.001714021	18	Control	AD
SDHAF3|ENSG00000196636	-0.881469962	0.00173403	18	Control	AD
ARF5|ENSG00000004059	-0.61634531	0.00174399	18	Control	AD
CCDC142|ENSG00000135637	0.635720115	0.001751048	18	Control	AD
HMGCS1|ENSG00000112972	-1.053672254	0.001757206	18	Control	AD
RDH11|ENSG00000072042	-0.323040241	0.001786219	18	Control	AD
ZC3H11A|ENSG00000058673	1.153142889	0.001786345	18	Control	AD
DGAT1|ENSG00000285482	0.492860307	0.001807115	18	Control	AD
CPT1B|ENSG00000205560	0.704111796	0.001808095	18	Control	AD
LINC01310|ENSG00000205632	-1.426804977	0.001818748	18	Control	AD
PPT1|ENSG00000131238	-0.431377656	0.001826283	18	Control	AD
CROCC|ENSG00000058453	0.713971182	0.001826724	18	Control	AD
PLCG1|ENSG00000124181	0.481453617	0.001839991	18	Control	AD
E2F4|ENSG00000205250	0.367012772	0.001865074	18	Control	AD
OR2M3|ENSG00000228198	-1.618075129	0.001881643	18	Control	AD
DYNLT5|ENSG00000152760	-1.179232936	0.001895994	18	Control	AD
LNPK|ENSG00000144320	-0.377149404	0.001897858	18	Control	AD
ZSCAN22|ENSG00000182318	0.766625576	0.001973078	18	Control	AD
ACIN1|ENSG00000100813	0.324884455	0.001988938	18	Control	AD
PCF11|ENSG00000165494	0.400681949	0.001998849	18	Control	AD
PLEKHA3|ENSG00000116095	-0.275125652	0.002005954	18	Control	AD
SCFD1|ENSG00000092108	-0.346632782	0.002013165	18	Control	AD
DIDO1|ENSG00000101191	0.304646611	0.002021673	18	Control	AD
MAP7|ENSG00000135525	0.530216737	0.002023892	18	Control	AD
ZNF71|ENSG00000197951	0.353826658	0.002038491	18	Control	AD
HSD17B1|ENSG00000108786	0.521635172	0.002039727	18	Control	AD
ZSWIM9|ENSG00000185453	0.792878585	0.002043711	18	Control	AD
KCNJ14|ENSG00000182324	1.071273643	0.002054371	18	Control	AD
SPECC1L|ENSG00000100014	0.389732196	0.002057549	18	Control	AD
PCP4L1|ENSG00000248485	-1.22837824	0.002107553	18	Control	AD
NIPSNAP1|ENSG00000184117	-0.64623564	0.002125248	18	Control	AD
RBM6|ENSG00000004534	0.472422738	0.002157997	18	Control	AD
STOML1|ENSG00000067221	-0.497653011	0.002177311	18	Control	AD
DLD|ENSG00000091140	-0.66472782	0.002196999	18	Control	AD
GALNT11|ENSG00000178234	-0.44688225	0.002204914	18	Control	AD
ZFP41|ENSG00000181638	0.472206087	0.002205135	18	Control	AD
USP5|ENSG00000111667	-0.580864793	0.002243571	18	Control	AD
MTA1|ENSG00000182979	0.268291648	0.002270053	18	Control	AD
KRI1|ENSG00000129347	0.457403735	0.002280985	18	Control	AD
RAMACL|ENSG00000235272	0.731904427	0.002284685	18	Control	AD
NPIPB3|ENSG00000169246	0.901823989	0.00229069	18	Control	AD
TM7SF2|ENSG00000149809	-0.51287648	0.002300521	18	Control	AD
SOX12|ENSG00000177732	0.490870845	0.002308952	18	Control	AD
C15orf61|ENSG00000189227	-0.624385654	0.002309554	18	Control	AD
EPHA3|ENSG00000044524	-0.503327662	0.002315247	18	Control	AD
TRRAP|ENSG00000196367	0.269531275	0.002319133	18	Control	AD
PDGFA-DT|ENSG00000223855	0.982976766	0.002321981	18	Control	AD
