gene_name	log2_fold_change	p_value	sample_size	ref_allele	non_ref_allele
MRPL20-DT|ENSG00000272455	1.19096876	0.000996728	18	Control	AD
SLC12A9|ENSG00000146828	0.679276508	0.000997916	18	Control	AD
GTPBP8|ENSG00000163607	-0.589197064	0.001000704	18	Control	AD
MRPS23|ENSG00000181610	-0.499753615	0.001006311	18	Control	AD
LRRC45|ENSG00000169683	0.735086475	0.001007743	18	Control	AD
BCL6|ENSG00000113916	0.8060876	0.001009091	18	Control	AD
PKM|ENSG00000067225	-0.582656732	0.00101198	18	Control	AD
CYP51A1|ENSG00000001630	-0.734141995	0.001022007	18	Control	AD
	0.64397869	0.00103887	18	Control	AD
CCDC66|ENSG00000180376	0.411381253	0.001039004	18	Control	AD
ZMYND10|ENSG00000004838	1.288832644	0.001041641	18	Control	AD
ZGPAT|ENSG00000197114	0.53493084	0.001044551	18	Control	AD
CLDN18|ENSG00000066405	0.929045006	0.001055988	18	Control	AD
PSMD14|ENSG00000115233	-0.64426121	0.00106448	18	Control	AD
GSTO1|ENSG00000148834	-0.603300395	0.001074458	18	Control	AD
	1.264409081	0.001080764	18	Control	AD
CCDC18|ENSG00000122483	0.632583641	0.001089316	18	Control	AD
PPP4R2|ENSG00000163605	0.418963326	0.001106874	18	Control	AD
ATG5|ENSG00000057663	-0.483960323	0.001112549	18	Control	AD
TNRC6C|ENSG00000078687	0.324801084	0.001113127	18	Control	AD
INTS6|ENSG00000102786	0.380032087	0.001119113	18	Control	AD
DDB1|ENSG00000167986	-0.40459885	0.001139995	18	Control	AD
PLCE1|ENSG00000138193	0.95178318	0.001148741	18	Control	AD
PSMA5|ENSG00000143106	-0.904237646	0.001161329	18	Control	AD
DHX34|ENSG00000134815	0.663701872	0.001162062	18	Control	AD
SPAG7|ENSG00000091640	-0.431229363	0.001163339	18	Control	AD
GEM|ENSG00000164949	1.379824123	0.001168481	18	Control	AD
ZBTB1|ENSG00000126804	0.451172128	0.001177114	18	Control	AD
AEBP1|ENSG00000106624	1.537071094	0.001186604	18	Control	AD
ANAPC13|ENSG00000129055	-0.540297563	0.001221237	18	Control	AD
EIF6|ENSG00000242372	-0.520915109	0.001221496	18	Control	AD
KRI1|ENSG00000129347	0.487925941	0.001223032	18	Control	AD
B3GNT8|ENSG00000177191	1.187155082	0.001227286	18	Control	AD
CAPNS1|ENSG00000126247	-0.51894355	0.001237121	18	Control	AD
MAMDC4|ENSG00000177943	1.288953321	0.001250313	18	Control	AD
CFAP251|ENSG00000158023	0.796852857	0.001250329	18	Control	AD
FAM151A|ENSG00000162391	1.611990463	0.001286893	18	Control	AD
SMTN|ENSG00000183963	1.377216059	0.001288118	18	Control	AD
SGCA|ENSG00000108823	1.197599039	0.001290022	18	Control	AD
SUCLG1|ENSG00000163541	-0.520167729	0.001294616	18	Control	AD
SH3TC1|ENSG00000125089	0.893572973	0.001298355	18	Control	AD
CCDC93|ENSG00000125633	0.300564387	0.001298714	18	Control	AD
FBXO46|ENSG00000177051	0.544643998	0.001300886	18	Control	AD
	1.203732055	0.001304726	18	Control	AD
AP2A1|ENSG00000196961	-0.464810005	0.001315768	18	Control	AD
STAT1|ENSG00000115415	-0.554048776	0.001339365	18	Control	AD
HP1BP3|ENSG00000127483	0.415234512	0.001342084	18	Control	AD
KGD4|ENSG00000134056	-0.662205815	0.001352709	18	Control	AD
MRPL1|ENSG00000169288	-0.558814083	0.001361679	18	Control	AD
SMC5|ENSG00000198887	0.424174144	0.001363182	18	Control	AD
NREP|ENSG00000134986	-0.866701251	0.001365697	18	Control	AD
PLCG1|ENSG00000124181	0.495819499	0.001382467	18	Control	AD
PSMC5|ENSG00000087191	-0.376429175	0.001387351	18	Control	AD
NDUFA4|ENSG00000189043	-0.789721664	0.00139151	18	Control	AD
MKRN2|ENSG00000075975	-0.454702805	0.001398731	18	Control	AD
KCND1|ENSG00000292214	0.557640506	0.001416284	18	Control	AD
SMIM10L2A|ENSG00000178947	-0.570411801	0.001422394	18	Control	AD
TTC31|ENSG00000115282	0.636609123	0.001429059	18	Control	AD
INVS|ENSG00000119509	0.383634648	0.001437255	18	Control	AD
FARSA|ENSG00000179115	-0.487021964	0.001444046	18	Control	AD
SYCE2|ENSG00000161860	1.251661576	0.001455799	18	Control	AD
KLHL6|ENSG00000172578	1.467396038	0.001457667	18	Control	AD
SERPINA5|ENSG00000188488	1.909769783	0.001475838	18	Control	AD
SYNDIG1L|ENSG00000183379	1.16666755	0.001485361	18	Control	AD
OSTF1|ENSG00000134996	-0.753633239	0.001491824	18	Control	AD
STAG1|ENSG00000118007	0.329573699	0.00151714	18	Control	AD
ZNF618|ENSG00000157657	0.707766596	0.001523708	18	Control	AD
ALG5|ENSG00000120697	-0.547290127	0.001534292	18	Control	AD
WDR59|ENSG00000103091	0.390813973	0.001543822	18	Control	AD
GALNT11|ENSG00000178234	-0.463902264	0.001545567	18	Control	AD
CLN3|ENSG00000188603	0.786481398	0.001559299	18	Control	AD
BCL9L|ENSG00000186174	0.623399952	0.001563459	18	Control	AD
CCDC159|ENSG00000183401	0.665753827	0.001568836	18	Control	AD
SPECC1L|ENSG00000100014	0.400926882	0.001570155	18	Control	AD
ABCF2|ENSG00000033050	-0.373035292	0.001580253	18	Control	AD
NDUFA7|ENSG00000267855	-0.706292479	0.001581742	18	Control	AD
ISYNA1|ENSG00000105655	1.202135697	0.001583654	18	Control	AD
MITF|ENSG00000187098	0.51418459	0.001583919	18	Control	AD
OR2M3|ENSG00000228198	-1.646877177	0.001588322	18	Control	AD
HS3ST2|ENSG00000122254	-1.167355206	0.001592243	18	Control	AD
PSMD1|ENSG00000173692	-0.50072727	0.001596819	18	Control	AD
MRPL28|ENSG00000086504	-0.532470266	0.001601192	18	Control	AD
SRRT|ENSG00000087087	0.397226874	0.001607819	18	Control	AD
HMGCLL1|ENSG00000146151	-0.636556012	0.001609037	18	Control	AD
NEAT1|ENSG00000245532	1.344599121	0.001611635	18	Control	AD
BRF2|ENSG00000104221	-1.134745902	0.001620503	18	Control	AD
SPIDR|ENSG00000164808	0.313661325	0.001623164	18	Control	AD
NDUFA6|ENSG00000272765	-0.61167384	0.001634564	18	Control	AD
RAB11A|ENSG00000103769	-0.463359612	0.001639124	18	Control	AD
KMT2C|ENSG00000055609	0.35773969	0.001640217	18	Control	AD
ZSCAN22|ENSG00000182318	0.781350765	0.00164547	18	Control	AD
ACIN1|ENSG00000100813	0.331040749	0.001663151	18	Control	AD
ZC3H11A|ENSG00000058673	1.161639572	0.001664671	18	Control	AD
PCYOX1L|ENSG00000145882	-1.104134423	0.001683228	18	Control	AD
STX12|ENSG00000117758	-0.411878363	0.001688946	18	Control	AD
KCNE4|ENSG00000152049	1.638404999	0.001697241	18	Control	AD
AJUBA|ENSG00000129474	1.570404688	0.001704441	18	Control	AD
ADAMTS7|ENSG00000136378	1.308468188	0.001707463	18	Control	AD
ALOX12|ENSG00000108839	0.65319012	0.00171747	18	Control	AD
LEPROTL1|ENSG00000104660	-0.456357215	0.001721076	18	Control	AD
TBX18|ENSG00000112837	1.268498917	0.001724496	18	Control	AD
AGFG2|ENSG00000106351	0.784202868	0.001740267	18	Control	AD
FAM174C|ENSG00000228300	0.716213719	0.001742374	18	Control	AD
SRRM5|ENSG00000226763	1.391170244	0.001747913	18	Control	AD
DENR|ENSG00000139726	-0.425678105	0.00176048	18	Control	AD
PSMA6|ENSG00000100902	-0.521182734	0.001768356	18	Control	AD
SPEN|ENSG00000065526	0.38760707	0.00177354	18	Control	AD
TMED2-DT|ENSG00000247373	0.843452671	0.001774293	18	Control	AD
DCHS2|ENSG00000284227	-0.818105786	0.001779996	18	Control	AD
CRY2|ENSG00000121671	-0.327897855	0.001785436	18	Control	AD
SELENOT|ENSG00000198843	-0.461231632	0.001800011	18	Control	AD
ADAT1|ENSG00000065457	-0.412637469	0.00180608	18	Control	AD
TSSK4|ENSG00000139908	0.603963927	0.001811257	18	Control	AD
WDR62|ENSG00000075702	0.956252146	0.001818577	18	Control	AD
SCFD1|ENSG00000092108	-0.350245652	0.001825228	18	Control	AD
MRPL54|ENSG00000183617	-0.643901819	0.001826944	18	Control	AD
SAMD11|ENSG00000187634	1.838078422	0.00182697	18	Control	AD
GUCY2C|ENSG00000070019	1.171105345	0.001828014	18	Control	AD
ATP6V0D1|ENSG00000159720	-0.652629481	0.001833259	18	Control	AD
A2ML1|ENSG00000166535	1.004285908	0.001834736	18	Control	AD
SNU13|ENSG00000100138	-0.528579726	0.001843073	18	Control	AD
NIPSNAP2|ENSG00000146729	-0.596889287	0.001845811	18	Control	AD
GOLGA6L4|ENSG00000184206	1.241916077	0.00184827	18	Control	AD
BRICD5|ENSG00000182685	0.922809733	0.001855423	18	Control	AD
SPACDR|ENSG00000185955	1.713193189	0.00186483	18	Control	AD
ARHGAP33|ENSG00000004777	0.472996764	0.001873868	18	Control	AD
	-0.770490575	0.001882122	18	Control	AD
SLC4A9|ENSG00000113073	0.88722473	0.001883877	18	Control	AD
HEXD|ENSG00000169660	0.559191645	0.00190127	18	Control	AD
PRSS53|ENSG00000151006	0.766325439	0.001901773	18	Control	AD
OPN3|ENSG00000054277	-1.110469314	0.001905484	18	Control	AD
PAXX|ENSG00000148362	0.692046992	0.001941304	18	Control	AD
NANOS1|ENSG00000188613	1.148954176	0.001973162	18	Control	AD
PLXNA3|ENSG00000130827	0.60491164	0.00198317	18	Control	AD
TG|ENSG00000042832	1.378649574	0.001992173	18	Control	AD
KRTAP5-1|ENSG00000280585	1.180912939	0.001993268	18	Control	AD
ZFP41|ENSG00000181638	0.47723314	0.001997972	18	Control	AD
ARL1|ENSG00000120805	-0.535419585	0.002015473	18	Control	AD
SPN|ENSG00000197471	1.2003394	0.002022335	18	Control	AD
TRRAP|ENSG00000196367	0.273522551	0.002023735	18	Control	AD
ABRACL|ENSG00000146386	-0.916540061	0.002029783	18	Control	AD
COPS3|ENSG00000141030	-0.771768542	0.00203272	18	Control	AD
TCF7L1|ENSG00000292149	1.028876873	0.002032993	18	Control	AD
PRKCSH|ENSG00000130175	0.405333675	0.002045773	18	Control	AD
DMPK|ENSG00000104936	0.709793039	0.002049811	18	Control	AD
MPST|ENSG00000128309	0.98817202	0.002057265	18	Control	AD
PTGFRN|ENSG00000134247	-0.489047123	0.002065088	18	Control	AD
GAB1|ENSG00000109458	0.474387443	0.002067228	18	Control	AD
ANAPC16|ENSG00000166295	0.579128253	0.002070809	18	Control	AD
PRR14|ENSG00000156858	0.474887621	0.002072351	18	Control	AD
MDGA1|ENSG00000112139	1.145744303	0.002078871	18	Control	AD
POLE|ENSG00000177084	0.548905711	0.002084724	18	Control	AD
APLP2|ENSG00000084234	-0.463502408	0.002116923	18	Control	AD
VCP|ENSG00000165280	-0.30600087	0.002120407	18	Control	AD
CXXC1|ENSG00000154832	0.419922487	0.002133704	18	Control	AD
HYDIN|ENSG00000157423	0.697855297	0.002136578	18	Control	AD
CYB5B|ENSG00000103018	-0.4529306	0.002138067	18	Control	AD
RPA3|ENSG00000106399	-0.679850307	0.002142205	18	Control	AD
TRPV3|ENSG00000167723	0.519913988	0.002142447	18	Control	AD
NRN1|ENSG00000124785	-1.179815636	0.002148827	18	Control	AD
UTY|ENSG00000183878	0.943696574	0.00214983	18	Control	AD
CPSF3|ENSG00000119203	-0.424165555	0.002160457	18	Control	AD
FDPS|ENSG00000160752	-0.429111308	0.002161086	18	Control	AD
	1.135252371	0.002167727	18	Control	AD
EPPK1|ENSG00000261150	1.358866506	0.002173413	18	Control	AD
SMAGP|ENSG00000170545	1.362865137	0.00217885	18	Control	AD
NOL11|ENSG00000130935	-0.357524694	0.002179014	18	Control	AD
ACLY|ENSG00000131473	-0.465667217	0.002187984	18	Control	AD
EFHD2|ENSG00000142634	-0.607888285	0.002193473	18	Control	AD
KMT2D|ENSG00000167548	0.371694993	0.002193628	18	Control	AD
TSPAN7|ENSG00000156298	-0.933046199	0.002199325	18	Control	AD
P2RY14|ENSG00000174944	0.632560548	0.002201382	18	Control	AD
PPP2R1A|ENSG00000105568	-0.473748902	0.002205517	18	Control	AD
PRELP|ENSG00000188783	1.057628426	0.002212402	18	Control	AD
SNCG|ENSG00000173267	-0.798004647	0.002233564	18	Control	AD
MYO9B|ENSG00000099331	0.627865871	0.002235047	18	Control	AD
C2orf81|ENSG00000284308	0.633899703	0.002247489	18	Control	AD
TBX15|ENSG00000092607	1.223219817	0.00225009	18	Control	AD
PNISR|ENSG00000132424	0.494469212	0.002262757	18	Control	AD
TBC1D2|ENSG00000095383	0.708594237	0.002281648	18	Control	AD
CREBRF|ENSG00000164463	0.23999998	0.002288474	18	Control	AD
SLC38A2|ENSG00000134294	0.620073511	0.002291609	18	Control	AD
SNRPA1|ENSG00000131876	-0.563239329	0.002298123	18	Control	AD
NEPRO|ENSG00000163608	-0.461515919	0.00232446	18	Control	AD
TOP3B|ENSG00000100038	0.466677087	0.002345165	18	Control	AD
DDX3Y|ENSG00000067048	1.003599652	0.002345342	18	Control	AD
NAA20|ENSG00000173418	-0.361780688	0.002377296	18	Control	AD
