gene_name,ensembl_id,official_symbol,is_upregulated_in_AD,brain_region,study,quality_assessment
NEBL,ENSG00000078114,NEBL,True,Frontal Lobe,Fischer_et_al,1.9
CTDSPL,ENSG00000144677,CTDSPL,True,Frontal Lobe,Fischer_et_al,1.9
BBX,ENSG00000114439,BBX,True,Frontal Lobe,Fischer_et_al,1.9
PKD2,ENSG00000118762,PKD2,True,Frontal Lobe,Fischer_et_al,1.9
LBR,ENSG00000143815,LBR,True,Frontal Lobe,Fischer_et_al,1.9
SPEN,ENSG00000065526,SPEN,True,Frontal Lobe,Fischer_et_al,1.9
TSPAN6,ENSG00000000003,TSPAN6,True,Frontal Lobe,Fischer_et_al,1.9
MAP3K5,ENSG00000197442,MAP3K5,True,Frontal Lobe,Fischer_et_al,1.9
SWAP70,ENSG00000133789,SWAP70,True,Frontal Lobe,Fischer_et_al,1.9
MAOA,ENSG00000189221,MAOA,True,Frontal Lobe,Fischer_et_al,1.9
SP1,ENSG00000185591,SP1,True,Frontal Lobe,Fischer_et_al,1.9
UBR5,ENSG00000104517,UBR5,True,Frontal Lobe,Fischer_et_al,1.9
MED12,ENSG00000184634,MED12,True,Frontal Lobe,Fischer_et_al,1.9
RESF1,ENSG00000174718,RESF1,True,Frontal Lobe,Fischer_et_al,1.9
S100PBP,ENSG00000116497,S100PBP,True,Frontal Lobe,Fischer_et_al,1.9
ARHGEF6,ENSG00000129675,ARHGEF6,True,Frontal Lobe,Fischer_et_al,1.9
ZNF486,ENSG00000256229,ZNF486,True,Frontal Lobe,Fischer_et_al,1.9
CPNE3,ENSG00000085719,CPNE3,True,Frontal Lobe,Fischer_et_al,1.9
ADCYAP1R1,ENSG00000078549,ADCYAP1R1,True,Frontal Lobe,Fischer_et_al,1.9
CEMIP2,ENSG00000135048,CEMIP2,True,Frontal Lobe,Fischer_et_al,1.9
PCDHB6,ENSG00000291679,PCDHB6,True,Frontal Lobe,Fischer_et_al,1.9
MAP3K1,ENSG00000095015,MAP3K1,True,Frontal Lobe,Fischer_et_al,1.9
PTPN21,ENSG00000070778,PTPN21,True,Frontal Lobe,Fischer_et_al,1.9
SOAT1,ENSG00000057252,SOAT1,True,Frontal Lobe,Fischer_et_al,1.9
APPL2,ENSG00000136044,APPL2,True,Frontal Lobe,Fischer_et_al,1.9
FMNL2,ENSG00000157827,FMNL2,True,Frontal Lobe,Fischer_et_al,1.9
LPIN1,ENSG00000134324,LPIN1,True,Frontal Lobe,Fischer_et_al,1.9
ATAD2B,ENSG00000119778,ATAD2B,True,Frontal Lobe,Fischer_et_al,1.9
STAG1,ENSG00000118007,STAG1,True,Frontal Lobe,Fischer_et_al,1.9
SOCS4,ENSG00000180008,SOCS4,True,Frontal Lobe,Fischer_et_al,1.9
ZBTB37,ENSG00000185278,ZBTB37,True,Frontal Lobe,Fischer_et_al,1.9
BACH1,ENSG00000156273,BACH1,True,Frontal Lobe,Fischer_et_al,1.9
TMEM123,ENSG00000152558,TMEM123,True,Frontal Lobe,Fischer_et_al,1.9
LRP6,ENSG00000281324,LRP6,True,Frontal Lobe,Fischer_et_al,1.9
USP28,ENSG00000048028,USP28,True,Frontal Lobe,Fischer_et_al,1.9
CDKN2C,ENSG00000123080,CDKN2C,True,Frontal Lobe,Fischer_et_al,1.9
MAP3K20,ENSG00000091436,MAP3K20,True,Frontal Lobe,Fischer_et_al,1.9
USP3,ENSG00000140455,USP3,True,Frontal Lobe,Fischer_et_al,1.9
POU3F2,ENSG00000184486,POU3F2,True,Frontal Lobe,Fischer_et_al,1.9
FMNL3,ENSG00000161791,FMNL3,True,Frontal Lobe,Fischer_et_al,1.9
MYO6,ENSG00000196586,MYO6,True,Frontal Lobe,Fischer_et_al,1.9
DNMBP,ENSG00000107554,DNMBP,True,Frontal Lobe,Fischer_et_al,1.9
FGD4,ENSG00000139132,FGD4,True,Frontal Lobe,Fischer_et_al,1.9
LOXL3,ENSG00000115318,LOXL3,True,Frontal Lobe,Fischer_et_al,1.9
MMS22L,ENSG00000146263,MMS22L,True,Frontal Lobe,Fischer_et_al,1.9
MTCL2,ENSG00000149639,MTCL2,True,Frontal Lobe,Fischer_et_al,1.9
RAB31,ENSG00000168461,RAB31,True,Frontal Lobe,Fischer_et_al,1.9
DGKG,ENSG00000058866,DGKG,True,Frontal Lobe,Fischer_et_al,1.9
SLC25A30,ENSG00000174032,SLC25A30,True,Frontal Lobe,Fischer_et_al,1.9
TRPM3,ENSG00000083067,TRPM3,True,Frontal Lobe,Fischer_et_al,1.9
SNAP23,ENSG00000092531,SNAP23,True,Frontal Lobe,Fischer_et_al,1.9
FYCO1,ENSG00000163820,FYCO1,True,Frontal Lobe,Fischer_et_al,1.9
KIF5B,ENSG00000170759,KIF5B,True,Frontal Lobe,Fischer_et_al,1.9
NUP160,ENSG00000030066,NUP160,True,Frontal Lobe,Fischer_et_al,1.9
ITGB5,ENSG00000082781,ITGB5,True,Frontal Lobe,Fischer_et_al,1.9
BRWD3,ENSG00000165288,BRWD3,True,Frontal Lobe,Fischer_et_al,1.9
ZNF234,ENSG00000263002,ZNF234,True,Frontal Lobe,Fischer_et_al,1.9
ZBTB8B,ENSG00000273274,ZBTB8B,True,Frontal Lobe,Fischer_et_al,1.9
CTDSP2,ENSG00000175215,CTDSP2,True,Frontal Lobe,Fischer_et_al,1.9
IL6ST,ENSG00000134352,IL6ST,True,Frontal Lobe,Fischer_et_al,1.9
CHST14,ENSG00000169105,CHST14,True,Frontal Lobe,Fischer_et_al,1.9
AK4,ENSG00000162433,AK4,True,Frontal Lobe,Fischer_et_al,1.9
BMPR1A,ENSG00000107779,BMPR1A,True,Frontal Lobe,Fischer_et_al,1.9
ATP7B,ENSG00000123191,ATP7B,True,Frontal Lobe,Fischer_et_al,1.9
NACC2,ENSG00000148411,NACC2,True,Frontal Lobe,Fischer_et_al,1.9
NFE2L2,ENSG00000116044,NFE2L2,True,Frontal Lobe,Fischer_et_al,1.9
RBL1,ENSG00000080839,RBL1,True,Frontal Lobe,Fischer_et_al,1.9
BMP2K,ENSG00000138756,BMP2K,True,Frontal Lobe,Fischer_et_al,1.9
PON2,ENSG00000105854,PON2,True,Frontal Lobe,Fischer_et_al,1.9
TP53INP1,ENSG00000164938,TP53INP1,True,Frontal Lobe,Fischer_et_al,1.9
TBC1D8B,ENSG00000133138,TBC1D8B,True,Frontal Lobe,Fischer_et_al,1.9
INPPL1,ENSG00000165458,INPPL1,True,Frontal Lobe,Fischer_et_al,1.9
MKLN1,ENSG00000128585,MKLN1,True,Frontal Lobe,Fischer_et_al,1.9
PKN2,ENSG00000065243,PKN2,True,Frontal Lobe,Fischer_et_al,1.9
TCF12,ENSG00000140262,TCF12,True,Frontal Lobe,Fischer_et_al,1.9
KAT2B,ENSG00000114166,KAT2B,True,Frontal Lobe,Fischer_et_al,1.9
SLC41A1,ENSG00000133065,SLC41A1,True,Frontal Lobe,Fischer_et_al,1.9
CAB39L,ENSG00000102547,CAB39L,True,Frontal Lobe,Fischer_et_al,1.9
ZDHHC2,ENSG00000104219,ZDHHC2,True,Frontal Lobe,Fischer_et_al,1.9
DLG5,ENSG00000151208,DLG5,True,Frontal Lobe,Fischer_et_al,1.9
TGFBR1,ENSG00000106799,TGFBR1,True,Frontal Lobe,Fischer_et_al,1.9
ARHGAP5,ENSG00000100852,ARHGAP5,True,Frontal Lobe,Fischer_et_al,1.9
NEDD1,ENSG00000139350,NEDD1,True,Frontal Lobe,Fischer_et_al,1.9
ARSJ,ENSG00000180801,ARSJ,True,Frontal Lobe,Fischer_et_al,1.9
PCDHB4,ENSG00000081818,PCDHB4,True,Frontal Lobe,Fischer_et_al,1.9
ASXL2,ENSG00000143970,ASXL2,True,Frontal Lobe,Fischer_et_al,1.9
IGSF11,ENSG00000144847,IGSF11,True,Frontal Lobe,Fischer_et_al,1.9
MCL1,ENSG00000143384,MCL1,True,Frontal Lobe,Fischer_et_al,1.9
EP300,ENSG00000100393,EP300,True,Frontal Lobe,Fischer_et_al,1.9
KANSL1L,ENSG00000144445,KANSL1L,True,Frontal Lobe,Fischer_et_al,1.9
TAB2,ENSG00000055208,TAB2,True,Frontal Lobe,Fischer_et_al,1.9
CDC42EP4,ENSG00000179604,CDC42EP4,True,Frontal Lobe,Fischer_et_al,1.9
TOB2,ENSG00000183864,TOB2,True,Frontal Lobe,Fischer_et_al,1.9
CFLAR,ENSG00000003402,CFLAR,True,Frontal Lobe,Fischer_et_al,1.9
CD2AP,ENSG00000198087,CD2AP,True,Frontal Lobe,Fischer_et_al,1.9
FAM111A,ENSG00000166801,FAM111A,True,Frontal Lobe,Fischer_et_al,1.9
TMEM47,ENSG00000147027,TMEM47,True,Frontal Lobe,Fischer_et_al,1.9
CARMIL1,ENSG00000079691,CARMIL1,True,Frontal Lobe,Fischer_et_al,1.9
PIK3C2A,ENSG00000011405,PIK3C2A,True,Frontal Lobe,Fischer_et_al,1.9
NHSL1,ENSG00000135540,NHSL1,True,Frontal Lobe,Fischer_et_al,1.9
OPHN1,ENSG00000079482,OPHN1,True,Frontal Lobe,Fischer_et_al,1.9
SBF2,ENSG00000133812,SBF2,True,Frontal Lobe,Fischer_et_al,1.9
SOX13,ENSG00000143842,SOX13,True,Frontal Lobe,Fischer_et_al,1.9
ZHX3,ENSG00000174306,ZHX3,True,Frontal Lobe,Fischer_et_al,1.9
PRKCH,ENSG00000027075,PRKCH,True,Frontal Lobe,Fischer_et_al,1.9
SDC2,ENSG00000169439,SDC2,True,Frontal Lobe,Fischer_et_al,1.9
RNF213,ENSG00000173821,RNF213,True,Frontal Lobe,Fischer_et_al,1.9
PPP1R3D,ENSG00000132825,PPP1R3D,True,Frontal Lobe,Fischer_et_al,1.9
MRAS,ENSG00000158186,MRAS,True,Frontal Lobe,Fischer_et_al,1.9
LHFPL2,ENSG00000145685,LHFPL2,True,Frontal Lobe,Fischer_et_al,1.9
CNTLN,ENSG00000044459,CNTLN,True,Frontal Lobe,Fischer_et_al,1.9
ST6GALNAC3,ENSG00000184005,ST6GALNAC3,True,Frontal Lobe,Fischer_et_al,1.9
YES1,ENSG00000176105,YES1,True,Frontal Lobe,Fischer_et_al,1.9
FKBP14,ENSG00000106080,FKBP14,True,Frontal Lobe,Fischer_et_al,1.9
NCAN,ENSG00000130287,NCAN,True,Frontal Lobe,Fischer_et_al,1.9
TANC1,ENSG00000115183,TANC1,True,Frontal Lobe,Fischer_et_al,1.9
CGNL1,ENSG00000128849,CGNL1,True,Frontal Lobe,Fischer_et_al,1.9
STXBP4,ENSG00000166263,STXBP4,True,Frontal Lobe,Fischer_et_al,1.9
ANTXR2,ENSG00000163297,ANTXR2,True,Frontal Lobe,Fischer_et_al,1.9
ZNF107,ENSG00000196247,ZNF107,True,Frontal Lobe,Fischer_et_al,1.9
TLN1,ENSG00000137076,TLN1,True,Frontal Lobe,Fischer_et_al,1.9
NR2E1,ENSG00000112333,NR2E1,True,Frontal Lobe,Fischer_et_al,1.9
AMOT,ENSG00000126016,AMOT,True,Frontal Lobe,Fischer_et_al,1.9
MINDY1,ENSG00000143409,MINDY1,True,Frontal Lobe,Fischer_et_al,1.9
PSD2,ENSG00000146005,PSD2,True,Frontal Lobe,Fischer_et_al,1.9
DCHS1,ENSG00000166341,DCHS1,True,Frontal Lobe,Fischer_et_al,1.9
VANGL2,ENSG00000162738,VANGL2,True,Frontal Lobe,Fischer_et_al,1.9
CRB1,ENSG00000134376,CRB1,True,Frontal Lobe,Fischer_et_al,1.9
ITGAV,ENSG00000138448,ITGAV,True,Frontal Lobe,Fischer_et_al,1.9
SOX2,ENSG00000181449,SOX2,True,Frontal Lobe,Fischer_et_al,1.9
ZNF816,ENSG00000180257,ZNF816,True,Frontal Lobe,Fischer_et_al,1.9
SH3PXD2B,ENSG00000174705,SH3PXD2B,True,Frontal Lobe,Fischer_et_al,1.9
LGR4,ENSG00000205213,LGR4,True,Frontal Lobe,Fischer_et_al,1.9
BCL2,ENSG00000171791,BCL2,True,Frontal Lobe,Fischer_et_al,1.9
PDGFRB,ENSG00000113721,PDGFRB,True,Frontal Lobe,Fischer_et_al,1.9
IQGAP1,ENSG00000140575,IQGAP1,True,Frontal Lobe,Fischer_et_al,1.9
GNA13,ENSG00000120063,GNA13,True,Frontal Lobe,Fischer_et_al,1.9
REST,ENSG00000084093,REST,True,Frontal Lobe,Fischer_et_al,1.9
MTMR10,ENSG00000277086,MTMR10,True,Frontal Lobe,Fischer_et_al,1.9
NEO1,ENSG00000067141,NEO1,True,Frontal Lobe,Fischer_et_al,1.9
KHNYN,ENSG00000100441,KHNYN,True,Frontal Lobe,Fischer_et_al,1.9
SMOX,ENSG00000088826,SMOX,True,Frontal Lobe,Fischer_et_al,1.9
LRATD2,ENSG00000168672,LRATD2,True,Frontal Lobe,Fischer_et_al,1.9
DTNA,ENSG00000134769,DTNA,True,Frontal Lobe,Fischer_et_al,1.9
PARD3B,ENSG00000116117,PARD3B,True,Frontal Lobe,Fischer_et_al,1.9
RHOJ,ENSG00000126785,RHOJ,True,Frontal Lobe,Fischer_et_al,1.9
EEF2K,ENSG00000103319,EEF2K,True,Frontal Lobe,Fischer_et_al,1.9
SYNE2,ENSG00000054654,SYNE2,True,Frontal Lobe,Fischer_et_al,1.9
PDE4DIP,ENSG00000178104,PDE4DIP,True,Frontal Lobe,Fischer_et_al,1.9
GNG12,ENSG00000172380,GNG12,True,Frontal Lobe,Fischer_et_al,1.9
N4BP2,ENSG00000078177,N4BP2,True,Frontal Lobe,Fischer_et_al,1.9
MYO10,ENSG00000145555,MYO10,True,Frontal Lobe,Fischer_et_al,1.9
PTPN13,ENSG00000163629,PTPN13,True,Frontal Lobe,Fischer_et_al,1.9
ATP10A,ENSG00000206190,ATP10A,True,Frontal Lobe,Fischer_et_al,1.9
TIMP3,ENSG00000100234,TIMP3,True,Frontal Lobe,Fischer_et_al,1.9
INPP5D,ENSG00000168918,INPP5D,True,Frontal Lobe,Fischer_et_al,1.9
ROCK1,ENSG00000067900,ROCK1,True,Frontal Lobe,Fischer_et_al,1.9
CAPN2,ENSG00000162909,CAPN2,True,Frontal Lobe,Fischer_et_al,1.9
PTAR1,ENSG00000188647,PTAR1,True,Frontal Lobe,Fischer_et_al,1.9
RHOBTB3,ENSG00000164292,RHOBTB3,True,Frontal Lobe,Fischer_et_al,1.9
ASCL1,ENSG00000139352,ASCL1,True,Frontal Lobe,Fischer_et_al,1.9
BTBD7,ENSG00000011114,BTBD7,True,Frontal Lobe,Fischer_et_al,1.9
ITPRIPL2,ENSG00000205730,ITPRIPL2,True,Frontal Lobe,Fischer_et_al,1.9
TIE1,ENSG00000066056,TIE1,True,Frontal Lobe,Fischer_et_al,1.9
SFT2D2,ENSG00000213064,SFT2D2,True,Frontal Lobe,Fischer_et_al,1.9
CCDC163,ENSG00000280670,CCDC163,True,Frontal Lobe,Fischer_et_al,1.9
SSPN,ENSG00000123096,SSPN,True,Frontal Lobe,Fischer_et_al,1.9
RASSF8,ENSG00000123094,RASSF8,True,Frontal Lobe,Fischer_et_al,1.9
CDKN2B,ENSG00000147883,CDKN2B,True,Frontal Lobe,Fischer_et_al,1.9
RFTN2,ENSG00000162944,RFTN2,True,Frontal Lobe,Fischer_et_al,1.9
CHST11,ENSG00000171310,CHST11,True,Frontal Lobe,Fischer_et_al,1.9
ZNF217,ENSG00000171940,ZNF217,True,Frontal Lobe,Fischer_et_al,1.9
RNF144B,ENSG00000137393,RNF144B,True,Frontal Lobe,Fischer_et_al,1.9
KANK1,ENSG00000107104,KANK1,True,Frontal Lobe,Fischer_et_al,1.9
MEGF10,ENSG00000145794,MEGF10,True,Frontal Lobe,Fischer_et_al,1.9
CEP350,ENSG00000135837,CEP350,True,Frontal Lobe,Fischer_et_al,1.9
PLEKHA7,ENSG00000166689,PLEKHA7,True,Frontal Lobe,Fischer_et_al,1.9
INHBB,ENSG00000163083,INHBB,True,Frontal Lobe,Fischer_et_al,1.9
TNFRSF10B,ENSG00000120889,TNFRSF10B,True,Frontal Lobe,Fischer_et_al,1.9
ARHGAP29,ENSG00000137962,ARHGAP29,True,Frontal Lobe,Fischer_et_al,1.9
PRX,ENSG00000105227,PRX,True,Frontal Lobe,Fischer_et_al,1.9
NOTCH4,ENSG00000206312,NOTCH4,True,Frontal Lobe,Fischer_et_al,1.9
SALL1,ENSG00000103449,SALL1,True,Frontal Lobe,Fischer_et_al,1.9
GJC1,ENSG00000182963,GJC1,True,Frontal Lobe,Fischer_et_al,1.9
RP2,ENSG00000102218,RP2,True,Frontal Lobe,Fischer_et_al,1.9
PDLIM5,ENSG00000163110,PDLIM5,True,Frontal Lobe,Fischer_et_al,1.9
EZR,ENSG00000092820,EZR,True,Frontal Lobe,Fischer_et_al,1.9
CSRNP1,ENSG00000144655,CSRNP1,True,Frontal Lobe,Fischer_et_al,1.9
MAPK4,ENSG00000141639,MAPK4,True,Frontal Lobe,Fischer_et_al,1.9
CHD7,ENSG00000171316,CHD7,True,Frontal Lobe,Fischer_et_al,1.9
KMT2C,ENSG00000055609,KMT2C,True,Frontal Lobe,Fischer_et_al,1.9
AHCYL2,ENSG00000158467,AHCYL2,True,Frontal Lobe,Fischer_et_al,1.9
RNF182,ENSG00000180537,RNF182,True,Frontal Lobe,Fischer_et_al,1.9
FOXO1,ENSG00000150907,FOXO1,True,Frontal Lobe,Fischer_et_al,1.9
MCF2L2,ENSG00000053524,MCF2L2,True,Frontal Lobe,Fischer_et_al,1.9
IL13RA1,ENSG00000131724,IL13RA1,True,Frontal Lobe,Fischer_et_al,1.9
TEP1,ENSG00000291791,TEP1,True,Frontal Lobe,Fischer_et_al,1.9
MTM1,ENSG00000171100,MTM1,True,Frontal Lobe,Fischer_et_al,1.9
PLEKHH2,ENSG00000152527,PLEKHH2,True,Frontal Lobe,Fischer_et_al,1.9
AFF1,ENSG00000172493,AFF1,True,Frontal Lobe,Fischer_et_al,1.9
DENND4C,ENSG00000137145,DENND4C,True,Frontal Lobe,Fischer_et_al,1.9
TPD52L1,ENSG00000111907,TPD52L1,True,Frontal Lobe,Fischer_et_al,1.9
KANK2,ENSG00000197256,KANK2,True,Frontal Lobe,Fischer_et_al,1.9
HEATR5A,ENSG00000129493,HEATR5A,True,Frontal Lobe,Fischer_et_al,1.9
WDR76,ENSG00000092470,WDR76,True,Frontal Lobe,Fischer_et_al,1.9
MCC,ENSG00000171444,MCC,True,Frontal Lobe,Fischer_et_al,1.9
BTNL9,ENSG00000165810,BTNL9,True,Frontal Lobe,Fischer_et_al,1.9
ZIC3,ENSG00000156925,ZIC3,True,Frontal Lobe,Fischer_et_al,1.9
NEDD9,ENSG00000111859,NEDD9,True,Frontal Lobe,Fischer_et_al,1.9
ADGRG1,ENSG00000205336,ADGRG1,True,Frontal Lobe,Fischer_et_al,1.9
SRGAP1,ENSG00000196935,SRGAP1,True,Frontal Lobe,Fischer_et_al,1.9
KIF5A,ENSG00000155980,KIF5A,True,Frontal Lobe,Fischer_et_al,1.9
MAB21L1,ENSG00000180660,MAB21L1,True,Frontal Lobe,Fischer_et_al,1.9
TRAF3IP2,ENSG00000056972,TRAF3IP2,True,Frontal Lobe,Fischer_et_al,1.9
PLCE1,ENSG00000138193,PLCE1,True,Frontal Lobe,Fischer_et_al,1.9
TGIF2,ENSG00000118707,TGIF2,True,Frontal Lobe,Fischer_et_al,1.9
LAMB2,ENSG00000172037,LAMB2,True,Frontal Lobe,Fischer_et_al,1.9
TCF7,ENSG00000081059,TCF7,True,Frontal Lobe,Fischer_et_al,1.9
SNX33,ENSG00000173548,SNX33,True,Frontal Lobe,Fischer_et_al,1.9
WWTR1,ENSG00000018408,WWTR1,True,Frontal Lobe,Fischer_et_al,1.9
PRDM16,ENSG00000142611,PRDM16,True,Frontal Lobe,Fischer_et_al,1.9
TAL1,ENSG00000162367,TAL1,True,Frontal Lobe,Fischer_et_al,1.9
CPM,ENSG00000135678,CPM,True,Frontal Lobe,Fischer_et_al,1.9
ID4,ENSG00000172201,ID4,True,Frontal Lobe,Fischer_et_al,1.9
GPAM,ENSG00000119927,GPAM,True,Frontal Lobe,Fischer_et_al,1.9
LATS2,ENSG00000150457,LATS2,True,Frontal Lobe,Fischer_et_al,1.9
HEPH,ENSG00000089472,HEPH,True,Frontal Lobe,Fischer_et_al,1.9
ERBIN,ENSG00000112851,ERBIN,True,Frontal Lobe,Fischer_et_al,1.9
GRAMD2B,ENSG00000155324,GRAMD2B,True,Frontal Lobe,Fischer_et_al,1.9
PPARA,ENSG00000186951,PPARA,True,Frontal Lobe,Fischer_et_al,1.9
GABRG1,ENSG00000163285,GABRG1,True,Frontal Lobe,Fischer_et_al,1.9
KIAA1958,ENSG00000165185,KIAA1958,True,Frontal Lobe,Fischer_et_al,1.9
MEGF11,ENSG00000157890,MEGF11,True,Frontal Lobe,Fischer_et_al,1.9
TNFAIP8,ENSG00000145779,TNFAIP8,True,Frontal Lobe,Fischer_et_al,1.9
SMOC1,ENSG00000198732,SMOC1,True,Frontal Lobe,Fischer_et_al,1.9
ZBTB16,ENSG00000109906,ZBTB16,True,Frontal Lobe,Fischer_et_al,1.9
NFKBIZ,ENSG00000144802,NFKBIZ,True,Frontal Lobe,Fischer_et_al,1.9
ZIC2,ENSG00000043355,ZIC2,True,Frontal Lobe,Fischer_et_al,1.9
ZC3H12C,ENSG00000149289,ZC3H12C,True,Frontal Lobe,Fischer_et_al,1.9
FAT1,ENSG00000083857,FAT1,True,Frontal Lobe,Fischer_et_al,1.9
PLPP3,ENSG00000162407,PLPP3,True,Frontal Lobe,Fischer_et_al,1.9
MAML2,ENSG00000184384,MAML2,True,Frontal Lobe,Fischer_et_al,1.9
PYGL,ENSG00000100504,PYGL,True,Frontal Lobe,Fischer_et_al,1.9
OSBPL11,ENSG00000144909,OSBPL11,True,Frontal Lobe,Fischer_et_al,1.9
FOXF1,ENSG00000103241,FOXF1,True,Frontal Lobe,Fischer_et_al,1.9
ATP10D,ENSG00000145246,ATP10D,True,Frontal Lobe,Fischer_et_al,1.9
MEX3A,ENSG00000254726,MEX3A,True,Frontal Lobe,Fischer_et_al,1.9
LRIG1,ENSG00000144749,LRIG1,True,Frontal Lobe,Fischer_et_al,1.9
PRKD3,ENSG00000115825,PRKD3,True,Frontal Lobe,Fischer_et_al,1.9
STK17B,ENSG00000081320,STK17B,True,Frontal Lobe,Fischer_et_al,1.9
ZNF81,ENSG00000197779,ZNF81,True,Frontal Lobe,Fischer_et_al,1.9
ALDH1L1,ENSG00000144908,ALDH1L1,True,Frontal Lobe,Fischer_et_al,1.9
FZD7,ENSG00000155760,FZD7,True,Frontal Lobe,Fischer_et_al,1.9
CDH20,ENSG00000101542,CDH20,True,Frontal Lobe,Fischer_et_al,1.9
LPP,ENSG00000145012,LPP,True,Frontal Lobe,Fischer_et_al,1.9
SPON1,ENSG00000262655,SPON1,True,Frontal Lobe,Fischer_et_al,1.9
ARHGEF26,ENSG00000277101,ARHGEF26,True,Frontal Lobe,Fischer_et_al,1.9
USP53,ENSG00000145390,USP53,True,Frontal Lobe,Fischer_et_al,1.9
IKZF2,ENSG00000030419,IKZF2,True,Frontal Lobe,Fischer_et_al,1.9
TRPS1,ENSG00000104447,TRPS1,True,Frontal Lobe,Fischer_et_al,1.9
ANO6,ENSG00000177119,ANO6,True,Frontal Lobe,Fischer_et_al,1.9
COL27A1,ENSG00000196739,COL27A1,True,Frontal Lobe,Fischer_et_al,1.9
BMPR1B,ENSG00000138696,BMPR1B,True,Frontal Lobe,Fischer_et_al,1.9
ITGA1,ENSG00000213949,ITGA1,True,Frontal Lobe,Fischer_et_al,1.9
ELF1,ENSG00000120690,ELF1,True,Frontal Lobe,Fischer_et_al,1.9
NBPF19,ENSG00000271383,NBPF19,True,Frontal Lobe,Fischer_et_al,1.9
VAV3,ENSG00000134215,VAV3,True,Frontal Lobe,Fischer_et_al,1.9
TMT1A,ENSG00000185432,TMT1A,True,Frontal Lobe,Fischer_et_al,1.9
ITGA8,ENSG00000077943,ITGA8,True,Frontal Lobe,Fischer_et_al,1.9
PTCH1,ENSG00000185920,PTCH1,True,Frontal Lobe,Fischer_et_al,1.9
TEAD1,ENSG00000187079,TEAD1,True,Frontal Lobe,Fischer_et_al,1.9
RBMS2,ENSG00000076067,RBMS2,True,Frontal Lobe,Fischer_et_al,1.9
PTPRZ1,ENSG00000106278,PTPRZ1,True,Frontal Lobe,Fischer_et_al,1.9
RREB1,ENSG00000124782,RREB1,True,Frontal Lobe,Fischer_et_al,1.9
MID1,ENSG00000101871,MID1,True,Frontal Lobe,Fischer_et_al,1.9
DUSP1,ENSG00000120129,DUSP1,True,Frontal Lobe,Fischer_et_al,1.9
EMX2,ENSG00000170370,EMX2,True,Frontal Lobe,Fischer_et_al,1.9
SLC6A11,ENSG00000132164,SLC6A11,True,Frontal Lobe,Fischer_et_al,1.9
LIFR,ENSG00000113594,LIFR,True,Frontal Lobe,Fischer_et_al,1.9
ZNF792,ENSG00000180884,ZNF792,True,Frontal Lobe,Fischer_et_al,1.9
RFX4,ENSG00000111783,RFX4,True,Frontal Lobe,Fischer_et_al,1.9
CD302,ENSG00000241399,CD302,True,Frontal Lobe,Fischer_et_al,1.9
PLOD2,ENSG00000152952,PLOD2,True,Frontal Lobe,Fischer_et_al,1.9
CHDH,ENSG00000016391,CHDH,True,Frontal Lobe,Fischer_et_al,1.9
SYNC,ENSG00000162520,SYNC,True,Frontal Lobe,Fischer_et_al,1.9
ACACB,ENSG00000076555,ACACB,True,Frontal Lobe,Fischer_et_al,1.9
KLF15,ENSG00000163884,KLF15,True,Frontal Lobe,Fischer_et_al,1.9
FLT1,ENSG00000102755,FLT1,True,Frontal Lobe,Fischer_et_al,1.9
LRIG3,ENSG00000139263,LRIG3,True,Frontal Lobe,Fischer_et_al,1.9
PTER,ENSG00000165983,PTER,True,Frontal Lobe,Fischer_et_al,1.9
ATP11C,ENSG00000101974,ATP11C,True,Frontal Lobe,Fischer_et_al,1.9
CHST3,ENSG00000122863,CHST3,True,Frontal Lobe,Fischer_et_al,1.9
STARD8,ENSG00000130052,STARD8,True,Frontal Lobe,Fischer_et_al,1.9
SLC16A1,ENSG00000281917,SLC16A1,True,Frontal Lobe,Fischer_et_al,1.9
NBEAL1,ENSG00000144426,NBEAL1,True,Frontal Lobe,Fischer_et_al,1.9
ZNF69,ENSG00000198429,ZNF69,True,Frontal Lobe,Fischer_et_al,1.9
FGD2,ENSG00000146192,FGD2,True,Frontal Lobe,Fischer_et_al,1.9
SASH1,ENSG00000111961,SASH1,True,Frontal Lobe,Fischer_et_al,1.9
FMO5,ENSG00000131781,FMO5,True,Frontal Lobe,Fischer_et_al,1.9
CCDC160,ENSG00000203952,CCDC160,True,Frontal Lobe,Fischer_et_al,1.9
TRIP10,ENSG00000125733,TRIP10,True,Frontal Lobe,Fischer_et_al,1.9
AASS,ENSG00000008311,AASS,True,Frontal Lobe,Fischer_et_al,1.9
ATP13A4,ENSG00000127249,ATP13A4,True,Frontal Lobe,Fischer_et_al,1.9
LEAP2,ENSG00000164406,LEAP2,True,Frontal Lobe,Fischer_et_al,1.9
PCDHGB6,ENSG00000253305,PCDHGB6,True,Frontal Lobe,Fischer_et_al,1.9
SLC1A3,ENSG00000079215,SLC1A3,True,Frontal Lobe,Fischer_et_al,1.9
EVC,ENSG00000072840,EVC,True,Frontal Lobe,Fischer_et_al,1.9
GPR75,ENSG00000119737,GPR75,True,Frontal Lobe,Fischer_et_al,1.9
KCNN3,ENSG00000143603,KCNN3,True,Frontal Lobe,Fischer_et_al,1.9
NBPF26,ENSG00000273136,NBPF26,True,Frontal Lobe,Fischer_et_al,1.9
ZNRF3,ENSG00000183579,ZNRF3,True,Frontal Lobe,Fischer_et_al,1.9
